          atime            tkk            imk        garbage        garbage        garbage
  2.4336875E+02  0.0000000E+00  0.0000000E+00 -1.0852873E-06  0.0000000E+00 -1.7850472E-06
  2.4336875E+02  2.0659002E-09  0.0000000E+00 -1.0540017E-06 -1.8871146E-08  4.1268185E-06
  2.4336875E+02  8.1532982E-09  0.0000000E+00 -1.0229953E-06 -3.7340766E-08  1.0026957E-05
  2.4336875E+02  1.8261253E-08  0.0000000E+00 -9.9226208E-07 -5.5405607E-08  1.5916271E-05
  2.4336875E+02  3.2382531E-08  0.0000000E+00 -9.6181216E-07 -7.3052725E-08  2.1792488E-05
  2.4336875E+02  5.0522974E-08  0.0000000E+00 -9.3162660E-07 -9.0286122E-08  2.7658977E-05
  2.4336875E+02  7.2669327E-08  0.0000000E+00 -9.0172185E-07 -1.0708941E-07  3.3512239E-05
  2.4336875E+02  9.8832495E-08  0.0000000E+00 -8.7207835E-07 -1.2346656E-07  3.9355805E-05
  2.4336875E+02  1.2899443E-07  0.0000000E+00 -8.4271225E-07 -1.3940163E-07  4.5186191E-05
  2.4336875E+02  1.6317084E-07  0.0000000E+00 -8.1360431E-07 -1.5489802E-07  5.1006915E-05
  2.4336875E+02  2.0135095E-07  0.0000000E+00 -7.8476177E-07 -1.6994469E-07  5.6816245E-05
  2.4336875E+02  2.4351914E-07  0.0000000E+00 -7.5619154E-07 -1.8453110E-07  6.2612467E-05
  2.4336875E+02  2.8969835E-07  0.0000000E+00 -7.2787490E-07 -1.9865976E-07  6.8399074E-05
  2.4336875E+02  3.3985857E-07  0.0000000E+00 -6.9982723E-07 -2.1231589E-07  7.4172619E-05
  2.4336875E+02  3.9402753E-07  0.0000000E+00 -6.7203012E-07 -2.2550138E-07  7.9936583E-05
  2.4336875E+02  4.5217043E-07  0.0000000E+00 -6.4449866E-07 -2.3820197E-07  8.5687531E-05
  2.4336875E+02  5.1431980E-07  0.0000000E+00 -6.1721477E-07 -2.5041889E-07  9.1428930E-05
  2.4336875E+02  5.8043607E-07  0.0000000E+00 -5.9019323E-07 -2.6213840E-07  9.7157359E-05
  2.4336875E+02  6.5055658E-07  0.0000000E+00 -5.6341629E-07 -2.7336109E-07  1.0287627E-04
  2.4336875E+02  7.2465977E-07  0.0000000E+00 -5.3689052E-07 -2.8407690E-07  1.0858397E-04
  2.4336875E+02  8.0271935E-07  0.0000000E+00 -5.1062223E-07 -2.9427633E-07  1.1427877E-04
  2.4336875E+02  8.8477982E-07  0.0000000E+00 -4.8459411E-07 -3.0395896E-07  1.1996410E-04
  2.4336875E+02  9.7078970E-07  0.0000000E+00 -4.5882023E-07 -3.1311242E-07  1.2563657E-04
  2.4336875E+02  1.0607983E-06  0.0000000E+00 -4.3328362E-07 -3.2173561E-07  1.3129961E-04
  2.4336875E+02  1.1547493E-06  0.0000000E+00 -4.0799806E-07 -3.2981672E-07  1.3694984E-04
  2.4336875E+02  1.2526968E-06  0.0000000E+00 -3.8294687E-07 -3.3735394E-07  1.4259066E-04
  2.4336875E+02  1.3545798E-06  0.0000000E+00 -3.5814357E-07 -3.4433606E-07  1.4821872E-04
  2.4336875E+02  1.4604572E-06  0.0000000E+00 -3.3357177E-07 -3.5076056E-07  1.5383741E-04
  2.4336875E+02  1.5702966E-06  0.0000000E+00 -3.0923745E-07 -3.5661850E-07  1.5944506E-04
  2.4336875E+02  1.6840613E-06  0.0000000E+00 -2.8514632E-07 -3.6190160E-07  1.6504001E-04
  2.4336875E+02  1.8019247E-06  0.0000000E+00 -2.6126108E-07 -3.6661020E-07  1.7063066E-04
  2.4336875E+02  1.9234169E-06  0.0000000E+00 -2.3767273E-07 -3.7072043E-07  1.7619528E-04
  2.4336875E+02  2.0492306E-06  0.0000000E+00 -2.1424531E-07 -3.7424861E-07  1.8176563E-04
  2.4336875E+02  2.1786102E-06  0.0000000E+00 -1.9111764E-07 -3.7716673E-07  1.8730839E-04
  2.4336875E+02  2.3123304E-06  0.0000000E+00 -1.6814937E-07 -3.7948537E-07  1.9285685E-04
  2.4336875E+02  2.4495885E-06  0.0000000E+00 -1.4547657E-07 -3.8118373E-07  1.9837782E-04
  2.4336875E+02  2.5912064E-06  0.0000000E+00 -1.2296163E-07 -3.8226499E-07  2.0390447E-04
  2.4336875E+02  2.7367757E-06  0.0000000E+00 -1.0067153E-07 -3.8271609E-07  2.0942023E-04
  2.4336875E+02  2.8858407E-06  0.0000000E+00 -7.8670559E-08 -3.8253148E-07  2.1490864E-04
  2.4336875E+02  3.0392944E-06  0.0000000E+00 -5.6825154E-08 -3.8170296E-07  2.2040269E-04
  2.4336875E+02  3.1962157E-06  0.0000000E+00 -3.5264708E-08 -3.8022842E-07  2.2586951E-04
  2.4336875E+02  3.3575448E-06  0.0000000E+00 -1.3858311E-08 -3.7809184E-07  2.3134194E-04
  2.4336875E+02  3.5223136E-06  0.0000000E+00  7.2672606E-09 -3.7529890E-07  2.3678723E-04
  2.4336875E+02  3.6915095E-06  0.0000000E+00  2.8240292E-08 -3.7182561E-07  2.4223810E-04
  2.4336875E+02  3.8641170E-06  0.0000000E+00  4.8936589E-08 -3.6768558E-07  2.4766195E-04
  2.4336875E+02  4.0411708E-06  0.0000000E+00  6.9481848E-08 -3.6284669E-07  2.5309135E-04
  2.4336875E+02  4.2221562E-06  0.0000000E+00  8.9814987E-08 -3.5731305E-07  2.5851002E-04
  2.4336875E+02  4.4065115E-06  0.0000000E+00  1.0987746E-07 -3.5109706E-07  2.6390182E-04
  2.4336875E+02  4.5953417E-06  0.0000000E+00  1.2979113E-07 -3.4415404E-07  2.6929913E-04
  2.4336875E+02  4.7875140E-06  0.0000000E+00  1.4943812E-07 -3.3651823E-07  2.7466966E-04
  2.4336875E+02  4.9841805E-06  0.0000000E+00  1.6893780E-07 -3.2813639E-07  2.8004568E-04
  2.4336875E+02  5.1841612E-06  0.0000000E+00  1.8817475E-07 -3.1905130E-07  2.8539502E-04
  2.4336875E+02  5.3886552E-06  0.0000000E+00  2.0726586E-07 -3.0920096E-07  2.9074982E-04
  2.4336875E+02  5.5964358E-06  0.0000000E+00  2.2609815E-07 -2.9863690E-07  2.9607804E-04
  2.4336875E+02  5.8087488E-06  0.0000000E+00  2.4478607E-07 -2.8728818E-07  3.0141171E-04
  2.4336875E+02  6.0249740E-06  0.0000000E+00  2.6327410E-07 -2.7517784E-07  3.0673481E-04
  2.4336875E+02  6.2444441E-06  0.0000000E+00  2.8150911E-07 -2.6233804E-07  3.1203148E-04
  2.4336875E+02  6.4684754E-06  0.0000000E+00  2.9960193E-07 -2.4868406E-07  3.1733355E-04
  2.4336875E+02  6.6957242E-06  0.0000000E+00  3.1744555E-07 -2.3429008E-07  3.2260928E-04
  2.4336875E+02  6.9275531E-06  0.0000000E+00  3.3514843E-07 -2.1906203E-07  3.2789039E-04
  2.4336875E+02  7.1625719E-06  0.0000000E+00  3.5260588E-07 -2.0308345E-07  3.3314526E-04
  2.4336875E+02  7.4021901E-06  0.0000000E+00  3.6992403E-07 -1.8625069E-07  3.3840548E-04
  2.4336875E+02  7.6449706E-06  0.0000000E+00  3.8700049E-07 -1.6865684E-07  3.4363957E-04
  2.4336875E+02  7.8923695E-06  0.0000000E+00  4.0393909E-07 -1.5018851E-07  3.4887897E-04
  2.4336875E+02  8.1436614E-06  0.0000000E+00  4.2068955E-07 -1.3088951E-07  3.5410798E-04
  2.4336875E+02  8.3980745E-06  0.0000000E+00  4.3720384E-07 -1.1081358E-07  3.5931100E-04
  2.4336875E+02  8.6571347E-06  0.0000000E+00  4.5358242E-07 -8.9832317E-08  3.6451930E-04
  2.4336875E+02  8.9192885E-06  0.0000000E+00  4.6972847E-07 -6.8063544E-08  3.6970171E-04
  2.4336875E+02  9.1861085E-06  0.0000000E+00  4.8574022E-07 -4.5368644E-08  3.7488937E-04
  2.4336875E+02  9.4559948E-06  0.0000000E+00  5.0152304E-07 -2.1875648E-08  3.8005124E-04
  2.4336875E+02  9.7305664E-06  0.0000000E+00  5.1717297E-07  2.5644690E-09  3.8521834E-04
  2.4336875E+02  1.0008177E-05  0.0000000E+00  5.3259754E-07  2.7813277E-08  3.9035975E-04
  2.4336875E+02  1.0290492E-05  0.0000000E+00  5.4789062E-07  5.4030395E-08  3.9550635E-04
