          atime          uvari          vvari          wvari          pvari          tvari
  2.4336875E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.7514173E-05  0.0000000E+00
  2.4336875E+02  1.8894241E-09  1.2580665E-10  2.1165695E-09  4.7513204E-05  0.0000000E+00
  2.4336875E+02  9.5873291E-09  2.4914357E-10  6.4701236E-09  4.7512237E-05  0.0000000E+00
  2.4336875E+02  2.3094507E-08  3.7005311E-10  1.3057946E-08  4.7511270E-05  0.0000000E+00
  2.4336875E+02  4.2403248E-08  4.8851308E-10  2.1873302E-08  4.7510306E-05  0.0000000E+00
  2.4336875E+02  6.7523681E-08  6.0461537E-10  3.2917652E-08  4.7509343E-05  0.0000000E+00
  2.4336875E+02  9.8439619E-08  7.1831499E-10  4.6180720E-08  4.7508382E-05  0.0000000E+00
  2.4336875E+02  1.3516848E-07  8.2970494E-10  6.1666806E-08  4.7507422E-05  0.0000000E+00
  2.4336875E+02  1.7768713E-07  9.3874336E-10  7.9362979E-08  4.7506465E-05  0.0000000E+00
  2.4336875E+02  2.2601996E-07  1.0455207E-09  9.9276207E-08  4.7505508E-05  0.0000000E+00
  2.4336875E+02  2.8015399E-07  1.1500292E-09  1.2139788E-07  4.7504553E-05  0.0000000E+00
  2.4336875E+02  3.4006928E-07  1.2522638E-09  1.4571673E-07  4.7503600E-05  0.0000000E+00
  2.4336875E+02  4.0580067E-07  1.3523115E-09  1.7224372E-07  4.7502648E-05  0.0000000E+00
  2.4336875E+02  4.7730768E-07  1.4501377E-09  2.0095932E-07  4.7501699E-05  0.0000000E+00
  2.4336875E+02  5.5463211E-07  1.5458270E-09  2.3187712E-07  4.7500750E-05  0.0000000E+00
  2.4336875E+02  6.3772652E-07  1.6393480E-09  2.6497499E-07  4.7499803E-05  0.0000000E+00
  2.4336875E+02  7.2663968E-07  1.7307827E-09  3.0026914E-07  4.7498858E-05  0.0000000E+00
  2.4336875E+02  8.2131723E-07  1.8201025E-09  3.3773482E-07  4.7497915E-05  0.0000000E+00
  2.4336875E+02  9.2181488E-07  1.9073874E-09  3.7739089E-07  4.7496973E-05  0.0000000E+00
  2.4336875E+02  1.0281041E-06  1.9926367E-09  4.1922284E-07  4.7496032E-05  0.0000000E+00
  2.4336875E+02  1.1401493E-06  2.0758524E-09  4.6321357E-07  4.7495094E-05  0.0000000E+00
  2.4336875E+02  1.2580167E-06  2.1571112E-09  5.0938585E-07  4.7494156E-05  0.0000000E+00
  2.4336875E+02  1.3816346E-06  2.2363912E-09  5.5770844E-07  4.7493221E-05  0.0000000E+00
  2.4336875E+02  1.5110760E-06  2.3137669E-09  6.0820671E-07  4.7492287E-05  0.0000000E+00
  2.4336875E+02  1.6462625E-06  2.3892192E-09  6.6084683E-07  4.7491355E-05  0.0000000E+00
  2.4336875E+02  1.7872740E-06  2.4628206E-09  7.1565679E-07  4.7490424E-05  0.0000000E+00
  2.4336875E+02  1.9340249E-06  2.5345543E-09  7.7260015E-07  4.7489495E-05  0.0000000E+00
  2.4336875E+02  2.0866023E-06  2.6044910E-09  8.3170752E-07  4.7488567E-05  0.0000000E+00
  2.4336875E+02  2.2449621E-06  2.6726367E-09  8.9295856E-07  4.7487641E-05  0.0000000E+00
