          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.4336875E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1222186E-03  0.0000000E+00
  2.4336875E+02  2.0139869E-06  2.1235136E-08  9.6917486E-06  2.1222187E-03  0.0000000E+00
  2.4336875E+02  4.0210598E-06  4.1353622E-08  1.9369091E-05  2.1222187E-03  0.0000000E+00
  2.4336875E+02  6.0215264E-06  6.0364658E-08  2.9033495E-05  2.1222188E-03  0.0000000E+00
  2.4336875E+02  8.0146164E-06  7.8267398E-08  3.8681219E-05  2.1222189E-03  0.0000000E+00
  2.4336875E+02  1.0001472E-05  9.5078282E-08  4.8317776E-05  2.1222189E-03  0.0000000E+00
  2.4336875E+02  1.1980911E-05  1.1079349E-07  5.7937409E-05  2.1222190E-03  0.0000000E+00
  2.4336875E+02  1.3954127E-05  1.2542870E-07  6.7545908E-05  2.1222191E-03  0.0000000E+00
  2.4336875E+02  1.5919946E-05  1.3898135E-07  7.7137530E-05  2.1222191E-03  0.0000000E+00
  2.4336875E+02  1.7879553E-05  1.5146577E-07  8.6718047E-05  2.1222192E-03  0.0000000E+00
  2.4336875E+02  1.9832365E-05  1.6288390E-07  9.6284602E-05  2.1222193E-03  0.0000000E+00
  2.4336875E+02  2.1777809E-05  1.7323896E-07  1.0583435E-04  2.1222193E-03  0.0000000E+00
  2.4336875E+02  2.3717058E-05  1.8254327E-07  1.1537304E-04  2.1222194E-03  0.0000000E+00
  2.4336875E+02  2.5648958E-05  1.9079737E-07  1.2489497E-04  2.1222195E-03  0.0000000E+00
  2.4336875E+02  2.7574675E-05  1.9801228E-07  1.3440588E-04  2.1222195E-03  0.0000000E+00
  2.4336875E+02  2.9493061E-05  2.0418975E-07  1.4390007E-04  2.1222196E-03  0.0000000E+00
  2.4336875E+02  3.1405275E-05  2.0933950E-07  1.5338327E-04  2.1222197E-03  0.0000000E+00
  2.4336875E+02  3.3310178E-05  2.1346447E-07  1.6284980E-04  2.1222197E-03  0.0000000E+00
  2.4336875E+02  3.5208920E-05  2.1657312E-07  1.7230536E-04  2.1222198E-03  0.0000000E+00
  2.4336875E+02  3.7100936E-05  2.1867003E-07  1.8174714E-04  2.1222198E-03  0.0000000E+00
  2.4336875E+02  3.8985671E-05  2.1976097E-07  1.9117232E-04  2.1222199E-03  0.0000000E+00
  2.4336875E+02  4.0864261E-05  2.1985252E-07  2.0058658E-04  2.1222200E-03  0.0000000E+00
  2.4336875E+02  4.2735588E-05  2.1895053E-07  2.0998429E-04  2.1222200E-03  0.0000000E+00
  2.4336875E+02  4.4600783E-05  2.1706032E-07  2.1937111E-04  2.1222201E-03  0.0000000E+00
  2.4336875E+02  4.6458733E-05  2.1418891E-07  2.2874144E-04  2.1222202E-03  0.0000000E+00
  2.4336875E+02  4.8310562E-05  2.1034038E-07  2.3810090E-04  2.1222202E-03  0.0000000E+00
  2.4336875E+02  5.0155166E-05  2.0552287E-07  2.4744390E-04  2.1222203E-03  0.0000000E+00
  2.4336875E+02  5.1993659E-05  1.9973928E-07  2.5677608E-04  2.1222204E-03  0.0000000E+00
  2.4336875E+02  5.3825495E-05  1.9299667E-07  2.6609464E-04  2.1222204E-03  0.0000000E+00
  2.4336875E+02  5.5650136E-05  1.8530324E-07  2.7539681E-04  2.1222205E-03  0.0000000E+00
  2.4336875E+02  5.7470314E-05  1.7665191E-07  2.8469655E-04  2.1222205E-03  0.0000000E+00
  2.4336875E+02  5.9278967E-05  1.6708418E-07  2.9395769E-04  2.1222206E-03  0.0000000E+00
  2.4336875E+02  6.1086418E-05  1.5655073E-07  3.0323310E-04  2.1222207E-03  0.0000000E+00
  2.4336875E+02  6.2881851E-05  1.4512027E-07  3.1246724E-04  2.1222207E-03  0.0000000E+00
  2.4336875E+02  6.4676059E-05  1.3272979E-07  3.2171560E-04  2.1222208E-03  0.0000000E+00
  2.4336875E+02  6.6458304E-05  1.1945910E-07  3.3092281E-04  2.1222208E-03  0.0000000E+00
  2.4336875E+02  6.8239298E-05  1.0523410E-07  3.4014420E-04  2.1222209E-03  0.0000000E+00
  2.4336875E+02  7.0013687E-05  9.0098853E-08  3.4935211E-04  2.1222210E-03  0.0000000E+00
  2.4336875E+02  7.1776195E-05  7.4108303E-08  3.5851905E-04  2.1222210E-03  0.0000000E+00
  2.4336875E+02  7.3537415E-05  5.7171950E-08  3.6770010E-04  2.1222211E-03  0.0000000E+00
  2.4336875E+02  7.5286810E-05  3.9396705E-08  3.7684031E-04  2.1222211E-03  0.0000000E+00
  2.4336875E+02  7.7034892E-05  2.0681306E-08  3.8599458E-04  2.1222212E-03  0.0000000E+00
  2.4336875E+02  7.8771203E-05  1.1432740E-09  3.9510813E-04  2.1222213E-03  0.0000000E+00
  2.4336875E+02  8.0506177E-05 -1.9329282E-08  4.0423570E-04  2.1222213E-03  0.0000000E+00
  2.4336875E+02  8.2229434E-05 -4.0608360E-08  4.1332265E-04  2.1222214E-03  0.0000000E+00
  2.4336875E+02  8.3951330E-05 -6.2816351E-08  4.2242359E-04  2.1222214E-03  0.0000000E+00
  2.4336875E+02  8.5666689E-05 -8.5885251E-08  4.3151122E-04  2.1222215E-03  0.0000000E+00
  2.4336875E+02  8.7370411E-05 -1.0973678E-07  4.4055842E-04  2.1222215E-03  0.0000000E+00
  2.4336875E+02  8.9072736E-05 -1.3450883E-07  4.4961953E-04  2.1222216E-03  0.0000000E+00
  2.4336875E+02  9.0763479E-05 -1.6004777E-07  4.5864033E-04  2.1222216E-03  0.0000000E+00
  2.4336875E+02  9.2452801E-05 -1.8650167E-07  4.6767500E-04  2.1222217E-03  0.0000000E+00
  2.4336875E+02  9.4130594E-05 -2.1370686E-07  4.7666947E-04  2.1222217E-03  0.0000000E+00
  2.4336875E+02  9.5806943E-05 -2.4182147E-07  4.8567778E-04  2.1222218E-03  0.0000000E+00
  2.4336875E+02  9.7471816E-05 -2.7067192E-07  4.9464599E-04  2.1222218E-03  0.0000000E+00
  2.4336875E+02  9.9135221E-05 -3.0042627E-07  5.0362801E-04  2.1222219E-03  0.0000000E+00
  2.4336875E+02  1.0079216E-04 -3.3099388E-07  5.1259688E-04  2.1222220E-03  0.0000000E+00
  2.4336875E+02  1.0243770E-04 -3.6227442E-07  5.2152584E-04  2.1222220E-03  0.0000000E+00
  2.4336875E+02  1.0408173E-04 -3.9445060E-07  5.3046854E-04  2.1222220E-03  0.0000000E+00
  2.4336875E+02  1.0571443E-04 -4.2732462E-07  5.3937143E-04  2.1222221E-03  0.0000000E+00
  2.4336875E+02  1.0734559E-04 -4.6108880E-07  5.4828802E-04  2.1222221E-03  0.0000000E+00
  2.4336875E+02  1.0896547E-04 -4.9553587E-07  5.5716493E-04  2.1222222E-03  0.0000000E+00
  2.4336875E+02  1.1058380E-04 -5.3086763E-07  5.6605548E-04  2.1222222E-03  0.0000000E+00
  2.4336875E+02  1.1219089E-04 -5.6686749E-07  5.7490647E-04  2.1222223E-03  0.0000000E+00
