          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.1745311E+00  1.6116658E-03 -3.8212064E-03 -7.0448390E-03  0.0000000E+00
  2.0799350E+02  1.1776645E+00  1.2930591E-03 -3.7012499E-03 -6.7740887E-03  0.0000000E+00
  2.0799350E+02  1.1807213E+00  1.0086130E-03 -3.5685327E-03 -6.5045772E-03  0.0000000E+00
  2.0799350E+02  1.1836970E+00  7.6510228E-04 -3.4278574E-03 -6.2370170E-03  0.0000000E+00
  2.0799350E+02  1.1865871E+00  5.6215624E-04 -3.2812109E-03 -5.9727762E-03  0.0000000E+00
  2.0799350E+02  1.1893901E+00  3.9339871E-04 -3.1284102E-03 -5.7134948E-03  0.0000000E+00
  2.0799350E+02  1.1921087E+00  2.4865357E-04 -2.9677842E-03 -5.4606527E-03  0.0000000E+00
  2.0799350E+02  1.1947496E+00  1.1671247E-04 -2.7968818E-03 -5.2151816E-03  0.0000000E+00
  2.0799350E+02  1.1973225E+00 -1.1836953E-05 -2.6131925E-03 -4.9772152E-03  0.0000000E+00
  2.0799350E+02  1.1998321E+00 -1.4198584E-04 -2.4152426E-03 -4.7464837E-03  0.0000000E+00
  2.0799350E+02  1.2022910E+00 -2.7381886E-04 -2.2018381E-03 -4.5209530E-03  0.0000000E+00
  2.0799350E+02  1.2046853E+00 -4.0109557E-04 -1.9749108E-03 -4.3000587E-03  0.0000000E+00
  2.0799350E+02  1.2069831E+00 -5.1413541E-04 -1.7387626E-03 -4.0842479E-03  0.0000000E+00
  2.0799350E+02  1.2091427E+00 -6.1054810E-04 -1.4985023E-03 -3.8738077E-03  0.0000000E+00
  2.0799350E+02  1.2111567E+00 -6.9941483E-04 -1.2484656E-03 -3.6682575E-03  0.0000000E+00
  2.0799350E+02  1.2130523E+00 -7.7311781E-04 -9.9898876E-04 -3.4733758E-03  0.0000000E+00
  2.0799350E+02  1.2148746E+00 -8.2769831E-04 -7.5765881E-04 -3.2902806E-03  0.0000000E+00
  2.0799350E+02  1.2166428E+00 -8.5792368E-04 -5.2874561E-04 -3.1194896E-03  0.0000000E+00
  2.0799350E+02  1.2183582E+00 -8.5986060E-04 -3.1583633E-04 -2.9606238E-03  0.0000000E+00
  2.0799350E+02  1.2200094E+00 -8.3230902E-04 -1.2336110E-04 -2.8123814E-03  0.0000000E+00
  2.0799350E+02  1.2215784E+00 -7.7729652E-04  4.2811559E-05 -2.6727164E-03  0.0000000E+00
  2.0799350E+02  1.2230442E+00 -6.9983279E-04  1.7553066E-04 -2.5391569E-03  0.0000000E+00
  2.0799350E+02  1.2243865E+00 -6.0712389E-04  2.6709111E-04 -2.4091966E-03  0.0000000E+00
  2.0799350E+02  1.2255879E+00 -5.0744599E-04  3.1035568E-04 -2.2806956E-03  0.0000000E+00
  2.0799350E+02  1.2266357E+00 -4.0887836E-04  3.0009169E-04 -2.1522230E-03  0.0000000E+00
  2.0799350E+02  1.2275225E+00 -3.1809522E-04  2.3434360E-04 -2.0232774E-03  0.0000000E+00
  2.0799350E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -5.3217613E-02  0.0000000E+00
  2.0799350E+02  9.6953020E-02 -1.2034515E-02 -1.3878389E-03 -5.3246980E-02  0.0000000E+00
  2.0799350E+02  2.4514270E-01 -2.3218156E-02 -1.7834079E-03 -5.3250392E-02  0.0000000E+00
  2.0799350E+02  4.1014617E-01 -3.0798760E-02 -1.8682335E-03 -5.3215019E-02  0.0000000E+00
  2.0799350E+02  5.5395456E-01 -3.3896899E-02 -2.0232529E-03 -5.3120229E-02  0.0000000E+00
  2.0799350E+02  6.5881704E-01 -3.3726179E-02 -2.2910556E-03 -5.2988359E-02  0.0000000E+00
  2.0799350E+02  7.2705749E-01 -3.1951232E-02 -2.7482093E-03 -5.2855457E-02  0.0000000E+00
  2.0799350E+02  7.6955506E-01 -2.9644218E-02 -3.5194782E-03 -5.2738290E-02  0.0000000E+00
  2.0799350E+02  7.9640286E-01 -2.7316369E-02 -4.5551628E-03 -5.2628191E-02  0.0000000E+00
  2.0799350E+02  8.1449730E-01 -2.5143859E-02 -5.6067385E-03 -5.2493506E-02  0.0000000E+00
  2.0799350E+02  8.2773143E-01 -2.3182884E-02 -6.5012585E-03 -5.2306880E-02  0.0000000E+00
  2.0799350E+02  8.3827194E-01 -2.1439318E-02 -7.1824693E-03 -5.2039549E-02  0.0000000E+00
  2.0799350E+02  8.4733505E-01 -1.9891211E-02 -7.6573651E-03 -5.1665395E-02  0.0000000E+00
  2.0799350E+02  8.5553751E-01 -1.8515609E-02 -7.9386887E-03 -5.1176922E-02  0.0000000E+00
  2.0799350E+02  8.6320605E-01 -1.7272603E-02 -8.0286013E-03 -5.0579907E-02  0.0000000E+00
  2.0799350E+02  8.7044332E-01 -1.6120005E-02 -7.9570035E-03 -4.9878546E-02  0.0000000E+00
  2.0799350E+02  8.7740741E-01 -1.5043211E-02 -7.7999184E-03 -4.9089932E-02  0.0000000E+00
  2.0799350E+02  8.8420770E-01 -1.4063991E-02 -7.6286892E-03 -4.8239888E-02  0.0000000E+00
  2.0799350E+02  8.9080417E-01 -1.3191344E-02 -7.4348277E-03 -4.7362212E-02  0.0000000E+00
  2.0799350E+02  8.9717844E-01 -1.2402200E-02 -7.1687626E-03 -4.6480247E-02  0.0000000E+00
  2.0799350E+02  9.0341251E-01 -1.1660636E-02 -6.7832110E-03 -4.5604499E-02  0.0000000E+00
  2.0799350E+02  9.0967097E-01 -1.0938506E-02 -6.2584200E-03 -4.4731254E-02  0.0000000E+00
  2.0799350E+02  9.1608005E-01 -1.0236285E-02 -5.6161655E-03 -4.3850926E-02  0.0000000E+00
  2.0799350E+02  9.2272022E-01 -9.5777948E-03 -4.9085175E-03 -4.2943370E-02  0.0000000E+00
  2.0799350E+02  9.2955765E-01 -8.9977415E-03 -4.2013182E-03 -4.1992089E-02  0.0000000E+00
  2.0799350E+02  9.3654258E-01 -8.4948561E-03 -3.5386104E-03 -4.0992699E-02  0.0000000E+00
  2.0799350E+02  9.4363851E-01 -8.0395469E-03 -2.9187175E-03 -3.9952582E-02  0.0000000E+00
  2.0799350E+02  9.5080120E-01 -7.6193394E-03 -2.3013479E-03 -3.8877140E-02  0.0000000E+00
  2.0799350E+02  9.5783491E-01 -7.2282774E-03 -1.6757629E-03 -3.7781508E-02  0.0000000E+00
  2.0799350E+02  9.6457497E-01 -6.8929127E-03 -1.1291048E-03 -3.6677431E-02  0.0000000E+00
  2.0799350E+02  9.7095696E-01 -6.6289818E-03 -7.5949520E-04 -3.5574180E-02  0.0000000E+00
  2.0799350E+02  9.7696031E-01 -6.4334611E-03 -6.2511464E-04 -3.4484465E-02  0.0000000E+00
  2.0799350E+02  9.8265541E-01 -6.2828953E-03 -7.2155472E-04 -3.3412624E-02  0.0000000E+00
  2.0799350E+02  9.8812985E-01 -6.1438080E-03 -9.9220844E-04 -3.2363816E-02  0.0000000E+00
  2.0799350E+02  9.9348197E-01 -5.9837763E-03 -1.3520391E-03 -3.1341647E-02  0.0000000E+00
  2.0799350E+02  9.9875883E-01 -5.7845066E-03 -1.7165180E-03 -3.0356089E-02  0.0000000E+00
  2.0799350E+02  1.0039987E+00 -5.5483422E-03 -2.0361882E-03 -2.9411344E-02  0.0000000E+00
  2.0799350E+02  1.0091912E+00 -5.3001472E-03 -2.3142205E-03 -2.8509406E-02  0.0000000E+00
  2.0799350E+02  1.0143133E+00 -5.0765514E-03 -2.6085475E-03 -2.7639157E-02  0.0000000E+00
  2.0799350E+02  1.0193399E+00 -4.8900810E-03 -2.9291989E-03 -2.6792614E-02  0.0000000E+00
  2.0799350E+02  1.0242902E+00 -4.7089263E-03 -3.1961426E-03 -2.5972895E-02  0.0000000E+00
  2.0799350E+02  1.0291675E+00 -4.5363584E-03 -3.3484465E-03 -2.5178484E-02  0.0000000E+00
  2.0799350E+02  1.0339865E+00 -4.3745286E-03 -3.3445655E-03 -2.4415825E-02  0.0000000E+00
  2.0799350E+02  1.0387699E+00 -4.2266567E-03 -3.1945770E-03 -2.3685771E-02  0.0000000E+00
