          atime           uavg           vavg           wavg         pm1avg           tavg
  2.0799350E+02  2.4868461E-05  2.5831179E-10 -2.2734548E-08 -8.4116403E-02  0.0000000E+00
  2.0799350E+02  2.9175221E-01  5.0990010E-03  2.2623557E-04 -8.3523519E-02  0.0000000E+00
  2.0799350E+02  5.2819628E-01  1.4747578E-02  8.9934340E-04 -8.2266432E-02  0.0000000E+00
  2.0799350E+02  6.7557576E-01  2.2608411E-02  1.2981527E-03 -8.0429800E-02  0.0000000E+00
  2.0799350E+02  7.5316385E-01  2.6956058E-02  1.1872217E-03 -7.8449917E-02  0.0000000E+00
  2.0799350E+02  7.9246905E-01  2.8666547E-02  6.9043653E-04 -7.6577742E-02  0.0000000E+00
  2.0799350E+02  8.1354994E-01  2.8867802E-02 -9.1825970E-05 -7.4857711E-02  0.0000000E+00
  2.0799350E+02  8.2608920E-01  2.8310775E-02 -1.1184715E-03 -7.3235418E-02  0.0000000E+00
  2.0799350E+02  8.3468028E-01  2.7414512E-02 -2.2375366E-03 -7.1635461E-02  0.0000000E+00
  2.0799350E+02  8.4157743E-01  2.6386345E-02 -3.2904848E-03 -6.9996317E-02  0.0000000E+00
  2.0799350E+02  8.4793634E-01  2.5329997E-02 -4.1884197E-03 -6.8274457E-02  0.0000000E+00
  2.0799350E+02  8.5425809E-01  2.4291809E-02 -4.8879566E-03 -6.6451041E-02  0.0000000E+00
  2.0799350E+02  8.6067505E-01  2.3294144E-02 -5.3868121E-03 -6.4535137E-02  0.0000000E+00
  2.0799350E+02  8.6716390E-01  2.2359647E-02 -5.7170449E-03 -6.2559026E-02  0.0000000E+00
  2.0799350E+02  8.7369319E-01  2.1510382E-02 -5.9039107E-03 -6.0563377E-02  0.0000000E+00
  2.0799350E+02  8.8029880E-01  2.0741790E-02 -5.8821711E-03 -5.8573726E-02  0.0000000E+00
  2.0799350E+02  8.8701575E-01  2.0043270E-02 -5.5930493E-03 -5.6602816E-02  0.0000000E+00
  2.0799350E+02  8.9379725E-01  1.9419784E-02 -5.0975606E-03 -5.4656926E-02  0.0000000E+00
  2.0799350E+02  9.0056769E-01  1.8855573E-02 -4.5554377E-03 -5.2745672E-02  0.0000000E+00
  2.0799350E+02  9.0726787E-01  1.8320393E-02 -4.1003282E-03 -5.0877670E-02  0.0000000E+00
  2.0799350E+02  9.1387085E-01  1.7789400E-02 -3.7854890E-03 -4.9058430E-02  0.0000000E+00
  2.0799350E+02  9.2038791E-01  1.7251420E-02 -3.5868308E-03 -4.7290626E-02  0.0000000E+00
  2.0799350E+02  9.2686350E-01  1.6708247E-02 -3.4399438E-03 -4.5575487E-02  0.0000000E+00
  2.0799350E+02  9.3335808E-01  1.6167666E-02 -3.2877304E-03 -4.3914070E-02  0.0000000E+00
  2.0799350E+02  9.3991777E-01  1.5632867E-02 -3.1152765E-03 -4.2307157E-02  0.0000000E+00
  2.0799350E+02  9.4652966E-01  1.5090919E-02 -2.9485867E-03 -4.0752531E-02  0.0000000E+00
  2.0799350E+02  9.5311666E-01  1.4540940E-02 -2.8070053E-03 -3.9246318E-02  0.0000000E+00
  2.0799350E+02  9.5958875E-01  1.3995066E-02 -2.7026084E-03 -3.7791355E-02  0.0000000E+00
  2.0799350E+02  9.6591768E-01  1.3443876E-02 -2.6700261E-03 -3.6376289E-02  0.0000000E+00
  2.0799350E+02  9.7204547E-01  1.2883912E-02 -2.7101536E-03 -3.5009424E-02  0.0000000E+00
  2.0799350E+02  9.7794619E-01  1.2312503E-02 -2.8019417E-03 -3.3699519E-02  0.0000000E+00
  2.0799350E+02  9.8362848E-01  1.1733573E-02 -2.9194012E-03 -3.2452893E-02  0.0000000E+00
  2.0799350E+02  9.8913361E-01  1.1157398E-02 -3.0433314E-03 -3.1271077E-02  0.0000000E+00
  2.0799350E+02  9.9452249E-01  1.0597204E-02 -3.1677537E-03 -3.0150842E-02  0.0000000E+00
  2.0799350E+02  9.9985708E-01  1.0064450E-02 -3.3007911E-03 -2.9085790E-02  0.0000000E+00
  2.0799350E+02  1.0051817E+00  9.5647173E-03 -3.4597365E-03 -2.8068657E-02  0.0000000E+00
  2.0799350E+02  1.0105094E+00  9.0960404E-03 -3.6600504E-03 -2.7093501E-02  0.0000000E+00
  2.0799350E+02  1.0158196E+00  8.6515986E-03 -3.8980333E-03 -2.6156944E-02  0.0000000E+00
  2.0799350E+02  1.0210713E+00  8.2286190E-03 -4.1269094E-03 -2.5257619E-02  0.0000000E+00
  2.0799350E+02  1.0262466E+00  7.8259271E-03 -4.2836378E-03 -2.4394622E-02  0.0000000E+00
  2.0799350E+02  1.0313904E+00  7.4385051E-03 -4.3311917E-03 -2.3563779E-02  0.0000000E+00
  2.0799350E+02  1.0364858E+00  7.0636729E-03 -4.2700768E-03 -2.2762374E-02  0.0000000E+00
  2.0799350E+02  1.0415276E+00  6.6962945E-03 -4.1262082E-03 -2.1989609E-02  0.0000000E+00
