          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  2.0799350E+02 -7.3997864E-07  1.3534652E-05 -2.8948356E-06 -8.4116403E-02  0.0000000E+00
  2.0799350E+02  3.9031841E-03  1.0689955E-02 -1.4580477E-02 -8.3523519E-02  0.0000000E+00
  2.0799350E+02  1.4316436E-02 -1.6029259E-03 -1.2704224E-02 -8.2266432E-02  0.0000000E+00
  2.0799350E+02  1.6002069E-02 -1.0273631E-02 -5.7052491E-03 -8.0429800E-02  0.0000000E+00
  2.0799350E+02  1.2813524E-02 -1.5730093E-02  2.8985705E-03 -7.8449917E-02  0.0000000E+00
  2.0799350E+02  1.0109669E-02 -1.9919920E-02  9.7711903E-03 -7.6577742E-02  0.0000000E+00
  2.0799350E+02  8.9794688E-03 -2.2290464E-02  1.3261553E-02 -7.4857711E-02  0.0000000E+00
  2.0799350E+02  8.8888805E-03 -2.2703527E-02  1.3806084E-02 -7.3235418E-02  0.0000000E+00
  2.0799350E+02  9.2652481E-03 -2.1684886E-02  1.2460816E-02 -7.1635461E-02  0.0000000E+00
  2.0799350E+02  9.8728223E-03 -2.0026718E-02  1.0234089E-02 -6.9996317E-02  0.0000000E+00
  2.0799350E+02  1.0517980E-02 -1.8180031E-02  7.7625393E-03 -6.8274457E-02  0.0000000E+00
  2.0799350E+02  1.1158663E-02 -1.6189930E-02  5.1446972E-03 -6.6451041E-02  0.0000000E+00
  2.0799350E+02  1.1820391E-02 -1.4091920E-02  2.3796296E-03 -6.4535137E-02  0.0000000E+00
  2.0799350E+02  1.2422584E-02 -1.2143647E-02 -1.8834488E-04 -6.2559026E-02  0.0000000E+00
  2.0799350E+02  1.2763470E-02 -1.0704558E-02 -1.9776767E-03 -6.0563377E-02  0.0000000E+00
  2.0799350E+02  1.2858767E-02 -9.5577535E-03 -3.2587003E-03 -5.8573726E-02  0.0000000E+00
  2.0799350E+02  1.2865385E-02 -8.5510411E-03 -4.2622787E-03 -5.6602816E-02  0.0000000E+00
  2.0799350E+02  1.3010052E-02 -8.0287035E-03 -4.9254181E-03 -5.4656926E-02  0.0000000E+00
  2.0799350E+02  1.3263178E-02 -8.0026338E-03 -5.2133241E-03 -5.2745672E-02  0.0000000E+00
  2.0799350E+02  1.3470054E-02 -8.3094743E-03 -5.1300486E-03 -5.0877670E-02  0.0000000E+00
