          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0799350E+02 -1.4388566E-01 -9.3263479E-07 -7.0966909E-02 -8.4116403E-02  0.0000000E+00
  2.0799350E+02 -1.0939617E-01 -1.8238712E-03 -3.9842373E-02 -8.3523519E-02  0.0000000E+00
  2.0799350E+02 -5.5488130E-02 -4.7321013E-03 -3.2516167E-02 -8.2266432E-02  0.0000000E+00
  2.0799350E+02 -4.1428456E-02 -7.6305153E-03 -2.7480857E-02 -8.0429800E-02  0.0000000E+00
  2.0799350E+02 -3.2380945E-02 -9.8978587E-03 -2.4297781E-02 -7.8449917E-02  0.0000000E+00
  2.0799350E+02 -2.4457494E-02 -1.1505893E-02 -2.2416152E-02 -7.6577742E-02  0.0000000E+00
  2.0799350E+02 -2.0348140E-02 -1.2595661E-02 -2.1399764E-02 -7.4857711E-02  0.0000000E+00
  2.0799350E+02 -1.8467586E-02 -1.3260054E-02 -2.0577410E-02 -7.3235418E-02  0.0000000E+00
  2.0799350E+02 -1.7875601E-02 -1.3614328E-02 -1.9589993E-02 -7.1635461E-02  0.0000000E+00
  2.0799350E+02 -1.7597882E-02 -1.3779441E-02 -1.8622371E-02 -6.9996317E-02  0.0000000E+00
  2.0799350E+02 -1.7397556E-02 -1.3807826E-02 -1.7818241E-02 -6.8274457E-02  0.0000000E+00
  2.0799350E+02 -1.7150394E-02 -1.3679178E-02 -1.7058378E-02 -6.6451041E-02  0.0000000E+00
  2.0799350E+02 -1.6729945E-02 -1.3374434E-02 -1.6201707E-02 -6.4535137E-02  0.0000000E+00
  2.0799350E+02 -1.6201559E-02 -1.2931645E-02 -1.5336565E-02 -6.2559026E-02  0.0000000E+00
  2.0799350E+02 -1.5871696E-02 -1.2434858E-02 -1.4694792E-02 -6.0563377E-02  0.0000000E+00
  2.0799350E+02 -1.5761112E-02 -1.1941355E-02 -1.4166416E-02 -5.8573726E-02  0.0000000E+00
  2.0799350E+02 -1.5230628E-02 -1.1457993E-02 -1.3455831E-02 -5.6602816E-02  0.0000000E+00
  2.0799350E+02 -1.4455225E-02 -1.0958490E-02 -1.2708664E-02 -5.4656926E-02  0.0000000E+00
  2.0799350E+02 -1.3663453E-02 -1.0458680E-02 -1.2049758E-02 -5.2745672E-02  0.0000000E+00
  2.0799350E+02 -1.2955638E-02 -9.9590991E-03 -1.1436775E-02 -5.0877670E-02  0.0000000E+00
  2.0799350E+02 -1.2353110E-02 -9.4535866E-03 -1.0834277E-02 -4.9058430E-02  0.0000000E+00
  2.0799350E+02 -1.1838863E-02 -8.9393521E-03 -1.0258482E-02 -4.7290626E-02  0.0000000E+00
  2.0799350E+02 -1.1387257E-02 -8.4249008E-03 -9.7464702E-03 -4.5575487E-02  0.0000000E+00
  2.0799350E+02 -1.0980350E-02 -7.9321893E-03 -9.3035621E-03 -4.3914070E-02  0.0000000E+00
  2.0799350E+02 -1.0608446E-02 -7.4893934E-03 -8.8826303E-03 -4.2307157E-02  0.0000000E+00
  2.0799350E+02 -1.0252467E-02 -7.1106687E-03 -8.4490908E-03 -4.0752531E-02  0.0000000E+00
  2.0799350E+02 -9.8028711E-03 -6.7672635E-03 -8.0513139E-03 -3.9246318E-02  0.0000000E+00
  2.0799350E+02 -9.2656662E-03 -6.4417948E-03 -7.6471961E-03 -3.7791355E-02  0.0000000E+00
  2.0799350E+02 -8.7423022E-03 -6.1322908E-03 -7.2159208E-03 -3.6376289E-02  0.0000000E+00
  2.0799350E+02 -8.2525925E-03 -5.8372416E-03 -6.8014822E-03 -3.5009424E-02  0.0000000E+00
  2.0799350E+02 -7.7953386E-03 -5.5558560E-03 -6.4552693E-03 -3.3699519E-02  0.0000000E+00
  2.0799350E+02 -7.3738638E-03 -5.2890542E-03 -6.1960570E-03 -3.2452893E-02  0.0000000E+00
  2.0799350E+02 -7.0009257E-03 -5.0389999E-03 -6.0034943E-03 -3.1271077E-02  0.0000000E+00
  2.0799350E+02 -6.6914291E-03 -4.8081109E-03 -5.8338015E-03 -3.0150842E-02  0.0000000E+00
  2.0799350E+02 -6.4504070E-03 -4.5978794E-03 -5.6456755E-03 -2.9085790E-02  0.0000000E+00
  2.0799350E+02 -6.2637369E-03 -4.4078356E-03 -5.4244006E-03 -2.8068657E-02  0.0000000E+00
  2.0799350E+02 -6.0990610E-03 -4.2349823E-03 -5.1921621E-03 -2.7093501E-02  0.0000000E+00
  2.0799350E+02 -5.9243783E-03 -4.0740355E-03 -4.9925619E-03 -2.6156944E-02  0.0000000E+00
  2.0799350E+02 -5.7517756E-03 -3.9188008E-03 -4.8373316E-03 -2.5257619E-02  0.0000000E+00
  2.0799350E+02 -5.5667092E-03 -3.7799605E-03 -4.6239226E-03 -2.4394622E-02  0.0000000E+00
  2.0799350E+02 -5.2847362E-03 -3.6453664E-03 -4.3993954E-03 -2.3563779E-02  0.0000000E+00
  2.0799350E+02 -5.0233780E-03 -3.5153582E-03 -4.2014516E-03 -2.2762374E-02  0.0000000E+00
  2.0799350E+02 -4.8033340E-03 -3.3986986E-03 -4.0256375E-03 -2.1989609E-02  0.0000000E+00
  2.0799350E+02 -4.6257561E-03 -3.2953954E-03 -3.8689555E-03 -2.1244587E-02  0.0000000E+00
  2.0799350E+02 -4.4829661E-03 -3.2022196E-03 -3.7309165E-03 -2.0526181E-02  0.0000000E+00
  2.0799350E+02 -4.3650635E-03 -3.1158747E-03 -3.6127597E-03 -1.9832933E-02  0.0000000E+00
  2.0799350E+02 -4.2633084E-03 -3.0343361E-03 -3.5156115E-03 -1.9162985E-02  0.0000000E+00
  2.0799350E+02 -4.1711614E-03 -2.9568853E-03 -3.4383530E-03 -1.8514094E-02  0.0000000E+00
  2.0799350E+02 -4.0838652E-03 -2.8833557E-03 -3.3759664E-03 -1.7883733E-02  0.0000000E+00
