          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.0799350E+02 -2.2866768E-03  7.6869700E-04  1.5226848E-03 -6.6347323E-03  0.0000000E+00
  2.0799350E+02 -2.1985543E-03  7.7491740E-04  1.4668688E-03 -6.3464076E-03  0.0000000E+00
  2.0799350E+02 -2.1054920E-03  7.8949198E-04  1.4041196E-03 -6.0643260E-03  0.0000000E+00
  2.0799350E+02 -2.0101810E-03  8.0901137E-04  1.3290034E-03 -5.7889623E-03  0.0000000E+00
  2.0799350E+02 -1.9176869E-03  8.2685071E-04  1.2398241E-03 -5.5209547E-03  0.0000000E+00
  2.0799350E+02 -1.8338359E-03  8.3477120E-04  1.1385588E-03 -5.2609416E-03  0.0000000E+00
  2.0799350E+02 -1.7632367E-03  8.2522860E-04  1.0300428E-03 -5.0093725E-03  0.0000000E+00
  2.0799350E+02 -1.7074725E-03  7.9377606E-04  9.2069865E-04 -4.7663417E-03  0.0000000E+00
  2.0799350E+02 -1.6639947E-03  7.4094922E-04  8.1710061E-04 -4.5314992E-03  0.0000000E+00
  2.0799350E+02 -1.6263187E-03  6.7315183E-04  7.2482756E-04 -4.3044927E-03  0.0000000E+00
  2.0799350E+02 -1.5856573E-03  6.0114073E-04  6.4693603E-04 -4.0835439E-03  0.0000000E+00
  2.0799350E+02 -1.5354926E-03  5.3746014E-04  5.8481756E-04 -3.8683631E-03  0.0000000E+00
  2.0799350E+02 -1.4783284E-03  4.8965396E-04  5.3835114E-04 -3.6592063E-03  0.0000000E+00
  2.0799350E+02 -1.4255132E-03  4.4587040E-04  5.0646236E-04 -3.4563490E-03  0.0000000E+00
  2.0799350E+02 -1.3721724E-03  4.2353561E-04  4.9070643E-04 -3.2587992E-03  0.0000000E+00
  2.0799350E+02 -1.3248813E-03  4.0653091E-04  4.9173798E-04 -3.0690020E-03  0.0000000E+00
  2.0799350E+02 -1.2811775E-03  3.7394454E-04  5.0317082E-04 -2.8869868E-03  0.0000000E+00
  2.0799350E+02 -1.2389873E-03  3.2576983E-04  5.1758155E-04 -2.7126887E-03  0.0000000E+00
  2.0799350E+02 -1.1967904E-03  2.7191614E-04  5.2828289E-04 -2.5458677E-03  0.0000000E+00
  2.0799350E+02 -1.1537210E-03  2.2455060E-04  5.3035415E-04 -2.3860951E-03  0.0000000E+00
  2.0799350E+02 -1.1096043E-03  1.9329230E-04  5.2106520E-04 -2.2327900E-03  0.0000000E+00
  2.0799350E+02 -1.0649267E-03  1.8278070E-04  4.9983033E-04 -2.0852873E-03  0.0000000E+00
  2.0799350E+02 -1.0207378E-03  1.9213967E-04  4.6782840E-04 -1.9429229E-03  0.0000000E+00
  2.0799350E+02 -9.7848164E-04  2.1585912E-04  4.2742561E-04 -1.8051161E-03  0.0000000E+00
  2.0799350E+02 -9.3975648E-04  2.4561560E-04  3.8153720E-04 -1.6714337E-03  0.0000000E+00
  2.0799350E+02 -9.0600031E-04  2.7255376E-04  3.3306466E-04 -1.5416186E-03  0.0000000E+00
  2.0799350E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -5.2486986E-02  0.0000000E+00
  2.0799350E+02 -6.8678944E-03  3.7042134E-06  1.0238597E-02 -5.2518810E-02  0.0000000E+00
  2.0799350E+02 -2.2750654E-02  7.2993697E-04  1.2605794E-02 -5.2529435E-02  0.0000000E+00
  2.0799350E+02 -3.5306781E-02  2.3983790E-03  1.3739040E-02 -5.2518653E-02  0.0000000E+00
  2.0799350E+02 -3.9186822E-02  4.3647331E-03  1.3242733E-02 -5.2464947E-02  0.0000000E+00
  2.0799350E+02 -3.6486598E-02  5.6868551E-03  1.0816625E-02 -5.2383226E-02  0.0000000E+00
  2.0799350E+02 -3.1840947E-02  6.5952400E-03  7.1130909E-03 -5.2308207E-02  0.0000000E+00
  2.0799350E+02 -2.7628461E-02  8.1734567E-03  2.8663204E-03 -5.2266340E-02  0.0000000E+00
  2.0799350E+02 -2.4392510E-02  1.1126608E-02 -9.7962016E-04 -5.2252684E-02  0.0000000E+00
  2.0799350E+02 -2.1990196E-02  1.4915720E-02 -3.5672813E-03 -5.2232866E-02  0.0000000E+00
  2.0799350E+02 -2.0176101E-02  1.8582741E-02 -4.5281255E-03 -5.2166675E-02  0.0000000E+00
  2.0799350E+02 -1.8758121E-02  2.1342798E-02 -4.0113892E-03 -5.2013716E-02  0.0000000E+00
  2.0799350E+02 -1.7596632E-02  2.2876615E-02 -2.5948687E-03 -5.1741027E-02  0.0000000E+00
  2.0799350E+02 -1.6602824E-02  2.3396056E-02 -1.1130676E-03 -5.1334311E-02  0.0000000E+00
  2.0799350E+02 -1.5755061E-02  2.3441389E-02 -2.2430346E-04 -5.0794307E-02  0.0000000E+00
  2.0799350E+02 -1.5099074E-02  2.3093022E-02  2.0641345E-04 -5.0129194E-02  0.0000000E+00
  2.0799350E+02 -1.4594757E-02  2.2284334E-02  6.1507955E-04 -4.9356118E-02  0.0000000E+00
  2.0799350E+02 -1.4209546E-02  2.0908904E-02  1.5815107E-03 -4.8501247E-02  0.0000000E+00
  2.0799350E+02 -1.3870362E-02  1.8989225E-02  3.0548881E-03 -4.7584892E-02  0.0000000E+00
  2.0799350E+02 -1.3581308E-02  1.6796392E-02  4.6706966E-03 -4.6621091E-02  0.0000000E+00
  2.0799350E+02 -1.3377365E-02  1.4570964E-02  6.0553048E-03 -4.5621602E-02  0.0000000E+00
  2.0799350E+02 -1.3288114E-02  1.2455352E-02  6.9733433E-03 -4.4594663E-02  0.0000000E+00
  2.0799350E+02 -1.3314294E-02  1.0561801E-02  7.3562592E-03 -4.3550973E-02  0.0000000E+00
  2.0799350E+02 -1.3418788E-02  9.0222421E-03  7.2801472E-03 -4.2491730E-02  0.0000000E+00
  2.0799350E+02 -1.3538689E-02  7.9994876E-03  6.9053063E-03 -4.1418264E-02  0.0000000E+00
  2.0799350E+02 -1.3618908E-02  7.5039644E-03  6.4503080E-03 -4.0336341E-02  0.0000000E+00
  2.0799350E+02 -1.3572727E-02  7.4153115E-03  6.0475813E-03 -3.9255908E-02  0.0000000E+00
  2.0799350E+02 -1.3316671E-02  7.3595235E-03  5.8438037E-03 -3.8185991E-02  0.0000000E+00
  2.0799350E+02 -1.2953801E-02  7.1594316E-03  5.7961527E-03 -3.7127795E-02  0.0000000E+00
  2.0799350E+02 -1.2570949E-02  6.7407924E-03  5.7900336E-03 -3.6078868E-02  0.0000000E+00
  2.0799350E+02 -1.2211604E-02  6.0707150E-03  5.7531643E-03 -3.5038230E-02  0.0000000E+00
  2.0799350E+02 -1.1871304E-02  5.2221007E-03  5.6574163E-03 -3.4011613E-02  0.0000000E+00
  2.0799350E+02 -1.1509783E-02  4.3518865E-03  5.5126063E-03 -3.2999555E-02  0.0000000E+00
  2.0799350E+02 -1.1081842E-02  3.6461011E-03  5.3549989E-03 -3.2005076E-02  0.0000000E+00
  2.0799350E+02 -1.0565215E-02  3.2425227E-03  5.2314526E-03 -3.1030503E-02  0.0000000E+00
  2.0799350E+02 -9.9845293E-03  3.1686390E-03  5.1821381E-03 -3.0084450E-02  0.0000000E+00
  2.0799350E+02 -9.4053230E-03  3.3130427E-03  5.2201891E-03 -2.9170281E-02  0.0000000E+00
  2.0799350E+02 -8.9059702E-03  3.4733765E-03  5.3147207E-03 -2.8290437E-02  0.0000000E+00
  2.0799350E+02 -8.5024379E-03  3.4962635E-03  5.3750190E-03 -2.7438111E-02  0.0000000E+00
  2.0799350E+02 -8.1588873E-03  3.3696072E-03  5.3023991E-03 -2.6612305E-02  0.0000000E+00
  2.0799350E+02 -7.8069016E-03  3.2459288E-03  5.1245945E-03 -2.5809324E-02  0.0000000E+00
  2.0799350E+02 -7.4281766E-03  3.1982062E-03  4.9119493E-03 -2.5025280E-02  0.0000000E+00
  2.0799350E+02 -7.0748644E-03  3.2095539E-03  4.7096852E-03 -2.4264175E-02  0.0000000E+00
  2.0799350E+02 -6.7668081E-03  3.2856528E-03  4.5253563E-03 -2.3525349E-02  0.0000000E+00
  2.0799350E+02 -6.5063237E-03  3.4239040E-03  4.3550317E-03 -2.2810729E-02  0.0000000E+00
  2.0799350E+02 -6.2844040E-03  3.6019210E-03  4.1949141E-03 -2.2117904E-02  0.0000000E+00
  2.0799350E+02 -6.0897663E-03  3.7781930E-03  4.0474808E-03 -2.1445815E-02  0.0000000E+00
  2.0799350E+02 -5.9122767E-03  3.9023281E-03  3.9194705E-03 -2.0792133E-02  0.0000000E+00
  2.0799350E+02 -5.7464956E-03  3.9287802E-03  3.8175912E-03 -2.0157602E-02  0.0000000E+00
  2.0799350E+02 -5.5904250E-03  3.8328992E-03  3.7407638E-03 -1.9538731E-02  0.0000000E+00
  2.0799350E+02 -5.4461551E-03  3.6200154E-03  3.6760959E-03 -1.8932536E-02  0.0000000E+00
