          atime           conv           prod        pres_tr        pres_df        garbage
  2.0799350E+02  2.4399285E-06 -5.4949753E-09  1.7540367E-06  3.9330198E-06  4.8048358E-18
  2.0799350E+02 -3.7190324E-03  2.0373758E-02  6.4790938E-03  6.4946227E-03  0.0000000E+00
  2.0799350E+02 -1.4722570E-02  6.7835911E-02  4.8682165E-03  4.8102574E-03  0.0000000E+00
  2.0799350E+02 -2.0364604E-02  6.2464691E-02  3.5477841E-03  3.5878602E-03  0.0000000E+00
  2.0799350E+02 -2.1812611E-02  3.4856321E-02  1.8083335E-03  1.8677098E-03  0.0000000E+00
  2.0799350E+02 -2.4168507E-02  1.6487603E-02  7.9519785E-04  8.0011407E-04  0.0000000E+00
  2.0799350E+02 -2.6214302E-02  6.8362579E-03  1.7181276E-03  1.6679869E-03  0.0000000E+00
  2.0799350E+02 -2.8215441E-02  2.4298456E-03  4.2198440E-03  4.1827137E-03  0.0000000E+00
  2.0799350E+02 -2.9953186E-02  5.5526405E-04  7.1966363E-03  7.3030436E-03 -2.4068089E-19
  2.0799350E+02 -3.1040430E-02  1.8953933E-04  9.5972972E-03  9.8541098E-03  0.0000000E+00
  2.0799350E+02 -3.1540509E-02  6.8071981E-04  1.1160757E-02  1.1452543E-02  0.0000000E+00
  2.0799350E+02 -3.1764903E-02  1.5214373E-03  1.2003307E-02  1.2256868E-02  0.0000000E+00
  2.0799350E+02 -3.1856908E-02  2.3832585E-03  1.2386938E-02  1.2579082E-02  0.0000000E+00
  2.0799350E+02 -3.1432044E-02  3.1487824E-03  1.2485751E-02  1.2606065E-02  0.0000000E+00
  2.0799350E+02 -2.9873937E-02  3.8753380E-03  1.2218549E-02  1.2268819E-02  0.0000000E+00
  2.0799350E+02 -2.7557415E-02  4.6295428E-03  1.1478156E-02  1.1393203E-02  0.0000000E+00
  2.0799350E+02 -2.5188611E-02  5.3132825E-03  1.0511946E-02  1.0440655E-02  0.0000000E+00
  2.0799350E+02 -2.2247429E-02  5.8056320E-03  9.3079573E-03  9.2981558E-03  0.0000000E+00
  2.0799350E+02 -1.9162017E-02  6.0732531E-03  7.9830278E-03  7.9954005E-03  0.0000000E+00
  2.0799350E+02 -1.6479634E-02  6.1633562E-03  6.5822379E-03  6.6273786E-03  0.0000000E+00
  2.0799350E+02 -1.4231352E-02  6.1711754E-03  5.1606166E-03  5.2462285E-03  0.0000000E+00
  2.0799350E+02 -1.2042669E-02  6.1961250E-03  3.8207877E-03  3.8977637E-03  0.0000000E+00
  2.0799350E+02 -9.5924745E-03  6.2990248E-03  2.7050560E-03  2.6981969E-03  0.0000000E+00
  2.0799350E+02 -7.0227669E-03  6.4727863E-03  1.9404370E-03  1.8465886E-03  0.0000000E+00
  2.0799350E+02 -4.9015632E-03  6.6389498E-03  1.5351323E-03  1.4685469E-03  0.0000000E+00
  2.0799350E+02 -3.3414114E-03  6.6824633E-03  1.2249539E-03  1.1867048E-03  0.0000000E+00
  2.0799350E+02 -1.6364095E-03  6.5444895E-03  1.0317344E-03  1.0278534E-03  0.0000000E+00
  2.0799350E+02 -1.0679777E-04  6.3151559E-03  5.4396782E-04  5.4438829E-04  0.0000000E+00
  2.0799350E+02  1.3835337E-03  5.9925450E-03  7.9530970E-05  3.9534044E-05  0.0000000E+00
  2.0799350E+02  2.5595394E-03  5.6044042E-03 -4.8824100E-05 -7.5585015E-05  0.0000000E+00
  2.0799350E+02  3.2275887E-03  5.2049796E-03  1.6080614E-04  1.8291470E-04  6.2395732E-21
  2.0799350E+02  3.3715728E-03  4.8525861E-03  5.6535850E-04  6.2571684E-04  0.0000000E+00
  2.0799350E+02  3.1370861E-03  4.5914406E-03  9.9426427E-04  1.0542074E-03  0.0000000E+00
  2.0799350E+02  2.7455475E-03  4.4393619E-03  1.3230555E-03  1.3483323E-03  0.0000000E+00
  2.0799350E+02  2.3828314E-03  4.3826019E-03  1.5071786E-03  1.4922078E-03  0.0000000E+00
  2.0799350E+02  2.1069737E-03  4.3790757E-03  1.5800771E-03  1.5512829E-03  0.0000000E+00
  2.0799350E+02  1.8195231E-03  4.3712554E-03  1.6196062E-03  1.6148508E-03  0.0000000E+00
  2.0799350E+02  1.3451045E-03  4.3099940E-03  1.6868406E-03  1.7177074E-03  0.0000000E+00
  2.0799350E+02  6.6376200E-04  4.1905449E-03  1.7413387E-03  1.7547566E-03  0.0000000E+00
  2.0799350E+02  7.4060422E-05  4.1214819E-03  1.6972361E-03  1.6800532E-03  0.0000000E+00
  2.0799350E+02 -5.2227662E-04  4.0605836E-03  1.5906280E-03  1.5945160E-03  0.0000000E+00
  2.0799350E+02 -1.0170593E-03  3.9780908E-03  1.4405278E-03  1.4465753E-03  0.0000000E+00
