          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02 -2.9729950E-05  3.1397745E-07  2.7938748E-07 -8.4116403E-02  0.0000000E+00
  2.0799350E+02  1.6120533E-02  1.4682264E-04  9.1477699E-04 -8.3523519E-02  0.0000000E+00
  2.0799350E+02  1.6042230E-03  2.1864913E-03 -4.2754539E-03 -8.2266432E-02  0.0000000E+00
  2.0799350E+02 -2.5343314E-02  5.1372517E-03 -1.6970009E-02 -8.0429800E-02  0.0000000E+00
  2.0799350E+02 -1.6475746E-02  3.4389781E-03 -2.0051480E-02 -7.8449917E-02  0.0000000E+00
  2.0799350E+02 -4.6622779E-03 -3.2793995E-03 -1.2595428E-02 -7.6577742E-02  0.0000000E+00
  2.0799350E+02  9.5106202E-05 -1.2258896E-02 -3.7816179E-03 -7.4857711E-02  0.0000000E+00
  2.0799350E+02 -9.5732732E-04 -2.0662121E-02  1.7732319E-03 -7.3235418E-02  0.0000000E+00
  2.0799350E+02 -5.2299849E-03 -2.6019291E-02  4.9363241E-03 -7.1635461E-02  0.0000000E+00
  2.0799350E+02 -1.0558286E-02 -2.8037445E-02  5.0685682E-03 -6.9996317E-02  0.0000000E+00
  2.0799350E+02 -1.5156472E-02 -2.7548938E-02  3.4670231E-03 -6.8274457E-02  0.0000000E+00
  2.0799350E+02 -1.8909980E-02 -2.5980588E-02  1.8331863E-03 -6.6451041E-02  0.0000000E+00
  2.0799350E+02 -2.2287594E-02 -2.4202556E-02  5.1076961E-04 -6.4535137E-02  0.0000000E+00
  2.0799350E+02 -2.5031295E-02 -2.1902221E-02 -9.6942363E-04 -6.2559026E-02  0.0000000E+00
  2.0799350E+02 -2.6259188E-02 -1.8342561E-02 -2.6562774E-03 -6.0563377E-02  0.0000000E+00
  2.0799350E+02 -2.6826916E-02 -1.3977204E-02 -4.1596960E-03 -5.8573726E-02  0.0000000E+00
  2.0799350E+02 -2.5899425E-02 -9.4451314E-03 -6.1628584E-03 -5.6602816E-02  0.0000000E+00
  2.0799350E+02 -2.3889647E-02 -4.8634625E-03 -6.8223717E-03 -5.4656926E-02  0.0000000E+00
  2.0799350E+02 -2.1394969E-02 -6.3775176E-04 -6.3912124E-03 -5.2745672E-02  0.0000000E+00
  2.0799350E+02 -1.8602392E-02  2.4145552E-03 -5.6894961E-03 -5.0877670E-02  0.0000000E+00
  2.0799350E+02 -1.5530605E-02  4.0189620E-03 -4.9653212E-03 -4.9058430E-02  0.0000000E+00
