          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  2.5807091E-02 -4.0943701E-04 -1.6110946E-07  3.9298677E-02 -8.2447063E-03
  2.0799350E+02  2.5736654E-02 -3.7156637E-04  7.6904883E-08  2.6949078E-02 -7.1240613E-03
  2.0799350E+02  2.5762545E-02 -6.2436986E-04 -9.5705163E-08  1.9469917E-02 -5.3820134E-03
  2.0799350E+02  2.5950702E-02 -6.5401184E-04  3.1005812E-08  1.5120960E-02 -3.1241154E-03
  2.0799350E+02  2.6271261E-02 -3.9087097E-04  3.9926195E-08  1.2678944E-02 -7.3661004E-04
  2.0799350E+02  2.6664058E-02 -2.2932245E-04 -3.8474957E-08  1.1359938E-02  1.3514233E-03
  2.0799350E+02  2.7069123E-02 -1.5677117E-04  2.7633116E-09  1.0681498E-02  2.8970246E-03
  2.0799350E+02  2.7445638E-02  2.1856580E-04  7.2346337E-09  1.0330934E-02  3.8600008E-03
  2.0799350E+02  2.7777325E-02  9.4425742E-05  0.0000000E+00  1.0159082E-02  4.2325114E-03
  2.0799350E+02  2.8055169E-02 -1.4795115E-04  0.0000000E+00  1.0164385E-02  4.2702159E-03
  2.0799350E+02  2.8275418E-02 -4.3693849E-04  0.0000000E+00  1.0262569E-02  4.2045003E-03
  2.0799350E+02  2.8436911E-02 -3.6648305E-04  0.0000000E+00  1.0398289E-02  4.1966000E-03
  2.0799350E+02  2.8530411E-02  3.0779324E-05  0.0000000E+00  1.0533338E-02  4.1317915E-03
  2.0799350E+02  2.8544258E-02  4.0087603E-04  0.0000000E+00  1.0619770E-02  3.8397689E-03
  2.0799350E+02  2.8472707E-02  4.1055495E-04  0.0000000E+00  1.0612235E-02  3.2338330E-03
  2.0799350E+02  2.8323665E-02  7.1092806E-05  0.0000000E+00  1.0496948E-02  2.3777130E-03
  2.0799350E+02  2.8118603E-02 -2.0378937E-04  0.0000000E+00  1.0313643E-02  1.4621677E-03
  2.0799350E+02  2.7882324E-02 -5.1414941E-05  0.0000000E+00  1.0147643E-02  7.1415473E-04
  2.0799350E+02  2.7615640E-02 -3.6937428E-04  0.0000000E+00  1.0069497E-02  2.2342785E-04
  2.0799350E+02  2.7298701E-02 -5.8414036E-05 -2.0575413E-07  1.0014529E-02 -5.8537243E-05
  2.0799350E+02  2.6892533E-02  1.3442623E-04  1.9790825E-07  9.9122628E-03 -3.2417587E-05
  2.0799350E+02  2.6439490E-02 -1.0651562E-04  9.9160831E-09  9.6762303E-03  1.3417763E-05
  2.0799350E+02  2.5970544E-02 -8.3861235E-05 -9.8227501E-08  9.3006974E-03 -4.9873792E-05
  2.0799350E+02  2.5493168E-02  1.6749933E-04 -5.1112102E-08  8.8340429E-03 -2.3662073E-04
  2.0799350E+02  2.5009115E-02  3.9999047E-04  3.3869287E-08  8.3429381E-03 -4.9650334E-04
  2.0799350E+02  2.4517143E-02  4.4076243E-04  5.9521247E-08  7.8820360E-03 -7.5210123E-04
  2.0799350E+02  2.4019449E-02  2.8891589E-04  1.8042533E-08  7.4842912E-03 -9.2200368E-04
  2.0799350E+02  2.3519714E-02  8.3688583E-05 -3.2470838E-08  7.1565167E-03 -9.3917091E-04
  2.0799350E+02  2.3024886E-02 -3.1367349E-06 -3.4365161E-08  6.8861176E-03 -7.6843033E-04
  2.0799350E+02  2.2538012E-02  9.6999018E-05  8.4060057E-09  6.6476093E-03 -4.2818532E-04
  2.0799350E+02  2.2061716E-02  2.4811763E-04  2.6294886E-08  6.4183580E-03 -2.0453535E-05
  2.0799350E+02  2.1599661E-02  8.8804650E-05 -1.5072593E-08  6.1918660E-03  2.2426578E-04
  2.0799350E+02  2.1175075E-02 -1.8572713E-04  0.0000000E+00  5.9964706E-03  2.5327457E-04
  2.0799350E+02  2.0786587E-02  3.5660231E-05  0.0000000E+00  5.7926850E-03  3.0455214E-04
  2.0799350E+02  2.0434435E-02  1.9527110E-04  0.0000000E+00  5.5747099E-03  3.3162851E-04
  2.0799350E+02  2.0119095E-02  2.5499165E-04  0.0000000E+00  5.3605446E-03  4.0414785E-04
  2.0799350E+02  1.9832119E-02  2.5803792E-04  0.0000000E+00  5.1614074E-03  5.2379569E-04
  2.0799350E+02  1.9563913E-02  2.5208264E-04  0.0000000E+00  4.9829472E-03  6.6454666E-04
  2.0799350E+02  1.9304368E-02  2.5526790E-04  0.0000000E+00  4.8239961E-03  7.9835520E-04
  2.0799350E+02  1.9046904E-02  2.5374948E-04  0.0000000E+00  4.6797186E-03  9.0547497E-04
  2.0799350E+02  1.8788053E-02  2.1885912E-04  0.0000000E+00  4.5430997E-03  9.7643592E-04
  2.0799350E+02  1.8528893E-02  1.3266825E-04  0.0000000E+00  4.4081153E-03  1.0076205E-03
  2.0799350E+02  1.8271191E-02  9.2210284E-06  0.0000000E+00  4.2702530E-03  9.9609517E-04
  2.0799350E+02  1.8017890E-02 -9.9200346E-05  0.0000000E+00  4.1289006E-03  9.3487652E-04
  2.0799350E+02  1.7771360E-02 -1.2303482E-04  0.0000000E+00  3.9876085E-03  8.1446832E-04
  2.0799350E+02  1.7532114E-02 -3.4909878E-05  0.0000000E+00  3.8531475E-03  6.3312340E-04
  2.0799350E+02  1.7300451E-02  3.9057946E-05  0.0000000E+00  3.7341917E-03  4.2195294E-04
  2.0799350E+02  1.7079072E-02 -1.6440527E-04 -5.0239871E-07  3.6031368E-03  2.4324418E-04
  2.0799350E+02  1.6863961E-02 -2.0460023E-05  1.7885680E-07  3.4838948E-03  1.2521632E-04
  2.0799350E+02  1.6643020E-02  1.7663800E-04  1.3394570E-07  3.3988026E-03  6.5080936E-05
  2.0799350E+02  1.6413779E-02  2.4340207E-04 -2.9165589E-08  3.3313842E-03  3.8844895E-05
  2.0799350E+02  1.6175594E-02  1.9933982E-04 -9.8643553E-08  3.2673575E-03  2.4780022E-05
