          atime          uplus          yplus           Wshr          trash          trash
  1.4637935E+02  0.0000000E+00  0.0000000E+00  3.3651187E-03  0.0000000E+00  0.0000000E+00
  1.4637935E+02  2.3219558E-03  2.3219636E-03  3.3651187E-03  3.3356000E-06  3.3356000E-06
  1.4637935E+02  4.6438266E-03  4.6438576E-03  3.3651187E-03  6.6711000E-06  6.6711000E-06
  1.4637935E+02  6.9659603E-03  6.9660300E-03  3.3651187E-03  1.0007000E-05  1.0007000E-05
  1.4637935E+02  9.2874520E-03  9.2875759E-03  3.3651187E-03  1.3342000E-05  1.3342000E-05
  1.4637935E+02  1.1609624E-02  1.1609818E-02  3.3651187E-03  1.6678000E-05  1.6678000E-05
  1.4637935E+02  1.3931085E-02  1.3931364E-02  3.3651187E-03  2.0013000E-05  2.0013000E-05
  1.4637935E+02  1.6253227E-02  1.6253606E-02  3.3651187E-03  2.3349000E-05  2.3349000E-05
  1.4637935E+02  1.8574656E-02  1.8575152E-02  3.3651187E-03  2.6684000E-05  2.6684000E-05
  1.4637935E+02  2.0896767E-02  2.0897394E-02  3.3651187E-03  3.0020000E-05  3.0020000E-05
  1.4637935E+02  2.3218862E-02  2.3219636E-02  3.3651187E-03  3.3356000E-05  3.3356000E-05
  1.4637935E+02  2.5540245E-02  2.5541182E-02  3.3651187E-03  3.6691000E-05  3.6691000E-05
  1.4637935E+02  2.7862309E-02  2.7863424E-02  3.3651187E-03  4.0027000E-05  4.0027000E-05
  1.4637935E+02  3.0183661E-02  3.0184970E-02  3.3651187E-03  4.3362000E-05  4.3362000E-05
  1.4637935E+02  3.2505694E-02  3.2507212E-02  3.3651187E-03  4.6698000E-05  4.6698000E-05
  1.4637935E+02  3.4827015E-02  3.4828758E-02  3.3651187E-03  5.0033000E-05  5.0033000E-05
  1.4637935E+02  3.7149017E-02  3.7151000E-02  3.3651187E-03  5.3369000E-05  5.3369000E-05
  1.4637935E+02  3.9470308E-02  3.9472546E-02  3.3651187E-03  5.6704000E-05  5.6704000E-05
  1.4637935E+02  4.1792279E-02  4.1794788E-02  3.3651187E-03  6.0040000E-05  6.0040000E-05
  1.4637935E+02  4.4114234E-02  4.4117030E-02  3.3651187E-03  6.3376000E-05  6.3376000E-05
  1.4637935E+02  4.6435478E-02  4.6438576E-02  3.3651187E-03  6.6711000E-05  6.6711000E-05
  1.4637935E+02  4.8757402E-02  4.8760818E-02  3.3651187E-03  7.0047000E-05  7.0047000E-05
  1.4637935E+02  5.1078615E-02  5.1082364E-02  3.3651187E-03  7.3382000E-05  7.3382000E-05
  1.4637935E+02  5.3400508E-02  5.3404606E-02  3.3651187E-03  7.6718000E-05  7.6718000E-05
  1.4637935E+02  5.5721690E-02  5.5726152E-02  3.3651187E-03  8.0053000E-05  8.0053000E-05
  1.4637935E+02  5.8043552E-02  5.8048394E-02  3.3651187E-03  8.3389000E-05  8.3389000E-05
  1.4637935E+02  6.0364703E-02  6.0369940E-02  3.3651187E-03  8.6724000E-05  8.6724000E-05
  1.4637935E+02  6.2686534E-02  6.2692182E-02  3.3651187E-03  9.0060000E-05  9.0060000E-05
  1.4637935E+02  6.5008350E-02  6.5014424E-02  3.3651187E-03  9.3396000E-05  9.3396000E-05
  1.4637935E+02  6.7329454E-02  6.7335970E-02  3.3651187E-03  9.6731000E-05  9.6731000E-05
  1.4637935E+02  6.9653326E-02  6.9660300E-02  3.3651187E-03  1.0007000E-04  1.0007000E-04
  1.4637935E+02  7.1970919E-02  7.1978365E-02  3.3651187E-03  1.0340000E-04  1.0340000E-04
  1.4637935E+02  7.4295456E-02  7.4303392E-02  3.3651187E-03  1.0674000E-04  1.0674000E-04
  1.4637935E+02  7.6613018E-02  7.6621457E-02  3.3651187E-03  1.1007000E-04  1.1007000E-04
  1.4637935E+02  7.8937525E-02  7.8946484E-02  3.3651187E-03  1.1341000E-04  1.1341000E-04
  1.4637935E+02  8.1255055E-02  8.1264549E-02  3.3651187E-03  1.1674000E-04  1.1674000E-04
  1.4637935E+02  8.3579530E-02  8.3589576E-02  3.3651187E-03  1.2008000E-04  1.2008000E-04
  1.4637935E+02  8.5903990E-02  8.5914602E-02  3.3651187E-03  1.2342000E-04  1.2342000E-04
  1.4637935E+02  8.8221474E-02  8.8232667E-02  3.3651187E-03  1.2675000E-04  1.2675000E-04
  1.4637935E+02  9.0545902E-02  9.0557694E-02  3.3651187E-03  1.3009000E-04  1.3009000E-04
  1.4637935E+02  9.2863355E-02  9.2875759E-02  3.3651187E-03  1.3342000E-04  1.3342000E-04
  1.4637935E+02  9.5187752E-02  9.5200786E-02  3.3651187E-03  1.3676000E-04  1.3676000E-04
  1.4637935E+02  9.7505174E-02  9.7518851E-02  3.3651187E-03  1.4009000E-04  1.4009000E-04
  1.4637935E+02  9.9829539E-02  9.9843878E-02  3.3651187E-03  1.4343000E-04  1.4343000E-04
  1.4637935E+02  1.0214693E-01  1.0216194E-01  3.3651187E-03  1.4676000E-04  1.4676000E-04
  1.4637935E+02  1.0447126E-01  1.0448697E-01  3.3651187E-03  1.5010000E-04  1.5010000E-04
  1.4637935E+02  1.0679558E-01  1.0681200E-01  3.3651187E-03  1.5344000E-04  1.5344000E-04
  1.4637935E+02  1.0911293E-01  1.0913006E-01  3.3651187E-03  1.5677000E-04  1.5677000E-04
  1.4637935E+02  1.1143721E-01  1.1145509E-01  3.3651187E-03  1.6011000E-04  1.6011000E-04
  1.4637935E+02  1.1375453E-01  1.1377315E-01  3.3651187E-03  1.6344000E-04  1.6344000E-04
  1.4637935E+02  1.1607878E-01  1.1609818E-01  3.3651187E-03  1.6678000E-04  1.6678000E-04
  1.4637935E+02  1.1839606E-01  1.1841624E-01  3.3651187E-03  1.7011000E-04  1.7011000E-04
  1.4637935E+02  1.2072029E-01  1.2074127E-01  3.3651187E-03  1.7345000E-04  1.7345000E-04
  1.4637935E+02  1.2303754E-01  1.2305934E-01  3.3651187E-03  1.7678000E-04  1.7678000E-04
  1.4637935E+02  1.2536173E-01  1.2538436E-01  3.3651187E-03  1.8012000E-04  1.8012000E-04
  1.4637935E+02  1.2768591E-01  1.2770939E-01  3.3651187E-03  1.8346000E-04  1.8346000E-04
  1.4637935E+02  1.3000311E-01  1.3002746E-01  3.3651187E-03  1.8679000E-04  1.8679000E-04
  1.4637935E+02  1.3232726E-01  1.3235248E-01  3.3651187E-03  1.9013000E-04  1.9013000E-04
  1.4637935E+02  1.3464443E-01  1.3467055E-01  3.3651187E-03  1.9346000E-04  1.9346000E-04
  1.4637935E+02  1.3696854E-01  1.3699557E-01  3.3651187E-03  1.9680000E-04  1.9680000E-04
  1.4637935E+02  1.3928568E-01  1.3931364E-01  3.3651187E-03  2.0013000E-04  2.0013000E-04
  1.4637935E+02  1.4160976E-01  1.4163867E-01  3.3651187E-03  2.0347000E-04  2.0347000E-04
  1.4637935E+02  1.4392687E-01  1.4395673E-01  3.3651187E-03  2.0680000E-04  2.0680000E-04
  1.4637935E+02  1.4625092E-01  1.4628176E-01  3.3651187E-03  2.1014000E-04  2.1014000E-04
  1.4637935E+02  1.4857496E-01  1.4860678E-01  3.3651187E-03  2.1348000E-04  2.1348000E-04
  1.4637935E+02  1.5089202E-01  1.5092485E-01  3.3651187E-03  2.1681000E-04  2.1681000E-04
  1.4637935E+02  1.5321602E-01  1.5324988E-01  3.3651187E-03  2.2015000E-04  2.2015000E-04
  1.4637935E+02  1.5553305E-01  1.5556794E-01  3.3651187E-03  2.2348000E-04  2.2348000E-04
  1.4637935E+02  1.5785702E-01  1.5789297E-01  3.3651187E-03  2.2682000E-04  2.2682000E-04
  1.4637935E+02  1.6017402E-01  1.6021103E-01  3.3651187E-03  2.3015000E-04  2.3015000E-04
  1.4637935E+02  1.6249796E-01  1.6253606E-01  3.3651187E-03  2.3349000E-04  2.3349000E-04
  1.4637935E+02  1.6481493E-01  1.6485412E-01  3.3651187E-03  2.3682000E-04  2.3682000E-04
  1.4637935E+02  1.6713884E-01  1.6717915E-01  3.3651187E-03  2.4016000E-04  2.4016000E-04
  1.4637935E+02  1.6946273E-01  1.6950418E-01  3.3651187E-03  2.4350000E-04  2.4350000E-04
  1.4637935E+02  1.7177965E-01  1.7182224E-01  3.3651187E-03  2.4683000E-04  2.4683000E-04
  1.4637935E+02  1.7410351E-01  1.7414727E-01  3.3651187E-03  2.5017000E-04  2.5017000E-04
  1.4637935E+02  1.7642039E-01  1.7646533E-01  3.3651187E-03  2.5350000E-04  2.5350000E-04
  1.4637935E+02  1.7874422E-01  1.7879036E-01  3.3651187E-03  2.5684000E-04  2.5684000E-04
  1.4637935E+02  1.8106108E-01  1.8110843E-01  3.3651187E-03  2.6017000E-04  2.6017000E-04
  1.4637935E+02  1.8338487E-01  1.8343345E-01  3.3651187E-03  2.6351000E-04  2.6351000E-04
  1.4637935E+02  1.8570170E-01  1.8575152E-01  3.3651187E-03  2.6684000E-04  2.6684000E-04
  1.4637935E+02  1.8802546E-01  1.8807654E-01  3.3651187E-03  2.7018000E-04  2.7018000E-04
  1.4637935E+02  1.9034921E-01  1.9040157E-01  3.3651187E-03  2.7352000E-04  2.7352000E-04
  1.4637935E+02  1.9266598E-01  1.9271964E-01  3.3651187E-03  2.7685000E-04  2.7685000E-04
  1.4637935E+02  1.9498970E-01  1.9504466E-01  3.3651187E-03  2.8019000E-04  2.8019000E-04
  1.4637935E+02  1.9730644E-01  1.9736273E-01  3.3651187E-03  2.8352000E-04  2.8352000E-04
  1.4637935E+02  1.9963013E-01  1.9968776E-01  3.3651187E-03  2.8686000E-04  2.8686000E-04
  1.4637935E+02  2.0194684E-01  2.0200582E-01  3.3651187E-03  2.9019000E-04  2.9019000E-04
  1.4637935E+02  2.0427049E-01  2.0433085E-01  3.3651187E-03  2.9353000E-04  2.9353000E-04
  1.4637935E+02  2.0658717E-01  2.0664891E-01  3.3651187E-03  2.9686000E-04  2.9686000E-04
  1.4637935E+02  2.0891079E-01  2.0897394E-01  3.3651187E-03  3.0020000E-04  3.0020000E-04
  1.4637935E+02  2.1123439E-01  2.1129897E-01  3.3651187E-03  3.0354000E-04  3.0354000E-04
  1.4637935E+02  2.1355102E-01  2.1361703E-01  3.3651187E-03  3.0687000E-04  3.0687000E-04
  1.4637935E+02  2.1587459E-01  2.1594206E-01  3.3651187E-03  3.1021000E-04  3.1021000E-04
  1.4637935E+02  2.1819119E-01  2.1826012E-01  3.3651187E-03  3.1354000E-04  3.1354000E-04
  1.4637935E+02  2.2051473E-01  2.2058515E-01  3.3651187E-03  3.1688000E-04  3.1688000E-04
  1.4637935E+02  2.2283129E-01  2.2290321E-01  3.3651187E-03  3.2021000E-04  3.2021000E-04
  1.4637935E+02  2.2515480E-01  2.2522824E-01  3.3651187E-03  3.2355000E-04  3.2355000E-04
