          atime             vx             vy             vz             pr        garbage
  1.4637935E+02  2.8941955E-02 -2.6544405E-06 -2.2902148E-04  1.8071691E-03  0.0000000E+00
  1.4637935E+02  2.9073767E-02 -2.6778924E-06 -2.3000262E-04  1.8071665E-03  0.0000000E+00
  1.4637935E+02  2.9205972E-02 -2.7015064E-06 -2.3098613E-04  1.8071639E-03  0.0000000E+00
  1.4637935E+02  2.9337781E-02 -2.7251426E-06 -2.3196613E-04  1.8071613E-03  0.0000000E+00
  1.4637935E+02  2.9469984E-02 -2.7489422E-06 -2.3294850E-04  1.8071586E-03  0.0000000E+00
  1.4637935E+02  2.9601790E-02 -2.7727626E-06 -2.3392736E-04  1.8071560E-03  0.0000000E+00
  1.4637935E+02  2.9733991E-02 -2.7967467E-06 -2.3490858E-04  1.8071534E-03  0.0000000E+00
  1.4637935E+02  2.9866190E-02 -2.8208230E-06 -2.3588924E-04  1.8071507E-03  0.0000000E+00
  1.4637935E+02  2.9997993E-02 -2.8449188E-06 -2.3686638E-04  1.8071481E-03  0.0000000E+00
  1.4637935E+02  3.0130190E-02 -2.8691787E-06 -2.3784589E-04  1.8071455E-03  0.0000000E+00
  1.4637935E+02  3.0261990E-02 -2.8934574E-06 -2.3882190E-04  1.8071428E-03  0.0000000E+00
  1.4637935E+02  3.0394184E-02 -2.9179004E-06 -2.3980027E-04  1.8071402E-03  0.0000000E+00
  1.4637935E+02  3.0525981E-02 -2.9423613E-06 -2.4077513E-04  1.8071376E-03  0.0000000E+00
  1.4637935E+02  3.0658173E-02 -2.9669869E-06 -2.4175236E-04  1.8071349E-03  0.0000000E+00
  1.4637935E+02  3.0789968E-02 -2.9916295E-06 -2.4272608E-04  1.8071323E-03  0.0000000E+00
  1.4637935E+02  3.0922157E-02 -3.0164370E-06 -2.4370217E-04  1.8071297E-03  0.0000000E+00
  1.4637935E+02  3.1054345E-02 -3.0413354E-06 -2.4467767E-04  1.8071270E-03  0.0000000E+00
  1.4637935E+02  3.1186136E-02 -3.0662496E-06 -2.4564969E-04  1.8071244E-03  0.0000000E+00
  1.4637935E+02  3.1318321E-02 -3.0913291E-06 -2.4662406E-04  1.8071217E-03  0.0000000E+00
  1.4637935E+02  3.1450110E-02 -3.1164236E-06 -2.4759494E-04  1.8071191E-03  0.0000000E+00
  1.4637935E+02  3.1582293E-02 -3.1416836E-06 -2.4856816E-04  1.8071165E-03  0.0000000E+00
  1.4637935E+02  3.1714079E-02 -3.1669578E-06 -2.4953790E-04  1.8071138E-03  0.0000000E+00
  1.4637935E+02  3.1846259E-02 -3.1923981E-06 -2.5050998E-04  1.8071112E-03  0.0000000E+00
  1.4637935E+02  3.1978042E-02 -3.2178512E-06 -2.5147858E-04  1.8071085E-03  0.0000000E+00
  1.4637935E+02  3.2110220E-02 -3.2434706E-06 -2.5244952E-04  1.8071059E-03  0.0000000E+00
