          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  1.4637935E+02  4.1654533E-02  8.4540539E-08  1.5715220E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1649676E-02  8.1849640E-08  1.5688353E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1644831E-02  8.1329381E-08  1.5661527E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1639998E-02  8.2971353E-08  1.5634739E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1635180E-02  8.6765845E-08  1.5607999E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1630373E-02  9.2706561E-08  1.5581292E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1625580E-02  1.0078142E-07  1.5554633E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1620799E-02  1.1098678E-07  1.5528006E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1616032E-02  1.2330806E-07  1.5501428E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1611276E-02  1.3774424E-07  1.5474883E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1606534E-02  1.5428356E-07  1.5448377E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1601805E-02  1.7291174E-07  1.5421920E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1597088E-02  1.9363165E-07  1.5395495E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1592386E-02  2.1642257E-07  1.5369118E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1587694E-02  2.4128992E-07  1.5342772E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1583017E-02  2.6821056E-07  1.5316475E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1578352E-02  2.9719245E-07  1.5290209E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1573701E-02  3.2821005E-07  1.5263992E-02  2.1215973E-03  0.0000000E+00
  1.4637935E+02  4.1569061E-02  3.6127383E-07  1.5237805E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1564435E-02  3.9636670E-07  1.5211659E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1559822E-02  4.3346917E-07  1.5185559E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1555221E-02  4.7259544E-07  1.5159492E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1550634E-02  5.1371406E-07  1.5133471E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1546059E-02  5.5684172E-07  1.5107482E-02  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1541498E-02  6.0194461E-07  1.5081540E-02  2.1215972E-03  0.0000000E+00
