          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  1.4637935E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.8128784E-06 -8.7755165E-10  8.9599858E-06  2.1215973E-03  0.0000000E+00
  1.4637935E+02  3.6196050E-06 -2.4223499E-09  1.7906612E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  5.4204559E-06 -4.6324208E-09  2.6841237E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  7.2147370E-06 -7.5044578E-09  3.5760397E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  9.0034764E-06 -1.1037829E-08  4.4669194E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.0785608E-05 -1.5228117E-08  5.3562301E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.2562206E-05 -2.0075534E-08  6.2445072E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.4332213E-05 -2.5574873E-08  7.1312198E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.6096695E-05 -3.1727128E-08  8.0169013E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.7855128E-05 -3.8528445E-08  8.9012876E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.9606993E-05 -4.5974188E-08  9.7841159E-05  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.1353346E-05 -5.4066516E-08  1.0665917E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.3093148E-05 -6.2798271E-08  1.1546165E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.4827448E-05 -7.2172383E-08  1.2425388E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.6555212E-05 -8.2180923E-08  1.3303062E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.8277482E-05 -9.2827584E-08  1.4179715E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.9993232E-05 -1.0410367E-07  1.5054823E-04  2.1215973E-03  0.0000000E+00
  1.4637935E+02  3.1703498E-05 -1.1601364E-07  1.5928912E-04  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.3407770E-05 -1.2855190E-07  1.6801721E-04  2.1215972E-03  0.0000000E+00
