          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  1.4637935E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1215973E-03  0.0000000E+00
  1.4637935E+02 -2.4392279E-11 -6.3143861E-13  4.0201322E-15  2.1215973E-03  0.0000000E+00
  1.4637935E+02 -2.8837915E-11 -1.2343501E-12  7.9175664E-15  2.1215973E-03  0.0000000E+00
  1.4637935E+02  5.2001714E-12 -1.8094447E-12  1.1749303E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  9.6241393E-11 -2.3571198E-12  1.5570270E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.6290204E-10 -2.8782926E-12  1.9439073E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  5.2365054E-10 -3.3732485E-12  2.3409799E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  8.9723277E-10 -3.8428741E-12  2.7541259E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.4020205E-09 -4.2874688E-12  3.1887389E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.0569333E-09 -4.7078726E-12  3.6507232E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.8804757E-09 -5.1045133E-12  4.1455979E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  3.8909635E-09 -5.4778395E-12  4.6788432E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  5.1076604E-09 -5.8286239E-12  5.2564247E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  6.5485009E-09 -6.1571968E-12  5.8836407E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  8.2330339E-09 -6.4642884E-12  6.5665150E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.0178941E-08 -6.7502396E-12  7.3102850E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.2406100E-08 -7.0157395E-12  8.1210467E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.4931894E-08 -7.2611386E-12  9.0039634E-14  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.7776578E-08 -7.4870867E-12  9.9652176E-14  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.0958196E-08 -7.6940021E-12  1.1010212E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.4494403E-08 -7.8823189E-12  1.2144249E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.8406100E-08 -8.0526303E-12  1.3373668E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.2709726E-08 -8.2053070E-12  1.4703389E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.7426668E-08 -8.3409064E-12  1.6139872E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.2572911E-08 -8.4598057E-12  1.7687917E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.8170371E-08 -8.5625282E-12  1.9354119E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  5.4234534E-08 -8.6494568E-12  2.1143145E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  6.0787893E-08 -8.7210815E-12  2.3061739E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  6.7847579E-08 -8.7778053E-12  2.5115059E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  7.5430129E-08 -8.8200420E-12  2.7308102E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  8.3566548E-08 -8.8482539E-12  2.9650036E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  9.2242803E-08 -8.8627730E-12  3.2137080E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.0152760E-07 -8.8640809E-12  3.4789186E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.1138423E-07 -8.8525671E-12  3.7596146E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.2189086E-07 -8.8285547E-12  4.0580516E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.3300351E-07 -8.7925718E-12  4.3730105E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.4480791E-07 -8.7447822E-12  4.7069534E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.5729072E-07 -8.6856505E-12  5.0595332E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.7043050E-07 -8.6157708E-12  5.4301802E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.8432521E-07 -8.5350848E-12  5.8216921E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.9891062E-07 -8.4444296E-12  6.2322939E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.1429341E-07 -8.3436102E-12  6.6650242E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.3040046E-07 -8.2335725E-12  7.1178621E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.4734761E-07 -8.1139933E-12  7.5941003E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.6505241E-07 -7.9859193E-12  8.0914584E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  2.8364031E-07 -7.8489076E-12  8.6134974E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.0307855E-07 -7.7036514E-12  9.1593335E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.2332420E-07 -7.5509366E-12  9.7277987E-13  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.4451803E-07 -7.3901558E-12  1.0322883E-12  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.6655220E-07 -7.2225748E-12  1.0941595E-12  2.1215972E-03  0.0000000E+00
  1.4637935E+02  3.8957825E-07 -7.0474858E-12  1.1588227E-12  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.1347741E-07 -6.8662299E-12  1.2259483E-12  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.3841243E-07 -6.6780066E-12  1.2959969E-12  2.1215972E-03  0.0000000E+00
  1.4637935E+02  4.6425314E-07 -6.4842251E-12  1.3686067E-12  2.1215971E-03  0.0000000E+00
  1.4637935E+02  4.9117397E-07 -6.2839996E-12  1.4442716E-12  2.1215971E-03  0.0000000E+00
  1.4637935E+02  5.1911810E-07 -6.0781763E-12  1.5228357E-12  2.1215971E-03  0.0000000E+00
