          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  1.4637935E+02  2.6502005E-07 -1.3910749E-09  3.3165738E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.5607488E-07 -1.3410979E-09  3.1568174E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.4726462E-07 -1.2919800E-09  3.0006608E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.3861985E-07 -1.2437043E-09  2.8478425E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.3017573E-07 -1.1962802E-09  2.6981826E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.2195930E-07 -1.1496716E-09  2.5513573E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.1400729E-07 -1.1038971E-09  2.4072158E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  2.0634671E-07 -1.0589204E-09  2.2654327E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.9901392E-07 -1.0147594E-09  2.1258541E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.9203627E-07 -9.7137888E-10  1.9881571E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.8544775E-07 -9.2878342E-10  1.8521448E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.7928186E-07 -8.8697682E-10  1.7176180E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.7356659E-07 -8.4592552E-10  1.5842568E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.6833704E-07 -8.0564572E-10  1.4519018E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.6362172E-07 -7.6610499E-10  1.3202343E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.5945509E-07 -7.2731886E-10  1.1890939E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.5586627E-07 -6.8925604E-10  1.0581624E-08  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.5288901E-07 -6.5193141E-10  9.2727908E-09  2.1215973E-03  0.0000000E+00
  1.4637935E+02  1.5055312E-07 -6.1531479E-10  7.9612575E-09  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.4889116E-07 -5.7940979E-10  6.6450204E-09  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.4793488E-07 -5.4421931E-10  5.3220809E-09  2.1215972E-03  0.0000000E+00
  1.4637935E+02  1.4771525E-07 -5.0971482E-10  3.9892494E-09  2.1215972E-03  0.0000000E+00
