          atime        pres_st        turb_df           diss        visc_df        garbage
  1.4637935E+02  6.9264081E-09  1.4839736E-07 -2.8696671E-02  2.8684919E-02  0.0000000E+00
  1.4637935E+02  7.4736756E-09  1.4315098E-07 -2.8685899E-02  2.8669055E-02 -1.2509849E-11
  1.4637935E+02  8.0067757E-09  1.3798963E-07 -2.8675150E-02  2.8653220E-02 -1.5032174E-11
  1.4637935E+02  8.5260458E-09  1.3292728E-07 -2.8664423E-02  2.8637410E-02  1.7012380E-12
  1.4637935E+02  9.0315426E-09  1.2798064E-07 -2.8653721E-02  2.8621633E-02  4.6949922E-11
  1.4637935E+02  9.5238062E-09  1.2316160E-07 -2.8643039E-02  2.8605879E-02  1.3002159E-10
  1.4637935E+02  1.0002791E-08  1.1848777E-07 -2.8632384E-02  2.8590157E-02  2.6015035E-10
  1.4637935E+02  1.0469030E-08  1.1397106E-07 -2.8621747E-02  2.8574458E-02  4.4670872E-10
  1.4637935E+02  1.0922487E-08  1.0962885E-07 -2.8611137E-02  2.8558792E-02  6.9888246E-10
  1.4637935E+02  1.1363674E-08  1.0547323E-07 -2.8600546E-02  2.8543148E-02  1.0261310E-09
  1.4637935E+02  1.1792690E-08  1.0152021E-07 -2.8589978E-02  2.8527533E-02  1.4377063E-09
  1.4637935E+02  1.2209644E-08  9.7785531E-08 -2.8579435E-02  2.8511949E-02  1.9427662E-09
  1.4637935E+02  1.2615019E-08  9.4281617E-08 -2.8568911E-02  2.8496388E-02  2.5509422E-09
  1.4637935E+02  1.3008797E-08  9.1025205E-08 -2.8558413E-02  2.8480860E-02  3.2712012E-09
  1.4637935E+02  1.3391439E-08  8.8028978E-08 -2.8547935E-02  2.8465354E-02  4.1133177E-09
  1.4637935E+02  1.3762939E-08  8.5309354E-08 -2.8537481E-02  2.8449880E-02  5.0861317E-09
  1.4637935E+02  1.4123736E-08  8.2879319E-08 -2.8527047E-02  2.8434429E-02  6.1995827E-09
  1.4637935E+02  1.4473829E-08  8.0754935E-08 -2.8516637E-02  2.8419010E-02  7.4623617E-09
  1.4637935E+02  1.4813643E-08  7.8949530E-08 -2.8506247E-02  2.8403614E-02  8.8845953E-09
  1.4637935E+02  1.5143279E-08  7.7478383E-08 -2.8495879E-02  2.8388245E-02  1.0475306E-08
  1.4637935E+02  1.5462850E-08  7.6356369E-08 -2.8485536E-02  2.8372907E-02  1.2243321E-08
  1.4637935E+02  1.5772752E-08  7.5597392E-08 -2.8475211E-02  2.8357593E-02  1.4199091E-08
  1.4637935E+02  1.6073000E-08  7.5216472E-08 -2.8464912E-02  2.8342310E-02  1.6350834E-08
  1.4637935E+02  1.6363973E-08  7.5227947E-08 -2.8454631E-02  2.8327049E-02  1.8709244E-08
