          atime          uvari          vvari          wvari          pvari          tvari
  7.3212750E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4355079E-05  0.0000000E+00
  7.3212750E+01  2.5290176E-09  5.7717000E-12  1.1124533E-09  4.4354186E-05  0.0000000E+00
  7.3212750E+01  1.0641382E-08  1.1367917E-11  4.3156906E-09  4.4353295E-05  0.0000000E+00
  7.3212750E+01  2.4338251E-08  1.6792483E-11  9.6069329E-09  4.4352405E-05  0.0000000E+00
  7.3212750E+01  4.3612224E-08  2.2046587E-11  1.6980114E-08  4.4351517E-05  0.0000000E+00
  7.3212750E+01  6.8473728E-08  2.7136723E-11  2.6435999E-08  4.4350630E-05  0.0000000E+00
  7.3212750E+01  9.8907057E-08  3.2063594E-11  3.7965393E-08  4.4349745E-05  0.0000000E+00
  7.3212750E+01  1.3492967E-07  3.6834155E-11  5.1571689E-08  4.4348861E-05  0.0000000E+00
  7.3212750E+01  1.7651916E-07  4.1449789E-11  6.7243218E-08  4.4347979E-05  0.0000000E+00
  7.3212750E+01  2.2369970E-07  4.5917750E-11  8.4985865E-08  4.4347098E-05  0.0000000E+00
  7.3212750E+01  2.7645886E-07  5.0241364E-11  1.0479174E-07  4.4346218E-05  0.0000000E+00
  7.3212750E+01  3.3477753E-07  5.4424369E-11  1.2665047E-07  4.4345341E-05  0.0000000E+00
  7.3212750E+01  3.9868991E-07  5.8474486E-11  1.5057167E-07  4.4344464E-05  0.0000000E+00
  7.3212750E+01  4.6815690E-07  6.2394736E-11  1.7653752E-07  4.4343590E-05  0.0000000E+00
  7.3212750E+01  5.4321939E-07  6.6193164E-11  2.0456009E-07  4.4342716E-05  0.0000000E+00
  7.3212750E+01  6.2383162E-07  6.9873420E-11  2.3461911E-07  4.4341845E-05  0.0000000E+00
  7.3212750E+01  7.1004115E-07  7.3443880E-11  2.6672914E-07  4.4340974E-05  0.0000000E+00
  7.3212750E+01  8.0179555E-07  7.6908806E-11  3.0086744E-07  4.4340106E-05  0.0000000E+00
  7.3212750E+01  8.9914907E-07  8.0276919E-11  3.3705103E-07  4.4339238E-05  0.0000000E+00
  7.3212750E+01  1.0020743E-06  8.3554043E-11  3.7526652E-07  4.4338372E-05  0.0000000E+00
  7.3212750E+01  1.1105371E-06  8.6746348E-11  4.1549808E-07  4.4337508E-05  0.0000000E+00
  7.3212750E+01  1.2246018E-06  8.9863095E-11  4.5776638E-07  4.4336646E-05  0.0000000E+00
  7.3212750E+01  1.3441992E-06  9.2909994E-11  5.0204265E-07  4.4335785E-05  0.0000000E+00
  7.3212750E+01  1.4694004E-06  9.5896684E-11  5.4834999E-07  4.4334925E-05  0.0000000E+00
  7.3212750E+01  1.6001295E-06  9.8829416E-11  5.9665721E-07  4.4334067E-05  0.0000000E+00
  7.3212750E+01  1.7364642E-06  1.0171823E-10  6.4698984E-07  4.4333210E-05  0.0000000E+00
  7.3212750E+01  1.8783221E-06  1.0456989E-10  6.9931429E-07  4.4332355E-05  0.0000000E+00
  7.3212750E+01  2.0257874E-06  1.0739484E-10  7.5365852E-07  4.4331501E-05  0.0000000E+00
  7.3212750E+01  2.1788178E-06  1.1020120E-10  8.1000371E-07  4.4330649E-05  0.0000000E+00
  7.3212750E+01  2.3373641E-06  1.1299733E-10  8.6832867E-07  4.4329798E-05  0.0000000E+00
  7.3212750E+01  2.5016708E-06  1.1579683E-10  9.2872012E-07  4.4328948E-05  0.0000000E+00
  7.3212750E+01  2.6710851E-06  1.1859844E-10  9.9093506E-07  4.4328102E-05  0.0000000E+00
  7.3212750E+01  2.8465753E-06  1.2142803E-10  1.0553260E-06  4.4327255E-05  0.0000000E+00
  7.3212750E+01  3.0270899E-06  1.2427873E-10  1.1215039E-06  4.4326412E-05  0.0000000E+00
  7.3212750E+01  3.2137123E-06  1.2717800E-10  1.1898629E-06  4.4325567E-05  0.0000000E+00
  7.3212750E+01  3.4053243E-06  1.3011901E-10  1.2599903E-06  4.4324727E-05  0.0000000E+00
  7.3212750E+01  3.6030762E-06  1.3313019E-10  1.3323038E-06  4.4323886E-05  0.0000000E+00
  7.3212750E+01  3.8064000E-06  1.3621385E-10  1.4065925E-06  4.4323046E-05  0.0000000E+00
  7.3212750E+01  4.0146614E-06  1.3937161E-10  1.4826218E-06  4.4322211E-05  0.0000000E+00
  7.3212750E+01  4.2291104E-06  1.4263390E-10  1.5608448E-06  4.4321374E-05  0.0000000E+00
  7.3212750E+01  4.4484624E-06  1.4599280E-10  1.6407899E-06  4.4320541E-05  0.0000000E+00
  7.3212750E+01  4.6740339E-06  1.4948039E-10  1.7229337E-06  4.4319708E-05  0.0000000E+00
  7.3212750E+01  4.9044736E-06  1.5308785E-10  1.8067812E-06  4.4318878E-05  0.0000000E+00
  7.3212750E+01  5.1411649E-06  1.5684918E-10  1.8928326E-06  4.4318047E-05  0.0000000E+00
  7.3212750E+01  5.3826898E-06  1.6075434E-10  1.9805691E-06  4.4317221E-05  0.0000000E+00
  7.3212750E+01  5.6304981E-06  1.6483956E-10  2.0705145E-06  4.4316393E-05  0.0000000E+00
  7.3212750E+01  5.8838723E-06  1.6910638E-10  2.1624049E-06  4.4315567E-05  0.0000000E+00
  7.3212750E+01  6.1420281E-06  1.7355435E-10  2.2559531E-06  4.4314745E-05  0.0000000E+00
  7.3212750E+01  6.4065153E-06  1.7822360E-10  2.3517175E-06  4.4313922E-05  0.0000000E+00
  7.3212750E+01  6.6757495E-06  1.8309976E-10  2.4491215E-06  4.4313103E-05  0.0000000E+00
  7.3212750E+01  6.9513471E-06  1.8822594E-10  2.5487468E-06  4.4312283E-05  0.0000000E+00
  7.3212750E+01  7.2316571E-06  1.9358546E-10  2.6499935E-06  4.4311467E-05  0.0000000E+00
  7.3212750E+01  7.5183625E-06  1.9922475E-10  2.7534664E-06  4.4310649E-05  0.0000000E+00
  7.3212750E+01  7.8097457E-06  2.0512449E-10  2.8585425E-06  4.4309836E-05  0.0000000E+00
  7.3212750E+01  8.1075562E-06  2.1133479E-10  2.9658498E-06  4.4309022E-05  0.0000000E+00
  7.3212750E+01  8.4109267E-06  2.1785328E-10  3.0750722E-06  4.4308210E-05  0.0000000E+00
  7.3212750E+01  8.7189232E-06  2.2467415E-10  3.1858708E-06  4.4307401E-05  0.0000000E+00
  7.3212750E+01  9.0333949E-06  2.3185366E-10  3.2989078E-06  4.4306592E-05  0.0000000E+00
  7.3212750E+01  9.3524582E-06  2.3936430E-10  3.4135031E-06  4.4305786E-05  0.0000000E+00
  7.3212750E+01  9.6780287E-06  2.4726690E-10  3.5303417E-06  4.4304980E-05  0.0000000E+00
