          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  7.3212750E+01  4.1815597E-02 -1.8704332E-06  1.5686071E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1810014E-02 -1.8302208E-06  1.5659567E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1804448E-02 -1.7884892E-06  1.5633101E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1798898E-02 -1.7452339E-06  1.5606668E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1793366E-02 -1.7004744E-06  1.5580280E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1787850E-02 -1.6541872E-06  1.5553920E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1782352E-02 -1.6064024E-06  1.5527606E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1776869E-02 -1.5570934E-06  1.5501320E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1771405E-02 -1.5062922E-06  1.5475078E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1765956E-02 -1.4539703E-06  1.5448866E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1760524E-02 -1.4001452E-06  1.5422690E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1755110E-02 -1.3448359E-06  1.5396558E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1749712E-02 -1.2880115E-06  1.5370455E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1744332E-02 -1.2297084E-06  1.5344397E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1738967E-02 -1.1698940E-06  1.5318367E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1733621E-02 -1.1086064E-06  1.5292381E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1728290E-02 -1.0458112E-06  1.5266424E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1722977E-02 -9.8154851E-07  1.5240511E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1717679E-02 -9.1578209E-07  1.5214627E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1712399E-02 -8.4853339E-07  1.5188778E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1707136E-02 -7.7982563E-07  1.5162974E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1701889E-02 -7.0962003E-07  1.5137198E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1696660E-02 -6.3796111E-07  1.5111465E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1691446E-02 -5.6480833E-07  1.5085761E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1686251E-02 -4.9020801E-07  1.5060101E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1681071E-02 -4.1411788E-07  1.5034469E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1675909E-02 -3.3658604E-07  1.5008881E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1670762E-02 -2.5756848E-07  1.4983320E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1665631E-02 -1.7709075E-07  1.4957796E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1660519E-02 -9.5180133E-08  1.4932315E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1655418E-02 -1.1714407E-08  1.4906839E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1650346E-02  7.2975658E-08  1.4881467E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1645276E-02  1.5937137E-07  1.4856055E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1640238E-02  2.4695283E-07  1.4830754E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1635201E-02  3.3624347E-07  1.4805413E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1630196E-02  4.2670602E-07  1.4780184E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1625192E-02  5.1888120E-07  1.4754914E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1620205E-02  6.1249688E-07  1.4729679E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1615249E-02  7.0726369E-07  1.4704555E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01  4.1610295E-02  8.0374816E-07  1.4679391E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1605371E-02  9.0136988E-07  1.4654338E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1600450E-02  1.0007125E-06  1.4629245E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1595559E-02  1.1011785E-06  1.4604262E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1590670E-02  1.2033686E-06  1.4579239E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1585811E-02  1.3066682E-06  1.4554326E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1580955E-02  1.4116950E-06  1.4529373E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1576114E-02  1.5181381E-06  1.4504455E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1571304E-02  1.6256699E-06  1.4479647E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1566496E-02  1.7349333E-06  1.4454799E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1561719E-02  1.8452714E-06  1.4430061E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1556943E-02  1.9573442E-06  1.4405283E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1552197E-02  2.0704777E-06  1.4380614E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1547453E-02  2.1853487E-06  1.4355905E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1542739E-02  2.3012665E-06  1.4331305E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1538027E-02  2.4189245E-06  1.4306666E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1533330E-02  2.5379738E-06  1.4282061E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1528664E-02  2.6580491E-06  1.4257565E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1523999E-02  2.7798686E-06  1.4233030E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1519364E-02  2.9027001E-06  1.4208602E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01  4.1514730E-02  3.0272783E-06  1.4184135E-02  2.0687392E-03  0.0000000E+00
