          atime        pres_st        turb_df           diss        visc_df        garbage
  7.3212750E+01 -6.3685012E-08  4.4461609E-06 -2.8734882E-02  2.8749899E-02  0.0000000E+00
  7.3212750E+01 -5.8496828E-08  4.3043871E-06 -2.8724190E-02  2.8733875E-02  1.0094626E-10
  7.3212750E+01 -5.3387044E-08  4.1649250E-06 -2.8713521E-02  2.8717880E-02  2.0691359E-10
  7.3212750E+01 -4.8354093E-08  4.0277446E-06 -2.8702873E-02  2.8701911E-02  3.2730655E-10
  7.3212750E+01 -4.3399111E-08  3.8928900E-06 -2.8692250E-02  2.8685973E-02  4.7146375E-10
  7.3212750E+01 -3.8518481E-08  3.7602753E-06 -2.8681646E-02  2.8670058E-02  6.4886526E-10
  7.3212750E+01 -3.3714334E-08  3.6299715E-06 -2.8671067E-02  2.8654176E-02  8.6880254E-10
  7.3212750E+01 -2.8983000E-08  3.5018916E-06 -2.8660507E-02  2.8638316E-02  1.1408138E-09
  7.3212750E+01 -2.4326536E-08  3.3761043E-06 -2.8649973E-02  2.8622489E-02  1.4741430E-09
  7.3212750E+01 -1.9741370E-08  3.2525257E-06 -2.8639457E-02  2.8606684E-02  1.8784057E-09
  7.3212750E+01 -1.5228141E-08  3.1311860E-06 -2.8628963E-02  2.8590907E-02  2.3629344E-09
  7.3212750E+01 -1.0787405E-08  3.0121125E-06 -2.8618494E-02  2.8575162E-02  2.9369697E-09
  7.3212750E+01 -6.4157378E-09  2.8952263E-06 -2.8608044E-02  2.8559440E-02  3.6102858E-09
  7.3212750E+01 -2.1150092E-09  2.7805898E-06 -2.8597619E-02  2.8543750E-02  4.3919096E-09
  7.3212750E+01  2.1181080E-09  2.6681270E-06 -2.8587212E-02  2.8528082E-02  5.2917489E-09
  7.3212750E+01  6.2818175E-09  2.5578981E-06 -2.8576830E-02  2.8512447E-02  6.3187046E-09
  7.3212750E+01  1.0379352E-08  2.4498299E-06 -2.8566466E-02  2.8496834E-02  7.4828411E-09
  7.3212750E+01  1.4408986E-08  2.3439806E-06 -2.8556127E-02  2.8481253E-02  8.7929101E-09
