          atime          uplus          yplus           Wshr          trash          trash
  7.3212750E+01  0.0000000E+00  0.0000000E+00  3.3505830E-03  0.0000000E+00  0.0000000E+00
  7.3212750E+01  2.3169357E-03  2.3169433E-03  3.3505830E-03  3.3356000E-06  3.3356000E-06
  7.3212750E+01  4.6337867E-03  4.6338171E-03  3.3505830E-03  6.6711000E-06  6.6711000E-06
  7.3212750E+01  6.9509004E-03  6.9509688E-03  3.3505830E-03  1.0007000E-05  1.0007000E-05
  7.3212750E+01  9.2673737E-03  9.2674953E-03  3.3505830E-03  1.3342000E-05  1.3342000E-05
  7.3212750E+01  1.1584526E-02  1.1584716E-02  3.3505830E-03  1.6678000E-05  1.6678000E-05
  7.3212750E+01  1.3900969E-02  1.3901243E-02  3.3505830E-03  2.0013000E-05  2.0013000E-05
  7.3212750E+01  1.6218091E-02  1.6218464E-02  3.3505830E-03  2.3349000E-05  2.3349000E-05
  7.3212750E+01  1.8534504E-02  1.8534991E-02  3.3505830E-03  2.6684000E-05  2.6684000E-05
  7.3212750E+01  2.0851596E-02  2.0852212E-02  3.3505830E-03  3.0020000E-05  3.0020000E-05
  7.3212750E+01  2.3168672E-02  2.3169433E-02  3.3505830E-03  3.3356000E-05  3.3356000E-05
  7.3212750E+01  2.5485039E-02  2.5485959E-02  3.3505830E-03  3.6691000E-05  3.6691000E-05
  7.3212750E+01  2.7802085E-02  2.7803181E-02  3.3505830E-03  4.0027000E-05  4.0027000E-05
  7.3212750E+01  3.0118421E-02  3.0119707E-02  3.3505830E-03  4.3362000E-05  4.3362000E-05
  7.3212750E+01  3.2435437E-02  3.2436928E-02  3.3505830E-03  4.6698000E-05  4.6698000E-05
  7.3212750E+01  3.4751743E-02  3.4753455E-02  3.3505830E-03  5.0033000E-05  5.0033000E-05
  7.3212750E+01  3.7068728E-02  3.7070676E-02  3.3505830E-03  5.3369000E-05  5.3369000E-05
  7.3212750E+01  3.9385003E-02  3.9387202E-02  3.3505830E-03  5.6704000E-05  5.6704000E-05
  7.3212750E+01  4.1701957E-02  4.1704424E-02  3.3505830E-03  6.0040000E-05  6.0040000E-05
  7.3212750E+01  4.4018896E-02  4.4021645E-02  3.3505830E-03  6.3376000E-05  6.3376000E-05
  7.3212750E+01  4.6335126E-02  4.6338171E-02  3.3505830E-03  6.6711000E-05  6.6711000E-05
  7.3212750E+01  4.8652034E-02  4.8655392E-02  3.3505830E-03  7.0047000E-05  7.0047000E-05
  7.3212750E+01  5.0968233E-02  5.0971919E-02  3.3505830E-03  7.3382000E-05  7.3382000E-05
  7.3212750E+01  5.3285111E-02  5.3289140E-02  3.3505830E-03  7.6718000E-05  7.6718000E-05
  7.3212750E+01  5.5601279E-02  5.5605666E-02  3.3505830E-03  8.0053000E-05  8.0053000E-05
  7.3212750E+01  5.7918127E-02  5.7922888E-02  3.3505830E-03  8.3389000E-05  8.3389000E-05
  7.3212750E+01  6.0234264E-02  6.0239414E-02  3.3505830E-03  8.6724000E-05  8.6724000E-05
  7.3212750E+01  6.2551081E-02  6.2556635E-02  3.3505830E-03  9.0060000E-05  9.0060000E-05
  7.3212750E+01  6.4867883E-02  6.4873856E-02  3.3505830E-03  9.3396000E-05  9.3396000E-05
  7.3212750E+01  6.7183974E-02  6.7190383E-02  3.3505830E-03  9.6731000E-05  9.6731000E-05
  7.3212750E+01  6.9502828E-02  6.9509688E-02  3.3505830E-03  1.0007000E-04  1.0007000E-04
  7.3212750E+01  7.1815417E-02  7.1822741E-02  3.3505830E-03  1.0340000E-04  1.0340000E-04
  7.3212750E+01  7.4134935E-02  7.4142741E-02  3.3505830E-03  1.0674000E-04  1.0674000E-04
