          atime            tkk            imk        garbage        garbage        garbage
  7.3212750E+01  0.0000000E+00  0.0000000E+00 -6.3685012E-08  0.0000000E+00 -4.0252757E-07
  7.3212750E+01  1.8236213E-09  0.0000000E+00 -5.8496828E-08  1.0094626E-10  4.9778443E-06
  7.3212750E+01  7.4842203E-09  0.0000000E+00 -5.3387044E-08  2.0691359E-10  1.0347890E-05
  7.3212750E+01  1.6980988E-08  0.0000000E+00 -4.8354093E-08  3.2730655E-10  1.5708431E-05
  7.3212750E+01  3.0307192E-08  0.0000000E+00 -4.3399111E-08  4.7146375E-10  2.1057398E-05
  7.3212750E+01  4.7468432E-08  0.0000000E+00 -3.8518481E-08  6.4886526E-10  2.6397853E-05
  7.3212750E+01  6.8452257E-08  0.0000000E+00 -3.3714334E-08  8.6880254E-10  3.1726614E-05
  7.3212750E+01  9.3269094E-08  0.0000000E+00 -2.8983000E-08  1.1408138E-09  3.7046891E-05
  7.3212750E+01  1.2190192E-07  0.0000000E+00 -2.4326536E-08  1.4741430E-09  4.2355513E-05
  7.3212750E+01  1.5436574E-07  0.0000000E+00 -1.9741370E-08  1.8784057E-09  4.7655679E-05
  7.3212750E+01  1.9065042E-07  0.0000000E+00 -1.5228141E-08  2.3629344E-09  5.2945814E-05
  7.3212750E+01  2.3074121E-07  0.0000000E+00 -1.0787405E-08  2.9369697E-09  5.8224353E-05
  7.3212750E+01  2.7466003E-07  0.0000000E+00 -6.4157378E-09  3.6102858E-09  6.3494478E-05
  7.3212750E+01  3.2237840E-07  0.0000000E+00 -2.1150092E-09  4.3919096E-09  6.8753047E-05
  7.3212750E+01  3.7392284E-07  0.0000000E+00  2.1181080E-09  5.2917489E-09  7.4003229E-05
  7.3212750E+01  4.2926030E-07  0.0000000E+00  6.2818175E-09  6.3187046E-09  7.9241894E-05
  7.3212750E+01  4.8842187E-07  0.0000000E+00  1.0379352E-08  7.4828411E-09  8.4472200E-05
