          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  7.3212750E+01 -4.1767105E-02 -1.1970335E-07 -1.5702539E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1763588E-02 -1.1884691E-07 -1.5684673E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1760086E-02 -1.1936310E-07 -1.5666836E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1756600E-02 -1.2124796E-07 -1.5649024E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1753130E-02 -1.2449627E-07 -1.5631244E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1749675E-02 -1.2910575E-07 -1.5613487E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1746237E-02 -1.3506946E-07 -1.5595762E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1742813E-02 -1.4238682E-07 -1.5578060E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1739405E-02 -1.5104928E-07 -1.5560389E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1736011E-02 -1.6105789E-07 -1.5542741E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1732633E-02 -1.7240611E-07 -1.5525120E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1729272E-02 -1.8508582E-07 -1.5507531E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1725924E-02 -1.9910051E-07 -1.5489964E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1722593E-02 -2.1443767E-07 -1.5472430E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1719276E-02 -2.3110240E-07 -1.5454917E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1715975E-02 -2.4908061E-07 -1.5437436E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1712688E-02 -2.6837903E-07 -1.5419976E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1709417E-02 -2.8898200E-07 -1.5402549E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1706160E-02 -3.1089783E-07 -1.5385143E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1702917E-02 -3.3411648E-07 -1.5367763E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1699691E-02 -3.5862638E-07 -1.5350415E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1696478E-02 -3.8443819E-07 -1.5333089E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1693282E-02 -4.1153242E-07 -1.5315794E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1690099E-02 -4.3992130E-07 -1.5298520E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1686931E-02 -4.6958382E-07 -1.5281278E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1683777E-02 -5.0053377E-07 -1.5264057E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1680639E-02 -5.3274863E-07 -1.5246867E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1677514E-02 -5.6624374E-07 -1.5229699E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1674404E-02 -6.0100565E-07 -1.5212556E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1671309E-02 -6.3701945E-07 -1.5195444E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1668225E-02 -6.7433686E-07 -1.5178338E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1665163E-02 -7.1280585E-07 -1.5161304E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1662106E-02 -7.5264255E-07 -1.5144245E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1659073E-02 -7.9360450E-07 -1.5127262E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1656045E-02 -8.3593381E-07 -1.5110254E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1653040E-02 -8.7937313E-07 -1.5093323E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1650040E-02 -9.2417946E-07 -1.5076367E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1647054E-02 -9.7022031E-07 -1.5059436E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1644092E-02 -1.0173484E-06 -1.5042581E-02  2.0687393E-03  0.0000000E+00
  7.3212750E+01 -4.1641134E-02 -1.0658431E-06 -1.5025701E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1638199E-02 -1.1154099E-06 -1.5008897E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1635269E-02 -1.1663428E-06 -1.4992068E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1632361E-02 -1.2183331E-06 -1.4975314E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1629459E-02 -1.2716890E-06 -1.4958536E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1626579E-02 -1.3260873E-06 -1.4941833E-02  2.0687392E-03  0.0000000E+00
  7.3212750E+01 -4.1623704E-02 -1.3818510E-06 -1.4925104E-02  2.0687392E-03  0.0000000E+00
