          atime             vx             vy             vz             pr        garbage
  7.3212750E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2956088E-03  0.0000000E+00
  7.3212750E+01  3.9181140E-03  8.0449810E-08 -1.3514532E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.0632381E-03  8.3502176E-08 -1.4006234E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.2083180E-03  8.6557132E-08 -1.4497156E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.3535712E-03  8.9619093E-08 -1.4988033E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.4984321E-03  9.2675945E-08 -1.5476956E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.6437272E-03  9.5744979E-08 -1.5966715E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.7885866E-03  9.8807633E-08 -1.6454378E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  4.9338803E-03  1.0188213E-07 -1.6942873E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  5.0787381E-03  1.0494991E-07 -1.7429277E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  5.2240302E-03  1.0802920E-07 -1.7916510E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  5.3693216E-03  1.1111064E-07 -1.8403111E-05  2.2956108E-03  0.0000000E+00
  7.3212750E+01  5.5141771E-03  1.1418482E-07 -1.8887627E-05  2.2956107E-03  0.0000000E+00
  7.3212750E+01  5.6594669E-03  1.1727003E-07 -1.9372968E-05  2.2956107E-03  0.0000000E+00
  7.3212750E+01  5.8043210E-03  1.2034764E-07 -1.9856229E-05  2.2956107E-03  0.0000000E+00
  7.3212750E+01  5.9496093E-03  1.2343595E-07 -2.0340311E-05  2.2956106E-03  0.0000000E+00
  7.3212750E+01  6.0944618E-03  1.2651629E-07 -2.0822317E-05  2.2956106E-03  0.0000000E+00
  7.3212750E+01  6.2397485E-03  1.2960703E-07 -2.1305142E-05  2.2956105E-03  0.0000000E+00
  7.3212750E+01  6.3845995E-03  1.3268945E-07 -2.1785895E-05  2.2956105E-03  0.0000000E+00
  7.3212750E+01  6.5298847E-03  1.3578192E-07 -2.2267464E-05  2.2956104E-03  0.0000000E+00
  7.3212750E+01  6.6751692E-03  1.3887501E-07 -2.2748404E-05  2.2956104E-03  0.0000000E+00
  7.3212750E+01  6.8200179E-03  1.4195929E-07 -2.3227279E-05  2.2956103E-03  0.0000000E+00
  7.3212750E+01  6.9653008E-03  1.4505311E-07 -2.3706966E-05  2.2956103E-03  0.0000000E+00
  7.3212750E+01  7.1101479E-03  1.4813778E-07 -2.4184592E-05  2.2956102E-03  0.0000000E+00
  7.3212750E+01  7.2554292E-03  1.5123167E-07 -2.4663026E-05  2.2956101E-03  0.0000000E+00
  7.3212750E+01  7.4002748E-03  1.5431606E-07 -2.5139404E-05  2.2956100E-03  0.0000000E+00
  7.3212750E+01  7.5455546E-03  1.5740934E-07 -2.5616587E-05  2.2956099E-03  0.0000000E+00
  7.3212750E+01  7.6903987E-03  1.6049279E-07 -2.6091719E-05  2.2956098E-03  0.0000000E+00
  7.3212750E+01  7.8356769E-03  1.6358478E-07 -2.6567652E-05  2.2956098E-03  0.0000000E+00
  7.3212750E+01  7.9809544E-03  1.6667588E-07 -2.7042961E-05  2.2956097E-03  0.0000000E+00
  7.3212750E+01  8.1257961E-03  1.6975667E-07 -2.7516224E-05  2.2956096E-03  0.0000000E+00
  7.3212750E+01  8.2710720E-03  1.7284548E-07 -2.7990286E-05  2.2956094E-03  0.0000000E+00
  7.3212750E+01  8.4159122E-03  1.7592366E-07 -2.8462307E-05  2.2956093E-03  0.0000000E+00
  7.3212750E+01  8.5611865E-03  1.7900953E-07 -2.8935122E-05  2.2956092E-03  0.0000000E+00
  7.3212750E+01  8.7060251E-03  1.8208443E-07 -2.9405902E-05  2.2956091E-03  0.0000000E+00
  7.3212750E+01  8.8512979E-03  1.8516668E-07 -2.9877473E-05  2.2956090E-03  0.0000000E+00
  7.3212750E+01  8.9961349E-03  1.8823765E-07 -3.0347013E-05  2.2956088E-03  0.0000000E+00
  7.3212750E+01  9.1414061E-03  1.9131562E-07 -3.0817341E-05  2.2956087E-03  0.0000000E+00
  7.3212750E+01  9.2866765E-03  1.9439120E-07 -3.1287048E-05  2.2956086E-03  0.0000000E+00
  7.3212750E+01  9.4315112E-03  1.9745502E-07 -3.1754730E-05  2.2956084E-03  0.0000000E+00
  7.3212750E+01  9.5767800E-03  2.0052532E-07 -3.2223197E-05  2.2956083E-03  0.0000000E+00
  7.3212750E+01  9.7216131E-03  2.0358355E-07 -3.2689642E-05  2.2956081E-03  0.0000000E+00
  7.3212750E+01  9.8668803E-03  2.0664792E-07 -3.3156870E-05  2.2956080E-03  0.0000000E+00
  7.3212750E+01  1.0011712E-02  2.0969990E-07 -3.3622081E-05  2.2956078E-03  0.0000000E+00
  7.3212750E+01  1.0156978E-02  2.1275767E-07 -3.4088071E-05  2.2956076E-03  0.0000000E+00
  7.3212750E+01  1.0301807E-02  2.1580274E-07 -3.4552050E-05  2.2956075E-03  0.0000000E+00
  7.3212750E+01  1.0447072E-02  2.1885325E-07 -3.5016804E-05  2.2956073E-03  0.0000000E+00
  7.3212750E+01  1.0592335E-02  2.2189988E-07 -3.5480940E-05  2.2956071E-03  0.0000000E+00
  7.3212750E+01  1.0737162E-02  2.2493336E-07 -3.5943071E-05  2.2956069E-03  0.0000000E+00
  7.3212750E+01  1.0882424E-02  2.2797175E-07 -3.6405973E-05  2.2956067E-03  0.0000000E+00
  7.3212750E+01  1.1027250E-02  2.3099668E-07 -3.6866875E-05  2.2956065E-03  0.0000000E+00
  7.3212750E+01  1.1172510E-02  2.3402616E-07 -3.7328546E-05  2.2956063E-03  0.0000000E+00
  7.3212750E+01  1.1317334E-02  2.3704190E-07 -3.7788220E-05  2.2956061E-03  0.0000000E+00
  7.3212750E+01  1.1462593E-02  2.4006182E-07 -3.8248660E-05  2.2956059E-03  0.0000000E+00
  7.3212750E+01  1.1607416E-02  2.4306770E-07 -3.8707109E-05  2.2956057E-03  0.0000000E+00
  7.3212750E+01  1.1752672E-02  2.4607742E-07 -3.9166320E-05  2.2956055E-03  0.0000000E+00
  7.3212750E+01  1.1897928E-02  2.4908177E-07 -3.9624917E-05  2.2956052E-03  0.0000000E+00
  7.3212750E+01  1.2042749E-02  2.5207164E-07 -4.0081529E-05  2.2956050E-03  0.0000000E+00
  7.3212750E+01  1.2188003E-02  2.5506481E-07 -4.0538899E-05  2.2956048E-03  0.0000000E+00
  7.3212750E+01  1.2332822E-02  2.5804319E-07 -4.0994289E-05  2.2956045E-03  0.0000000E+00
  7.3212750E+01  1.2478075E-02  2.6102451E-07 -4.1450434E-05  2.2956043E-03  0.0000000E+00
  7.3212750E+01  1.2622892E-02  2.6399076E-07 -4.1904604E-05  2.2956040E-03  0.0000000E+00
  7.3212750E+01  1.2768143E-02  2.6695958E-07 -4.2359526E-05  2.2956038E-03  0.0000000E+00
  7.3212750E+01  1.2912958E-02  2.6991305E-07 -4.2812477E-05  2.2956035E-03  0.0000000E+00
  7.3212750E+01  1.3058208E-02  2.7286873E-07 -4.3266177E-05  2.2956032E-03  0.0000000E+00
  7.3212750E+01  1.3203456E-02  2.7581758E-07 -4.3719266E-05  2.2956030E-03  0.0000000E+00
  7.3212750E+01  1.3348269E-02  2.7875066E-07 -4.4170391E-05  2.2956027E-03  0.0000000E+00
  7.3212750E+01  1.3493516E-02  2.8168539E-07 -4.4622262E-05  2.2956024E-03  0.0000000E+00
  7.3212750E+01  1.3638328E-02  2.8460406E-07 -4.5072172E-05  2.2956021E-03  0.0000000E+00
  7.3212750E+01  1.3783573E-02  2.8752403E-07 -4.5522825E-05  2.2956018E-03  0.0000000E+00
  7.3212750E+01  1.3928383E-02  2.9042766E-07 -4.5971522E-05  2.2956015E-03  0.0000000E+00
  7.3212750E+01  1.4073627E-02  2.9333221E-07 -4.6420959E-05  2.2956012E-03  0.0000000E+00
  7.3212750E+01  1.4218435E-02  2.9622015E-07 -4.6868445E-05  2.2956009E-03  0.0000000E+00
  7.3212750E+01  1.4363677E-02  2.9910865E-07 -4.7316667E-05  2.2956006E-03  0.0000000E+00
  7.3212750E+01  1.4508918E-02  3.0198886E-07 -4.7764283E-05  2.2956003E-03  0.0000000E+00
  7.3212750E+01  1.4653724E-02  3.0485204E-07 -4.8209954E-05  2.2955999E-03  0.0000000E+00
  7.3212750E+01  1.4798963E-02  3.0771523E-07 -4.8656357E-05  2.2955996E-03  0.0000000E+00
  7.3212750E+01  1.4943767E-02  3.1056112E-07 -4.9100821E-05  2.2955993E-03  0.0000000E+00
  7.3212750E+01  1.5089005E-02  3.1340663E-07 -4.9546015E-05  2.2955989E-03  0.0000000E+00
  7.3212750E+01  1.5233807E-02  3.1623458E-07 -4.9989273E-05  2.2955986E-03  0.0000000E+00
  7.3212750E+01  1.5379043E-02  3.1906178E-07 -5.0433258E-05  2.2955982E-03  0.0000000E+00
  7.3212750E+01  1.5523844E-02  3.2187116E-07 -5.0875312E-05  2.2955979E-03  0.0000000E+00
  7.3212750E+01  1.5669078E-02  3.2467941E-07 -5.1318091E-05  2.2955975E-03  0.0000000E+00
  7.3212750E+01  1.5814312E-02  3.2747792E-07 -5.1760266E-05  2.2955971E-03  0.0000000E+00
  7.3212750E+01  1.5959110E-02  3.3025821E-07 -5.2200517E-05  2.2955967E-03  0.0000000E+00
  7.3212750E+01  1.6104342E-02  3.3303682E-07 -5.2641487E-05  2.2955964E-03  0.0000000E+00
  7.3212750E+01  1.6249138E-02  3.3579693E-07 -5.3080538E-05  2.2955960E-03  0.0000000E+00
  7.3212750E+01  1.6394369E-02  3.3855498E-07 -5.3520307E-05  2.2955956E-03  0.0000000E+00
  7.3212750E+01  1.6539163E-02  3.4129428E-07 -5.3958160E-05  2.2955952E-03  0.0000000E+00
  7.3212750E+01  1.6684392E-02  3.4403113E-07 -5.4396727E-05  2.2955948E-03  0.0000000E+00
  7.3212750E+01  1.6829185E-02  3.4674899E-07 -5.4833384E-05  2.2955944E-03  0.0000000E+00
  7.3212750E+01  1.6974412E-02  3.4946401E-07 -5.5270753E-05  2.2955939E-03  0.0000000E+00
  7.3212750E+01  1.7119638E-02  3.5216786E-07 -5.5707522E-05  2.2955935E-03  0.0000000E+00
  7.3212750E+01  1.7264428E-02  3.5485233E-07 -5.6142386E-05  2.2955931E-03  0.0000000E+00
  7.3212750E+01  1.7409652E-02  3.5753339E-07 -5.6577959E-05  2.2955926E-03  0.0000000E+00
  7.3212750E+01  1.7554441E-02  3.6019483E-07 -5.7011631E-05  2.2955922E-03  0.0000000E+00
  7.3212750E+01  1.7699663E-02  3.6285247E-07 -5.7446009E-05  2.2955917E-03  0.0000000E+00
  7.3212750E+01  1.7844450E-02  3.6549023E-07 -5.7878492E-05  2.2955913E-03  0.0000000E+00
  7.3212750E+01  1.7989671E-02  3.6812381E-07 -5.8311677E-05  2.2955908E-03  0.0000000E+00
  7.3212750E+01  1.8134456E-02  3.7073728E-07 -5.8742970E-05  2.2955904E-03  0.0000000E+00
  7.3212750E+01  1.8279675E-02  3.7334617E-07 -5.9174964E-05  2.2955899E-03  0.0000000E+00
  7.3212750E+01  1.8424893E-02  3.7594245E-07 -5.9606362E-05  2.2955894E-03  0.0000000E+00
  7.3212750E+01  1.8569676E-02  3.7851826E-07 -6.0035875E-05  2.2955889E-03  0.0000000E+00
  7.3212750E+01  1.8714892E-02  3.8108890E-07 -6.0466085E-05  2.2955884E-03  0.0000000E+00
  7.3212750E+01  1.8859673E-02  3.8363883E-07 -6.0894414E-05  2.2955879E-03  0.0000000E+00
  7.3212750E+01  1.9004888E-02  3.8618319E-07 -6.1323436E-05  2.2955874E-03  0.0000000E+00
  7.3212750E+01  1.9149666E-02  3.8870661E-07 -6.1750583E-05  2.2955869E-03  0.0000000E+00
  7.3212750E+01  1.9294879E-02  3.9122407E-07 -6.2178421E-05  2.2955864E-03  0.0000000E+00
  7.3212750E+01  1.9439657E-02  3.9372035E-07 -6.2604387E-05  2.2955859E-03  0.0000000E+00
  7.3212750E+01  1.9584868E-02  3.9621027E-07 -6.3031041E-05  2.2955853E-03  0.0000000E+00
  7.3212750E+01  1.9730078E-02  3.9868618E-07 -6.3457103E-05  2.2955848E-03  0.0000000E+00
  7.3212750E+01  1.9874852E-02  4.0114054E-07 -6.3881301E-05  2.2955842E-03  0.0000000E+00
  7.3212750E+01  2.0020061E-02  4.0358796E-07 -6.4306183E-05  2.2955837E-03  0.0000000E+00
  7.3212750E+01  2.0164834E-02  4.0601361E-07 -6.4729204E-05  2.2955831E-03  0.0000000E+00
  7.3212750E+01  2.0310040E-02  4.0843192E-07 -6.5152907E-05  2.2955826E-03  0.0000000E+00
  7.3212750E+01  2.0454811E-02  4.1082824E-07 -6.5574754E-05  2.2955820E-03  0.0000000E+00
  7.3212750E+01  2.0600016E-02  4.1321681E-07 -6.5997280E-05  2.2955814E-03  0.0000000E+00
  7.3212750E+01  2.0744785E-02  4.1558317E-07 -6.6417955E-05  2.2955808E-03  0.0000000E+00
  7.3212750E+01  2.0889988E-02  4.1794137E-07 -6.6839305E-05  2.2955802E-03  0.0000000E+00
  7.3212750E+01  2.1035190E-02  4.2028414E-07 -6.7260068E-05  2.2955796E-03  0.0000000E+00
  7.3212750E+01  2.1179957E-02  4.2260436E-07 -6.7678986E-05  2.2955790E-03  0.0000000E+00
  7.3212750E+01  2.1325157E-02  4.2491581E-07 -6.8098577E-05  2.2955784E-03  0.0000000E+00
  7.3212750E+01  2.1469922E-02  4.2720451E-07 -6.8516327E-05  2.2955778E-03  0.0000000E+00
  7.3212750E+01  2.1615120E-02  4.2948404E-07 -6.8934746E-05  2.2955772E-03  0.0000000E+00
  7.3212750E+01  2.1759883E-02  4.3174059E-07 -6.9351330E-05  2.2955765E-03  0.0000000E+00
  7.3212750E+01  2.1905079E-02  4.3398756E-07 -6.9768581E-05  2.2955759E-03  0.0000000E+00
  7.3212750E+01  2.2049840E-02  4.3621134E-07 -7.0184000E-05  2.2955752E-03  0.0000000E+00
  7.3212750E+01  2.2195035E-02  4.3842513E-07 -7.0600083E-05  2.2955746E-03  0.0000000E+00
  7.3212750E+01  2.2340229E-02  4.4062207E-07 -7.1015583E-05  2.2955739E-03  0.0000000E+00
  7.3212750E+01  2.2484987E-02  4.4279550E-07 -7.1429259E-05  2.2955732E-03  0.0000000E+00
  7.3212750E+01  2.2630179E-02  4.4495833E-07 -7.1843594E-05  2.2955726E-03  0.0000000E+00
  7.3212750E+01  2.2774935E-02  4.4709745E-07 -7.2256109E-05  2.2955719E-03  0.0000000E+00
  7.3212750E+01  2.2920125E-02  4.4922553E-07 -7.2669282E-05  2.2955712E-03  0.0000000E+00
  7.3212750E+01  2.3064880E-02  4.5132970E-07 -7.3080640E-05  2.2955705E-03  0.0000000E+00
  7.3212750E+01  2.3210068E-02  4.5342243E-07 -7.3492652E-05  2.2955698E-03  0.0000000E+00
  7.3212750E+01  2.3354821E-02  4.5549103E-07 -7.3902853E-05  2.2955691E-03  0.0000000E+00
  7.3212750E+01  2.3500007E-02  4.5754778E-07 -7.4313707E-05  2.2955683E-03  0.0000000E+00
  7.3212750E+01  2.3645192E-02  4.5958628E-07 -7.4723981E-05  2.2955676E-03  0.0000000E+00
  7.3212750E+01  2.3789942E-02  4.6160035E-07 -7.5132450E-05  2.2955669E-03  0.0000000E+00
  7.3212750E+01  2.3935126E-02  4.6360194E-07 -7.5541568E-05  2.2955661E-03  0.0000000E+00
  7.3212750E+01  2.4079873E-02  4.6557891E-07 -7.5948886E-05  2.2955654E-03  0.0000000E+00
  7.3212750E+01  2.4225055E-02  4.6754296E-07 -7.6356850E-05  2.2955646E-03  0.0000000E+00
  7.3212750E+01  2.4369801E-02  4.6948220E-07 -7.6763017E-05  2.2955638E-03  0.0000000E+00
  7.3212750E+01  2.4514981E-02  4.7140811E-07 -7.7169829E-05  2.2955631E-03  0.0000000E+00
  7.3212750E+01  2.4659725E-02  4.7330901E-07 -7.7574849E-05  2.2955623E-03  0.0000000E+00
  7.3212750E+01  2.4804902E-02  4.7519616E-07 -7.7980510E-05  2.2955615E-03  0.0000000E+00
  7.3212750E+01  2.4950079E-02  4.7706365E-07 -7.8385596E-05  2.2955607E-03  0.0000000E+00
  7.3212750E+01  2.5094820E-02  4.7890584E-07 -7.8788897E-05  2.2955599E-03  0.0000000E+00
  7.3212750E+01  2.5239995E-02  4.8073365E-07 -7.9192836E-05  2.2955591E-03  0.0000000E+00
  7.3212750E+01  2.5384734E-02  4.8253596E-07 -7.9594993E-05  2.2955582E-03  0.0000000E+00
  7.3212750E+01  2.5529907E-02  4.8432346E-07 -7.9997786E-05  2.2955574E-03  0.0000000E+00
  7.3212750E+01  2.5674644E-02  4.8608527E-07 -8.0398802E-05  2.2955566E-03  0.0000000E+00
  7.3212750E+01  2.5819815E-02  4.8783184E-07 -8.0800451E-05  2.2955557E-03  0.0000000E+00
  7.3212750E+01  2.5964551E-02  4.8955255E-07 -8.1200328E-05  2.2955549E-03  0.0000000E+00
  7.3212750E+01  2.6109720E-02  4.9125758E-07 -8.1600835E-05  2.2955540E-03  0.0000000E+00
  7.3212750E+01  2.6254888E-02  4.9294157E-07 -8.2000771E-05  2.2955531E-03  0.0000000E+00
  7.3212750E+01  2.6399620E-02  4.9459944E-07 -8.2398941E-05  2.2955523E-03  0.0000000E+00
  7.3212750E+01  2.6544786E-02  4.9624097E-07 -8.2797738E-05  2.2955514E-03  0.0000000E+00
  7.3212750E+01  2.6689516E-02  4.9785620E-07 -8.3194774E-05  2.2955505E-03  0.0000000E+00
  7.3212750E+01  2.6834680E-02  4.9945464E-07 -8.3592433E-05  2.2955496E-03  0.0000000E+00
  7.3212750E+01  2.6979409E-02  5.0102661E-07 -8.3988336E-05  2.2955486E-03  0.0000000E+00
  7.3212750E+01  2.7124571E-02  5.0258138E-07 -8.4384861E-05  2.2955477E-03  0.0000000E+00
  7.3212750E+01  2.7269297E-02  5.0410947E-07 -8.4779633E-05  2.2955468E-03  0.0000000E+00
  7.3212750E+01  2.7414457E-02  5.0561993E-07 -8.5175024E-05  2.2955459E-03  0.0000000E+00
  7.3212750E+01  2.7559616E-02  5.0710798E-07 -8.5569848E-05  2.2955449E-03  0.0000000E+00
  7.3212750E+01  2.7704340E-02  5.0856911E-07 -8.5962927E-05  2.2955439E-03  0.0000000E+00
  7.3212750E+01  2.7849496E-02  5.1001193E-07 -8.6356621E-05  2.2955430E-03  0.0000000E+00
  7.3212750E+01  2.7994218E-02  5.1142767E-07 -8.6748573E-05  2.2955420E-03  0.0000000E+00
  7.3212750E+01  2.8139373E-02  5.1282466E-07 -8.7141139E-05  2.2955410E-03  0.0000000E+00
  7.3212750E+01  2.8284092E-02  5.1419439E-07 -8.7531967E-05  2.2955400E-03  0.0000000E+00
  7.3212750E+01  2.8429245E-02  5.1554494E-07 -8.7923406E-05  2.2955390E-03  0.0000000E+00
  7.3212750E+01  2.8573962E-02  5.1686807E-07 -8.8313112E-05  2.2955380E-03  0.0000000E+00
  7.3212750E+01  2.8719113E-02  5.1817157E-07 -8.8703426E-05  2.2955370E-03  0.0000000E+00
  7.3212750E+01  2.8864263E-02  5.1945128E-07 -8.9093178E-05  2.2955360E-03  0.0000000E+00
  7.3212750E+01  2.9008977E-02  5.2070332E-07 -8.9481203E-05  2.2955349E-03  0.0000000E+00
  7.3212750E+01  2.9154125E-02  5.2193507E-07 -8.9869833E-05  2.2955339E-03  0.0000000E+00
  7.3212750E+01  2.9298837E-02  5.2313898E-07 -9.0256741E-05  2.2955328E-03  0.0000000E+00
  7.3212750E+01  2.9443983E-02  5.2432213E-07 -9.0644251E-05  2.2955318E-03  0.0000000E+00
  7.3212750E+01  2.9588693E-02  5.2547731E-07 -9.1030044E-05  2.2955307E-03  0.0000000E+00
  7.3212750E+01  2.9733836E-02  5.2661129E-07 -9.1416436E-05  2.2955296E-03  0.0000000E+00
  7.3212750E+01  2.9878544E-02  5.2771713E-07 -9.1801116E-05  2.2955285E-03  0.0000000E+00
  7.3212750E+01  3.0023686E-02  5.2880132E-07 -9.2186392E-05  2.2955274E-03  0.0000000E+00
  7.3212750E+01  3.0168826E-02  5.2986036E-07 -9.2571111E-05  2.2955263E-03  0.0000000E+00
  7.3212750E+01  3.0313531E-02  5.3089100E-07 -9.2954122E-05  2.2955252E-03  0.0000000E+00
  7.3212750E+01  3.0458669E-02  5.3189932E-07 -9.3337728E-05  2.2955241E-03  0.0000000E+00
  7.3212750E+01  3.0603372E-02  5.3287913E-07 -9.3719631E-05  2.2955229E-03  0.0000000E+00
  7.3212750E+01  3.0748508E-02  5.3383616E-07 -9.4102126E-05  2.2955218E-03  0.0000000E+00
  7.3212750E+01  3.0893208E-02  5.3476449E-07 -9.4482922E-05  2.2955206E-03  0.0000000E+00
  7.3212750E+01  3.1038342E-02  5.3566959E-07 -9.4864308E-05  2.2955195E-03  0.0000000E+00
  7.3212750E+01  3.1183041E-02  5.3654589E-07 -9.5243999E-05  2.2955183E-03  0.0000000E+00
  7.3212750E+01  3.1328173E-02  5.3739846E-07 -9.5624278E-05  2.2955171E-03  0.0000000E+00
  7.3212750E+01  3.1473304E-02  5.3822452E-07 -9.6004003E-05  2.2955159E-03  0.0000000E+00
  7.3212750E+01  3.1617999E-02  5.3902154E-07 -9.6382040E-05  2.2955147E-03  0.0000000E+00
  7.3212750E+01  3.1763127E-02  5.3979419E-07 -9.6760661E-05  2.2955135E-03  0.0000000E+00
  7.3212750E+01  3.1907820E-02  5.4053763E-07 -9.7137599E-05  2.2955122E-03  0.0000000E+00
  7.3212750E+01  3.2052947E-02  5.4125623E-07 -9.7515118E-05  2.2955110E-03  0.0000000E+00
  7.3212750E+01  3.2197638E-02  5.4194552E-07 -9.7890958E-05  2.2955098E-03  0.0000000E+00
  7.3212750E+01  3.2342762E-02  5.4260948E-07 -9.8267377E-05  2.2955085E-03  0.0000000E+00
  7.3212750E+01  3.2487451E-02  5.4324402E-07 -9.8642121E-05  2.2955072E-03  0.0000000E+00
  7.3212750E+01  3.2632573E-02  5.4385273E-07 -9.9017441E-05  2.2955060E-03  0.0000000E+00
  7.3212750E+01  3.2777694E-02  5.4443357E-07 -9.9392213E-05  2.2955047E-03  0.0000000E+00
  7.3212750E+01  3.2922379E-02  5.4498477E-07 -9.9765316E-05  2.2955034E-03  0.0000000E+00
  7.3212750E+01  3.3067498E-02  5.4550949E-07 -1.0013899E-04  2.2955021E-03  0.0000000E+00
  7.3212750E+01  3.3212181E-02  5.4600439E-07 -1.0051101E-04  2.2955007E-03  0.0000000E+00
  7.3212750E+01  3.3357297E-02  5.4647235E-07 -1.0088359E-04  2.2954994E-03  0.0000000E+00
  7.3212750E+01  3.3501978E-02  5.4691042E-07 -1.0125451E-04  2.2954981E-03  0.0000000E+00
  7.3212750E+01  3.3647092E-02  5.4732102E-07 -1.0162600E-04  2.2954967E-03  0.0000000E+00
  7.3212750E+01  3.3791771E-02  5.4770160E-07 -1.0199584E-04  2.2954954E-03  0.0000000E+00
  7.3212750E+01  3.3936883E-02  5.4805427E-07 -1.0236624E-04  2.2954940E-03  0.0000000E+00
  7.3212750E+01  3.4081994E-02  5.4837773E-07 -1.0273610E-04  2.2954926E-03  0.0000000E+00
  7.3212750E+01  3.4226669E-02  5.4867092E-07 -1.0310431E-04  2.2954912E-03  0.0000000E+00
  7.3212750E+01  3.4371778E-02  5.4893551E-07 -1.0347309E-04  2.2954898E-03  0.0000000E+00
  7.3212750E+01  3.4516451E-02  5.4916975E-07 -1.0384021E-04  2.2954884E-03  0.0000000E+00
  7.3212750E+01  3.4661557E-02  5.4937490E-07 -1.0420790E-04  2.2954870E-03  0.0000000E+00
  7.3212750E+01  3.4806228E-02  5.4954959E-07 -1.0457395E-04  2.2954856E-03  0.0000000E+00
  7.3212750E+01  3.4951332E-02  5.4969468E-07 -1.0494056E-04  2.2954841E-03  0.0000000E+00
  7.3212750E+01  3.5096000E-02  5.4980920E-07 -1.0530553E-04  2.2954827E-03  0.0000000E+00
  7.3212750E+01  3.5241102E-02  5.4989368E-07 -1.0567105E-04  2.2954812E-03  0.0000000E+00
  7.3212750E+01  3.5386202E-02  5.4994754E-07 -1.0603604E-04  2.2954797E-03  0.0000000E+00
  7.3212750E+01  3.5530867E-02  5.4997065E-07 -1.0639940E-04  2.2954782E-03  0.0000000E+00
  7.3212750E+01  3.5675966E-02  5.4996299E-07 -1.0676330E-04  2.2954767E-03  0.0000000E+00
  7.3212750E+01  3.5820628E-02  5.4992445E-07 -1.0712559E-04  2.2954752E-03  0.0000000E+00
