          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  7.3212750E+01  2.1150902E-19  5.2274897E-04 -7.3614571E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1266503E-19  5.3252781E-04 -7.3877248E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1372800E-19  5.4225873E-04 -7.4105226E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1470562E-19  5.5200019E-04 -7.4300443E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1559581E-19  5.6172298E-04 -7.4462734E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1639758E-19  5.7139811E-04 -7.4592320E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1711698E-19  5.8108371E-04 -7.4690534E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1775095E-19  5.9072182E-04 -7.4757338E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1830451E-19  6.0037035E-04 -7.4793678E-20  2.0687392E-03  0.0000000E+00
  7.3212750E+01  2.1877556E-19  6.0997155E-04 -7.4799875E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1916815E-19  6.1958313E-04 -7.4776501E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1948110E-19  6.2914755E-04 -7.4724224E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1971750E-19  6.3872230E-04 -7.4643255E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1987746E-19  6.4827864E-04 -7.4534229E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1996200E-19  6.5778809E-04 -7.4398111E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1997280E-19  6.6730778E-04 -7.4234594E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1991092E-19  6.7678074E-04 -7.4045161E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1977714E-19  6.8626390E-04 -7.3829172E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1957336E-19  6.9570050E-04 -7.3588415E-20  2.0687391E-03  0.0000000E+00
  7.3212750E+01  2.1929949E-19  7.0514724E-04 -7.3321934E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1895827E-19  7.1454759E-04 -7.3031808E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1854873E-19  7.2395803E-04 -7.2716775E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1807290E-19  7.3335034E-04 -7.2378146E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1753357E-19  7.4269650E-04 -7.2017511E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1692856E-19  7.5205269E-04 -7.1633170E-20  2.0687390E-03  0.0000000E+00
  7.3212750E+01  2.1626255E-19  7.6136290E-04 -7.1227884E-20  2.0687389E-03  0.0000000E+00
  7.3212750E+01  2.1553259E-19  7.7068308E-04 -7.0799676E-20  2.0687389E-03  0.0000000E+00
  7.3212750E+01  2.1474408E-19  7.7995745E-04 -7.0351561E-20  2.0687389E-03  0.0000000E+00
  7.3212750E+01  2.1389332E-19  7.8924173E-04 -6.9881294E-20  2.0687389E-03  0.0000000E+00
  7.3212750E+01  2.1298640E-19  7.9848038E-04 -6.9392133E-20  2.0687389E-03  0.0000000E+00
  7.3212750E+01  2.1201890E-19  8.0772889E-04 -6.8881579E-20  2.0687388E-03  0.0000000E+00
  7.3212750E+01  2.1099445E-19  8.1695953E-04 -6.8351505E-20  2.0687388E-03  0.0000000E+00
  7.3212750E+01  2.0991737E-19  8.2614477E-04 -6.7804014E-20  2.0687388E-03  0.0000000E+00
  7.3212750E+01  2.0878216E-19  8.3533981E-04 -6.7236243E-20  2.0687388E-03  0.0000000E+00
  7.3212750E+01  2.0759660E-19  8.4448961E-04 -6.6652011E-20  2.0687387E-03  0.0000000E+00
  7.3212750E+01  2.0635452E-19  8.5364915E-04 -6.6048225E-20  2.0687387E-03  0.0000000E+00
  7.3212750E+01  2.0506431E-19  8.6276363E-04 -6.5428910E-20  2.0687387E-03  0.0000000E+00
  7.3212750E+01  2.0371917E-19  8.7188780E-04 -6.4790754E-20  2.0687387E-03  0.0000000E+00
  7.3212750E+01  2.0232809E-19  8.8096706E-04 -6.4137981E-20  2.0687386E-03  0.0000000E+00
  7.3212750E+01  2.0088363E-19  8.9005597E-04 -6.3467068E-20  2.0687386E-03  0.0000000E+00
  7.3212750E+01  1.9939083E-19  8.9912726E-04 -6.2780347E-20  2.0687386E-03  0.0000000E+00
  7.3212750E+01  1.9785528E-19  9.0815389E-04 -6.2080333E-20  2.0687385E-03  0.0000000E+00
  7.3212750E+01  1.9626865E-19  9.1719009E-04 -6.1363210E-20  2.0687385E-03  0.0000000E+00
  7.3212750E+01  1.9464133E-19  9.2618178E-04 -6.0633650E-20  2.0687385E-03  0.0000000E+00
  7.3212750E+01  1.9296444E-19  9.3518300E-04 -5.9887650E-20  2.0687384E-03  0.0000000E+00
  7.3212750E+01  1.9124889E-19  9.4413987E-04 -5.9130050E-20  2.0687384E-03  0.0000000E+00
  7.3212750E+01  1.8948523E-19  9.5310622E-04 -5.8356669E-20  2.0687384E-03  0.0000000E+00
  7.3212750E+01  1.8768490E-19  9.6202838E-04 -5.7572502E-20  2.0687383E-03  0.0000000E+00
  7.3212750E+01  1.8583792E-19  9.7095997E-04 -5.6773200E-20  2.0687383E-03  0.0000000E+00
  7.3212750E+01  1.8395047E-19  9.7987420E-04 -5.5961458E-20  2.0687383E-03  0.0000000E+00
  7.3212750E+01  1.8202924E-19  9.8874447E-04 -5.5140113E-20  2.0687382E-03  0.0000000E+00
  7.3212750E+01  1.8006349E-19  9.9762411E-04 -5.4304583E-20  2.0687382E-03  0.0000000E+00
  7.3212750E+01  1.7806582E-19  1.0064600E-03 -5.3460214E-20  2.0687381E-03  0.0000000E+00
  7.3212750E+01  1.7602503E-19  1.0153051E-03 -5.2602277E-20  2.0687381E-03  0.0000000E+00
  7.3212750E+01  1.7395414E-19  1.0241066E-03 -5.1736246E-20  2.0687380E-03  0.0000000E+00
  7.3212750E+01  1.7184152E-19  1.0329174E-03 -5.0857253E-20  2.0687380E-03  0.0000000E+00
  7.3212750E+01  1.6970058E-19  1.0416847E-03 -4.9970890E-20  2.0687379E-03  0.0000000E+00
  7.3212750E+01  1.6751925E-19  1.0504612E-03 -4.9072160E-20  2.0687379E-03  0.0000000E+00
  7.3212750E+01  1.6530468E-19  1.0592206E-03 -4.8164033E-20  2.0687378E-03  0.0000000E+00
  7.3212750E+01  1.6306440E-19  1.0679368E-03 -4.7249588E-20  2.0687378E-03  0.0000000E+00
  7.3212750E+01  1.6078572E-19  1.0766621E-03 -4.6323648E-20  2.0687377E-03  0.0000000E+00
  7.3212750E+01  1.5848301E-19  1.0853443E-03 -4.5392066E-20  2.0687377E-03  0.0000000E+00
  7.3212750E+01  1.5614319E-19  1.0940356E-03 -4.4449557E-20  2.0687376E-03  0.0000000E+00
  7.3212750E+01  1.5378100E-19  1.1026840E-03 -4.3502065E-20  2.0687376E-03  0.0000000E+00
  7.3212750E+01  1.5138296E-19  1.1113414E-03 -4.2544202E-20  2.0687375E-03  0.0000000E+00
  7.3212750E+01  1.4896416E-19  1.1199560E-03 -4.1581997E-20  2.0687374E-03  0.0000000E+00
  7.3212750E+01  1.4651077E-19  1.1285797E-03 -4.0609965E-20  2.0687374E-03  0.0000000E+00
  7.3212750E+01  1.4403071E-19  1.1371864E-03 -3.9631275E-20  2.0687373E-03  0.0000000E+00
  7.3212750E+01  1.4153222E-19  1.1457506E-03 -3.8649173E-20  2.0687372E-03  0.0000000E+00
  7.3212750E+01  1.3900098E-19  1.1543238E-03 -3.7658041E-20  2.0687372E-03  0.0000000E+00
  7.3212750E+01  1.3645282E-19  1.1628545E-03 -3.6664094E-20  2.0687371E-03  0.0000000E+00
  7.3212750E+01  1.3387311E-19  1.1713942E-03 -3.5661637E-20  2.0687370E-03  0.0000000E+00
  7.3212750E+01  1.3127796E-19  1.1798916E-03 -3.4656943E-20  2.0687369E-03  0.0000000E+00
  7.3212750E+01  1.2865243E-19  1.1883978E-03 -3.3644248E-20  2.0687369E-03  0.0000000E+00
  7.3212750E+01  1.2601289E-19  1.1968620E-03 -3.2629880E-20  2.0687368E-03  0.0000000E+00
  7.3212750E+01  1.2334414E-19  1.2053349E-03 -3.1608007E-20  2.0687367E-03  0.0000000E+00
  7.3212750E+01  1.2065469E-19  1.2137912E-03 -3.0581929E-20  2.0687366E-03  0.0000000E+00
  7.3212750E+01  1.1795333E-19  1.2222056E-03 -2.9554992E-20  2.0687365E-03  0.0000000E+00
  7.3212750E+01  1.1522445E-19  1.2306288E-03 -2.8521279E-20  2.0687365E-03  0.0000000E+00
  7.3212750E+01  1.1248500E-19  1.2390102E-03 -2.7487228E-20  2.0687364E-03  0.0000000E+00
  7.3212750E+01  1.0971914E-19  1.2474003E-03 -2.6446874E-20  2.0687363E-03  0.0000000E+00
  7.3212750E+01  1.0694402E-19  1.2557489E-03 -2.5406688E-20  2.0687362E-03  0.0000000E+00
  7.3212750E+01  1.0414357E-19  1.2641061E-03 -2.4360662E-20  2.0687361E-03  0.0000000E+00
  7.3212750E+01  1.0133515E-19  1.2724218E-03 -2.3315294E-20  2.0687360E-03  0.0000000E+00
  7.3212750E+01  9.8502464E-20  1.2807462E-03 -2.2264539E-20  2.0687359E-03  0.0000000E+00
  7.3212750E+01  9.5654502E-20  1.2890541E-03 -2.1211763E-20  2.0687358E-03  0.0000000E+00
  7.3212750E+01  9.2800423E-20  1.2973209E-03 -2.0160352E-20  2.0687357E-03  0.0000000E+00
  7.3212750E+01  8.9923645E-20  1.3055961E-03 -1.9104216E-20  2.0687356E-03  0.0000000E+00
  7.3212750E+01  8.7041947E-20  1.3138304E-03 -1.8049897E-20  2.0687355E-03  0.0000000E+00
  7.3212750E+01  8.4138568E-20  1.3220731E-03 -1.6991282E-20  2.0687354E-03  0.0000000E+00
  7.3212750E+01  8.1231432E-20  1.3302749E-03 -1.5934922E-20  2.0687353E-03  0.0000000E+00
  7.3212750E+01  7.8303615E-20  1.3384851E-03 -1.4874684E-20  2.0687351E-03  0.0000000E+00
  7.3212750E+01  7.5373173E-20  1.3466546E-03 -1.3817125E-20  2.0687350E-03  0.0000000E+00
  7.3212750E+01  7.2423029E-20  1.3548324E-03 -1.2756099E-20  2.0687349E-03  0.0000000E+00
  7.3212750E+01  6.9462484E-20  1.3629941E-03 -1.1694983E-20  2.0687348E-03  0.0000000E+00
  7.3212750E+01  6.6500955E-20  1.3711153E-03 -1.0637154E-20  2.0687347E-03  0.0000000E+00
  7.3212750E+01  6.3521159E-20  1.3792447E-03 -9.5764560E-21  2.0687345E-03  0.0000000E+00
  7.3212750E+01  6.0541434E-20  1.3873338E-03 -8.5194328E-21  2.0687344E-03  0.0000000E+00
  7.3212750E+01  5.7544376E-20  1.3954312E-03 -7.4599273E-21  2.0687343E-03  0.0000000E+00
  7.3212750E+01  5.4548415E-20  1.4034883E-03 -6.4044711E-21  2.0687341E-03  0.0000000E+00
  7.3212750E+01  5.1536034E-20  1.4115536E-03 -5.3469107E-21  2.0687340E-03  0.0000000E+00
  7.3212750E+01  4.8525746E-20  1.4195789E-03 -4.2937606E-21  2.0687339E-03  0.0000000E+00
  7.3212750E+01  4.5499935E-20  1.4276123E-03 -3.2388756E-21  2.0687337E-03  0.0000000E+00
  7.3212750E+01  4.2468096E-20  1.4356297E-03 -2.1855978E-21  2.0687336E-03  0.0000000E+00
  7.3212750E+01  3.9439787E-20  1.4436073E-03 -1.1372473E-21  2.0687334E-03  0.0000000E+00
  7.3212750E+01  3.6397270E-20  1.4515930E-03 -8.7699680E-23  2.0687333E-03  0.0000000E+00
  7.3212750E+01  3.3359205E-20  1.4595390E-03  9.5659209E-22  2.0687331E-03  0.0000000E+00
  7.3212750E+01  3.0307785E-20  1.4674930E-03  2.0017336E-21  2.0687330E-03  0.0000000E+00
  7.3212750E+01  2.7261712E-20  1.4754075E-03  3.0413033E-21  2.0687328E-03  0.0000000E+00
  7.3212750E+01  2.4203119E-20  1.4833300E-03  4.0813836E-21  2.0687327E-03  0.0000000E+00
  7.3212750E+01  2.1150741E-20  1.4912130E-03  5.1155887E-21  2.0687325E-03  0.0000000E+00
  7.3212750E+01  1.8086661E-20  1.4991040E-03  6.1499739E-21  2.0687323E-03  0.0000000E+00
  7.3212750E+01  1.5020453E-20  1.5069792E-03  7.1812754E-21  2.0687322E-03  0.0000000E+00
  7.3212750E+01  1.1961710E-20  1.5148153E-03  8.2062688E-21  2.0687320E-03  0.0000000E+00
  7.3212750E+01  8.8924619E-21  1.5226592E-03  9.2309617E-21  2.0687318E-03  0.0000000E+00
  7.3212750E+01  5.8314791E-21  1.5304641E-03  1.0249073E-20  2.0687316E-03  0.0000000E+00
  7.3212750E+01  2.7607666E-21  1.5382768E-03  1.1266574E-20  2.0687314E-03  0.0000000E+00
  7.3212750E+01 -3.0090604E-22  1.5460506E-03  1.2277231E-20  2.0687313E-03  0.0000000E+00
  7.3212750E+01 -3.3715490E-21  1.5538322E-03  1.3286975E-20  2.0687311E-03  0.0000000E+00
  7.3212750E+01 -6.4324035E-21  1.5615750E-03  1.4289626E-20  2.0687309E-03  0.0000000E+00
  7.3212750E+01 -9.5014852E-21  1.5693256E-03  1.5291070E-20  2.0687307E-03  0.0000000E+00
  7.3212750E+01 -1.2569238E-20  1.5770606E-03  1.6288159E-20  2.0687305E-03  0.0000000E+00
  7.3212750E+01 -1.5626125E-20  1.5847571E-03  1.7277798E-20  2.0687303E-03  0.0000000E+00
  7.3212750E+01 -1.8690155E-20  1.5924612E-03  1.8265805E-20  2.0687301E-03  0.0000000E+00
  7.3212750E+01 -2.1742634E-20  1.6001270E-03  1.9246138E-20  2.0687299E-03  0.0000000E+00
  7.3212750E+01 -2.4801552E-20  1.6078003E-03  2.0224565E-20  2.0687297E-03  0.0000000E+00
  7.3212750E+01 -2.7848257E-20  1.6154354E-03  2.1195107E-20  2.0687294E-03  0.0000000E+00
  7.3212750E+01 -3.0900714E-20  1.6230781E-03  2.2163474E-20  2.0687292E-03  0.0000000E+00
  7.3212750E+01 -3.3940319E-20  1.6306826E-03  2.3123755E-20  2.0687290E-03  0.0000000E+00
  7.3212750E+01 -3.6985005E-20  1.6382947E-03  2.4081602E-20  2.0687288E-03  0.0000000E+00
  7.3212750E+01 -4.0025320E-20  1.6458915E-03  2.5034013E-20  2.0687285E-03  0.0000000E+00
  7.3212750E+01 -4.3051867E-20  1.6534503E-03  2.5978053E-20  2.0687283E-03  0.0000000E+00
  7.3212750E+01 -4.6082516E-20  1.6610167E-03  2.6919285E-20  2.0687281E-03  0.0000000E+00
  7.3212750E+01 -4.9098817E-20  1.6685452E-03  2.7851968E-20  2.0687278E-03  0.0000000E+00
  7.3212750E+01 -5.2118586E-20  1.6760811E-03  2.8781603E-20  2.0687276E-03  0.0000000E+00
  7.3212750E+01 -5.5123449E-20  1.6835794E-03  2.9702522E-20  2.0687273E-03  0.0000000E+00
  7.3212750E+01 -5.8131161E-20  1.6910851E-03  3.0620158E-20  2.0687271E-03  0.0000000E+00
  7.3212750E+01 -6.1123430E-20  1.6985533E-03  3.1528921E-20  2.0687268E-03  0.0000000E+00
  7.3212750E+01 -6.4117945E-20  1.7060288E-03  3.2434176E-20  2.0687266E-03  0.0000000E+00
  7.3212750E+01 -6.7105434E-20  1.7134893E-03  3.3333090E-20  2.0687263E-03  0.0000000E+00
  7.3212750E+01 -7.0076714E-20  1.7209124E-03  3.4222913E-20  2.0687260E-03  0.0000000E+00
  7.3212750E+01 -7.3049362E-20  1.7283428E-03  3.5108900E-20  2.0687258E-03  0.0000000E+00
  7.3212750E+01 -7.6005316E-20  1.7357360E-03  3.5985660E-20  2.0687255E-03  0.0000000E+00
  7.3212750E+01 -7.8962071E-20  1.7431365E-03  3.6858376E-20  2.0687252E-03  0.0000000E+00
  7.3212750E+01 -8.1901669E-20  1.7504999E-03  3.7721739E-20  2.0687249E-03  0.0000000E+00
  7.3212750E+01 -8.4841515E-20  1.7578705E-03  3.8580855E-20  2.0687246E-03  0.0000000E+00
  7.3212750E+01 -8.7763761E-20  1.7652042E-03  3.9430502E-20  2.0687243E-03  0.0000000E+00
  7.3212750E+01 -9.0685716E-20  1.7725451E-03  4.0275706E-20  2.0687240E-03  0.0000000E+00
  7.3212750E+01 -9.3598352E-20  1.7798711E-03  4.1113831E-20  2.0687237E-03  0.0000000E+00
  7.3212750E+01 -9.6492761E-20  1.7871604E-03  4.1942327E-20  2.0687234E-03  0.0000000E+00
  7.3212750E+01 -9.9386095E-20  1.7944568E-03  4.2766100E-20  2.0687231E-03  0.0000000E+00
  7.3212750E+01 -1.0226081E-19  1.8017166E-03  4.3580147E-20  2.0687228E-03  0.0000000E+00
  7.3212750E+01 -1.0513394E-19  1.8089834E-03  4.4389292E-20  2.0687225E-03  0.0000000E+00
  7.3212750E+01 -1.0798807E-19  1.8162138E-03  4.5188623E-20  2.0687222E-03  0.0000000E+00
  7.3212750E+01 -1.1084014E-19  1.8234512E-03  4.5982879E-20  2.0687218E-03  0.0000000E+00
  7.3212750E+01 -1.1367284E-19  1.8306523E-03  4.6767242E-20  2.0687215E-03  0.0000000E+00
  7.3212750E+01 -1.1650300E-19  1.8378604E-03  4.7546363E-20  2.0687212E-03  0.0000000E+00
  7.3212750E+01 -1.1932189E-19  1.8450538E-03  4.8317817E-20  2.0687208E-03  0.0000000E+00
  7.3212750E+01 -1.2212092E-19  1.8522111E-03  4.9079272E-20  2.0687205E-03  0.0000000E+00
  7.3212750E+01 -1.2491671E-19  1.8593753E-03  4.9835247E-20  2.0687201E-03  0.0000000E+00
  7.3212750E+01 -1.2769234E-19  1.8665035E-03  5.0581162E-20  2.0687198E-03  0.0000000E+00
  7.3212750E+01 -1.3046427E-19  1.8736386E-03  5.1321446E-20  2.0687194E-03  0.0000000E+00
  7.3212750E+01 -1.3321574E-19  1.8807378E-03  5.2051616E-20  2.0687190E-03  0.0000000E+00
  7.3212750E+01 -1.3596309E-19  1.8878439E-03  5.2776010E-20  2.0687187E-03  0.0000000E+00
  7.3212750E+01 -1.3868970E-19  1.8949142E-03  5.3490244E-20  2.0687183E-03  0.0000000E+00
  7.3212750E+01 -1.4141177E-19  1.9019913E-03  5.4198562E-20  2.0687179E-03  0.0000000E+00
  7.3212750E+01 -1.4412093E-19  1.9090540E-03  5.4898765E-20  2.0687175E-03  0.0000000E+00
  7.3212750E+01 -1.4680896E-19  1.9160811E-03  5.5588751E-20  2.0687171E-03  0.0000000E+00
  7.3212750E+01 -1.4949184E-19  1.9231150E-03  5.6272623E-20  2.0687168E-03  0.0000000E+00
  7.3212750E+01 -1.5215336E-19  1.9301134E-03  5.6946249E-20  2.0687164E-03  0.0000000E+00
  7.3212750E+01 -1.5480934E-19  1.9371186E-03  5.7613637E-20  2.0687159E-03  0.0000000E+00
  7.3212750E+01 -1.5744374E-19  1.9440885E-03  5.8270756E-20  2.0687155E-03  0.0000000E+00
  7.3212750E+01 -1.6007222E-19  1.9510650E-03  5.8921518E-20  2.0687151E-03  0.0000000E+00
  7.3212750E+01 -1.6267892E-19  1.9580063E-03  5.9561993E-20  2.0687147E-03  0.0000000E+00
  7.3212750E+01 -1.6527933E-19  1.9649543E-03  6.0195999E-20  2.0687143E-03  0.0000000E+00
  7.3212750E+01 -1.6786548E-19  1.9718880E-03  6.0821569E-20  2.0687138E-03  0.0000000E+00
  7.3212750E+01 -1.7042956E-19  1.9787868E-03  6.1436840E-20  2.0687134E-03  0.0000000E+00
  7.3212750E+01 -1.7298683E-19  1.9856921E-03  6.2045480E-20  2.0687130E-03  0.0000000E+00
  7.3212750E+01 -1.7552187E-19  1.9925626E-03  6.2643821E-20  2.0687125E-03  0.0000000E+00
  7.3212750E+01 -1.7804976E-19  1.9994396E-03  6.3235431E-20  2.0687121E-03  0.0000000E+00
  7.3212750E+01 -1.8055525E-19  2.0062819E-03  6.3816746E-20  2.0687116E-03  0.0000000E+00
  7.3212750E+01 -1.8305329E-19  2.0131307E-03  6.4391236E-20  2.0687111E-03  0.0000000E+00
  7.3212750E+01 -1.8552878E-19  2.0199449E-03  6.4955442E-20  2.0687107E-03  0.0000000E+00
  7.3212750E+01 -1.8799650E-19  2.0267655E-03  6.5512733E-20  2.0687102E-03  0.0000000E+00
  7.3212750E+01 -1.9044887E-19  2.0335720E-03  6.6061385E-20  2.0687097E-03  0.0000000E+00
  7.3212750E+01 -1.9287853E-19  2.0403442E-03  6.6599780E-20  2.0687092E-03  0.0000000E+00
  7.3212750E+01 -1.9529995E-19  2.0471227E-03  6.7131135E-20  2.0687087E-03  0.0000000E+00
  7.3212750E+01 -1.9769855E-19  2.0538670E-03  6.7652256E-20  2.0687082E-03  0.0000000E+00
  7.3212750E+01 -2.0008863E-19  2.0606176E-03  6.8166262E-20  2.0687077E-03  0.0000000E+00
  7.3212750E+01 -2.0245579E-19  2.0673341E-03  6.8670063E-20  2.0687072E-03  0.0000000E+00
  7.3212750E+01 -2.0481416E-19  2.0740569E-03  6.9166677E-20  2.0687067E-03  0.0000000E+00
  7.3212750E+01 -2.0714954E-19  2.0807457E-03  6.9653120E-20  2.0687062E-03  0.0000000E+00
  7.3212750E+01 -2.0947585E-19  2.0874407E-03  7.0132309E-20  2.0687056E-03  0.0000000E+00
  7.3212750E+01 -2.1178599E-19  2.0941218E-03  7.0602764E-20  2.0687051E-03  0.0000000E+00
  7.3212750E+01 -2.1407303E-19  2.1007692E-03  7.1063110E-20  2.0687045E-03  0.0000000E+00
  7.3212750E+01 -2.1635064E-19  2.1074227E-03  7.1516110E-20  2.0687040E-03  0.0000000E+00
  7.3212750E+01 -2.1860510E-19  2.1140426E-03  7.1959049E-20  2.0687034E-03  0.0000000E+00
