          atime          uvcov          vwcov          wucov         pm1avg           tavg
  2.0963200E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1052827E-03  0.0000000E+00
  2.0963200E+02 -2.3145674E-07 -8.1904875E-11  2.2615352E-09  2.1052161E-03  0.0000000E+00
  2.0963200E+02 -2.3427247E-07 -8.2443404E-11  2.2628050E-09  2.1052152E-03  0.0000000E+00
  2.0963200E+02 -2.3706900E-07 -8.2968378E-11  2.2632354E-09  2.1052144E-03  0.0000000E+00
  2.0963200E+02 -2.3983002E-07 -8.3477295E-11  2.2628429E-09  2.1052136E-03  0.0000000E+00
  2.0963200E+02 -2.4257256E-07 -8.3973855E-11  2.2616441E-09  2.1052128E-03  0.0000000E+00
  2.0963200E+02 -2.4528872E-07 -8.4457154E-11  2.2596577E-09  2.1052120E-03  0.0000000E+00
  2.0963200E+02 -2.4797093E-07 -8.4926446E-11  2.2569122E-09  2.1052112E-03  0.0000000E+00
  2.0963200E+02 -2.5063575E-07 -8.5385191E-11  2.2534099E-09  2.1052104E-03  0.0000000E+00
  2.0963200E+02 -2.5326766E-07 -8.5831283E-11  2.2491906E-09  2.1052096E-03  0.0000000E+00
  2.0963200E+02 -2.5588289E-07 -8.6268044E-11  2.2442476E-09  2.1052088E-03  0.0000000E+00
  2.0963200E+02 -2.5846624E-07 -8.6693498E-11  2.2386293E-09  2.1052081E-03  0.0000000E+00
  2.0963200E+02 -2.6103366E-07 -8.7110843E-11  2.2323208E-09  2.1052073E-03  0.0000000E+00
  2.0963200E+02 -2.6357020E-07 -8.7518218E-11  2.2253784E-09  2.1052066E-03  0.0000000E+00
  2.0963200E+02 -2.6609155E-07 -8.7918713E-11  2.2177791E-09  2.1052058E-03  0.0000000E+00
  2.0963200E+02 -2.6859049E-07 -8.8311733E-11  2.2095616E-09  2.1052051E-03  0.0000000E+00
  2.0963200E+02 -2.7106008E-07 -8.8696775E-11  2.2007719E-09  2.1052044E-03  0.0000000E+00
  2.0963200E+02 -2.7351558E-07 -8.9076793E-11  2.1913756E-09  2.1052037E-03  0.0000000E+00
  2.0963200E+02 -2.7594273E-07 -8.9450149E-11  2.1814478E-09  2.1052030E-03  0.0000000E+00
  2.0963200E+02 -2.7835654E-07 -8.9819725E-11  2.1709472E-09  2.1052023E-03  0.0000000E+00
  2.0963200E+02 -2.8074300E-07 -9.0183948E-11  2.1599553E-09  2.1052016E-03  0.0000000E+00
  2.0963200E+02 -2.8311686E-07 -9.0545643E-11  2.1484245E-09  2.1052009E-03  0.0000000E+00
  2.0963200E+02 -2.8546436E-07 -9.0903284E-11  2.1364423E-09  2.1052002E-03  0.0000000E+00
  2.0963200E+02 -2.8780002E-07 -9.1259656E-11  2.1239553E-09  2.1051995E-03  0.0000000E+00
  2.0963200E+02 -2.9011720E-07 -9.1614324E-11  2.1110171E-09  2.1051989E-03  0.0000000E+00
  2.0963200E+02 -2.9240948E-07 -9.1966870E-11  2.0976870E-09  2.1051982E-03  0.0000000E+00
  2.0963200E+02 -2.9469106E-07 -9.2320050E-11  2.0839031E-09  2.1051976E-03  0.0000000E+00
  2.0963200E+02 -2.9694871E-07 -9.2672386E-11  2.0697665E-09  2.1051969E-03  0.0000000E+00
  2.0963200E+02 -2.9919642E-07 -9.3026633E-11  2.0552104E-09  2.1051963E-03  0.0000000E+00
  2.0963200E+02 -3.0142117E-07 -9.3381305E-11  2.0403404E-09  2.1051957E-03  0.0000000E+00
  2.0963200E+02 -3.0363674E-07 -9.3739169E-11  2.0250853E-09  2.1051950E-03  0.0000000E+00
  2.0963200E+02 -3.0583031E-07 -9.4098720E-11  2.0095548E-09  2.1051944E-03  0.0000000E+00
  2.0963200E+02 -3.0801547E-07 -9.4462752E-11  1.9936737E-09  2.1051938E-03  0.0000000E+00
  2.0963200E+02 -3.1018605E-07 -9.4830832E-11  1.9775066E-09  2.1051932E-03  0.0000000E+00
  2.0963200E+02 -3.1233604E-07 -9.5202472E-11  1.9611212E-09  2.1051926E-03  0.0000000E+00
  2.0963200E+02 -3.1447880E-07 -9.5580542E-11  1.9444373E-09  2.1051920E-03  0.0000000E+00
  2.0963200E+02 -3.1660190E-07 -9.5963413E-11  1.9275729E-09  2.1051914E-03  0.0000000E+00
  2.0963200E+02 -3.1871854E-07 -9.6354021E-11  1.9104447E-09  2.1051909E-03  0.0000000E+00
  2.0963200E+02 -3.2081647E-07 -9.6750660E-11  1.8931734E-09  2.1051903E-03  0.0000000E+00
  2.0963200E+02 -3.2290871E-07 -9.7156348E-11  1.8756732E-09  2.1051897E-03  0.0000000E+00
  2.0963200E+02 -3.2498317E-07 -9.7569289E-11  1.8580670E-09  2.1051892E-03  0.0000000E+00
  2.0963200E+02 -3.2705273E-07 -9.7992600E-11  1.8402670E-09  2.1051886E-03  0.0000000E+00
  2.0963200E+02 -3.2911157E-07 -9.8425689E-11  1.8223439E-09  2.1051881E-03  0.0000000E+00
  2.0963200E+02 -3.3115400E-07 -9.8867850E-11  1.8043698E-09  2.1051875E-03  0.0000000E+00
  2.0963200E+02 -3.3319271E-07 -9.9322373E-11  1.7862547E-09  2.1051870E-03  0.0000000E+00
  2.0963200E+02 -3.3521593E-07 -9.9787169E-11  1.7681248E-09  2.1051864E-03  0.0000000E+00
  2.0963200E+02 -3.3723622E-07 -1.0026566E-10  1.7498892E-09  2.1051859E-03  0.0000000E+00
  2.0963200E+02 -3.3924192E-07 -1.0075562E-10  1.7316748E-09  2.1051854E-03  0.0000000E+00
  2.0963200E+02 -3.4124549E-07 -1.0126062E-10  1.7133902E-09  2.1051849E-03  0.0000000E+00
  2.0963200E+02 -3.4323536E-07 -1.0177827E-10  1.6951624E-09  2.1051844E-03  0.0000000E+00
  2.0963200E+02 -3.4522390E-07 -1.0231231E-10  1.6768999E-09  2.1051839E-03  0.0000000E+00
  2.0963200E+02 -3.4720556E-07 -1.0286184E-10  1.6586751E-09  2.1051834E-03  0.0000000E+00
  2.0963200E+02 -3.4917485E-07 -1.0342578E-10  1.6405602E-09  2.1051829E-03  0.0000000E+00
  2.0963200E+02 -3.5114402E-07 -1.0400815E-10  1.6224640E-09  2.1051824E-03  0.0000000E+00
  2.0963200E+02 -3.5310170E-07 -1.0460610E-10  1.6045125E-09  2.1051819E-03  0.0000000E+00
  2.0963200E+02 -3.5506008E-07 -1.0522383E-10  1.5866156E-09  2.1051814E-03  0.0000000E+00
  2.0963200E+02 -3.5700783E-07 -1.0585830E-10  1.5688979E-09  2.1051810E-03  0.0000000E+00
  2.0963200E+02 -3.5895709E-07 -1.0651393E-10  1.5512707E-09  2.1051805E-03  0.0000000E+00
  2.0963200E+02 -3.6089660E-07 -1.0718743E-10  1.5338570E-09  2.1051800E-03  0.0000000E+00
  2.0963200E+02 -3.6283843E-07 -1.0788349E-10  1.5165698E-09  2.1051796E-03  0.0000000E+00
  2.0963200E+02 -3.6477716E-07 -1.0860073E-10  1.4994791E-09  2.1051791E-03  0.0000000E+00
  2.0963200E+02 -3.6670744E-07 -1.0933754E-10  1.4826528E-09  2.1051787E-03  0.0000000E+00
  2.0963200E+02 -3.6864126E-07 -1.1009898E-10  1.4660073E-09  2.1051782E-03  0.0000000E+00
  2.0963200E+02 -3.7056746E-07 -1.1088113E-10  1.4496595E-09  2.1051778E-03  0.0000000E+00
  2.0963200E+02 -3.7249804E-07 -1.1168930E-10  1.4335288E-09  2.1051773E-03  0.0000000E+00
  2.0963200E+02 -3.7442185E-07 -1.1251929E-10  1.4177290E-09  2.1051769E-03  0.0000000E+00
  2.0963200E+02 -3.7635086E-07 -1.1337670E-10  1.4021827E-09  2.1051765E-03  0.0000000E+00
  2.0963200E+02 -3.7827393E-07 -1.1425704E-10  1.3870002E-09  2.1051761E-03  0.0000000E+00
  2.0963200E+02 -3.8020303E-07 -1.1516621E-10  1.3721076E-09  2.1051757E-03  0.0000000E+00
  2.0963200E+02 -3.8213281E-07 -1.1610226E-10  1.3575684E-09  2.1051752E-03  0.0000000E+00
  2.0963200E+02 -3.8405789E-07 -1.1706286E-10  1.3434418E-09  2.1051748E-03  0.0000000E+00
  2.0963200E+02 -3.8599026E-07 -1.1805444E-10  1.3296601E-09  2.1051744E-03  0.0000000E+00
  2.0963200E+02 -3.8791875E-07 -1.1907167E-10  1.3163230E-09  2.1051740E-03  0.0000000E+00
  2.0963200E+02 -3.8985536E-07 -1.2012129E-10  1.3033676E-09  2.1051736E-03  0.0000000E+00
  2.0963200E+02 -3.9178892E-07 -1.2119764E-10  1.2908886E-09  2.1051732E-03  0.0000000E+00
  2.0963200E+02 -3.9373144E-07 -1.2230782E-10  1.2788282E-09  2.1051728E-03  0.0000000E+00
  2.0963200E+02 -3.9567170E-07 -1.2344580E-10  1.2672757E-09  2.1051725E-03  0.0000000E+00
  2.0963200E+02 -3.9762178E-07 -1.2461904E-10  1.2561787E-09  2.1051721E-03  0.0000000E+00
  2.0963200E+02 -3.9957626E-07 -1.2582480E-10  1.2455898E-09  2.1051717E-03  0.0000000E+00
  2.0963200E+02 -4.0152968E-07 -1.2705996E-10  1.2355555E-09  2.1051713E-03  0.0000000E+00
  2.0963200E+02 -4.0349420E-07 -1.2833255E-10  1.2260325E-09  2.1051709E-03  0.0000000E+00
  2.0963200E+02 -4.0545844E-07 -1.2963557E-10  1.2170947E-09  2.1051706E-03  0.0000000E+00
  2.0963200E+02 -4.0743462E-07 -1.3097749E-10  1.2087054E-09  2.1051702E-03  0.0000000E+00
  2.0963200E+02 -4.0941132E-07 -1.3235088E-10  1.2009317E-09  2.1051698E-03  0.0000000E+00
  2.0963200E+02 -4.1140082E-07 -1.3376463E-10  1.1937439E-09  2.1051695E-03  0.0000000E+00
  2.0963200E+02 -4.1339162E-07 -1.3521088E-10  1.1872019E-09  2.1051691E-03  0.0000000E+00
  2.0963200E+02 -4.1539607E-07 -1.3669895E-10  1.1812831E-09  2.1051688E-03  0.0000000E+00
  2.0963200E+02 -4.1740862E-07 -1.3822519E-10  1.1760252E-09  2.1051684E-03  0.0000000E+00
  2.0963200E+02 -4.1942362E-07 -1.3978546E-10  1.1714577E-09  2.1051681E-03  0.0000000E+00
  2.0963200E+02 -4.2145358E-07 -1.4138977E-10  1.1675698E-09  2.1051677E-03  0.0000000E+00
  2.0963200E+02 -4.2348674E-07 -1.4302913E-10  1.1644017E-09  2.1051674E-03  0.0000000E+00
  2.0963200E+02 -4.2553573E-07 -1.4471401E-10  1.1619509E-09  2.1051670E-03  0.0000000E+00
  2.0963200E+02 -4.2758868E-07 -1.4643494E-10  1.1602490E-09  2.1051667E-03  0.0000000E+00
  2.0963200E+02 -4.2965833E-07 -1.4820288E-10  1.1593022E-09  2.1051664E-03  0.0000000E+00
  2.0963200E+02 -4.3173269E-07 -1.5000787E-10  1.1591330E-09  2.1051660E-03  0.0000000E+00
  2.0963200E+02 -4.3382462E-07 -1.5186137E-10  1.1597568E-09  2.1051657E-03  0.0000000E+00
  2.0963200E+02 -4.3592832E-07 -1.5375864E-10  1.1611922E-09  2.1051654E-03  0.0000000E+00
  2.0963200E+02 -4.3803784E-07 -1.5569443E-10  1.1634477E-09  2.1051651E-03  0.0000000E+00
  2.0963200E+02 -4.4016625E-07 -1.5768099E-10  1.1665533E-09  2.1051647E-03  0.0000000E+00
  2.0963200E+02 -4.4230121E-07 -1.5970705E-10  1.1705071E-09  2.1051644E-03  0.0000000E+00
  2.0963200E+02 -4.4445594E-07 -1.6178538E-10  1.1753492E-09  2.1051641E-03  0.0000000E+00
  2.0963200E+02 -4.4661796E-07 -1.6390417E-10  1.1810671E-09  2.1051638E-03  0.0000000E+00
  2.0963200E+02 -4.4880063E-07 -1.6607676E-10  1.1877116E-09  2.1051635E-03  0.0000000E+00
  2.0963200E+02 -4.5099130E-07 -1.6829077E-10  1.1952593E-09  2.1051632E-03  0.0000000E+00
  2.0963200E+02 -4.5320352E-07 -1.7056010E-10  1.2037720E-09  2.1051628E-03  0.0000000E+00
  2.0963200E+02 -4.5543115E-07 -1.7287881E-10  1.2132449E-09  2.1051625E-03  0.0000000E+00
  2.0963200E+02 -4.5766783E-07 -1.7524034E-10  1.2236615E-09  2.1051622E-03  0.0000000E+00
  2.0963200E+02 -4.5992740E-07 -1.7765951E-10  1.2351008E-09  2.1051619E-03  0.0000000E+00
  2.0963200E+02 -4.6219674E-07 -1.8012244E-10  1.2475106E-09  2.1051616E-03  0.0000000E+00
  2.0963200E+02 -4.6448987E-07 -1.8264454E-10  1.2609817E-09  2.1051613E-03  0.0000000E+00
  2.0963200E+02 -4.6679346E-07 -1.8521133E-10  1.2754497E-09  2.1051610E-03  0.0000000E+00
  2.0963200E+02 -4.6912175E-07 -1.8783885E-10  1.2910176E-09  2.1051607E-03  0.0000000E+00
  2.0963200E+02 -4.7146118E-07 -1.9051197E-10  1.3076084E-09  2.1051604E-03  0.0000000E+00
  2.0963200E+02 -4.7382621E-07 -1.9324737E-10  1.3253381E-09  2.1051601E-03  0.0000000E+00
  2.0963200E+02 -4.7621024E-07 -1.9603772E-10  1.3441745E-09  2.1051598E-03  0.0000000E+00
  2.0963200E+02 -4.7860644E-07 -1.9887504E-10  1.3640725E-09  2.1051595E-03  0.0000000E+00
  2.0963200E+02 -4.8102960E-07 -2.0177699E-10  1.3851676E-09  2.1051592E-03  0.0000000E+00
  2.0963200E+02 -4.8346561E-07 -2.0472679E-10  1.4073496E-09  2.1051590E-03  0.0000000E+00
  2.0963200E+02 -4.8592949E-07 -2.0774280E-10  1.4307678E-09  2.1051587E-03  0.0000000E+00
  2.0963200E+02 -4.8840688E-07 -2.1080755E-10  1.4552979E-09  2.1051584E-03  0.0000000E+00
  2.0963200E+02 -4.9091306E-07 -2.1394008E-10  1.4811033E-09  2.1051581E-03  0.0000000E+00
  2.0963200E+02 -4.9343342E-07 -2.1712224E-10  1.5080455E-09  2.1051578E-03  0.0000000E+00
  2.0963200E+02 -4.9598348E-07 -2.2037376E-10  1.5363022E-09  2.1051575E-03  0.0000000E+00
  2.0963200E+02 -4.9855610E-07 -2.2368579E-10  1.5658103E-09  2.1051572E-03  0.0000000E+00
  2.0963200E+02 -5.0114389E-07 -2.2704876E-10  1.5964918E-09  2.1051569E-03  0.0000000E+00
  2.0963200E+02 -5.0376276E-07 -2.3048347E-10  1.6285468E-09  2.1051567E-03  0.0000000E+00
  2.0963200E+02 -5.0639743E-07 -2.3396997E-10  1.6617993E-09  2.1051564E-03  0.0000000E+00
  2.0963200E+02 -5.0906412E-07 -2.3752983E-10  1.6964647E-09  2.1051561E-03  0.0000000E+00
  2.0963200E+02 -5.1174725E-07 -2.4114233E-10  1.7323513E-09  2.1051558E-03  0.0000000E+00
  2.0963200E+02 -5.1446332E-07 -2.4482978E-10  1.7696904E-09  2.1051555E-03  0.0000000E+00
  2.0963200E+02 -5.1719647E-07 -2.4857072E-10  1.8082742E-09  2.1051552E-03  0.0000000E+00
  2.0963200E+02 -5.1996349E-07 -2.5238822E-10  1.8483501E-09  2.1051550E-03  0.0000000E+00
  2.0963200E+02 -5.2275662E-07 -2.5627177E-10  1.8898202E-09  2.1051547E-03  0.0000000E+00
  2.0963200E+02 -5.2556775E-07 -2.6021006E-10  1.9325695E-09  2.1051544E-03  0.0000000E+00
  2.0963200E+02 -5.2841417E-07 -2.6422735E-10  1.9768707E-09  2.1051541E-03  0.0000000E+00
  2.0963200E+02 -5.3127922E-07 -2.6830018E-10  2.0224740E-09  2.1051538E-03  0.0000000E+00
  2.0963200E+02 -5.3418048E-07 -2.7245365E-10  2.0696689E-09  2.1051535E-03  0.0000000E+00
  2.0963200E+02 -5.3710099E-07 -2.7666349E-10  2.1181884E-09  2.1051533E-03  0.0000000E+00
  2.0963200E+02 -5.4005866E-07 -2.8095559E-10  2.1683395E-09  2.1051530E-03  0.0000000E+00
  2.0963200E+02 -5.4303618E-07 -2.8530486E-10  2.2198374E-09  2.1051527E-03  0.0000000E+00
  2.0963200E+02 -5.4605181E-07 -2.8973803E-10  2.2730069E-09  2.1051524E-03  0.0000000E+00
  2.0963200E+02 -5.4909704E-07 -2.9424277E-10  2.3277112E-09  2.1051521E-03  0.0000000E+00
  2.0963200E+02 -5.5216301E-07 -2.9880586E-10  2.3837951E-09  2.1051518E-03  0.0000000E+00
  2.0963200E+02 -5.5526851E-07 -3.0345534E-10  2.4416108E-09  2.1051515E-03  0.0000000E+00
  2.0963200E+02 -5.5839535E-07 -3.0816397E-10  2.5008275E-09  2.1051513E-03  0.0000000E+00
  2.0963200E+02 -5.6156267E-07 -3.1296063E-10  2.5618164E-09  2.1051510E-03  0.0000000E+00
  2.0963200E+02 -5.6475191E-07 -3.1781721E-10  2.6242276E-09  2.1051507E-03  0.0000000E+00
  2.0963200E+02 -5.6798260E-07 -3.2276349E-10  2.6884511E-09  2.1051504E-03  0.0000000E+00
  2.0963200E+02 -5.7123577E-07 -3.2777045E-10  2.7541179E-09  2.1051501E-03  0.0000000E+00
  2.0963200E+02 -5.7453135E-07 -3.3286879E-10  2.8216376E-09  2.1051498E-03  0.0000000E+00
  2.0963200E+02 -5.7786001E-07 -3.3804418E-10  2.8908307E-09  2.1051495E-03  0.0000000E+00
  2.0963200E+02 -5.8121200E-07 -3.4328140E-10  2.9614979E-09  2.1051492E-03  0.0000000E+00
  2.0963200E+02 -5.8460785E-07 -3.4861250E-10  3.0340789E-09  2.1051489E-03  0.0000000E+00
  2.0963200E+02 -5.8802760E-07 -3.5400617E-10  3.1081541E-09  2.1051486E-03  0.0000000E+00
  2.0963200E+02 -5.9149218E-07 -3.5949541E-10  3.1841836E-09  2.1051483E-03  0.0000000E+00
  2.0963200E+02 -5.9498121E-07 -3.6504795E-10  3.2617274E-09  2.1051480E-03  0.0000000E+00
  2.0963200E+02 -5.9851603E-07 -3.7069776E-10  3.3412663E-09  2.1051477E-03  0.0000000E+00
  2.0963200E+02 -6.0207586E-07 -3.7641160E-10  3.4223391E-09  2.1051474E-03  0.0000000E+00
  2.0963200E+02 -6.0568246E-07 -3.8222441E-10  3.5054478E-09  2.1051471E-03  0.0000000E+00
  2.0963200E+02 -6.0932557E-07 -3.8811974E-10  3.5903668E-09  2.1051468E-03  0.0000000E+00
  2.0963200E+02 -6.1299449E-07 -3.9408019E-10  3.6768486E-09  2.1051465E-03  0.0000000E+00
  2.0963200E+02 -6.1671165E-07 -4.0014215E-10  3.7654277E-09  2.1051462E-03  0.0000000E+00
  2.0963200E+02 -6.2045516E-07 -4.0626994E-10  3.8555888E-09  2.1051459E-03  0.0000000E+00
  2.0963200E+02 -6.2424788E-07 -4.1250096E-10  3.9478881E-09  2.1051456E-03  0.0000000E+00
  2.0963200E+02 -6.2806748E-07 -4.1879850E-10  4.0417880E-09  2.1051453E-03  0.0000000E+00
  2.0963200E+02 -6.3193728E-07 -4.2520099E-10  4.1378674E-09  2.1051450E-03  0.0000000E+00
  2.0963200E+02 -6.3583448E-07 -4.3167070E-10  4.2355658E-09  2.1051447E-03  0.0000000E+00
  2.0963200E+02 -6.3978286E-07 -4.3824708E-10  4.3354848E-09  2.1051443E-03  0.0000000E+00
  2.0963200E+02 -6.4377116E-07 -4.4491144E-10  4.4373489E-09  2.1051440E-03  0.0000000E+00
  2.0963200E+02 -6.4778763E-07 -4.5164404E-10  4.5408591E-09  2.1051437E-03  0.0000000E+00
  2.0963200E+02 -6.5185677E-07 -4.5848592E-10  4.6466519E-09  2.1051434E-03  0.0000000E+00
  2.0963200E+02 -6.5595459E-07 -4.6539671E-10  4.7541085E-09  2.1051430E-03  0.0000000E+00
  2.0963200E+02 -6.6010607E-07 -4.7241851E-10  4.8638892E-09  2.1051427E-03  0.0000000E+00
  2.0963200E+02 -6.6428673E-07 -4.7950988E-10  4.9753512E-09  2.1051424E-03  0.0000000E+00
  2.0963200E+02 -6.6852205E-07 -4.8671402E-10  5.0891788E-09  2.1051420E-03  0.0000000E+00
  2.0963200E+02 -6.7278705E-07 -4.9398838E-10  5.2047048E-09  2.1051417E-03  0.0000000E+00
  2.0963200E+02 -6.7710770E-07 -5.0137726E-10  5.3226379E-09  2.1051414E-03  0.0000000E+00
  2.0963200E+02 -6.8147164E-07 -5.0885956E-10  5.4426489E-09  2.1051410E-03  0.0000000E+00
  2.0963200E+02 -6.8586599E-07 -5.1641304E-10  5.5643837E-09  2.1051407E-03  0.0000000E+00
  2.0963200E+02 -6.9031750E-07 -5.2408369E-10  5.6885881E-09  2.1051403E-03  0.0000000E+00
  2.0963200E+02 -6.9479990E-07 -5.3182616E-10  5.8145328E-09  2.1051400E-03  0.0000000E+00
  2.0963200E+02 -6.9934046E-07 -5.3968756E-10  5.9429889E-09  2.1051396E-03  0.0000000E+00
  2.0963200E+02 -7.0391238E-07 -5.4762140E-10  6.0732015E-09  2.1051393E-03  0.0000000E+00
  2.0963200E+02 -7.0854349E-07 -5.5567596E-10  6.2059673E-09  2.1051389E-03  0.0000000E+00
  2.0963200E+02 -7.1320642E-07 -5.6380358E-10  6.3405057E-09  2.1051385E-03  0.0000000E+00
