          atime            tkk            imk        garbage        garbage        garbage
  2.0963200E+02  0.0000000E+00  0.0000000E+00  4.5073019E-05  0.0000000E+00  6.7204335E-05
  2.0963200E+02  3.8527114E-08  0.0000000E+00  4.4790822E-05  3.5584727E-07  7.2318194E-05
  2.0963200E+02  8.0534248E-08  0.0000000E+00  4.4509699E-05  7.0804579E-07  7.7424491E-05
  2.0963200E+02  1.2602812E-07  0.0000000E+00  4.4229603E-05  1.0566731E-06  8.2523996E-05
  2.0963200E+02  1.7499015E-07  0.0000000E+00  4.3950643E-05  1.4016192E-06  8.7614728E-05
  2.0963200E+02  2.2744834E-07  0.0000000E+00  4.3672656E-05  1.7431056E-06  9.2699594E-05
  2.0963200E+02  2.8337117E-07  0.0000000E+00  4.3395807E-05  2.0809527E-06  9.7775550E-05
  2.0963200E+02  3.4279213E-07  0.0000000E+00  4.3119928E-05  2.4153882E-06  1.0284565E-04
  2.0963200E+02  4.0567551E-07  0.0000000E+00  4.2845181E-05  2.7462366E-06  1.0790685E-04
  2.0963200E+02  4.7205896E-07  0.0000000E+00  4.2571399E-05  3.0737214E-06  1.1296220E-04
  2.0963200E+02  5.4192407E-07  0.0000000E+00  4.2298662E-05  3.3977677E-06  1.1801018E-04
  2.0963200E+02  6.1524826E-07  0.0000000E+00  4.2027049E-05  3.7183049E-06  1.2304930E-04
  2.0963200E+02  6.9207542E-07  0.0000000E+00  4.1756396E-05  4.0355501E-06  1.2808257E-04
  2.0963200E+02  7.7235941E-07  0.0000000E+00  4.1486861E-05  4.3493381E-06  1.3310698E-04
  2.0963200E+02  8.5614830E-07  0.0000000E+00  4.1218280E-05  4.6598818E-06  1.3812557E-04
  2.0963200E+02  9.4339176E-07  0.0000000E+00  4.0950813E-05  4.9670200E-06  1.4313531E-04
  2.0963200E+02  1.0341420E-06  0.0000000E+00  4.0684297E-05  5.2709615E-06  1.4813922E-04
  2.0963200E+02  1.1283446E-06  0.0000000E+00  4.0418888E-05  5.5715489E-06  1.5313431E-04
  2.0963200E+02  1.2260559E-06  0.0000000E+00  4.0154426E-05  5.8689871E-06  1.5812358E-04
  2.0963200E+02  1.3272481E-06  0.0000000E+00  3.9890987E-05  6.1632104E-06  1.6310553E-04
  2.0963200E+02  1.4318891E-06  0.0000000E+00  3.9628648E-05  6.4541565E-06  1.6807869E-04
  2.0963200E+02  1.5400417E-06  0.0000000E+00  3.9367249E-05  6.7420246E-06  1.7304603E-04
  2.0963200E+02  1.6516409E-06  0.0000000E+00  3.9106944E-05  7.0266667E-06  1.7800459E-04
  2.0963200E+02  1.7667535E-06  0.0000000E+00  3.8847576E-05  7.3082781E-06  1.8295734E-04
  2.0963200E+02  1.8853103E-06  0.0000000E+00  3.8589296E-05  7.5867144E-06  1.8790133E-04
  2.0963200E+02  2.0073825E-06  0.0000000E+00  3.8331948E-05  7.8621672E-06  1.9283952E-04
  2.0963200E+02  2.1328966E-06  0.0000000E+00  3.8075684E-05  8.1344958E-06  1.9776895E-04
  2.0963200E+02  2.2619278E-06  0.0000000E+00  3.7820348E-05  8.4038879E-06  2.0269260E-04
  2.0963200E+02  2.3944389E-06  0.0000000E+00  3.7566013E-05  8.6702858E-06  2.0760898E-04
  2.0963200E+02  2.5303885E-06  0.0000000E+00  3.7312755E-05  8.9336355E-06  2.1251663E-04
  2.0963200E+02  2.6699849E-06  0.0000000E+00  3.7060191E-05  9.1943522E-06  2.1742290E-04
  2.0963200E+02  2.8126768E-06  0.0000000E+00  3.6809302E-05  9.4514515E-06  2.2230872E-04
  2.0963200E+02  2.9592797E-06  0.0000000E+00  3.6558652E-05  9.7064236E-06  2.2720197E-04
