          atime          uvari          vvari          wvari          pvari          tvari
  2.0963200E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0152112E-05  0.0000000E+00
  2.0963200E+02  6.4892410E-08  5.1363516E-10  1.1648184E-08  5.0151061E-05  0.0000000E+00
  2.0963200E+02  1.3466572E-07  1.0204817E-09  2.5382297E-08  5.0150012E-05  0.0000000E+00
  2.0963200E+02  2.0933385E-07  1.5206641E-09  4.1201718E-08  5.0148965E-05  0.0000000E+00
  2.0963200E+02  2.8886941E-07  2.0140386E-09  5.9096853E-08  5.0147920E-05  0.0000000E+00
  2.0963200E+02  3.7332071E-07  2.5009355E-09  7.9075033E-08  5.0146877E-05  0.0000000E+00
  2.0963200E+02  4.6263991E-07  2.9811125E-09  1.0112133E-07  5.0145836E-05  0.0000000E+00
  2.0963200E+02  5.5688335E-07  3.4549071E-09  1.2524600E-07  5.0144797E-05  0.0000000E+00
  2.0963200E+02  6.5599728E-07  3.9220847E-09  1.5143165E-07  5.0143761E-05  0.0000000E+00
  2.0963200E+02  7.6004392E-07  4.3829751E-09  1.7969102E-07  5.0142726E-05  0.0000000E+00
  2.0963200E+02  8.6899702E-07  4.8374869E-09  2.1001364E-07  5.0141693E-05  0.0000000E+00
  2.0963200E+02  9.8282446E-07  5.2855362E-09  2.4238653E-07  5.0140662E-05  0.0000000E+00
  2.0963200E+02  1.1015972E-06  5.7274413E-09  2.7682617E-07  5.0139634E-05  0.0000000E+00
  2.0963200E+02  1.2252468E-06  6.1629869E-09  3.1330899E-07  5.0138607E-05  0.0000000E+00
  2.0963200E+02  1.3538502E-06  6.5924838E-09  3.5185393E-07  5.0137582E-05  0.0000000E+00
  2.0963200E+02  1.4873329E-06  7.0157240E-09  3.9243494E-07  5.0136560E-05  0.0000000E+00
  2.0963200E+02  1.6257776E-06  7.4330109E-09  4.3507343E-07  5.0135539E-05  0.0000000E+00
  2.0963200E+02  1.7691042E-06  7.8441440E-09  4.7974092E-07  5.0134520E-05  0.0000000E+00
  2.0963200E+02  1.9174011E-06  8.2494195E-09  5.2646127E-07  5.0133504E-05  0.0000000E+00
  2.0963200E+02  2.0706289E-06  8.6487627E-09  5.7521847E-07  5.0132489E-05  0.0000000E+00
  2.0963200E+02  2.2287420E-06  9.0421064E-09  6.2599407E-07  5.0131476E-05  0.0000000E+00
  2.0963200E+02  2.3918380E-06  9.4297358E-09  6.7881560E-07  5.0130466E-05  0.0000000E+00
  2.0963200E+02  2.5598218E-06  9.8114684E-09  7.3364849E-07  5.0129457E-05  0.0000000E+00
  2.0963200E+02  2.7327966E-06  1.0187583E-08  7.9052270E-07  5.0128450E-05  0.0000000E+00
  2.0963200E+02  2.9106615E-06  1.0557903E-08  8.4940123E-07  5.0127446E-05  0.0000000E+00
  2.0963200E+02  3.0935257E-06  1.0922700E-08  9.1031649E-07  5.0126443E-05  0.0000000E+00
  2.0963200E+02  3.2812823E-06  1.1281806E-08  9.7322905E-07  5.0125443E-05  0.0000000E+00
  2.0963200E+02  3.4740464E-06  1.1635485E-08  1.0381737E-06  5.0124444E-05  0.0000000E+00
  2.0963200E+02  3.6717650E-06  1.1983679E-08  1.1051291E-06  5.0123447E-05  0.0000000E+00
  2.0963200E+02  3.8743794E-06  1.2326335E-08  1.1740713E-06  5.0122453E-05  0.0000000E+00
  2.0963200E+02  4.0822025E-06  1.2664010E-08  1.2451034E-06  5.0121459E-05  0.0000000E+00
  2.0963200E+02  4.2944166E-06  1.2995449E-08  1.3179415E-06  5.0120470E-05  0.0000000E+00
  2.0963200E+02  4.5122374E-06  1.3322593E-08  1.3929993E-06  5.0119480E-05  0.0000000E+00
  2.0963200E+02  4.7343631E-06  1.3643531E-08  1.4698244E-06  5.0118495E-05  0.0000000E+00
  2.0963200E+02  4.9621303E-06  1.3960241E-08  1.5488753E-06  5.0117509E-05  0.0000000E+00
  2.0963200E+02  5.1941778E-06  1.4270876E-08  1.6296759E-06  5.0116528E-05  0.0000000E+00
  2.0963200E+02  5.4319018E-06  1.4577350E-08  1.7127084E-06  5.0115547E-05  0.0000000E+00
  2.0963200E+02  5.6746153E-06  1.4878775E-08  1.7977304E-06  5.0114567E-05  0.0000000E+00
  2.0963200E+02  5.9215719E-06  1.5174318E-08  1.8844755E-06  5.0113592E-05  0.0000000E+00
  2.0963200E+02  6.1742573E-06  1.5465806E-08  1.9734618E-06  5.0112616E-05  0.0000000E+00
  2.0963200E+02  6.4311609E-06  1.5751542E-08  2.0641536E-06  5.0111645E-05  0.0000000E+00
  2.0963200E+02  6.6938283E-06  1.6033292E-08  2.1570928E-06  5.0110673E-05  0.0000000E+00
  2.0963200E+02  6.9606889E-06  1.6309419E-08  2.2517200E-06  5.0109705E-05  0.0000000E+00
  2.0963200E+02  7.2333481E-06  1.6581630E-08  2.3486005E-06  5.0108737E-05  0.0000000E+00
  2.0963200E+02  7.5101757E-06  1.6848346E-08  2.4471516E-06  5.0107774E-05  0.0000000E+00
  2.0963200E+02  7.7928367E-06  1.7111218E-08  2.5479621E-06  5.0106810E-05  0.0000000E+00
  2.0963200E+02  8.0805098E-06  1.7369488E-08  2.6507363E-06  5.0105848E-05  0.0000000E+00
  2.0963200E+02  8.3723137E-06  1.7622452E-08  2.7551548E-06  5.0104891E-05  0.0000000E+00
  2.0963200E+02  8.6700034E-06  1.7871681E-08  2.8618418E-06  5.0103933E-05  0.0000000E+00
  2.0963200E+02  8.9717988E-06  1.8115731E-08  2.9701557E-06  5.0102980E-05  0.0000000E+00
  2.0963200E+02  9.2795148E-06  1.8356118E-08  3.0807441E-06  5.0102026E-05  0.0000000E+00
  2.0963200E+02  9.5913113E-06  1.8591452E-08  3.1929421E-06  5.0101076E-05  0.0000000E+00
  2.0963200E+02  9.9090633E-06  1.8823196E-08  3.3074207E-06  5.0100126E-05  0.0000000E+00
  2.0963200E+02  1.0230871E-05  1.9050013E-08  3.4234914E-06  5.0099181E-05  0.0000000E+00
  2.0963200E+02  1.0558668E-05  1.9273313E-08  3.5418487E-06  5.0098235E-05  0.0000000E+00
  2.0963200E+02  1.0891500E-05  1.9492460E-08  3.6621440E-06  5.0097290E-05  0.0000000E+00
  2.0963200E+02  1.1228349E-05  1.9706866E-08  3.7840056E-06  5.0096351E-05  0.0000000E+00
  2.0963200E+02  1.1571241E-05  1.9917868E-08  3.9081627E-06  5.0095411E-05  0.0000000E+00
  2.0963200E+02  1.1918124E-05  2.0124253E-08  4.0338689E-06  5.0094475E-05  0.0000000E+00
  2.0963200E+02  1.2271085E-05  2.0327310E-08  4.1618764E-06  5.0093539E-05  0.0000000E+00
  2.0963200E+02  1.2628013E-05  2.0525872E-08  4.2914159E-06  5.0092607E-05  0.0000000E+00
  2.0963200E+02  1.2991053E-05  2.0721182E-08  4.4232625E-06  5.0091675E-05  0.0000000E+00
  2.0963200E+02  1.3358034E-05  2.0912120E-08  4.5566241E-06  5.0090747E-05  0.0000000E+00
  2.0963200E+02  1.3731162E-05  2.1099883E-08  4.6922987E-06  5.0089819E-05  0.0000000E+00
  2.0963200E+02  1.4109345E-05  2.1283941E-08  4.8298859E-06  5.0088892E-05  0.0000000E+00
  2.0963200E+02  1.4491431E-05  2.1463810E-08  4.9689624E-06  5.0087970E-05  0.0000000E+00
  2.0963200E+02  1.4879716E-05  2.1640620E-08  5.1103607E-06  5.0087048E-05  0.0000000E+00
  2.0963200E+02  1.5271879E-05  2.1813362E-08  5.2532312E-06  5.0086130E-05  0.0000000E+00
  2.0963200E+02  1.5670276E-05  2.1983123E-08  5.3984294E-06  5.0085211E-05  0.0000000E+00
  2.0963200E+02  1.6072524E-05  2.2148937E-08  5.5450829E-06  5.0084297E-05  0.0000000E+00
  2.0963200E+02  1.6481041E-05  2.2311848E-08  5.6940697E-06  5.0083383E-05  0.0000000E+00
  2.0963200E+02  1.6893384E-05  2.2470931E-08  5.8444950E-06  5.0082473E-05  0.0000000E+00
