          atime           uavg           vavg           wavg         pm1avg           tavg
  2.0963200E+02  6.7315364E-03 -6.6568969E-08  8.1473340E-06  2.1052240E-03  0.0000000E+00
  2.0963200E+02  6.8659206E-03 -6.7680301E-08  8.3100103E-06  2.1052230E-03  0.0000000E+00
  2.0963200E+02  7.0007075E-03 -6.8786853E-08  8.4731752E-06  2.1052221E-03  0.0000000E+00
  2.0963200E+02  7.1350901E-03 -6.9882025E-08  8.6358517E-06  2.1052212E-03  0.0000000E+00
  2.0963200E+02  7.2698755E-03 -7.0972418E-08  8.7990170E-06  2.1052204E-03  0.0000000E+00
  2.0963200E+02  7.4046600E-03 -7.2054759E-08  8.9621823E-06  2.1052195E-03  0.0000000E+00
  2.0963200E+02  7.5390402E-03 -7.3125867E-08  9.1248593E-06  2.1052186E-03  0.0000000E+00
  2.0963200E+02  7.6738231E-03 -7.4192200E-08  9.2880249E-06  2.1052177E-03  0.0000000E+00
  2.0963200E+02  7.8082017E-03 -7.5247400E-08  9.4507022E-06  2.1052169E-03  0.0000000E+00
  2.0963200E+02  7.9429830E-03 -7.6297827E-08  9.6138681E-06  2.1052161E-03  0.0000000E+00
  2.0963200E+02  8.0773600E-03 -7.7337217E-08  9.7765456E-06  2.1052152E-03  0.0000000E+00
  2.0963200E+02  8.2121397E-03 -7.8371838E-08  9.9397119E-06  2.1052144E-03  0.0000000E+00
  2.0963200E+02  8.3465151E-03 -7.9395520E-08  1.0102390E-05  2.1052136E-03  0.0000000E+00
  2.0963200E+02  8.4812931E-03 -8.0414435E-08  1.0265556E-05  2.1052128E-03  0.0000000E+00
  2.0963200E+02  8.6160704E-03 -8.1425522E-08  1.0428723E-05  2.1052120E-03  0.0000000E+00
  2.0963200E+02  8.7504434E-03 -8.2425815E-08  1.0591401E-05  2.1052112E-03  0.0000000E+00
  2.0963200E+02  8.8852191E-03 -8.3421346E-08  1.0754568E-05  2.1052104E-03  0.0000000E+00
  2.0963200E+02  9.0195904E-03 -8.4406178E-08  1.0917247E-05  2.1052096E-03  0.0000000E+00
  2.0963200E+02  9.1543645E-03 -8.5386251E-08  1.1080414E-05  2.1052088E-03  0.0000000E+00
  2.0963200E+02  9.2887342E-03 -8.6355720E-08  1.1243093E-05  2.1052081E-03  0.0000000E+00
  2.0963200E+02  9.4235067E-03 -8.7320434E-08  1.1406260E-05  2.1052073E-03  0.0000000E+00
  2.0963200E+02  9.5578748E-03 -8.8274640E-08  1.1568940E-05  2.1052066E-03  0.0000000E+00
  2.0963200E+02  9.6926457E-03 -8.9224094E-08  1.1732107E-05  2.1052058E-03  0.0000000E+00
  2.0963200E+02  9.8274157E-03 -9.0165942E-08  1.1895275E-05  2.1052051E-03  0.0000000E+00
  2.0963200E+02  9.9617814E-03 -9.1097425E-08  1.2057955E-05  2.1052044E-03  0.0000000E+00
  2.0963200E+02  1.0096550E-02 -9.2024160E-08  1.2221123E-05  2.1052037E-03  0.0000000E+00
  2.0963200E+02  1.0230914E-02 -9.2940623E-08  1.2383803E-05  2.1052030E-03  0.0000000E+00
  2.0963200E+02  1.0365681E-02 -9.3852343E-08  1.2546972E-05  2.1052023E-03  0.0000000E+00
  2.0963200E+02  1.0500043E-02 -9.4753884E-08  1.2709652E-05  2.1052016E-03  0.0000000E+00
  2.0963200E+02  1.0634808E-02 -9.5650685E-08  1.2872821E-05  2.1052009E-03  0.0000000E+00
  2.0963200E+02  1.0769169E-02 -9.6537401E-08  1.3035501E-05  2.1052002E-03  0.0000000E+00
  2.0963200E+02  1.0903933E-02 -9.7419381E-08  1.3198671E-05  2.1051995E-03  0.0000000E+00
  2.0963200E+02  1.1038696E-02 -9.8293976E-08  1.3361840E-05  2.1051989E-03  0.0000000E+00
  2.0963200E+02  1.1173054E-02 -9.9158624E-08  1.3524521E-05  2.1051982E-03  0.0000000E+00
  2.0963200E+02  1.1307815E-02 -1.0001854E-07  1.3687690E-05  2.1051976E-03  0.0000000E+00
  2.0963200E+02  1.1442172E-02 -1.0086861E-07  1.3850372E-05  2.1051969E-03  0.0000000E+00
  2.0963200E+02  1.1576931E-02 -1.0171394E-07  1.4013542E-05  2.1051963E-03  0.0000000E+00
  2.0963200E+02  1.1711287E-02 -1.0254952E-07  1.4176223E-05  2.1051957E-03  0.0000000E+00
  2.0963200E+02  1.1846045E-02 -1.0338037E-07  1.4339393E-05  2.1051950E-03  0.0000000E+00
  2.0963200E+02  1.1980398E-02 -1.0420155E-07  1.4502075E-05  2.1051944E-03  0.0000000E+00
  2.0963200E+02  1.2115154E-02 -1.0501802E-07  1.4665246E-05  2.1051938E-03  0.0000000E+00
  2.0963200E+02  1.2249910E-02 -1.0582732E-07  1.4828416E-05  2.1051932E-03  0.0000000E+00
  2.0963200E+02  1.2384261E-02 -1.0662708E-07  1.4991098E-05  2.1051926E-03  0.0000000E+00
  2.0963200E+02  1.2519015E-02 -1.0742213E-07  1.5154269E-05  2.1051920E-03  0.0000000E+00
  2.0963200E+02  1.2653364E-02 -1.0820773E-07  1.5316952E-05  2.1051914E-03  0.0000000E+00
  2.0963200E+02  1.2788116E-02 -1.0898863E-07  1.5480123E-05  2.1051909E-03  0.0000000E+00
  2.0963200E+02  1.2922464E-02 -1.0976017E-07  1.5642806E-05  2.1051903E-03  0.0000000E+00
  2.0963200E+02  1.3057215E-02 -1.1052701E-07  1.5805977E-05  2.1051897E-03  0.0000000E+00
  2.0963200E+02  1.3191561E-02 -1.1128459E-07  1.5968660E-05  2.1051892E-03  0.0000000E+00
  2.0963200E+02  1.3326310E-02 -1.1203747E-07  1.6131832E-05  2.1051886E-03  0.0000000E+00
  2.0963200E+02  1.3461058E-02 -1.1278339E-07  1.6295004E-05  2.1051881E-03  0.0000000E+00
  2.0963200E+02  1.3595402E-02 -1.1352018E-07  1.6457688E-05  2.1051875E-03  0.0000000E+00
  2.0963200E+02  1.3730148E-02 -1.1425228E-07  1.6620860E-05  2.1051870E-03  0.0000000E+00
  2.0963200E+02  1.3864490E-02 -1.1497534E-07  1.6783544E-05  2.1051864E-03  0.0000000E+00
  2.0963200E+02  1.3999235E-02 -1.1569371E-07  1.6946716E-05  2.1051859E-03  0.0000000E+00
  2.0963200E+02  1.4133576E-02 -1.1640313E-07  1.7109400E-05  2.1051854E-03  0.0000000E+00
  2.0963200E+02  1.4268319E-02 -1.1710787E-07  1.7272573E-05  2.1051849E-03  0.0000000E+00
  2.0963200E+02  1.4402658E-02 -1.1780373E-07  1.7435257E-05  2.1051844E-03  0.0000000E+00
  2.0963200E+02  1.4537399E-02 -1.1849493E-07  1.7598430E-05  2.1051839E-03  0.0000000E+00
  2.0963200E+02  1.4672140E-02 -1.1917938E-07  1.7761603E-05  2.1051834E-03  0.0000000E+00
  2.0963200E+02  1.4806476E-02 -1.1985509E-07  1.7924288E-05  2.1051829E-03  0.0000000E+00
  2.0963200E+02  1.4941215E-02 -1.2052613E-07  1.8087461E-05  2.1051824E-03  0.0000000E+00
  2.0963200E+02  1.5075550E-02 -1.2118852E-07  1.8250146E-05  2.1051819E-03  0.0000000E+00
  2.0963200E+02  1.5210287E-02 -1.2184625E-07  1.8413320E-05  2.1051814E-03  0.0000000E+00
  2.0963200E+02  1.5344620E-02 -1.2249542E-07  1.8576005E-05  2.1051810E-03  0.0000000E+00
  2.0963200E+02  1.5479356E-02 -1.2313993E-07  1.8739179E-05  2.1051805E-03  0.0000000E+00
  2.0963200E+02  1.5613687E-02 -1.2377596E-07  1.8901864E-05  2.1051800E-03  0.0000000E+00
  2.0963200E+02  1.5748421E-02 -1.2440734E-07  1.9065038E-05  2.1051796E-03  0.0000000E+00
  2.0963200E+02  1.5883154E-02 -1.2503219E-07  1.9228212E-05  2.1051791E-03  0.0000000E+00
  2.0963200E+02  1.6017483E-02 -1.2564867E-07  1.9390898E-05  2.1051787E-03  0.0000000E+00
  2.0963200E+02  1.6152215E-02 -1.2626052E-07  1.9554073E-05  2.1051782E-03  0.0000000E+00
  2.0963200E+02  1.6286542E-02 -1.2686410E-07  1.9716759E-05  2.1051778E-03  0.0000000E+00
  2.0963200E+02  1.6421272E-02 -1.2746305E-07  1.9879933E-05  2.1051773E-03  0.0000000E+00
  2.0963200E+02  1.6555597E-02 -1.2805381E-07  2.0042620E-05  2.1051769E-03  0.0000000E+00
  2.0963200E+02  1.6690325E-02 -1.2863995E-07  2.0205794E-05  2.1051765E-03  0.0000000E+00
  2.0963200E+02  1.6824649E-02 -1.2921798E-07  2.0368481E-05  2.1051761E-03  0.0000000E+00
  2.0963200E+02  1.6959376E-02 -1.2979139E-07  2.0531656E-05  2.1051757E-03  0.0000000E+00
  2.0963200E+02  1.7094101E-02 -1.3035847E-07  2.0694831E-05  2.1051752E-03  0.0000000E+00
  2.0963200E+02  1.7228422E-02 -1.3091757E-07  2.0857518E-05  2.1051748E-03  0.0000000E+00
  2.0963200E+02  1.7363146E-02 -1.3147206E-07  2.1020693E-05  2.1051744E-03  0.0000000E+00
  2.0963200E+02  1.7497466E-02 -1.3201865E-07  2.1183380E-05  2.1051740E-03  0.0000000E+00
  2.0963200E+02  1.7632188E-02 -1.3256064E-07  2.1346556E-05  2.1051736E-03  0.0000000E+00
  2.0963200E+02  1.7766506E-02 -1.3309482E-07  2.1509243E-05  2.1051732E-03  0.0000000E+00
  2.0963200E+02  1.7901227E-02 -1.3362440E-07  2.1672419E-05  2.1051728E-03  0.0000000E+00
  2.0963200E+02  1.8035543E-02 -1.3414625E-07  2.1835106E-05  2.1051725E-03  0.0000000E+00
  2.0963200E+02  1.8170262E-02 -1.3466351E-07  2.1998282E-05  2.1051721E-03  0.0000000E+00
  2.0963200E+02  1.8304980E-02 -1.3517464E-07  2.2161458E-05  2.1051717E-03  0.0000000E+00
  2.0963200E+02  1.8439293E-02 -1.3567815E-07  2.2324146E-05  2.1051713E-03  0.0000000E+00
  2.0963200E+02  1.8574010E-02 -1.3617708E-07  2.2487322E-05  2.1051709E-03  0.0000000E+00
  2.0963200E+02  1.8708322E-02 -1.3666849E-07  2.2650010E-05  2.1051706E-03  0.0000000E+00
  2.0963200E+02  1.8843036E-02 -1.3715532E-07  2.2813186E-05  2.1051702E-03  0.0000000E+00
  2.0963200E+02  1.8977346E-02 -1.3763470E-07  2.2975874E-05  2.1051698E-03  0.0000000E+00
  2.0963200E+02  1.9112059E-02 -1.3810953E-07  2.3139051E-05  2.1051695E-03  0.0000000E+00
  2.0963200E+02  1.9246368E-02 -1.3857697E-07  2.3301739E-05  2.1051691E-03  0.0000000E+00
  2.0963200E+02  1.9381079E-02 -1.3903987E-07  2.3464915E-05  2.1051688E-03  0.0000000E+00
  2.0963200E+02  1.9515789E-02 -1.3949683E-07  2.3628092E-05  2.1051684E-03  0.0000000E+00
  2.0963200E+02  1.9650095E-02 -1.3994653E-07  2.3790781E-05  2.1051681E-03  0.0000000E+00
  2.0963200E+02  1.9784803E-02 -1.4039169E-07  2.3953957E-05  2.1051677E-03  0.0000000E+00
  2.0963200E+02  1.9919108E-02 -1.4082967E-07  2.4116646E-05  2.1051674E-03  0.0000000E+00
  2.0963200E+02  2.0053814E-02 -1.4126312E-07  2.4279823E-05  2.1051670E-03  0.0000000E+00
  2.0963200E+02  2.0188117E-02 -1.4168947E-07  2.4442511E-05  2.1051667E-03  0.0000000E+00
  2.0963200E+02  2.0322822E-02 -1.4211130E-07  2.4605689E-05  2.1051664E-03  0.0000000E+00
  2.0963200E+02  2.0457123E-02 -1.4252610E-07  2.4768377E-05  2.1051660E-03  0.0000000E+00
  2.0963200E+02  2.0591826E-02 -1.4293640E-07  2.4931555E-05  2.1051657E-03  0.0000000E+00
  2.0963200E+02  2.0726528E-02 -1.4334094E-07  2.5094732E-05  2.1051654E-03  0.0000000E+00
  2.0963200E+02  2.0860826E-02 -1.4373858E-07  2.5257421E-05  2.1051651E-03  0.0000000E+00
  2.0963200E+02  2.0995527E-02 -1.4413171E-07  2.5420598E-05  2.1051647E-03  0.0000000E+00
  2.0963200E+02  2.1129823E-02 -1.4451802E-07  2.5583287E-05  2.1051644E-03  0.0000000E+00
  2.0963200E+02  2.1264522E-02 -1.4489983E-07  2.5746465E-05  2.1051641E-03  0.0000000E+00
  2.0963200E+02  2.1398817E-02 -1.4527488E-07  2.5909154E-05  2.1051638E-03  0.0000000E+00
  2.0963200E+02  2.1533514E-02 -1.4564545E-07  2.6072331E-05  2.1051635E-03  0.0000000E+00
  2.0963200E+02  2.1667807E-02 -1.4600934E-07  2.6235020E-05  2.1051632E-03  0.0000000E+00
  2.0963200E+02  2.1802502E-02 -1.4636876E-07  2.6398198E-05  2.1051628E-03  0.0000000E+00
  2.0963200E+02  2.1937196E-02 -1.4672262E-07  2.6561375E-05  2.1051625E-03  0.0000000E+00
  2.0963200E+02  2.2071486E-02 -1.4706992E-07  2.6724065E-05  2.1051622E-03  0.0000000E+00
  2.0963200E+02  2.2206179E-02 -1.4741275E-07  2.6887242E-05  2.1051619E-03  0.0000000E+00
  2.0963200E+02  2.2340467E-02 -1.4774909E-07  2.7049931E-05  2.1051616E-03  0.0000000E+00
  2.0963200E+02  2.2475158E-02 -1.4808097E-07  2.7213109E-05  2.1051613E-03  0.0000000E+00
  2.0963200E+02  2.2609445E-02 -1.4840644E-07  2.7375798E-05  2.1051610E-03  0.0000000E+00
  2.0963200E+02  2.2744134E-02 -1.4872746E-07  2.7538976E-05  2.1051607E-03  0.0000000E+00
  2.0963200E+02  2.2878419E-02 -1.4904214E-07  2.7701665E-05  2.1051604E-03  0.0000000E+00
  2.0963200E+02  2.3013106E-02 -1.4935239E-07  2.7864843E-05  2.1051601E-03  0.0000000E+00
  2.0963200E+02  2.3147792E-02 -1.4965727E-07  2.8028021E-05  2.1051598E-03  0.0000000E+00
  2.0963200E+02  2.3282074E-02 -1.4995591E-07  2.8190710E-05  2.1051595E-03  0.0000000E+00
  2.0963200E+02  2.3416759E-02 -1.5025013E-07  2.8353888E-05  2.1051592E-03  0.0000000E+00
  2.0963200E+02  2.3551039E-02 -1.5053819E-07  2.8516577E-05  2.1051590E-03  0.0000000E+00
  2.0963200E+02  2.3685722E-02 -1.5082184E-07  2.8679755E-05  2.1051587E-03  0.0000000E+00
  2.0963200E+02  2.3820000E-02 -1.5109941E-07  2.8842444E-05  2.1051584E-03  0.0000000E+00
  2.0963200E+02  2.3954681E-02 -1.5137257E-07  2.9005622E-05  2.1051581E-03  0.0000000E+00
  2.0963200E+02  2.4088958E-02 -1.5163971E-07  2.9168311E-05  2.1051578E-03  0.0000000E+00
  2.0963200E+02  2.4223637E-02 -1.5190246E-07  2.9331489E-05  2.1051575E-03  0.0000000E+00
  2.0963200E+02  2.4358315E-02 -1.5216003E-07  2.9494666E-05  2.1051572E-03  0.0000000E+00
  2.0963200E+02  2.4492589E-02 -1.5241169E-07  2.9657356E-05  2.1051569E-03  0.0000000E+00
  2.0963200E+02  2.4627265E-02 -1.5265897E-07  2.9820533E-05  2.1051567E-03  0.0000000E+00
  2.0963200E+02  2.4761537E-02 -1.5290041E-07  2.9983222E-05  2.1051564E-03  0.0000000E+00
  2.0963200E+02  2.4896211E-02 -1.5313749E-07  3.0146400E-05  2.1051561E-03  0.0000000E+00
  2.0963200E+02  2.5030481E-02 -1.5336879E-07  3.0309089E-05  2.1051558E-03  0.0000000E+00
  2.0963200E+02  2.5165154E-02 -1.5359574E-07  3.0472266E-05  2.1051555E-03  0.0000000E+00
  2.0963200E+02  2.5299422E-02 -1.5381700E-07  3.0634955E-05  2.1051552E-03  0.0000000E+00
  2.0963200E+02  2.5434093E-02 -1.5403390E-07  3.0798132E-05  2.1051550E-03  0.0000000E+00
  2.0963200E+02  2.5568763E-02 -1.5424581E-07  3.0961310E-05  2.1051547E-03  0.0000000E+00
  2.0963200E+02  2.5703028E-02 -1.5445212E-07  3.1123998E-05  2.1051544E-03  0.0000000E+00
  2.0963200E+02  2.5837696E-02 -1.5465410E-07  3.1287176E-05  2.1051541E-03  0.0000000E+00
  2.0963200E+02  2.5971960E-02 -1.5485056E-07  3.1449864E-05  2.1051538E-03  0.0000000E+00
  2.0963200E+02  2.6106626E-02 -1.5504269E-07  3.1613041E-05  2.1051535E-03  0.0000000E+00
  2.0963200E+02  2.6240888E-02 -1.5522937E-07  3.1775730E-05  2.1051533E-03  0.0000000E+00
  2.0963200E+02  2.6375552E-02 -1.5541174E-07  3.1938907E-05  2.1051530E-03  0.0000000E+00
  2.0963200E+02  2.6509812E-02 -1.5558872E-07  3.2101595E-05  2.1051527E-03  0.0000000E+00
  2.0963200E+02  2.6644474E-02 -1.5576140E-07  3.2264772E-05  2.1051524E-03  0.0000000E+00
  2.0963200E+02  2.6779135E-02 -1.5592926E-07  3.2427948E-05  2.1051521E-03  0.0000000E+00
  2.0963200E+02  2.6913392E-02 -1.5609184E-07  3.2590636E-05  2.1051518E-03  0.0000000E+00
  2.0963200E+02  2.7048051E-02 -1.5625013E-07  3.2753813E-05  2.1051515E-03  0.0000000E+00
  2.0963200E+02  2.7182306E-02 -1.5640321E-07  3.2916501E-05  2.1051513E-03  0.0000000E+00
  2.0963200E+02  2.7316964E-02 -1.5655201E-07  3.3079677E-05  2.1051510E-03  0.0000000E+00
  2.0963200E+02  2.7451217E-02 -1.5669567E-07  3.3242365E-05  2.1051507E-03  0.0000000E+00
  2.0963200E+02  2.7585872E-02 -1.5683505E-07  3.3405541E-05  2.1051504E-03  0.0000000E+00
  2.0963200E+02  2.7720124E-02 -1.5696936E-07  3.3568228E-05  2.1051501E-03  0.0000000E+00
  2.0963200E+02  2.7854777E-02 -1.5709942E-07  3.3731404E-05  2.1051498E-03  0.0000000E+00
  2.0963200E+02  2.7989430E-02 -1.5722482E-07  3.3894580E-05  2.1051495E-03  0.0000000E+00
  2.0963200E+02  2.8123678E-02 -1.5734525E-07  3.4057267E-05  2.1051492E-03  0.0000000E+00
  2.0963200E+02  2.8258329E-02 -1.5746144E-07  3.4220442E-05  2.1051489E-03  0.0000000E+00
  2.0963200E+02  2.8392575E-02 -1.5757272E-07  3.4383129E-05  2.1051486E-03  0.0000000E+00
  2.0963200E+02  2.8527224E-02 -1.5767976E-07  3.4546304E-05  2.1051483E-03  0.0000000E+00
  2.0963200E+02  2.8661468E-02 -1.5778196E-07  3.4708991E-05  2.1051480E-03  0.0000000E+00
  2.0963200E+02  2.8796115E-02 -1.5787995E-07  3.4872166E-05  2.1051477E-03  0.0000000E+00
  2.0963200E+02  2.8930358E-02 -1.5797315E-07  3.5034852E-05  2.1051474E-03  0.0000000E+00
  2.0963200E+02  2.9065002E-02 -1.5806214E-07  3.5198026E-05  2.1051471E-03  0.0000000E+00
  2.0963200E+02  2.9199646E-02 -1.5814666E-07  3.5361201E-05  2.1051468E-03  0.0000000E+00
  2.0963200E+02  2.9333886E-02 -1.5822650E-07  3.5523887E-05  2.1051465E-03  0.0000000E+00
  2.0963200E+02  2.9468527E-02 -1.5830215E-07  3.5687061E-05  2.1051462E-03  0.0000000E+00
  2.0963200E+02  2.9602765E-02 -1.5837317E-07  3.5849746E-05  2.1051459E-03  0.0000000E+00
  2.0963200E+02  2.9737405E-02 -1.5844002E-07  3.6012920E-05  2.1051456E-03  0.0000000E+00
  2.0963200E+02  2.9871640E-02 -1.5850231E-07  3.6175605E-05  2.1051453E-03  0.0000000E+00
  2.0963200E+02  3.0006278E-02 -1.5856044E-07  3.6338778E-05  2.1051450E-03  0.0000000E+00
  2.0963200E+02  3.0140512E-02 -1.5861407E-07  3.6501463E-05  2.1051447E-03  0.0000000E+00
  2.0963200E+02  3.0275147E-02 -1.5866355E-07  3.6664636E-05  2.1051443E-03  0.0000000E+00
  2.0963200E+02  3.0409782E-02 -1.5870872E-07  3.6827809E-05  2.1051440E-03  0.0000000E+00
  2.0963200E+02  3.0544013E-02 -1.5874950E-07  3.6990493E-05  2.1051437E-03  0.0000000E+00
  2.0963200E+02  3.0678645E-02 -1.5878613E-07  3.7153666E-05  2.1051434E-03  0.0000000E+00
  2.0963200E+02  3.0812874E-02 -1.5881844E-07  3.7316349E-05  2.1051430E-03  0.0000000E+00
  2.0963200E+02  3.0947505E-02 -1.5884661E-07  3.7479521E-05  2.1051427E-03  0.0000000E+00
  2.0963200E+02  3.1081731E-02 -1.5887052E-07  3.7642205E-05  2.1051424E-03  0.0000000E+00
  2.0963200E+02  3.1216360E-02 -1.5889031E-07  3.7805376E-05  2.1051420E-03  0.0000000E+00
  2.0963200E+02  3.1350584E-02 -1.5890588E-07  3.7968059E-05  2.1051417E-03  0.0000000E+00
  2.0963200E+02  3.1485211E-02 -1.5891736E-07  3.8131230E-05  2.1051414E-03  0.0000000E+00
  2.0963200E+02  3.1619836E-02 -1.5892470E-07  3.8294401E-05  2.1051410E-03  0.0000000E+00
  2.0963200E+02  3.1754058E-02 -1.5892792E-07  3.8457083E-05  2.1051407E-03  0.0000000E+00
  2.0963200E+02  3.1888681E-02 -1.5892706E-07  3.8620254E-05  2.1051403E-03  0.0000000E+00
  2.0963200E+02  3.2022900E-02 -1.5892214E-07  3.8782935E-05  2.1051400E-03  0.0000000E+00
  2.0963200E+02  3.2157522E-02 -1.5891314E-07  3.8946105E-05  2.1051396E-03  0.0000000E+00
  2.0963200E+02  3.2291739E-02 -1.5890015E-07  3.9108786E-05  2.1051393E-03  0.0000000E+00
  2.0963200E+02  3.2426358E-02 -1.5888310E-07  3.9271956E-05  2.1051389E-03  0.0000000E+00
  2.0963200E+02  3.2560573E-02 -1.5886211E-07  3.9434636E-05  2.1051385E-03  0.0000000E+00
  2.0963200E+02  3.2695190E-02 -1.5883708E-07  3.9597805E-05  2.1051382E-03  0.0000000E+00
  2.0963200E+02  3.2829807E-02 -1.5880807E-07  3.9760974E-05  2.1051378E-03  0.0000000E+00
  2.0963200E+02  3.2964019E-02 -1.5877521E-07  3.9923653E-05  2.1051374E-03  0.0000000E+00
  2.0963200E+02  3.3098633E-02 -1.5873833E-07  4.0086821E-05  2.1051370E-03  0.0000000E+00
  2.0963200E+02  3.3232842E-02 -1.5869766E-07  4.0249501E-05  2.1051367E-03  0.0000000E+00
  2.0963200E+02  3.3367454E-02 -1.5865297E-07  4.0412668E-05  2.1051363E-03  0.0000000E+00
