          atime          uplus          yplus           Wshr          trash          trash
  2.0963200E+02  0.0000000E+00  0.0000000E+00  3.3639902E-03  0.0000000E+00  0.0000000E+00
  2.0963200E+02  2.3215671E-03  2.3215742E-03  3.3639902E-03  3.3356000E-06  3.3356000E-06
  2.0963200E+02  4.6430506E-03  4.6430788E-03  3.3639902E-03  6.6711000E-06  6.6711000E-06
  2.0963200E+02  6.9647983E-03  6.9648618E-03  3.3639902E-03  1.0007000E-05  1.0007000E-05
  2.0963200E+02  9.2859055E-03  9.2860184E-03  3.3639902E-03  1.3342000E-05  1.3342000E-05
  2.0963200E+02  1.1607695E-02  1.1607871E-02  3.3639902E-03  1.6678000E-05  1.6678000E-05
  2.0963200E+02  1.3928774E-02  1.3929028E-02  3.3639902E-03  2.0013000E-05  2.0013000E-05
  2.0963200E+02  1.6250535E-02  1.6250880E-02  3.3639902E-03  2.3349000E-05  2.3349000E-05
  2.0963200E+02  1.8571586E-02  1.8572037E-02  3.3639902E-03  2.6684000E-05  2.6684000E-05
  2.0963200E+02  2.0893318E-02  2.0893889E-02  3.3639902E-03  3.0020000E-05  3.0020000E-05
  2.0963200E+02  2.3215037E-02  2.3215742E-02  3.3639902E-03  3.3356000E-05  3.3356000E-05
  2.0963200E+02  2.5536046E-02  2.5536899E-02  3.3639902E-03  3.6691000E-05  3.6691000E-05
  2.0963200E+02  2.7857737E-02  2.7858751E-02  3.3639902E-03  4.0027000E-05  4.0027000E-05
  2.0963200E+02  3.0178718E-02  3.0179908E-02  3.3639902E-03  4.3362000E-05  4.3362000E-05
  2.0963200E+02  3.2500381E-02  3.2501760E-02  3.3639902E-03  4.6698000E-05  4.6698000E-05
  2.0963200E+02  3.4821333E-02  3.4822917E-02  3.3639902E-03  5.0033000E-05  5.0033000E-05
  2.0963200E+02  3.7142968E-02  3.7144770E-02  3.3639902E-03  5.3369000E-05  5.3369000E-05
  2.0963200E+02  3.9463893E-02  3.9465926E-02  3.3639902E-03  5.6704000E-05  5.6704000E-05
  2.0963200E+02  4.1785500E-02  4.1787779E-02  3.3639902E-03  6.0040000E-05  6.0040000E-05
  2.0963200E+02  4.4107093E-02  4.4109632E-02  3.3639902E-03  6.3376000E-05  6.3376000E-05
  2.0963200E+02  4.6427976E-02  4.6430788E-02  3.3639902E-03  6.6711000E-05  6.6711000E-05
  2.0963200E+02  4.8749541E-02  4.8752641E-02  3.3639902E-03  7.0047000E-05  7.0047000E-05
  2.0963200E+02  5.1070396E-02  5.1073797E-02  3.3639902E-03  7.3382000E-05  7.3382000E-05
  2.0963200E+02  5.3391933E-02  5.3395650E-02  3.3639902E-03  7.6718000E-05  7.6718000E-05
  2.0963200E+02  5.5712760E-02  5.5716807E-02  3.3639902E-03  8.0053000E-05  8.0053000E-05
  2.0963200E+02  5.8034270E-02  5.8038659E-02  3.3639902E-03  8.3389000E-05  8.3389000E-05
  2.0963200E+02  6.0355069E-02  6.0359816E-02  3.3639902E-03  8.6724000E-05  8.6724000E-05
  2.0963200E+02  6.2676550E-02  6.2681668E-02  3.3639902E-03  9.0060000E-05  9.0060000E-05
  2.0963200E+02  6.4998018E-02  6.5003521E-02  3.3639902E-03  9.3396000E-05  9.3396000E-05
  2.0963200E+02  6.7318776E-02  6.7324678E-02  3.3639902E-03  9.6731000E-05  9.6731000E-05
  2.0963200E+02  6.9642303E-02  6.9648618E-02  3.3639902E-03  1.0007000E-04  1.0007000E-04
  2.0963200E+02  7.1959554E-02  7.1966295E-02  3.3639902E-03  1.0340000E-04  1.0340000E-04
  2.0963200E+02  7.4283749E-02  7.4290931E-02  3.3639902E-03  1.0674000E-04  1.0674000E-04
  2.0963200E+02  7.6600972E-02  7.6608608E-02  3.3639902E-03  1.1007000E-04  1.1007000E-04
  2.0963200E+02  7.8925140E-02  7.8933245E-02  3.3639902E-03  1.1341000E-04  1.1341000E-04
  2.0963200E+02  8.1242335E-02  8.1250921E-02  3.3639902E-03  1.1674000E-04  1.1674000E-04
  2.0963200E+02  8.3566475E-02  8.3575558E-02  3.3639902E-03  1.2008000E-04  1.2008000E-04
  2.0963200E+02  8.5890601E-02  8.5900194E-02  3.3639902E-03  1.2342000E-04  1.2342000E-04
  2.0963200E+02  8.8207755E-02  8.8217871E-02  3.3639902E-03  1.2675000E-04  1.2675000E-04
  2.0963200E+02  9.0531853E-02  9.0542508E-02  3.3639902E-03  1.3009000E-04  1.3009000E-04
  2.0963200E+02  9.2848979E-02  9.2860184E-02  3.3639902E-03  1.3342000E-04  1.3342000E-04
  2.0963200E+02  9.5173049E-02  9.5184821E-02  3.3639902E-03  1.3676000E-04  1.3676000E-04
  2.0963200E+02  9.7490148E-02  9.7502497E-02  3.3639902E-03  1.4009000E-04  1.4009000E-04
  2.0963200E+02  9.9814190E-02  9.9827134E-02  3.3639902E-03  1.4343000E-04  1.4343000E-04
  2.0963200E+02  1.0213126E-01  1.0214481E-01  3.3639902E-03  1.4676000E-04  1.4676000E-04
  2.0963200E+02  1.0445528E-01  1.0446945E-01  3.3639902E-03  1.5010000E-04  1.5010000E-04
  2.0963200E+02  1.0677928E-01  1.0679408E-01  3.3639902E-03  1.5344000E-04  1.5344000E-04
