          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0963200E+02 -4.1570823E-02 -8.1792191E-06 -1.6657273E-02  2.1052827E-03  0.0000000E+00
  2.0963200E+02 -4.1568750E-02 -8.1901909E-06 -1.6638856E-02  2.1052813E-03  0.0000000E+00
  2.0963200E+02 -4.1566680E-02 -8.2019763E-06 -1.6620463E-02  2.1052798E-03  0.0000000E+00
  2.0963200E+02 -4.1564614E-02 -8.2145757E-06 -1.6602089E-02  2.1052784E-03  0.0000000E+00
  2.0963200E+02 -4.1562553E-02 -8.2279827E-06 -1.6583743E-02  2.1052770E-03  0.0000000E+00
  2.0963200E+02 -4.1560494E-02 -8.2422035E-06 -1.6565413E-02  2.1052756E-03  0.0000000E+00
  2.0963200E+02 -4.1558440E-02 -8.2572283E-06 -1.6547111E-02  2.1052742E-03  0.0000000E+00
  2.0963200E+02 -4.1556389E-02 -8.2730647E-06 -1.6528825E-02  2.1052728E-03  0.0000000E+00
  2.0963200E+02 -4.1554343E-02 -8.2897019E-06 -1.6510568E-02  2.1052714E-03  0.0000000E+00
  2.0963200E+02 -4.1552299E-02 -8.3071484E-06 -1.6492326E-02  2.1052701E-03  0.0000000E+00
  2.0963200E+02 -4.1550260E-02 -8.3253979E-06 -1.6474107E-02  2.1052687E-03  0.0000000E+00
  2.0963200E+02 -4.1548224E-02 -8.3444434E-06 -1.6455916E-02  2.1052674E-03  0.0000000E+00
  2.0963200E+02 -4.1546192E-02 -8.3642949E-06 -1.6437741E-02  2.1052661E-03  0.0000000E+00
  2.0963200E+02 -4.1544164E-02 -8.3849390E-06 -1.6419593E-02  2.1052648E-03  0.0000000E+00
  2.0963200E+02 -4.1542139E-02 -8.4063868E-06 -1.6401462E-02  2.1052635E-03  0.0000000E+00
  2.0963200E+02 -4.1540118E-02 -8.4286240E-06 -1.6383358E-02  2.1052622E-03  0.0000000E+00
  2.0963200E+02 -4.1538101E-02 -8.4516628E-06 -1.6365271E-02  2.1052609E-03  0.0000000E+00
  2.0963200E+02 -4.1536088E-02 -8.4754877E-06 -1.6347212E-02  2.1052597E-03  0.0000000E+00
  2.0963200E+02 -4.1534077E-02 -8.5001119E-06 -1.6329169E-02  2.1052584E-03  0.0000000E+00
  2.0963200E+02 -4.1532071E-02 -8.5255268E-06 -1.6311147E-02  2.1052572E-03  0.0000000E+00
  2.0963200E+02 -4.1530069E-02 -8.5517233E-06 -1.6293153E-02  2.1052559E-03  0.0000000E+00
  2.0963200E+02 -4.1528070E-02 -8.5787155E-06 -1.6275176E-02  2.1052547E-03  0.0000000E+00
  2.0963200E+02 -4.1526075E-02 -8.6064860E-06 -1.6257226E-02  2.1052535E-03  0.0000000E+00
  2.0963200E+02 -4.1524083E-02 -8.6350501E-06 -1.6239292E-02  2.1052523E-03  0.0000000E+00
  2.0963200E+02 -4.1522095E-02 -8.6643893E-06 -1.6221385E-02  2.1052511E-03  0.0000000E+00
  2.0963200E+02 -4.1520110E-02 -8.6945198E-06 -1.6203495E-02  2.1052500E-03  0.0000000E+00
  2.0963200E+02 -4.1518130E-02 -8.7254222E-06 -1.6185632E-02  2.1052488E-03  0.0000000E+00
  2.0963200E+02 -4.1516152E-02 -8.7571136E-06 -1.6167785E-02  2.1052476E-03  0.0000000E+00
  2.0963200E+02 -4.1514178E-02 -8.7895837E-06 -1.6149960E-02  2.1052465E-03  0.0000000E+00
  2.0963200E+02 -4.1512209E-02 -8.8228209E-06 -1.6132162E-02  2.1052454E-03  0.0000000E+00
  2.0963200E+02 -4.1510240E-02 -8.8568748E-06 -1.6114365E-02  2.1052442E-03  0.0000000E+00
  2.0963200E+02 -4.1508281E-02 -8.8916097E-06 -1.6096637E-02  2.1052431E-03  0.0000000E+00
  2.0963200E+02 -4.1506319E-02 -8.9272228E-06 -1.6078877E-02  2.1052420E-03  0.0000000E+00
  2.0963200E+02 -4.1504366E-02 -8.9634995E-06 -1.6061192E-02  2.1052410E-03  0.0000000E+00
  2.0963200E+02 -4.1502411E-02 -9.0006563E-06 -1.6043476E-02  2.1052399E-03  0.0000000E+00
  2.0963200E+02 -4.1500466E-02 -9.0384693E-06 -1.6025834E-02  2.1052388E-03  0.0000000E+00
  2.0963200E+02 -4.1498518E-02 -9.0771645E-06 -1.6008161E-02  2.1052377E-03  0.0000000E+00
  2.0963200E+02 -4.1496574E-02 -9.1166279E-06 -1.5990510E-02  2.1052367E-03  0.0000000E+00
  2.0963200E+02 -4.1494639E-02 -9.1567366E-06 -1.5972933E-02  2.1052357E-03  0.0000000E+00
  2.0963200E+02 -4.1492702E-02 -9.1977303E-06 -1.5955324E-02  2.1052346E-03  0.0000000E+00
  2.0963200E+02 -4.1490774E-02 -9.2393620E-06 -1.5937790E-02  2.1052336E-03  0.0000000E+00
  2.0963200E+02 -4.1488844E-02 -9.2818806E-06 -1.5920225E-02  2.1052326E-03  0.0000000E+00
  2.0963200E+02 -4.1486923E-02 -9.3250300E-06 -1.5902734E-02  2.1052316E-03  0.0000000E+00
  2.0963200E+02 -4.1485000E-02 -9.3690680E-06 -1.5885211E-02  2.1052306E-03  0.0000000E+00
  2.0963200E+02 -4.1483086E-02 -9.4137297E-06 -1.5867763E-02  2.1052296E-03  0.0000000E+00
  2.0963200E+02 -4.1481170E-02 -9.4592820E-06 -1.5850283E-02  2.1052287E-03  0.0000000E+00
  2.0963200E+02 -4.1479257E-02 -9.5055904E-06 -1.5832825E-02  2.1052277E-03  0.0000000E+00
  2.0963200E+02 -4.1477354E-02 -9.5525117E-06 -1.5815440E-02  2.1052268E-03  0.0000000E+00
  2.0963200E+02 -4.1475448E-02 -9.6003264E-06 -1.5798025E-02  2.1052258E-03  0.0000000E+00
  2.0963200E+02 -4.1473551E-02 -9.6487467E-06 -1.5780683E-02  2.1052249E-03  0.0000000E+00
  2.0963200E+02 -4.1471653E-02 -9.6980621E-06 -1.5763310E-02  2.1052240E-03  0.0000000E+00
  2.0963200E+02 -4.1469763E-02 -9.7479761E-06 -1.5746011E-02  2.1052230E-03  0.0000000E+00
  2.0963200E+02 -4.1467871E-02 -9.7987871E-06 -1.5728681E-02  2.1052221E-03  0.0000000E+00
  2.0963200E+02 -4.1465988E-02 -9.8501895E-06 -1.5711424E-02  2.1052212E-03  0.0000000E+00
  2.0963200E+02 -4.1464102E-02 -9.9024906E-06 -1.5694136E-02  2.1052204E-03  0.0000000E+00
  2.0963200E+02 -4.1462220E-02 -9.9555360E-06 -1.5676870E-02  2.1052195E-03  0.0000000E+00
  2.0963200E+02 -4.1460348E-02 -1.0009162E-05 -1.5659676E-02  2.1052186E-03  0.0000000E+00
  2.0963200E+02 -4.1458472E-02 -1.0063690E-05 -1.5642452E-02  2.1052177E-03  0.0000000E+00
