          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0963200E+02  7.3080479E-04 -2.5697815E-07  6.1089654E-06  2.1052827E-03  0.0000000E+00
  2.0963200E+02  7.2421451E-04 -2.6370051E-07  5.9135678E-06  2.1052813E-03  0.0000000E+00
  2.0963200E+02  7.1764864E-04 -2.7034004E-07  5.7196842E-06  2.1052798E-03  0.0000000E+00
  2.0963200E+02  7.1110617E-04 -2.7689810E-07  5.5272779E-06  2.1052784E-03  0.0000000E+00
  2.0963200E+02  7.0458967E-04 -2.8337256E-07  5.3364155E-06  2.1052770E-03  0.0000000E+00
  2.0963200E+02  6.9809540E-04 -2.8976749E-07  5.1469805E-06  2.1052756E-03  0.0000000E+00
  2.0963200E+02  6.9162726E-04 -2.9607943E-07  4.9590784E-06  2.1052742E-03  0.0000000E+00
  2.0963200E+02  6.8518138E-04 -3.0231257E-07  4.7725888E-06  2.1052728E-03  0.0000000E+00
  2.0963200E+02  6.7876160E-04 -3.0846355E-07  4.5876156E-06  2.1052714E-03  0.0000000E+00
  2.0963200E+02  6.7236408E-04 -3.1453644E-07  4.4040399E-06  2.1052701E-03  0.0000000E+00
  2.0963200E+02  6.6599075E-04 -3.2052979E-07  4.2219097E-06  2.1052687E-03  0.0000000E+00
  2.0963200E+02  6.5964349E-04 -3.2644220E-07  4.0412710E-06  2.1052674E-03  0.0000000E+00
  2.0963200E+02  6.5331850E-04 -3.3227761E-07  3.8620077E-06  2.1052661E-03  0.0000000E+00
  2.0963200E+02  6.4701958E-04 -3.3803290E-07  3.6842194E-06  2.1052648E-03  0.0000000E+00
  2.0963200E+02  6.4074293E-04 -3.4371191E-07  3.5077918E-06  2.1052635E-03  0.0000000E+00
  2.0963200E+02  6.3449231E-04 -3.4931160E-07  3.3328229E-06  2.1052622E-03  0.0000000E+00
  2.0963200E+02  6.2826398E-04 -3.5483573E-07  3.1592000E-06  2.1052609E-03  0.0000000E+00
  2.0963200E+02  6.2206167E-04 -3.6028135E-07  2.9870195E-06  2.1052597E-03  0.0000000E+00
  2.0963200E+02  6.1588165E-04 -3.6565211E-07  2.8161703E-06  2.1052584E-03  0.0000000E+00
  2.0963200E+02  6.0972578E-04 -3.7094674E-07  2.6466966E-06  2.1052572E-03  0.0000000E+00
  2.0963200E+02  6.0359590E-04 -3.7616408E-07  2.4786409E-06  2.1052559E-03  0.0000000E+00
  2.0963200E+02  5.9748832E-04 -3.8130761E-07  2.3118947E-06  2.1052547E-03  0.0000000E+00
  2.0963200E+02  5.9140670E-04 -3.8637463E-07  2.1465504E-06  2.1052535E-03  0.0000000E+00
  2.0963200E+02  5.8534739E-04 -3.9136856E-07  1.9825012E-06  2.1052523E-03  0.0000000E+00
  2.0963200E+02  5.7931402E-04 -3.9628678E-07  1.8198377E-06  2.1052511E-03  0.0000000E+00
  2.0963200E+02  5.7330297E-04 -4.0113260E-07  1.6584548E-06  2.1052500E-03  0.0000000E+00
  2.0963200E+02  5.6731784E-04 -4.0590350E-07  1.4984417E-06  2.1052488E-03  0.0000000E+00
