          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  2.0963200E+02  3.7468753E-02 -3.8065771E-05  1.5762184E-02  2.1052827E-03  0.0000000E+00
  2.0963200E+02  3.7474824E-02 -3.7813801E-05  1.5738350E-02  2.1052813E-03  0.0000000E+00
  2.0963200E+02  3.7480931E-02 -3.7561350E-05  1.5714546E-02  2.1052798E-03  0.0000000E+00
  2.0963200E+02  3.7487073E-02 -3.7308380E-05  1.5690768E-02  2.1052784E-03  0.0000000E+00
  2.0963200E+02  3.7493249E-02 -3.7054993E-05  1.5667025E-02  2.1052770E-03  0.0000000E+00
  2.0963200E+02  3.7499462E-02 -3.6801044E-05  1.5643305E-02  2.1052756E-03  0.0000000E+00
  2.0963200E+02  3.7505707E-02 -3.6546686E-05  1.5619620E-02  2.1052742E-03  0.0000000E+00
  2.0963200E+02  3.7511988E-02 -3.6291768E-05  1.5595958E-02  2.1052728E-03  0.0000000E+00
  2.0963200E+02  3.7518301E-02 -3.6036445E-05  1.5572332E-02  2.1052714E-03  0.0000000E+00
  2.0963200E+02  3.7524650E-02 -3.5780563E-05  1.5548727E-02  2.1052701E-03  0.0000000E+00
  2.0963200E+02  3.7531032E-02 -3.5524201E-05  1.5525152E-02  2.1052687E-03  0.0000000E+00
  2.0963200E+02  3.7537445E-02 -3.5267436E-05  1.5501612E-02  2.1052674E-03  0.0000000E+00
  2.0963200E+02  3.7543893E-02 -3.5010116E-05  1.5478095E-02  2.1052661E-03  0.0000000E+00
  2.0963200E+02  3.7550371E-02 -3.4752395E-05  1.5454613E-02  2.1052648E-03  0.0000000E+00
  2.0963200E+02  3.7556883E-02 -3.4494121E-05  1.5431152E-02  2.1052635E-03  0.0000000E+00
  2.0963200E+02  3.7563426E-02 -3.4235449E-05  1.5407728E-02  2.1052622E-03  0.0000000E+00
  2.0963200E+02  3.7570002E-02 -3.3976225E-05  1.5384325E-02  2.1052609E-03  0.0000000E+00
  2.0963200E+02  3.7576607E-02 -3.3716605E-05  1.5360958E-02  2.1052597E-03  0.0000000E+00
  2.0963200E+02  3.7583245E-02 -3.3456435E-05  1.5337612E-02  2.1052584E-03  0.0000000E+00
  2.0963200E+02  3.7589914E-02 -3.3195794E-05  1.5314295E-02  2.1052572E-03  0.0000000E+00
  2.0963200E+02  3.7596612E-02 -3.2934761E-05  1.5291014E-02  2.1052559E-03  0.0000000E+00
  2.0963200E+02  3.7603342E-02 -3.2673180E-05  1.5267754E-02  2.1052547E-03  0.0000000E+00
  2.0963200E+02  3.7610099E-02 -3.2411210E-05  1.5244529E-02  2.1052535E-03  0.0000000E+00
  2.0963200E+02  3.7616889E-02 -3.2148694E-05  1.5221326E-02  2.1052523E-03  0.0000000E+00
  2.0963200E+02  3.7623705E-02 -3.1885790E-05  1.5198158E-02  2.1052511E-03  0.0000000E+00
  2.0963200E+02  3.7630553E-02 -3.1622343E-05  1.5175012E-02  2.1052500E-03  0.0000000E+00
  2.0963200E+02  3.7637428E-02 -3.1358510E-05  1.5151901E-02  2.1052488E-03  0.0000000E+00
  2.0963200E+02  3.7644333E-02 -3.1094136E-05  1.5128811E-02  2.1052476E-03  0.0000000E+00
  2.0963200E+02  3.7651266E-02 -3.0829299E-05  1.5105749E-02  2.1052465E-03  0.0000000E+00
  2.0963200E+02  3.7658226E-02 -3.0564080E-05  1.5082723E-02  2.1052454E-03  0.0000000E+00
  2.0963200E+02  3.7665221E-02 -3.0298083E-05  1.5059697E-02  2.1052442E-03  0.0000000E+00
  2.0963200E+02  3.7672225E-02 -3.0032345E-05  1.5036761E-02  2.1052431E-03  0.0000000E+00
  2.0963200E+02  3.7679277E-02 -2.9765350E-05  1.5013784E-02  2.1052420E-03  0.0000000E+00
  2.0963200E+02  3.7686335E-02 -2.9498698E-05  1.4990904E-02  2.1052410E-03  0.0000000E+00
  2.0963200E+02  3.7693441E-02 -2.9230789E-05  1.4967984E-02  2.1052399E-03  0.0000000E+00
  2.0963200E+02  3.7700552E-02 -2.8963229E-05  1.4945160E-02  2.1052388E-03  0.0000000E+00
  2.0963200E+02  3.7707710E-02 -2.8694410E-05  1.4922295E-02  2.1052377E-03  0.0000000E+00
  2.0963200E+02  3.7714894E-02 -2.8425137E-05  1.4899458E-02  2.1052367E-03  0.0000000E+00
  2.0963200E+02  3.7722082E-02 -2.8156219E-05  1.4876718E-02  2.1052357E-03  0.0000000E+00
  2.0963200E+02  3.7729317E-02 -2.7886043E-05  1.4853937E-02  2.1052346E-03  0.0000000E+00
  2.0963200E+02  3.7736555E-02 -2.7616226E-05  1.4831252E-02  2.1052336E-03  0.0000000E+00
  2.0963200E+02  3.7743840E-02 -2.7345150E-05  1.4808526E-02  2.1052326E-03  0.0000000E+00
  2.0963200E+02  3.7751127E-02 -2.7074439E-05  1.4785896E-02  2.1052316E-03  0.0000000E+00
  2.0963200E+02  3.7758461E-02 -2.6802467E-05  1.4763226E-02  2.1052306E-03  0.0000000E+00
  2.0963200E+02  3.7765796E-02 -2.6530865E-05  1.4740652E-02  2.1052296E-03  0.0000000E+00
  2.0963200E+02  3.7773177E-02 -2.6258001E-05  1.4718037E-02  2.1052287E-03  0.0000000E+00
  2.0963200E+02  3.7780581E-02 -2.5984693E-05  1.4695450E-02  2.1052277E-03  0.0000000E+00
  2.0963200E+02  3.7787987E-02 -2.5711761E-05  1.4672958E-02  2.1052268E-03  0.0000000E+00
  2.0963200E+02  3.7795437E-02 -2.5437568E-05  1.4650426E-02  2.1052258E-03  0.0000000E+00
  2.0963200E+02  3.7802888E-02 -2.5163755E-05  1.4627988E-02  2.1052249E-03  0.0000000E+00
  2.0963200E+02  3.7810383E-02 -2.4888680E-05  1.4605511E-02  2.1052240E-03  0.0000000E+00
  2.0963200E+02  3.7817879E-02 -2.4613991E-05  1.4583128E-02  2.1052230E-03  0.0000000E+00
  2.0963200E+02  3.7825418E-02 -2.4338039E-05  1.4560706E-02  2.1052221E-03  0.0000000E+00
  2.0963200E+02  3.7832956E-02 -2.4062477E-05  1.4538378E-02  2.1052212E-03  0.0000000E+00
  2.0963200E+02  3.7840538E-02 -2.3785651E-05  1.4516010E-02  2.1052204E-03  0.0000000E+00
  2.0963200E+02  3.7848142E-02 -2.3508390E-05  1.4493669E-02  2.1052195E-03  0.0000000E+00
  2.0963200E+02  3.7855743E-02 -2.3231526E-05  1.4471422E-02  2.1052186E-03  0.0000000E+00
  2.0963200E+02  3.7863388E-02 -2.2953397E-05  1.4449136E-02  2.1052177E-03  0.0000000E+00
  2.0963200E+02  3.7871030E-02 -2.2675671E-05  1.4426943E-02  2.1052169E-03  0.0000000E+00
  2.0963200E+02  3.7878715E-02 -2.2396679E-05  1.4404711E-02  2.1052161E-03  0.0000000E+00
  2.0963200E+02  3.7886396E-02 -2.2118094E-05  1.4382573E-02  2.1052152E-03  0.0000000E+00
  2.0963200E+02  3.7894120E-02 -2.1838243E-05  1.4360395E-02  2.1052144E-03  0.0000000E+00
  2.0963200E+02  3.7901840E-02 -2.1558804E-05  1.4338310E-02  2.1052136E-03  0.0000000E+00
  2.0963200E+02  3.7909603E-02 -2.1278098E-05  1.4316186E-02  2.1052128E-03  0.0000000E+00
  2.0963200E+02  3.7917384E-02 -2.0996966E-05  1.4294089E-02  2.1052120E-03  0.0000000E+00
  2.0963200E+02  3.7925160E-02 -2.0716252E-05  1.4272084E-02  2.1052112E-03  0.0000000E+00
  2.0963200E+02  3.7932978E-02 -2.0434270E-05  1.4250041E-02  2.1052104E-03  0.0000000E+00
  2.0963200E+02  3.7940790E-02 -2.0152711E-05  1.4228090E-02  2.1052096E-03  0.0000000E+00
  2.0963200E+02  3.7948643E-02 -1.9869885E-05  1.4206100E-02  2.1052088E-03  0.0000000E+00
  2.0963200E+02  3.7956491E-02 -1.9587486E-05  1.4184203E-02  2.1052081E-03  0.0000000E+00
  2.0963200E+02  3.7964379E-02 -1.9303819E-05  1.4162267E-02  2.1052073E-03  0.0000000E+00
  2.0963200E+02  3.7972260E-02 -1.9020583E-05  1.4140422E-02  2.1052066E-03  0.0000000E+00
  2.0963200E+02  3.7980182E-02 -1.8736079E-05  1.4118539E-02  2.1052058E-03  0.0000000E+00
  2.0963200E+02  3.7988120E-02 -1.8451158E-05  1.4096683E-02  2.1052051E-03  0.0000000E+00
  2.0963200E+02  3.7996050E-02 -1.8166674E-05  1.4074918E-02  2.1052044E-03  0.0000000E+00
  2.0963200E+02  3.8004020E-02 -1.7880922E-05  1.4053114E-02  2.1052037E-03  0.0000000E+00
  2.0963200E+02  3.8011982E-02 -1.7595613E-05  1.4031403E-02  2.1052030E-03  0.0000000E+00
  2.0963200E+02  3.8019984E-02 -1.7309033E-05  1.4009652E-02  2.1052023E-03  0.0000000E+00
  2.0963200E+02  3.8027976E-02 -1.7022901E-05  1.3987993E-02  2.1052016E-03  0.0000000E+00
  2.0963200E+02  3.8036008E-02 -1.6735499E-05  1.3966295E-02  2.1052009E-03  0.0000000E+00
  2.0963200E+02  3.8044030E-02 -1.6448549E-05  1.3944688E-02  2.1052002E-03  0.0000000E+00
  2.0963200E+02  3.8052090E-02 -1.6160328E-05  1.3923043E-02  2.1051995E-03  0.0000000E+00
  2.0963200E+02  3.8060165E-02 -1.5871699E-05  1.3901424E-02  2.1051989E-03  0.0000000E+00
  2.0963200E+02  3.8068230E-02 -1.5583528E-05  1.3879896E-02  2.1051982E-03  0.0000000E+00
  2.0963200E+02  3.8076332E-02 -1.5294086E-05  1.3858330E-02  2.1051976E-03  0.0000000E+00
  2.0963200E+02  3.8084424E-02 -1.5005107E-05  1.3836854E-02  2.1051969E-03  0.0000000E+00
  2.0963200E+02  3.8092553E-02 -1.4714856E-05  1.3815340E-02  2.1051963E-03  0.0000000E+00
  2.0963200E+02  3.8100671E-02 -1.4425073E-05  1.3793916E-02  2.1051957E-03  0.0000000E+00
  2.0963200E+02  3.8108826E-02 -1.4134017E-05  1.3772454E-02  2.1051950E-03  0.0000000E+00
  2.0963200E+02  3.8116969E-02 -1.3843434E-05  1.3751082E-02  2.1051944E-03  0.0000000E+00
