          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  2.0963200E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1052827E-03  0.0000000E+00
  2.0963200E+02  7.1160976E-07  8.2729301E-11  2.0570136E-12  2.1052813E-03  0.0000000E+00
  2.0963200E+02  1.4159228E-06  1.6465618E-10  4.0908868E-12  2.1052798E-03  0.0000000E+00
  2.0963200E+02  2.1130942E-06  2.4579609E-10  6.1020624E-12  2.1052784E-03  0.0000000E+00
  2.0963200E+02  2.8029041E-06  3.2612087E-10  8.0899024E-12  2.1052770E-03  0.0000000E+00
  2.0963200E+02  3.4857955E-06  4.0567953E-10  1.0055679E-11  2.1052756E-03  0.0000000E+00
  2.0963200E+02  4.1614090E-06  4.8442763E-10  1.1998354E-11  2.1052742E-03  0.0000000E+00
  2.0963200E+02  4.8302001E-06  5.6241566E-10  1.3919232E-11  2.1052728E-03  0.0000000E+00
  2.0963200E+02  5.4918179E-06  6.3960011E-10  1.5817302E-11  2.1052714E-03  0.0000000E+00
  2.0963200E+02  6.1467090E-06  7.1603052E-10  1.7693841E-11  2.1052701E-03  0.0000000E+00
  2.0963200E+02  6.7947241E-06  7.9168687E-10  1.9548418E-11  2.1052687E-03  0.0000000E+00
  2.0963200E+02  7.4357218E-06  8.6655006E-10  2.1380625E-11  2.1052674E-03  0.0000000E+00
  2.0963200E+02  8.0701364E-06  9.4066821E-10  2.3191700E-11  2.1052661E-03  0.0000000E+00
  2.0963200E+02  8.6976372E-06  1.0140001E-09  2.4980697E-11  2.1052648E-03  0.0000000E+00
  2.0963200E+02  9.3186503E-06  1.0865929E-09  2.6748828E-11  2.1052635E-03  0.0000000E+00
  2.0963200E+02  9.9328530E-06  1.1584064E-09  2.8495170E-11  2.1052622E-03  0.0000000E+00
  2.0963200E+02  1.0540663E-05  1.2294867E-09  3.0220910E-11  2.1052609E-03  0.0000000E+00
  2.0963200E+02  1.1141766E-05  1.2997946E-09  3.1925152E-11  2.1052597E-03  0.0000000E+00
  2.0963200E+02  1.1736571E-05  1.3693752E-09  3.3609055E-11  2.1052584E-03  0.0000000E+00
  2.0963200E+02  1.2324947E-05  1.4382106E-09  3.5272244E-11  2.1052572E-03  0.0000000E+00
  2.0963200E+02  1.2906770E-05  1.5062837E-09  3.6914367E-11  2.1052559E-03  0.0000000E+00
  2.0963200E+02  1.3482437E-05  1.5736385E-09  3.8536546E-11  2.1052547E-03  0.0000000E+00
  2.0963200E+02  1.4051653E-05  1.6402378E-09  4.0137947E-11  2.1052535E-03  0.0000000E+00
  2.0963200E+02  1.4614808E-05  1.7061245E-09  4.1719667E-11  2.1052523E-03  0.0000000E+00
  2.0963200E+02  1.5171614E-05  1.7712625E-09  4.3280894E-11  2.1052511E-03  0.0000000E+00
  2.0963200E+02  1.5722454E-05  1.8356938E-09  4.4822702E-11  2.1052500E-03  0.0000000E+00
  2.0963200E+02  1.6267046E-05  1.8993831E-09  4.6344304E-11  2.1052488E-03  0.0000000E+00
  2.0963200E+02  1.6805766E-05  1.9623716E-09  4.7846747E-11  2.1052476E-03  0.0000000E+00
  2.0963200E+02  1.7338498E-05  2.0246432E-09  4.9329710E-11  2.1052465E-03  0.0000000E+00
  2.0963200E+02  1.7865134E-05  2.0861827E-09  5.0792893E-11  2.1052454E-03  0.0000000E+00
  2.0963200E+02  1.8386505E-05  2.1470845E-09  5.2238599E-11  2.1052442E-03  0.0000000E+00
  2.0963200E+02  1.8900642E-05  2.2071163E-09  5.3661379E-11  2.1052431E-03  0.0000000E+00
  2.0963200E+02  1.9410526E-05  2.2666232E-09  5.5069477E-11  2.1052420E-03  0.0000000E+00
  2.0963200E+02  1.9913150E-05  2.3252521E-09  5.6454598E-11  2.1052410E-03  0.0000000E+00
  2.0963200E+02  2.0411583E-05  2.3833582E-09  5.7825195E-11  2.1052399E-03  0.0000000E+00
  2.0963200E+02  2.0902888E-05  2.4405965E-09  5.9173196E-11  2.1052388E-03  0.0000000E+00
  2.0963200E+02  2.1390064E-05  2.4973140E-09  6.0506832E-11  2.1052377E-03  0.0000000E+00
  2.0963200E+02  2.1871676E-05  2.5533408E-09  6.1822163E-11  2.1052367E-03  0.0000000E+00
  2.0963200E+02  2.2346355E-05  2.6085152E-09  6.3115467E-11  2.1052357E-03  0.0000000E+00
  2.0963200E+02  2.2817000E-05  2.6631718E-09  6.4394647E-11  2.1052346E-03  0.0000000E+00
  2.0963200E+02  2.3280841E-05  2.7169863E-09  6.5652175E-11  2.1052336E-03  0.0000000E+00
  2.0963200E+02  2.3740712E-05  2.7702849E-09  6.6895740E-11  2.1052326E-03  0.0000000E+00
  2.0963200E+02  2.4193907E-05  2.8227514E-09  6.8118028E-11  2.1052316E-03  0.0000000E+00
  2.0963200E+02  2.4643195E-05  2.8747042E-09  6.9326515E-11  2.1052306E-03  0.0000000E+00
  2.0963200E+02  2.5085935E-05  2.9258349E-09  7.0514096E-11  2.1052296E-03  0.0000000E+00
  2.0963200E+02  2.5524833E-05  2.9764538E-09  7.1688037E-11  2.1052287E-03  0.0000000E+00
  2.0963200E+02  2.5958599E-05  3.0264094E-09  7.2844881E-11  2.1052277E-03  0.0000000E+00
  2.0963200E+02  2.6386007E-05  3.0755579E-09  7.3981373E-11  2.1052268E-03  0.0000000E+00
  2.0963200E+02  2.6809669E-05  3.1241977E-09  7.5104472E-11  2.1052258E-03  0.0000000E+00
  2.0963200E+02  2.7227097E-05  3.1720404E-09  7.6207585E-11  2.1052249E-03  0.0000000E+00
  2.0963200E+02  2.7640846E-05  3.2193764E-09  7.7297469E-11  2.1052240E-03  0.0000000E+00
  2.0963200E+02  2.8048484E-05  3.2659251E-09  7.8367731E-11  2.1052230E-03  0.0000000E+00
  2.0963200E+02  2.8452509E-05  3.3119692E-09  7.9424930E-11  2.1052221E-03  0.0000000E+00
  2.0963200E+02  2.8850547E-05  3.3572358E-09  8.0462868E-11  2.1052212E-03  0.0000000E+00
  2.0963200E+02  2.9245037E-05  3.4019998E-09  8.1487910E-11  2.1052204E-03  0.0000000E+00
  2.0963200E+02  2.9634823E-05  3.4461272E-09  8.2497047E-11  2.1052195E-03  0.0000000E+00
  2.0963200E+02  3.0018807E-05  3.4894918E-09  8.3487460E-11  2.1052186E-03  0.0000000E+00
  2.0963200E+02  3.0399342E-05  3.5323568E-09  8.4465230E-11  2.1052177E-03  0.0000000E+00
  2.0963200E+02  3.0774196E-05  3.5744686E-09  8.5424631E-11  2.1052169E-03  0.0000000E+00
  2.0963200E+02  3.1145668E-05  3.6160830E-09  8.6371557E-11  2.1052161E-03  0.0000000E+00
  2.0963200E+02  3.1511580E-05  3.6569537E-09  8.7300468E-11  2.1052152E-03  0.0000000E+00
  2.0963200E+02  3.1874176E-05  3.6973291E-09  8.8217073E-11  2.1052144E-03  0.0000000E+00
  2.0963200E+02  3.2231331E-05  3.7369703E-09  8.9116014E-11  2.1052136E-03  0.0000000E+00
  2.0963200E+02  3.2585239E-05  3.7761183E-09  9.0002820E-11  2.1052128E-03  0.0000000E+00
  2.0963200E+02  3.2934865E-05  3.8146561E-09  9.0874900E-11  2.1052120E-03  0.0000000E+00
  2.0963200E+02  3.3279231E-05  3.8524738E-09  9.1729838E-11  2.1052112E-03  0.0000000E+00
  2.0963200E+02  3.3620449E-05  3.8898016E-09  9.2572899E-11  2.1052104E-03  0.0000000E+00
  2.0963200E+02  3.3956523E-05  3.9264186E-09  9.3399163E-11  2.1052096E-03  0.0000000E+00
  2.0963200E+02  3.4289519E-05  3.9625478E-09  9.4213722E-11  2.1052088E-03  0.0000000E+00
  2.0963200E+02  3.4617488E-05  3.9979756E-09  9.5011828E-11  2.1052081E-03  0.0000000E+00
  2.0963200E+02  3.4942446E-05  4.0329177E-09  9.5798402E-11  2.1052073E-03  0.0000000E+00
  2.0963200E+02  3.5262494E-05  4.0671676E-09  9.6568863E-11  2.1052066E-03  0.0000000E+00
  2.0963200E+02  3.5579601E-05  4.1009340E-09  9.7327968E-11  2.1052058E-03  0.0000000E+00
  2.0963200E+02  3.5892844E-05  4.1341159E-09  9.8073510E-11  2.1052051E-03  0.0000000E+00
  2.0963200E+02  3.6201350E-05  4.1666194E-09  9.8803446E-11  2.1052044E-03  0.0000000E+00
  2.0963200E+02  3.6507018E-05  4.1986426E-09  9.9522289E-11  2.1052037E-03  0.0000000E+00
  2.0963200E+02  3.6808063E-05  4.2299964E-09  1.0022586E-10  2.1052030E-03  0.0000000E+00
  2.0963200E+02  3.7106340E-05  4.2608722E-09  1.0091852E-10  2.1052023E-03  0.0000000E+00
  2.0963200E+02  3.7400107E-05  4.2910876E-09  1.0159623E-10  2.1052016E-03  0.0000000E+00
  2.0963200E+02  3.7691174E-05  4.3208271E-09  1.0226321E-10  2.1052009E-03  0.0000000E+00
  2.0963200E+02  3.7977845E-05  4.3499153E-09  1.0291558E-10  2.1052002E-03  0.0000000E+00
  2.0963200E+02  3.8261887E-05  4.3785297E-09  1.0355739E-10  2.1051995E-03  0.0000000E+00
  2.0963200E+02  3.8542480E-05  4.4065849E-09  1.0418678E-10  2.1051989E-03  0.0000000E+00
  2.0963200E+02  3.8818843E-05  4.4340021E-09  1.0480206E-10  2.1051982E-03  0.0000000E+00
  2.0963200E+02  3.9092683E-05  4.4609489E-09  1.0540705E-10  2.1051976E-03  0.0000000E+00
  2.0963200E+02  3.9362406E-05  4.4872666E-09  1.0599824E-10  2.1051969E-03  0.0000000E+00
  2.0963200E+02  3.9629675E-05  4.5131159E-09  1.0657932E-10  2.1051963E-03  0.0000000E+00
  2.0963200E+02  3.9892936E-05  4.5383450E-09  1.0714694E-10  2.1051957E-03  0.0000000E+00
  2.0963200E+02  4.0153816E-05  4.5631080E-09  1.0770462E-10  2.1051950E-03  0.0000000E+00
  2.0963200E+02  4.0410797E-05  4.5872594E-09  1.0824916E-10  2.1051944E-03  0.0000000E+00
  2.0963200E+02  4.0665468E-05  4.6109469E-09  1.0878395E-10  2.1051938E-03  0.0000000E+00
  2.0963200E+02  4.0917097E-05  4.6341000E-09  1.0930745E-10  2.1051932E-03  0.0000000E+00
  2.0963200E+02  4.1164990E-05  4.6566545E-09  1.0981829E-10  2.1051926E-03  0.0000000E+00
  2.0963200E+02  4.1410681E-05  4.6787484E-09  1.1031965E-10  2.1051920E-03  0.0000000E+00
  2.0963200E+02  4.1652743E-05  4.7002523E-09  1.1080866E-10  2.1051914E-03  0.0000000E+00
  2.0963200E+02  4.1892674E-05  4.7212980E-09  1.1128838E-10  2.1051909E-03  0.0000000E+00
  2.0963200E+02  4.2129082E-05  4.7417621E-09  1.1175605E-10  2.1051903E-03  0.0000000E+00
  2.0963200E+02  4.2363433E-05  4.7617702E-09  1.1221462E-10  2.1051897E-03  0.0000000E+00
  2.0963200E+02  4.2594367E-05  4.7812051E-09  1.1266145E-10  2.1051892E-03  0.0000000E+00
  2.0963200E+02  4.2823316E-05  4.8001864E-09  1.1309936E-10  2.1051886E-03  0.0000000E+00
  2.0963200E+02  4.3049627E-05  4.8186575E-09  1.1352712E-10  2.1051881E-03  0.0000000E+00
  2.0963200E+02  4.3272678E-05  4.8365680E-09  1.1394360E-10  2.1051875E-03  0.0000000E+00
  2.0963200E+02  4.3493854E-05  4.8540283E-09  1.1435145E-10  2.1051870E-03  0.0000000E+00
  2.0963200E+02  4.3711874E-05  4.8709363E-09  1.1474833E-10  2.1051864E-03  0.0000000E+00
  2.0963200E+02  4.3928092E-05  4.8873963E-09  1.1513675E-10  2.1051859E-03  0.0000000E+00
  2.0963200E+02  4.4141257E-05  4.9033123E-09  1.1551451E-10  2.1051854E-03  0.0000000E+00
  2.0963200E+02  4.4352694E-05  4.9187826E-09  1.1588401E-10  2.1051849E-03  0.0000000E+00
