          atime             vx             vy             vz             pr        garbage
  2.0963200E+02  6.4237047E-03  2.5963830E-07 -3.6886885E-05  1.9789781E-03  0.0000000E+00
  2.0963200E+02  6.5549554E-03  2.6630034E-07 -3.7618828E-05  1.9789835E-03  0.0000000E+00
  2.0963200E+02  6.6858122E-03  2.7299910E-07 -3.8347711E-05  1.9789889E-03  0.0000000E+00
  2.0963200E+02  6.8170611E-03  2.7977495E-07 -3.9077913E-05  1.9789944E-03  0.0000000E+00
  2.0963200E+02  6.9479162E-03  2.8658747E-07 -3.9805062E-05  1.9789998E-03  0.0000000E+00
  2.0963200E+02  7.0791634E-03  2.9347773E-07 -4.0533524E-05  1.9790051E-03  0.0000000E+00
  2.0963200E+02  7.2104097E-03  3.0042549E-07 -4.1261116E-05  1.9790105E-03  0.0000000E+00
  2.0963200E+02  7.3412623E-03  3.0740985E-07 -4.1985662E-05  1.9790159E-03  0.0000000E+00
  2.0963200E+02  7.4725069E-03  3.1447291E-07 -4.2711516E-05  1.9790212E-03  0.0000000E+00
  2.0963200E+02  7.6033577E-03  3.2157251E-07 -4.3434330E-05  1.9790266E-03  0.0000000E+00
  2.0963200E+02  7.7346006E-03  3.2875144E-07 -4.4158446E-05  1.9790319E-03  0.0000000E+00
  2.0963200E+02  7.8654497E-03  3.3596686E-07 -4.4879529E-05  1.9790372E-03  0.0000000E+00
  2.0963200E+02  7.9966909E-03  3.4326226E-07 -4.5601909E-05  1.9790425E-03  0.0000000E+00
  2.0963200E+02  8.1275383E-03  3.5059408E-07 -4.6321261E-05  1.9790478E-03  0.0000000E+00
  2.0963200E+02  8.2587778E-03  3.5800652E-07 -4.7041905E-05  1.9790530E-03  0.0000000E+00
  2.0963200E+02  8.3900164E-03  3.6547779E-07 -4.7761681E-05  1.9790583E-03  0.0000000E+00
  2.0963200E+02  8.5208613E-03  3.7298539E-07 -4.8478438E-05  1.9790635E-03  0.0000000E+00
  2.0963200E+02  8.6520982E-03  3.8057457E-07 -4.9196480E-05  1.9790688E-03  0.0000000E+00
  2.0963200E+02  8.7829414E-03  3.8820003E-07 -4.9911508E-05  1.9790740E-03  0.0000000E+00
  2.0963200E+02  8.9141766E-03  3.9590770E-07 -5.0627817E-05  1.9790792E-03  0.0000000E+00
  2.0963200E+02  9.0450180E-03  4.0365157E-07 -5.1341118E-05  1.9790844E-03  0.0000000E+00
  2.0963200E+02  9.1762515E-03  4.1147831E-07 -5.2055695E-05  1.9790895E-03  0.0000000E+00
  2.0963200E+02  9.3070913E-03  4.1934118E-07 -5.2767270E-05  1.9790947E-03  0.0000000E+00
  2.0963200E+02  9.4383231E-03  4.2728755E-07 -5.3480116E-05  1.9790998E-03  0.0000000E+00
  2.0963200E+02  9.5695540E-03  4.3529404E-07 -5.4192095E-05  1.9791050E-03  0.0000000E+00
  2.0963200E+02  9.7003912E-03  4.4333656E-07 -5.4901081E-05  1.9791101E-03  0.0000000E+00
  2.0963200E+02  9.8316205E-03  4.5146354E-07 -5.5611331E-05  1.9791152E-03  0.0000000E+00
  2.0963200E+02  9.9624560E-03  4.5962647E-07 -5.6318592E-05  1.9791203E-03  0.0000000E+00
