          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  2.0963200E+02 -1.3327400E-19  6.1833553E-04  3.9350725E-21  2.1052249E-03  0.0000000E+00
  2.0963200E+02 -1.3562224E-19  6.2786296E-04  3.9952727E-21  2.1052240E-03  0.0000000E+00
  2.0963200E+02 -1.3794956E-19  6.3734763E-04  4.0545419E-21  2.1052230E-03  0.0000000E+00
  2.0963200E+02 -1.4026998E-19  6.4684652E-04  4.1132393E-21  2.1052221E-03  0.0000000E+00
  2.0963200E+02 -1.4256969E-19  6.5630274E-04  4.1710166E-21  2.1052212E-03  0.0000000E+00
  2.0963200E+02 -1.4486255E-19  6.6577312E-04  4.2282240E-21  2.1052204E-03  0.0000000E+00
  2.0963200E+02 -1.4714169E-19  6.7522924E-04  4.2846901E-21  2.1052195E-03  0.0000000E+00
  2.0963200E+02 -1.4940042E-19  6.8464286E-04  4.3402521E-21  2.1052186E-03  0.0000000E+00
  2.0963200E+02 -1.5165236E-19  6.9407053E-04  4.3952471E-21  2.1052177E-03  0.0000000E+00
  2.0963200E+02 -1.5388409E-19  7.0345582E-04  4.4493487E-21  2.1052169E-03  0.0000000E+00
  2.0963200E+02 -1.5610907E-19  7.1285510E-04  4.5028852E-21  2.1052161E-03  0.0000000E+00
  2.0963200E+02 -1.5831405E-19  7.2221210E-04  4.5555389E-21  2.1052152E-03  0.0000000E+00
  2.0963200E+02 -1.6051232E-19  7.3158304E-04  4.6076294E-21  2.1052144E-03  0.0000000E+00
  2.0963200E+02 -1.6269077E-19  7.4091179E-04  4.6588478E-21  2.1052136E-03  0.0000000E+00
  2.0963200E+02 -1.6486257E-19  7.5025442E-04  4.7095047E-21  2.1052128E-03  0.0000000E+00
  2.0963200E+02 -1.6702120E-19  7.5958289E-04  4.7594485E-21  2.1052120E-03  0.0000000E+00
  2.0963200E+02 -1.6916032E-19  7.6886934E-04  4.8085359E-21  2.1052112E-03  0.0000000E+00
  2.0963200E+02 -1.7129283E-19  7.7816957E-04  4.8570647E-21  2.1052104E-03  0.0000000E+00
  2.0963200E+02 -1.7340604E-19  7.8742790E-04  4.9047476E-21  2.1052096E-03  0.0000000E+00
  2.0963200E+02 -1.7551268E-19  7.9669993E-04  4.9518739E-21  2.1052088E-03  0.0000000E+00
  2.0963200E+02 -1.7760021E-19  8.0593017E-04  4.9981646E-21  2.1052081E-03  0.0000000E+00
  2.0963200E+02 -1.7968122E-19  8.1517406E-04  5.0439007E-21  2.1052073E-03  0.0000000E+00
  2.0963200E+02 -1.8174332E-19  8.2437626E-04  5.0888113E-21  2.1052066E-03  0.0000000E+00
  2.0963200E+02 -1.8379894E-19  8.3359204E-04  5.1331693E-21  2.1052058E-03  0.0000000E+00
  2.0963200E+02 -1.8584193E-19  8.4279377E-04  5.1768419E-21  2.1052051E-03  0.0000000E+00
  2.0963200E+02 -1.8786629E-19  8.5195397E-04  5.2197044E-21  2.1052044E-03  0.0000000E+00
  2.0963200E+02 -1.8988424E-19  8.6112767E-04  5.2620172E-21  2.1052037E-03  0.0000000E+00
  2.0963200E+02 -1.9188376E-19  8.7025994E-04  5.3035300E-21  2.1052030E-03  0.0000000E+00
  2.0963200E+02 -1.9387691E-19  8.7940564E-04  5.3444952E-21  2.1052023E-03  0.0000000E+00
  2.0963200E+02 -1.9585182E-19  8.8851003E-04  5.3846704E-21  2.1052016E-03  0.0000000E+00
  2.0963200E+02 -1.9782041E-19  8.9762778E-04  5.4243000E-21  2.1052009E-03  0.0000000E+00
  2.0963200E+02 -1.9977094E-19  9.0670433E-04  5.4631496E-21  2.1052002E-03  0.0000000E+00
  2.0963200E+02 -2.0171519E-19  9.1579419E-04  5.5014556E-21  2.1051995E-03  0.0000000E+00
  2.0963200E+02 -2.0364735E-19  9.2487009E-04  5.5391034E-21  2.1051989E-03  0.0000000E+00
  2.0963200E+02 -2.0556174E-19  9.3390494E-04  5.5759861E-21  2.1051982E-03  0.0000000E+00
  2.0963200E+02 -2.0746991E-19  9.4295301E-04  5.6123282E-21  2.1051976E-03  0.0000000E+00
  2.0963200E+02 -2.0936050E-19  9.5196013E-04  5.6479151E-21  2.1051969E-03  0.0000000E+00
  2.0963200E+02 -2.1124493E-19  9.6098041E-04  5.6829635E-21  2.1051963E-03  0.0000000E+00
  2.0963200E+02 -2.1311196E-19  9.6995985E-04  5.7172664E-21  2.1051957E-03  0.0000000E+00
  2.0963200E+02 -2.1497287E-19  9.7895239E-04  5.7510328E-21  2.1051950E-03  0.0000000E+00
  2.0963200E+02 -2.1681657E-19  9.8790419E-04  5.7840636E-21  2.1051944E-03  0.0000000E+00
  2.0963200E+02 -2.1865419E-19  9.9686903E-04  5.8165599E-21  2.1051938E-03  0.0000000E+00
  2.0963200E+02 -2.2048024E-19  1.0058200E-03  5.8484247E-21  2.1051932E-03  0.0000000E+00
  2.0963200E+02 -2.2228935E-19  1.0147304E-03  5.8795682E-21  2.1051926E-03  0.0000000E+00
  2.0963200E+02 -2.2409246E-19  1.0236538E-03  5.9101804E-21  2.1051920E-03  0.0000000E+00
  2.0963200E+02 -2.2587882E-19  1.0325367E-03  5.9400809E-21  2.1051914E-03  0.0000000E+00
  2.0963200E+02 -2.2765921E-19  1.0414324E-03  5.9694523E-21  2.1051909E-03  0.0000000E+00
  2.0963200E+02 -2.2942304E-19  1.0502878E-03  5.9981215E-21  2.1051903E-03  0.0000000E+00
  2.0963200E+02 -2.3118094E-19  1.0591561E-03  6.0262636E-21  2.1051897E-03  0.0000000E+00
  2.0963200E+02 -2.3292246E-19  1.0679840E-03  6.0537130E-21  2.1051892E-03  0.0000000E+00
  2.0963200E+02 -2.3465811E-19  1.0768247E-03  6.0806374E-21  2.1051886E-03  0.0000000E+00
  2.0963200E+02 -2.3638270E-19  1.0856517E-03  6.1069564E-21  2.1051881E-03  0.0000000E+00
  2.0963200E+02 -2.3809118E-19  1.0944386E-03  6.1325968E-21  2.1051875E-03  0.0000000E+00
  2.0963200E+02 -2.3979385E-19  1.1032381E-03  6.1577154E-21  2.1051870E-03  0.0000000E+00
  2.0963200E+02 -2.4148058E-19  1.1119977E-03  6.1821646E-21  2.1051864E-03  0.0000000E+00
  2.0963200E+02 -2.4316156E-19  1.1207698E-03  6.2060942E-21  2.1051859E-03  0.0000000E+00
  2.0963200E+02 -2.4482677E-19  1.1295021E-03  6.2293637E-21  2.1051854E-03  0.0000000E+00
  2.0963200E+02 -2.4648628E-19  1.1382469E-03  6.2521157E-21  2.1051849E-03  0.0000000E+00
  2.0963200E+02 -2.4813020E-19  1.1469520E-03  6.2742169E-21  2.1051844E-03  0.0000000E+00
  2.0963200E+02 -2.4976846E-19  1.1556695E-03  6.2958026E-21  2.1051839E-03  0.0000000E+00
  2.0963200E+02 -2.5139617E-19  1.1643734E-03  6.3168086E-21  2.1051834E-03  0.0000000E+00
  2.0963200E+02 -2.5300855E-19  1.1730376E-03  6.3371774E-21  2.1051829E-03  0.0000000E+00
  2.0963200E+02 -2.5461534E-19  1.1817143E-03  6.3570341E-21  2.1051824E-03  0.0000000E+00
  2.0963200E+02 -2.5620699E-19  1.1903514E-03  6.3762626E-21  2.1051819E-03  0.0000000E+00
  2.0963200E+02 -2.5779309E-19  1.1990008E-03  6.3949812E-21  2.1051814E-03  0.0000000E+00
  2.0963200E+02 -2.5936422E-19  1.2076109E-03  6.4130806E-21  2.1051810E-03  0.0000000E+00
  2.0963200E+02 -2.6092985E-19  1.2162332E-03  6.4306723E-21  2.1051805E-03  0.0000000E+00
  2.0963200E+02 -2.6248067E-19  1.2248162E-03  6.4476537E-21  2.1051800E-03  0.0000000E+00
  2.0963200E+02 -2.6402606E-19  1.2334114E-03  6.4641296E-21  2.1051796E-03  0.0000000E+00
  2.0963200E+02 -2.6556138E-19  1.2419931E-03  6.4800509E-21  2.1051791E-03  0.0000000E+00
  2.0963200E+02 -2.6708216E-19  1.2505356E-03  6.4953752E-21  2.1051787E-03  0.0000000E+00
  2.0963200E+02 -2.6859756E-19  1.2590903E-03  6.5101973E-21  2.1051782E-03  0.0000000E+00
  2.0963200E+02 -2.7009858E-19  1.2676059E-03  6.5244312E-21  2.1051778E-03  0.0000000E+00
  2.0963200E+02 -2.7159428E-19  1.2761335E-03  6.5381651E-21  2.1051773E-03  0.0000000E+00
  2.0963200E+02 -2.7307576E-19  1.2846222E-03  6.5513195E-21  2.1051769E-03  0.0000000E+00
  2.0963200E+02 -2.7455197E-19  1.2931230E-03  6.5639761E-21  2.1051765E-03  0.0000000E+00
  2.0963200E+02 -2.7601413E-19  1.3015849E-03  6.5760619E-21  2.1051761E-03  0.0000000E+00
  2.0963200E+02 -2.7747107E-19  1.3100587E-03  6.5876522E-21  2.1051757E-03  0.0000000E+00
  2.0963200E+02 -2.7891844E-19  1.3185191E-03  6.5987127E-21  2.1051752E-03  0.0000000E+00
  2.0963200E+02 -2.8035201E-19  1.3269408E-03  6.6092151E-21  2.1051748E-03  0.0000000E+00
  2.0963200E+02 -2.8178043E-19  1.3353743E-03  6.6192255E-21  2.1051744E-03  0.0000000E+00
  2.0963200E+02 -2.8319521E-19  1.3437693E-03  6.6286864E-21  2.1051740E-03  0.0000000E+00
  2.0963200E+02 -2.8460490E-19  1.3521761E-03  6.6376575E-21  2.1051736E-03  0.0000000E+00
  2.0963200E+02 -2.8600111E-19  1.3605444E-03  6.6460876E-21  2.1051732E-03  0.0000000E+00
  2.0963200E+02 -2.8739228E-19  1.3689244E-03  6.6540301E-21  2.1051728E-03  0.0000000E+00
  2.0963200E+02 -2.8877013E-19  1.3772661E-03  6.6614401E-21  2.1051725E-03  0.0000000E+00
  2.0963200E+02 -2.9014299E-19  1.3856194E-03  6.6683647E-21  2.1051721E-03  0.0000000E+00
  2.0963200E+02 -2.9150676E-19  1.3939594E-03  6.6747837E-21  2.1051717E-03  0.0000000E+00
  2.0963200E+02 -2.9285745E-19  1.4022612E-03  6.6806826E-21  2.1051713E-03  0.0000000E+00
  2.0963200E+02 -2.9420323E-19  1.4105746E-03  6.6860996E-21  2.1051709E-03  0.0000000E+00
  2.0963200E+02 -2.9553609E-19  1.4188498E-03  6.6910049E-21  2.1051706E-03  0.0000000E+00
  2.0963200E+02 -2.9686409E-19  1.4271366E-03  6.6954306E-21  2.1051702E-03  0.0000000E+00
  2.0963200E+02 -2.9817933E-19  1.4353854E-03  6.6993528E-21  2.1051698E-03  0.0000000E+00
  2.0963200E+02 -2.9948976E-19  1.4436457E-03  6.7027976E-21  2.1051695E-03  0.0000000E+00
  2.0963200E+02 -3.0078758E-19  1.4518680E-03  6.7057471E-21  2.1051691E-03  0.0000000E+00
  2.0963200E+02 -3.0208065E-19  1.4601018E-03  6.7082216E-21  2.1051688E-03  0.0000000E+00
  2.0963200E+02 -3.0336510E-19  1.4683223E-03  6.7102141E-21  2.1051684E-03  0.0000000E+00
  2.0963200E+02 -3.0463718E-19  1.4765050E-03  6.7117235E-21  2.1051681E-03  0.0000000E+00
  2.0963200E+02 -3.0590458E-19  1.4846991E-03  6.7127612E-21  2.1051677E-03  0.0000000E+00
  2.0963200E+02 -3.0715976E-19  1.4928556E-03  6.7133239E-21  2.1051674E-03  0.0000000E+00
  2.0963200E+02 -3.0841032E-19  1.5010233E-03  6.7134173E-21  2.1051670E-03  0.0000000E+00
  2.0963200E+02 -3.0964881E-19  1.5091534E-03  6.7130435E-21  2.1051667E-03  0.0000000E+00
  2.0963200E+02 -3.1088273E-19  1.5172948E-03  6.7122028E-21  2.1051664E-03  0.0000000E+00
  2.0963200E+02 -3.1210474E-19  1.5253987E-03  6.7109029E-21  2.1051660E-03  0.0000000E+00
  2.0963200E+02 -3.1332223E-19  1.5335138E-03  6.7091385E-21  2.1051657E-03  0.0000000E+00
  2.0963200E+02 -3.1453157E-19  1.5416158E-03  6.7069152E-21  2.1051654E-03  0.0000000E+00
  2.0963200E+02 -3.1572922E-19  1.5496804E-03  6.7042445E-21  2.1051651E-03  0.0000000E+00
  2.0963200E+02 -3.1692244E-19  1.5577561E-03  6.7011128E-21  2.1051647E-03  0.0000000E+00
  2.0963200E+02 -3.1810411E-19  1.5657946E-03  6.6975414E-21  2.1051644E-03  0.0000000E+00
  2.0963200E+02 -3.1928141E-19  1.5738441E-03  6.6935113E-21  2.1051641E-03  0.0000000E+00
  2.0963200E+02 -3.2044731E-19  1.5818566E-03  6.6890493E-21  2.1051638E-03  0.0000000E+00
  2.0963200E+02 -3.2160888E-19  1.5898800E-03  6.6841309E-21  2.1051635E-03  0.0000000E+00
  2.0963200E+02 -3.2275922E-19  1.5978663E-03  6.6787883E-21  2.1051632E-03  0.0000000E+00
  2.0963200E+02 -3.2390527E-19  1.6058637E-03  6.6729918E-21  2.1051628E-03  0.0000000E+00
  2.0963200E+02 -3.2504363E-19  1.6138479E-03  6.6667592E-21  2.1051625E-03  0.0000000E+00
  2.0963200E+02 -3.2617097E-19  1.6217953E-03  6.6601138E-21  2.1051622E-03  0.0000000E+00
  2.0963200E+02 -3.2729412E-19  1.6297536E-03  6.6530180E-21  2.1051619E-03  0.0000000E+00
  2.0963200E+02 -3.2840639E-19  1.6376750E-03  6.6455169E-21  2.1051616E-03  0.0000000E+00
  2.0963200E+02 -3.2951451E-19  1.6456073E-03  6.6375679E-21  2.1051613E-03  0.0000000E+00
  2.0963200E+02 -3.3061191E-19  1.6535029E-03  6.6292210E-21  2.1051610E-03  0.0000000E+00
  2.0963200E+02 -3.3170522E-19  1.6614092E-03  6.6204285E-21  2.1051607E-03  0.0000000E+00
  2.0963200E+02 -3.3278795E-19  1.6692790E-03  6.6112457E-21  2.1051604E-03  0.0000000E+00
  2.0963200E+02 -3.3386664E-19  1.6771594E-03  6.6016196E-21  2.1051601E-03  0.0000000E+00
  2.0963200E+02 -3.3493809E-19  1.6850269E-03  6.5915799E-21  2.1051598E-03  0.0000000E+00
  2.0963200E+02 -3.3599916E-19  1.6928580E-03  6.5811608E-21  2.1051595E-03  0.0000000E+00
  2.0963200E+02 -3.3705628E-19  1.7006997E-03  6.5703022E-21  2.1051592E-03  0.0000000E+00
  2.0963200E+02 -3.3810317E-19  1.7085050E-03  6.5590715E-21  2.1051590E-03  0.0000000E+00
  2.0963200E+02 -3.3914617E-19  1.7163209E-03  6.5474037E-21  2.1051587E-03  0.0000000E+00
