          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  7.8507600E+01 -1.3820426E-01  4.5118318E-02  5.4732300E-02  2.5333599E-02  0.0000000E+00
  7.8507600E+01 -1.3693568E-01  4.2254597E-02  5.2498404E-02  2.5618114E-02  0.0000000E+00
  7.8507600E+01 -1.3408758E-01  3.9199447E-02  5.0115126E-02  2.5917972E-02  0.0000000E+00
  7.8507600E+01 -1.2956905E-01  3.6117710E-02  4.7783950E-02  2.6217469E-02  0.0000000E+00
  7.8507600E+01 -1.2359172E-01  3.3010788E-02  4.5458072E-02  2.6507018E-02  0.0000000E+00
  7.8507600E+01 -1.1688781E-01  2.9916497E-02  4.3062957E-02  2.6774874E-02  0.0000000E+00
  7.8507600E+01 -1.0999441E-01  2.7214439E-02  4.0695607E-02  2.7010378E-02  0.0000000E+00
  7.8507600E+01 -1.0314743E-01  2.5055115E-02  3.8469710E-02  2.7202253E-02  0.0000000E+00
  7.8507600E+01 -9.6063743E-02  2.3184743E-02  3.6483885E-02  2.7344730E-02  0.0000000E+00
  7.8507600E+01 -8.8607040E-02  2.1435566E-02  3.4620675E-02  2.7436116E-02  0.0000000E+00
  7.8507600E+01 -8.0972539E-02  1.9780354E-02  3.2716137E-02  2.7473400E-02  0.0000000E+00
  7.8507600E+01 -7.3424841E-02  1.8287172E-02  3.0669050E-02  2.7451676E-02  0.0000000E+00
  7.8507600E+01 -6.6314170E-02  1.7064413E-02  2.8540904E-02  2.7364179E-02  0.0000000E+00
  7.8507600E+01 -5.9966578E-02  1.6037284E-02  2.6414850E-02  2.7208295E-02  0.0000000E+00
  7.8507600E+01 -5.4256908E-02  1.5372157E-02  2.4426062E-02  2.6985437E-02  0.0000000E+00
  7.8507600E+01 -4.9174613E-02  1.5038212E-02  2.2622460E-02  2.6699419E-02  0.0000000E+00
  7.8507600E+01 -4.4592865E-02  1.4837087E-02  2.1106410E-02  2.6355424E-02  0.0000000E+00
  7.8507600E+01 -4.0577264E-02  1.4589881E-02  1.9811993E-02  2.5962072E-02  0.0000000E+00
  7.8507600E+01 -3.7191314E-02  1.4219666E-02  1.8638096E-02  2.5530297E-02  0.0000000E+00
  7.8507600E+01 -3.4372636E-02  1.3764640E-02  1.7510765E-02  2.5065797E-02  0.0000000E+00
  7.8507600E+01 -3.2000427E-02  1.3317218E-02  1.6416743E-02  2.4572863E-02  0.0000000E+00
  7.8507600E+01 -2.9992364E-02  1.2861784E-02  1.5367236E-02  2.4056791E-02  0.0000000E+00
  7.8507600E+01 -2.8258190E-02  1.2298178E-02  1.4381918E-02  2.3519740E-02  0.0000000E+00
  7.8507600E+01 -2.6904905E-02  1.1676464E-02  1.3470812E-02  2.2965453E-02  0.0000000E+00
  7.8507600E+01 -2.5889300E-02  1.1030468E-02  1.2673298E-02  2.2401940E-02  0.0000000E+00
  7.8507600E+01 -2.5116546E-02  1.0403893E-02  1.2001934E-02  2.1836149E-02  0.0000000E+00
  7.8507600E+01 -2.4519597E-02  9.7936711E-03  1.1444998E-02  2.1275657E-02  0.0000000E+00
  7.8507600E+01 -2.4047002E-02  9.1774478E-03  1.0976904E-02  2.0727111E-02  0.0000000E+00
  7.8507600E+01 -2.3634548E-02  8.5644393E-03  1.0567442E-02  2.0192731E-02  0.0000000E+00
  7.8507600E+01 -2.3215548E-02  8.0089687E-03  1.0186196E-02  1.9673491E-02  0.0000000E+00
  7.8507600E+01 -2.2744534E-02  7.5772643E-03  9.8314912E-03  1.9170114E-02  0.0000000E+00
  7.8507600E+01 -2.2250556E-02  7.3415111E-03  9.5078680E-03  1.8678534E-02  0.0000000E+00
  7.8507600E+01 -2.1741940E-02  7.2758289E-03  9.2376112E-03  1.8196094E-02  0.0000000E+00
  7.8507600E+01 -2.1165611E-02  7.3466937E-03  9.0151893E-03  1.7722941E-02  0.0000000E+00
  7.8507600E+01 -2.0520580E-02  7.4713813E-03  8.8025249E-03  1.7256713E-02  0.0000000E+00
  7.8507600E+01 -1.9860028E-02  7.5567975E-03  8.5664275E-03  1.6798886E-02  0.0000000E+00
  7.8507600E+01 -1.9229044E-02  7.5621662E-03  8.2985766E-03  1.6348536E-02  0.0000000E+00
  7.8507600E+01 -1.8632306E-02  7.5168175E-03  8.0165981E-03  1.5905508E-02  0.0000000E+00
  7.8507600E+01 -1.8051264E-02  7.4186565E-03  7.7423128E-03  1.5469726E-02  0.0000000E+00
  7.8507600E+01 -1.7491910E-02  7.2699988E-03  7.4958789E-03  1.5041925E-02  0.0000000E+00
  7.8507600E+01 -1.6987423E-02  7.0917653E-03  7.2649052E-03  1.4621454E-02  0.0000000E+00
  7.8507600E+01 -1.6511809E-02  6.9036148E-03  7.0561509E-03  1.4210983E-02  0.0000000E+00
  7.8507600E+01 -1.6044619E-02  6.7094201E-03  6.8633367E-03  1.3809456E-02  0.0000000E+00
  7.8507600E+01 -1.5567084E-02  6.4763297E-03  6.6792070E-03  1.3414665E-02  0.0000000E+00
  7.8507600E+01 -1.5080864E-02  6.1721146E-03  6.5065999E-03  1.3027983E-02  0.0000000E+00
  7.8507600E+01 -1.4612891E-02  5.8059311E-03  6.3547756E-03  1.2648812E-02  0.0000000E+00
  7.8507600E+01 -1.4204444E-02  5.4299548E-03  6.2203456E-03  1.2277440E-02  0.0000000E+00
  7.8507600E+01 -1.3807559E-02  5.0937639E-03  6.1145711E-03  1.1913860E-02  0.0000000E+00
  7.8507600E+01 -1.3438053E-02  4.7996435E-03  5.9975097E-03  1.1560212E-02  0.0000000E+00
  7.8507600E+01 -1.3073926E-02  4.5531170E-03  5.8614825E-03  1.1217420E-02  0.0000000E+00
  7.8507600E+01 -1.2722992E-02  4.3669627E-03  5.7048705E-03  1.0886510E-02  0.0000000E+00
  7.8507600E+01 -1.2378493E-02  4.2282137E-03  5.5297183E-03  1.0565698E-02  0.0000000E+00
  7.8507600E+01 -1.2030762E-02  4.1041194E-03  5.3415362E-03  1.0255184E-02  0.0000000E+00
  7.8507600E+01 -1.1680905E-02  3.9619652E-03  5.1432809E-03  9.9527241E-03  0.0000000E+00
  7.8507600E+01 -1.1337840E-02  3.7933416E-03  4.9348266E-03  9.6590530E-03  0.0000000E+00
  7.8507600E+01 -1.0959289E-02  3.6082355E-03  4.7283254E-03  9.3757406E-03  0.0000000E+00
  7.8507600E+01 -1.0532501E-02  3.4238673E-03  4.5147786E-03  9.1039669E-03  0.0000000E+00
  7.8507600E+01 -1.0087624E-02  3.2448403E-03  4.2900783E-03  8.8451368E-03  0.0000000E+00
