          atime            tkk            imb            div        garbage        garbage
  7.8507600E+01  1.3002994E-02  8.3906689E-05  4.5659258E-05  5.2347591E-04 -2.4011148E-03
  7.8507600E+01  1.3751350E-02  8.4864347E-05  3.1588422E-05  1.2507131E-03 -5.0870932E-03
  7.8507600E+01  1.4565756E-02  7.0523598E-05  2.2595293E-05  2.2823915E-03 -7.1437578E-03
  7.8507600E+01  1.5452463E-02  5.6191554E-05 -2.5462448E-06  3.5762535E-03 -8.6392293E-03
  7.8507600E+01  1.6411355E-02  9.3700650E-05 -2.3342507E-05  5.0775637E-03 -9.6604414E-03
  7.8507600E+01  1.7439199E-02  1.9533064E-04 -4.3901742E-05  6.7313564E-03 -1.0320920E-02
  7.8507600E+01  1.8528240E-02  3.0903081E-04 -5.1534647E-05  8.4864526E-03 -1.0732502E-02
  7.8507600E+01  1.9670207E-02  3.6638233E-04 -3.8341330E-05  1.0307093E-02 -1.0999468E-02
  7.8507600E+01  2.0855280E-02  3.2537416E-04 -1.3442653E-05  1.2174228E-02 -1.1210868E-02
  7.8507600E+01  2.2072620E-02  2.2179636E-04  6.2523158E-06  1.4084778E-02 -1.1424536E-02
  7.8507600E+01  2.3314398E-02  2.0587496E-04  3.0715911E-05  1.6050774E-02 -1.1637334E-02
  7.8507600E+01  2.4574204E-02  1.7543831E-04  4.0451389E-05  1.8092573E-02 -1.1848745E-02
  7.8507600E+01  2.5848336E-02  2.3734400E-04  3.2556790E-05  2.0241984E-02 -1.2047938E-02
  7.8507600E+01  2.7135172E-02  3.2224977E-04  1.2080635E-05  2.2535355E-02 -1.2234484E-02
  7.8507600E+01  2.8436438E-02  3.7604918E-04 -9.0358432E-06  2.5003680E-02 -1.2412763E-02
  7.8507600E+01  2.9748198E-02  3.9716841E-04 -3.1251020E-05  2.7665329E-02 -1.2629516E-02
  7.8507600E+01  3.1066028E-02  4.0563731E-04 -5.5556789E-05  3.0544736E-02 -1.2939965E-02
  7.8507600E+01  3.2383856E-02  4.1439862E-04 -7.0495587E-05  3.3677605E-02 -1.3348237E-02
  7.8507600E+01  3.3690434E-02  5.4503854E-04 -9.8822302E-05  3.7097968E-02 -1.3821558E-02
  7.8507600E+01  3.4982109E-02  4.4528584E-04 -3.4272330E-05  4.0780998E-02 -1.4282421E-02
  7.8507600E+01  3.6266955E-02  5.0072167E-04 -1.0666193E-05  4.4715791E-02 -1.4609455E-02
  7.8507600E+01  3.7552524E-02  6.3253925E-04  4.8395213E-05  4.8862820E-02 -1.4644494E-02
  7.8507600E+01  3.8855447E-02  6.8790444E-04  8.2060586E-05  5.3216283E-02 -1.4342541E-02
  7.8507600E+01  4.0189886E-02  6.8520435E-04  6.0792807E-05  5.7794308E-02 -1.3696070E-02
  7.8507600E+01  4.1558014E-02  6.9437538E-04  9.4101246E-06  6.2627955E-02 -1.2756589E-02
  7.8507600E+01  4.2958005E-02  6.4839876E-04 -4.5075327E-05  6.7786018E-02 -1.1671174E-02
  7.8507600E+01  4.4379929E-02  6.0903593E-04 -5.6222242E-05  7.3303615E-02 -1.0629272E-02
  7.8507600E+01  4.5796245E-02  5.5097351E-04 -8.6766093E-06  7.9072754E-02 -9.8034002E-03
  7.8507600E+01  4.7164952E-02  5.3733858E-04  2.9512537E-05  8.4880299E-02 -9.2914990E-03
  7.8507600E+01  4.8451150E-02  7.7709973E-04  4.1181957E-05  9.0515067E-02 -9.0008771E-03
  7.8507600E+01  4.9633761E-02  9.1705304E-04  2.9134764E-05  9.5863323E-02 -9.0357006E-03
  7.8507600E+01  5.0715103E-02  8.6224224E-04  1.7416472E-06  1.0087187E-01 -9.4636441E-03
  7.8507600E+01  5.1696649E-02  7.3824757E-04 -2.0572476E-05  1.0544451E-01 -1.0233713E-02
  7.8507600E+01  5.2571621E-02  5.6761676E-04 -3.4210143E-06  1.0947383E-01 -1.1224670E-02
  7.8507600E+01  5.3308706E-02  5.0286179E-04  9.1651793E-06  1.1282894E-01 -1.2310077E-02
  7.8507600E+01  5.3865243E-02  4.3013688E-04  6.0808146E-05  1.1537254E-01 -1.3564463E-02
  7.8507600E+01  5.4191104E-02  4.9162848E-04 -8.9790192E-06  1.1707595E-01 -1.5125163E-02
  7.8507600E+01  5.4234233E-02  8.0444071E-04  9.6511658E-06  1.1800840E-01 -1.7051728E-02
  7.8507600E+01  5.3991261E-02  9.2578315E-04  3.6047265E-05  1.1783839E-01 -1.9156614E-02
  7.8507600E+01  5.3500607E-02  8.2435353E-04 -1.4874945E-06  1.1617940E-01 -2.1066103E-02
  7.8507600E+01  5.2810814E-02  6.0334889E-04 -7.4026867E-06  1.1283340E-01 -2.2385018E-02
  7.8507600E+01  5.1963615E-02  3.7764392E-04  4.5805506E-05  1.0797730E-01 -2.2864891E-02
  7.8507600E+01  5.0961525E-02  2.8407189E-04 -1.4885636E-05  1.0194304E-01 -2.2578399E-02
  7.8507600E+01  4.9828571E-02  1.6883433E-04 -1.8546466E-05  9.5048488E-02 -2.1972999E-02
  7.8507600E+01  4.8580900E-02  2.5783327E-04  1.9259455E-05  8.7640048E-02 -2.1072060E-02
  7.8507600E+01  4.7247731E-02  4.7837357E-04  1.7492240E-05  8.0200774E-02 -1.9821234E-02
  7.8507600E+01  4.5870362E-02  5.2503776E-04  1.7968235E-05  7.2971725E-02 -1.8182841E-02
  7.8507600E+01  4.4484302E-02  4.9191246E-04  1.8694071E-05  6.6024365E-02 -1.6247073E-02
  7.8507600E+01  4.3130889E-02  3.7148458E-04  1.4138126E-06  5.9449624E-02 -1.4232319E-02
  7.8507600E+01  4.1826222E-02  1.6478009E-04 -1.2013713E-05  5.3262051E-02 -1.2266157E-02
  7.8507600E+01  4.0591187E-02  7.8251334E-05  2.0521046E-05  4.7554821E-02 -1.0365941E-02
  7.8507600E+01  3.9439584E-02  6.9010416E-05 -3.0016440E-05  4.2429101E-02 -8.7692152E-03
  7.8507600E+01  3.8377605E-02  1.0965573E-04  1.4445764E-05  3.7950809E-02 -7.2462620E-03
  7.8507600E+01  3.7411118E-02  2.1943430E-04 -1.7168816E-06  3.4057637E-02 -5.7645186E-03
  7.8507600E+01  3.6548393E-02  2.1046771E-04 -3.2494419E-06  3.0695760E-02 -4.3204908E-03
  7.8507600E+01  3.5786010E-02  1.8318035E-04  4.1212690E-06  2.7864230E-02 -3.0733262E-03
  7.8507600E+01  3.5114473E-02  1.1905314E-04 -1.3918146E-06  2.5555682E-02 -2.1607341E-03
  7.8507600E+01  3.4516469E-02 -6.0339240E-06 -9.0882575E-06  2.3699757E-02 -1.5651128E-03
  7.8507600E+01  3.3980704E-02 -4.3173505E-05  1.1668161E-05  2.2196401E-02 -1.1451894E-03
  7.8507600E+01  3.3501292E-02 -1.5746257E-05 -1.6755471E-05  2.0936358E-02 -8.7973896E-04
  7.8507600E+01  3.3068279E-02 -3.8151343E-05  2.0492555E-05  1.9901002E-02 -7.9617701E-04
  7.8507600E+01  3.2680675E-02  5.1549102E-05 -2.4245209E-06  1.8966173E-02 -8.8826953E-04
  7.8507600E+01  3.2352975E-02  4.1627930E-05 -1.1616828E-05  1.8167931E-02 -1.0900446E-03
  7.8507600E+01  3.2075855E-02  2.9313091E-05 -6.9649818E-07  1.7564615E-02 -1.3474472E-03
  7.8507600E+01  3.1833240E-02  2.3720220E-05  5.6082829E-06  1.7159031E-02 -1.6396878E-03
  7.8507600E+01  3.1610542E-02 -2.2633755E-05  9.1802129E-07  1.6881653E-02 -1.9515621E-03
  7.8507600E+01  3.1396882E-02 -5.8574154E-05 -6.9846797E-07  1.6625014E-02 -2.2549703E-03
  7.8507600E+01  3.1187473E-02 -9.2911880E-06  4.7693945E-06  1.6326434E-02 -2.5135771E-03
  7.8507600E+01  3.0985123E-02 -2.9338198E-05 -1.7605533E-06  1.6043294E-02 -2.6668434E-03
  7.8507600E+01  3.0788171E-02 -8.1064673E-06 -1.6917467E-06  1.5808189E-02 -2.7108933E-03
  7.8507600E+01  3.0599866E-02  3.5104061E-05  5.2413919E-07  1.5597959E-02 -2.6149848E-03
  7.8507600E+01  3.0417369E-02  8.8444092E-05  2.5043384E-06  1.5403468E-02 -2.3942605E-03
  7.8507600E+01  3.0230507E-02  1.0340348E-04  1.6003510E-06  1.5218462E-02 -2.1204805E-03
  7.8507600E+01  3.0027727E-02  6.8285997E-05 -1.2912329E-06  1.5029990E-02 -1.8716647E-03
  7.8507600E+01  2.9797009E-02  4.4741011E-05 -8.6478415E-07  1.4813995E-02 -1.6865930E-03
  7.8507600E+01  2.9530639E-02  8.9067524E-05  2.4824039E-06  1.4542537E-02 -1.5531997E-03
  7.8507600E+01  2.9229213E-02  7.7205362E-05  1.8602305E-06  1.4199856E-02 -1.4448206E-03
  7.8507600E+01  2.8897925E-02  1.0067179E-04 -3.8966290E-06  1.3811851E-02 -1.3678741E-03
  7.8507600E+01  2.8548322E-02  1.4545257E-04 -2.4732289E-06  1.3414923E-02 -1.3163129E-03
  7.8507600E+01  2.8194277E-02  1.7981033E-04  4.7644222E-06  1.3032746E-02 -1.2735053E-03
  7.8507600E+01  2.7841556E-02  1.5556300E-04  2.6898530E-06  1.2666261E-02 -1.2330747E-03
  7.8507600E+01  2.7491628E-02  8.2233687E-05 -1.2848871E-06  1.2308900E-02 -1.2046310E-03
  7.8507600E+01  2.7146977E-02  2.9081048E-05  7.9367606E-07  1.1958946E-02 -1.2026958E-03
  7.8507600E+01  2.6805961E-02  4.6249658E-05 -2.4371881E-06  1.1617616E-02 -1.2300147E-03
  7.8507600E+01  2.6463253E-02  5.1693341E-06  8.4736384E-06  1.1289283E-02 -1.2703211E-03
  7.8507600E+01  2.6114183E-02  2.0010123E-05 -1.2187956E-06  1.0945337E-02 -1.3038771E-03
  7.8507600E+01  2.5765489E-02  6.9494094E-05 -6.3918832E-07  1.0578653E-02 -1.3209748E-03
  7.8507600E+01  2.5425491E-02  1.2508055E-04  2.8359815E-06  1.0190601E-02 -1.3284036E-03
  7.8507600E+01  2.5099202E-02  1.1730798E-04  6.6481208E-07  9.7955409E-03 -1.3244445E-03
  7.8507600E+01  2.4785476E-02  7.2946611E-05 -2.9442283E-06  9.4120265E-03 -1.3092894E-03
  7.8507600E+01  2.4480907E-02  5.1275788E-05 -2.5584904E-07  9.0630434E-03 -1.2926185E-03
  7.8507600E+01  2.4176081E-02  4.6964418E-05  5.1428746E-06  8.7624269E-03 -1.2904859E-03
  7.8507600E+01  2.3865192E-02  4.5456084E-05 -3.5143487E-06  8.5066449E-03 -1.3045542E-03
  7.8507600E+01  2.3552054E-02  2.3459929E-05  7.2238808E-06  8.2686319E-03 -1.3137361E-03
  7.8507600E+01  2.3242621E-02  6.4259054E-05 -3.0689743E-06  8.0195080E-03 -1.2981838E-03
  7.8507600E+01  2.2940821E-02  9.3255745E-05 -6.9857984E-08  7.7488066E-03 -1.2760872E-03
  7.8507600E+01  2.2644073E-02  8.7390592E-05  1.0137126E-06  7.4637688E-03 -1.2531189E-03
  7.8507600E+01  2.2350812E-02  7.8705680E-05 -3.5307125E-06  7.1759976E-03 -1.2331658E-03
  7.8507600E+01  2.2057895E-02  8.5160021E-05 -1.2773250E-06  6.8928144E-03 -1.2217594E-03
  7.8507600E+01  2.1762147E-02  9.7932061E-05  3.2457963E-06  6.6190652E-03 -1.2192280E-03
  7.8507600E+01  2.1460609E-02  1.0797336E-04 -5.2695607E-06  6.3583965E-03 -1.2172657E-03
  7.8507600E+01  2.1151468E-02  1.1567133E-04  3.4169166E-06  6.1126519E-03 -1.2157066E-03
  7.8507600E+01  2.0836738E-02  1.2086562E-04 -1.9586177E-06  5.8856413E-03 -1.1820928E-03
  7.8507600E+01  2.0516718E-02  1.4068311E-04  2.0841385E-06  5.6692575E-03 -1.1224661E-03
  7.8507600E+01  2.0195857E-02  1.5222696E-04  1.1386594E-06  5.4585777E-03 -1.0382607E-03
  7.8507600E+01  1.9874679E-02  1.5404580E-04 -4.1318053E-07  5.2506255E-03 -9.2983684E-04
