          atime          uvari          vvari          wvari          pvari          tvari
  7.8507600E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0131337E-03  0.0000000E+00
  7.8507600E+01  3.4338657E-07  4.2585203E-13  3.0234332E-07  1.0130481E-03  0.0000000E+00
  7.8507600E+01  5.4335580E-06  6.0385703E-11  4.7967614E-06  1.0127948E-03  0.0000000E+00
  7.8507600E+01  2.7002397E-05  1.5058311E-09  2.3946432E-05  1.0123844E-03  0.0000000E+00
  7.8507600E+01  8.3129733E-05  1.4694585E-08  7.4215382E-05  1.0118365E-03  0.0000000E+00
  7.8507600E+01  1.9616906E-04  8.5220445E-08  1.7674522E-04  1.0111829E-03  0.0000000E+00
  7.8507600E+01  3.8985617E-04  3.5455100E-07  3.5555416E-04  1.0104738E-03  0.0000000E+00
  7.8507600E+01  6.8582340E-04  1.1703257E-06  6.3548391E-04  1.0097865E-03  0.0000000E+00
  7.8507600E+01  1.0995602E-03  3.2549052E-06  1.0398974E-03  1.0092406E-03  0.0000000E+00
  7.8507600E+01  1.6360471E-03  7.9277172E-06  1.5881220E-03  1.0090216E-03  0.0000000E+00
  7.8507600E+01  2.2855796E-03  1.7354218E-05  2.2925685E-03  1.0094173E-03  0.0000000E+00
  7.8507600E+01  3.0211497E-03  3.4770975E-05  3.1559217E-03  1.0108629E-03  0.0000000E+00
  7.8507600E+01  3.7992656E-03  6.4626104E-05  4.1693895E-03  1.0139918E-03  0.0000000E+00
  7.8507600E+01  4.5655856E-03  1.1261775E-04  5.3132216E-03  1.0196721E-03  0.0000000E+00
  7.8507600E+01  5.2609080E-03  1.8528096E-04  6.5534173E-03  1.0289742E-03  0.0000000E+00
  7.8507600E+01  5.8368195E-03  2.8985305E-04  7.8514676E-03  1.0431355E-03  0.0000000E+00
  7.8507600E+01  6.2621687E-03  4.3317087E-04  9.1611681E-03  1.0633565E-03  0.0000000E+00
  7.8507600E+01  6.5329705E-03  6.2142858E-04  1.0439892E-02  1.0906816E-03  0.0000000E+00
  7.8507600E+01  6.6716569E-03  8.5877261E-04  1.1646987E-02  1.1257090E-03  0.0000000E+00
  7.8507600E+01  6.7243861E-03  1.1478492E-03  1.2753616E-02  1.1685987E-03  0.0000000E+00
  7.8507600E+01  6.7514523E-03  1.4886510E-03  1.3738493E-02  1.2188444E-03  0.0000000E+00
  7.8507600E+01  6.8185489E-03  1.8795536E-03  1.4591839E-02  1.2754222E-03  0.0000000E+00
  7.8507600E+01  6.9871674E-03  2.3164340E-03  1.5311357E-02  1.3367076E-03  0.0000000E+00
  7.8507600E+01  7.3074073E-03  2.7946677E-03  1.5903913E-02  1.4008567E-03  0.0000000E+00
  7.8507600E+01  7.8133246E-03  3.3083324E-03  1.6381043E-02  1.4658320E-03  0.0000000E+00
  7.8507600E+01  8.5215219E-03  3.8515431E-03  1.6758447E-02  1.5297505E-03  0.0000000E+00
  7.8507600E+01  9.4320661E-03  4.4187028E-03  1.7054158E-02  1.5910242E-03  0.0000000E+00
  7.8507600E+01  1.0530728E-02  5.0046311E-03  1.7287351E-02  1.6484707E-03  0.0000000E+00
  7.8507600E+01  1.1794753E-02  5.6057816E-03  1.7477863E-02  1.7014379E-03  0.0000000E+00
  7.8507600E+01  1.3192890E-02  6.2188156E-03  1.7644775E-02  1.7496305E-03  0.0000000E+00
  7.8507600E+01  1.4691952E-02  6.8423473E-03  1.7806115E-02  1.7931905E-03  0.0000000E+00
  7.8507600E+01  1.6257185E-02  7.4757379E-03  1.7977636E-02  1.8324956E-03  0.0000000E+00
  7.8507600E+01  1.7854392E-02  8.1188848E-03  1.8171963E-02  1.8680732E-03  0.0000000E+00
  7.8507600E+01  1.9456799E-02  8.7737409E-03  1.8398257E-02  1.9006305E-03  0.0000000E+00
  7.8507600E+01  2.1044907E-02  9.4426737E-03  1.8660827E-02  1.9309257E-03  0.0000000E+00
  7.8507600E+01  2.2608676E-02  1.0128890E-02  1.8959106E-02  1.9597882E-03  0.0000000E+00
  7.8507600E+01  2.4148034E-02  1.0835005E-02  1.9287304E-02  1.9880866E-03  0.0000000E+00
  7.8507600E+01  2.5671321E-02  1.1563914E-02  1.9637641E-02  2.0167321E-03  0.0000000E+00
  7.8507600E+01  2.7180376E-02  1.2314592E-02  2.0001429E-02  2.0464398E-03  0.0000000E+00
  7.8507600E+01  2.8673716E-02  1.3085484E-02  2.0372855E-02  2.0778777E-03  0.0000000E+00
  7.8507600E+01  3.0144885E-02  1.3873886E-02  2.0748941E-02  2.1116570E-03  0.0000000E+00
  7.8507600E+01  3.1583246E-02  1.4672494E-02  2.1125127E-02  2.1479845E-03  0.0000000E+00
  7.8507600E+01  3.2992831E-02  1.5474139E-02  2.1497249E-02  2.1867932E-03  0.0000000E+00
  7.8507600E+01  3.4392149E-02  1.6272816E-02  2.1868945E-02  2.2275485E-03  0.0000000E+00
  7.8507600E+01  3.5797346E-02  1.7057904E-02  2.2249799E-02  2.2693371E-03  0.0000000E+00
  7.8507600E+01  3.7232021E-02  1.7821962E-02  2.2656911E-02  2.3113992E-03  0.0000000E+00
  7.8507600E+01  3.8718617E-02  1.8556045E-02  2.3105110E-02  2.3532414E-03  0.0000000E+00
