          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  7.8507600E+01 -1.7720707E-09  2.2915294E-06 -5.0132529E-26  4.8925311E-02  0.0000000E+00
  7.8507600E+01  3.5816302E-04  4.1110884E-04  1.2153351E-21  4.8925749E-02  0.0000000E+00
  7.8507600E+01  1.4185237E-03  1.6217073E-03  1.1396513E-20  4.8927057E-02  0.0000000E+00
  7.8507600E+01  3.1384479E-03  3.5879037E-03  3.7109094E-20  4.8929164E-02  0.0000000E+00
  7.8507600E+01  5.4454491E-03  6.2366874E-03  6.6131795E-20  4.8931768E-02  0.0000000E+00
  7.8507600E+01  8.2361396E-03  9.4753832E-03  8.2123812E-20  4.8934060E-02  0.0000000E+00
  7.8507600E+01  1.1369814E-02  1.3194944E-02  1.1035752E-19  4.8934343E-02  0.0000000E+00
  7.8507600E+01  1.4663786E-02  1.7275988E-02  1.9945616E-19  4.8929592E-02  0.0000000E+00
  7.8507600E+01  1.7887551E-02  2.1590563E-02  3.0534548E-19  4.8914952E-02  0.0000000E+00
  7.8507600E+01  2.0761878E-02  2.5999227E-02  4.3635471E-19  4.8883300E-02  0.0000000E+00
  7.8507600E+01  2.2969621E-02  3.0339757E-02  5.4626073E-19  4.8824957E-02  0.0000000E+00
  7.8507600E+01  2.4189334E-02  3.4422072E-02  8.7405551E-19  4.8727747E-02  0.0000000E+00
  7.8507600E+01  2.4153374E-02  3.8013949E-02  1.1497623E-18  4.8577445E-02  0.0000000E+00
  7.8507600E+01  2.2715077E-02  4.0847945E-02  1.8684174E-18  4.8358510E-02  0.0000000E+00
  7.8507600E+01  1.9913859E-02  4.2633037E-02  3.5451504E-18  4.8056359E-02  0.0000000E+00
  7.8507600E+01  1.5981470E-02  4.3107356E-02  3.6095722E-18  4.7657660E-02  0.0000000E+00
  7.8507600E+01  1.1311844E-02  4.2087672E-02  3.9834591E-19  4.7153894E-02  0.0000000E+00
  7.8507600E+01  6.3622985E-03  3.9534479E-02  2.6080779E-18  4.6540837E-02  0.0000000E+00
  7.8507600E+01  1.5862547E-03  3.5567995E-02  2.6716258E-18  4.5821842E-02  0.0000000E+00
  7.8507600E+01 -2.6636946E-03  3.0468732E-02  9.0399607E-20  4.5004613E-02  0.0000000E+00
  7.8507600E+01 -6.1774768E-03  2.4648814E-02 -3.3244142E-18  4.4103824E-02  0.0000000E+00
  7.8507600E+01 -8.9238836E-03  1.8605791E-02 -6.5749951E-18  4.3137400E-02  0.0000000E+00
  7.8507600E+01 -1.1019183E-02  1.2866443E-02 -1.2347129E-17  4.2128023E-02  0.0000000E+00
  7.8507600E+01 -1.2674535E-02  7.8723052E-03 -2.0810710E-17  4.1097641E-02  0.0000000E+00
  7.8507600E+01 -1.4103956E-02  3.9297693E-03 -2.5626825E-17  4.0068958E-02  0.0000000E+00
  7.8507600E+01 -1.5475581E-02  1.1880658E-03 -2.6620357E-17  3.9062010E-02  0.0000000E+00
  7.8507600E+01 -1.6887353E-02 -3.9110563E-04 -4.5173873E-17  3.8093758E-02  0.0000000E+00
  7.8507600E+01 -1.8349110E-02 -9.7177300E-04 -4.5134236E-17  3.7177695E-02  0.0000000E+00
  7.8507600E+01 -1.9837112E-02 -8.0472759E-04 -3.3602674E-17  3.6322106E-02  0.0000000E+00
  7.8507600E+01 -2.1315712E-02 -1.4929197E-04 -3.5454066E-17  3.5532263E-02  0.0000000E+00
  7.8507600E+01 -2.2755006E-02  7.5606900E-04 -4.7462460E-17  3.4808192E-02  0.0000000E+00
  7.8507600E+01 -2.4135942E-02  1.7142051E-03 -4.8689355E-17  3.4146943E-02  0.0000000E+00
  7.8507600E+01 -2.5441911E-02  2.5928401E-03 -4.3060193E-17  3.3543356E-02  0.0000000E+00
  7.8507600E+01 -2.6633049E-02  3.3583811E-03 -5.3809377E-17  3.2989523E-02  0.0000000E+00
  7.8507600E+01 -2.7661317E-02  3.9638263E-03 -4.9320711E-17  3.2477137E-02  0.0000000E+00
  7.8507600E+01 -2.8490201E-02  4.3943245E-03 -4.3576704E-17  3.1997416E-02  0.0000000E+00
  7.8507600E+01 -2.9079600E-02  4.6106309E-03 -3.9664733E-17  3.1542068E-02  0.0000000E+00
  7.8507600E+01 -2.9457758E-02  4.6322309E-03 -3.6761915E-17  3.1102655E-02  0.0000000E+00
  7.8507600E+01 -2.9742559E-02  4.4835265E-03 -3.4103664E-17  3.0672934E-02  0.0000000E+00
  7.8507600E+01 -3.0014577E-02  4.1346478E-03 -3.3718245E-17  3.0246408E-02  0.0000000E+00
  7.8507600E+01 -3.0154228E-02  3.4577533E-03 -3.5853466E-17  2.9816822E-02  0.0000000E+00
  7.8507600E+01 -2.9887601E-02  2.2444858E-03 -1.7162947E-17  2.9381119E-02  0.0000000E+00
  7.8507600E+01 -2.9114416E-02  5.4957288E-04  2.9134572E-18  2.8937767E-02  0.0000000E+00
  7.8507600E+01 -2.7995969E-02 -1.2229402E-03 -1.0542278E-17  2.8487134E-02  0.0000000E+00
  7.8507600E+01 -2.6846075E-02 -2.4429142E-03 -6.4188204E-18  2.8033538E-02  0.0000000E+00
  7.8507600E+01 -2.5950218E-02 -2.7348648E-03 -1.4244279E-18  2.7580725E-02  0.0000000E+00
  7.8507600E+01 -2.5447950E-02 -1.9441904E-03 -6.3336619E-18  2.7133905E-02  0.0000000E+00
  7.8507600E+01 -2.5333058E-02 -1.8011960E-04 -9.9075533E-18  2.6701353E-02  0.0000000E+00
  7.8507600E+01 -2.5526726E-02  2.1843774E-03 -2.9572087E-18  2.6290318E-02  0.0000000E+00
  7.8507600E+01 -2.5944222E-02  4.6856781E-03 -2.6716450E-18  2.5907203E-02  0.0000000E+00
  7.8507600E+01 -2.6349098E-02  6.7422971E-03 -1.1590217E-17  2.5558555E-02  0.0000000E+00
