          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01 -1.1995741E-02  1.0544451E-01 -1.0227081E-02 -1.0233713E-02 -2.0572476E-05
  7.8507600E+01 -1.1825327E-02  1.0947383E-01 -1.1202063E-02 -1.1224670E-02 -3.4210143E-06
  7.8507600E+01 -1.0866847E-02  1.1282894E-01 -1.2295269E-02 -1.2310077E-02  9.1651793E-06
  7.8507600E+01 -8.9655385E-03  1.1537254E-01 -1.3542721E-02 -1.3564463E-02  6.0808146E-05
  7.8507600E+01 -5.7259133E-03  1.1707595E-01 -1.5098378E-02 -1.5125163E-02 -8.9790192E-06
  7.8507600E+01 -1.5607764E-03  1.1800840E-01 -1.7050092E-02 -1.7051728E-02  9.6511658E-06
  7.8507600E+01  2.9042003E-03  1.1783839E-01 -1.9176818E-02 -1.9156614E-02  3.6047265E-05
  7.8507600E+01  7.2005990E-03  1.1617940E-01 -2.1091337E-02 -2.1066103E-02 -1.4874945E-06
  7.8507600E+01  1.1081188E-02  1.1283340E-01 -2.2386505E-02 -2.2385018E-02 -7.4026867E-06
  7.8507600E+01  1.4569020E-02  1.0797730E-01 -2.2833696E-02 -2.2864891E-02  4.5805506E-05
  7.8507600E+01  1.7933174E-02  1.0194304E-01 -2.2561431E-02 -2.2578399E-02 -1.4885636E-05
  7.8507600E+01  2.1258417E-02  9.5048488E-02 -2.1954177E-02 -2.1972999E-02 -1.8546466E-05
  7.8507600E+01  2.5130254E-02  8.7640048E-02 -2.1042184E-02 -2.1072060E-02  1.9259455E-05
  7.8507600E+01  2.8850406E-02  8.0200774E-02 -1.9811300E-02 -1.9821234E-02  1.7492240E-05
  7.8507600E+01  3.1590062E-02  7.2971725E-02 -1.8197558E-02 -1.8182841E-02  1.7968235E-05
  7.8507600E+01  3.3008820E-02  6.6024365E-02 -1.6275400E-02 -1.6247073E-02  1.8694071E-05
  7.8507600E+01  3.3292005E-02  5.9449624E-02 -1.4238024E-02 -1.4232319E-02  1.4138126E-06
  7.8507600E+01  3.2828415E-02  5.3262051E-02 -1.2234309E-02 -1.2266157E-02 -1.2013713E-05
  7.8507600E+01  3.1885378E-02  4.7554821E-02 -1.0354426E-02 -1.0365941E-02  2.0521046E-05
  7.8507600E+01  3.0863179E-02  4.2429101E-02 -8.7572222E-03 -8.7692152E-03 -3.0016440E-05
  7.8507600E+01  2.9640383E-02  3.7950809E-02 -7.2293448E-03 -7.2462620E-03  1.4445764E-05
  7.8507600E+01  2.7481655E-02  3.4057637E-02 -5.7569708E-03 -5.7645186E-03 -1.7168816E-06
  7.8507600E+01  2.4593780E-02  3.0695760E-02 -4.3246840E-03 -4.3204908E-03 -3.2494419E-06
  7.8507600E+01  2.1650394E-02  2.7864230E-02 -3.0876947E-03 -3.0733262E-03  4.1212690E-06
  7.8507600E+01  1.9115418E-02  2.5555682E-02 -2.1667759E-03 -2.1607341E-03 -1.3918146E-06
  7.8507600E+01  1.6993973E-02  2.3699757E-02 -1.5486155E-03 -1.5651128E-03 -9.0882575E-06
  7.8507600E+01  1.5046947E-02  2.2196401E-02 -1.1332329E-03 -1.1451894E-03  1.1668161E-05
  7.8507600E+01  1.3248837E-02  2.0936358E-02 -8.8167203E-04 -8.7973896E-04 -1.6755471E-05
  7.8507600E+01  1.1544854E-02  1.9901002E-02 -7.8904705E-04 -7.9617701E-04  2.0492555E-05
  7.8507600E+01  9.3386156E-03  1.8966173E-02 -8.7881415E-04 -8.8826953E-04 -2.4245209E-06
  7.8507600E+01  7.0425391E-03  1.8167931E-02 -1.0927667E-03 -1.0900446E-03 -1.1616828E-05
  7.8507600E+01  5.1365788E-03  1.7564615E-02 -1.3553596E-03 -1.3474472E-03 -6.9649818E-07
  7.8507600E+01  3.6972658E-03  1.7159031E-02 -1.6404643E-03 -1.6396878E-03  5.6082829E-06
  7.8507600E+01  2.5096028E-03  1.6881653E-02 -1.9463248E-03 -1.9515621E-03  9.1802129E-07
  7.8507600E+01  1.4325471E-03  1.6625014E-02 -2.2513332E-03 -2.2549703E-03 -6.9846797E-07
  7.8507600E+01  5.8784942E-04  1.6326434E-02 -2.5101920E-03 -2.5135771E-03  4.7693945E-06
  7.8507600E+01 -1.0419177E-05  1.6043294E-02 -2.6678892E-03 -2.6668434E-03 -1.7605533E-06
  7.8507600E+01 -5.9174928E-04  1.5808189E-02 -2.7005883E-03 -2.7108933E-03 -1.6917467E-06
  7.8507600E+01 -1.1487017E-03  1.5597959E-02 -2.6142499E-03 -2.6149848E-03  5.2413919E-07
  7.8507600E+01 -1.4218458E-03  1.5403468E-02 -2.4018641E-03 -2.3942605E-03  2.5043384E-06
  7.8507600E+01 -1.3046348E-03  1.5218462E-02 -2.1233367E-03 -2.1204805E-03  1.6003510E-06
  7.8507600E+01 -9.0475643E-04  1.5029990E-02 -1.8684014E-03 -1.8716647E-03 -1.2912329E-06
