          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  1.6688656E-05 -5.7332533E-03 -3.7594596E-02 -1.7203601E-03  1.0130044E-01
  2.0799350E+02  1.1425646E-05 -1.4178924E-04 -3.5660639E-02 -1.3909555E-03  9.3289916E-02
  2.0799350E+02  5.6918110E-06  5.2334680E-03 -3.3742959E-02 -1.0432900E-03  8.4867393E-02
  2.0799350E+02  2.7281358E-06  1.0152580E-02 -3.1874957E-02 -6.4998442E-04  7.6339863E-02
  2.0799350E+02  3.5433570E-06  1.4422592E-02 -3.0080340E-02 -2.1922950E-04  6.7954445E-02
  2.0799350E+02  6.7025400E-06  1.7907972E-02 -2.8367567E-02  2.1417409E-04  5.9891842E-02
  2.0799350E+02  9.1570392E-06  2.0495577E-02 -2.6752127E-02  6.0088000E-04  5.2395938E-02
  2.0799350E+02  8.2844479E-06  2.2189516E-02 -2.5213349E-02  9.1095276E-04  4.5569915E-02
  2.0799350E+02  4.6781817E-06  2.3029436E-02 -2.3730927E-02  1.1432971E-03  3.9496244E-02
  2.0799350E+02  5.6468692E-06  2.3027882E-02 -2.2327687E-02  1.3198483E-03  3.4269340E-02
  2.0799350E+02  2.8608261E-05  2.2016575E-02 -2.1088923E-02  1.4436504E-03  2.9826126E-02
  2.0799350E+02  4.4096383E-05  1.9968004E-02 -1.9669210E-02  1.3474789E-03  2.6073914E-02
  2.0799350E+02  4.3253836E-06  1.8164142E-02 -1.7789450E-02  1.2095909E-03  2.2910330E-02
  2.0799350E+02 -1.7514642E-06  1.6133053E-02 -1.6478078E-02  1.1427458E-03  2.0351550E-02
  2.0799350E+02  2.5717870E-06  1.4017955E-02 -1.5452655E-02  1.0558561E-03  1.8284315E-02
  2.0799350E+02  6.2994297E-06  1.1914479E-02 -1.4573096E-02  9.2996272E-04  1.6614058E-02
  2.0799350E+02  6.2492477E-06  9.8961514E-03 -1.3795233E-02  7.8354154E-04  1.5276858E-02
  2.0799350E+02  3.4456207E-06  7.9778376E-03 -1.3109149E-02  6.4270110E-04  1.4203610E-02
  2.0799350E+02  3.1513883E-07  6.1718736E-03 -1.2525104E-02  5.2706183E-04  1.3348965E-02
  2.0799350E+02 -1.1403945E-06  4.4795049E-03 -1.2044903E-02  4.4038522E-04  1.2672655E-02
  2.0799350E+02 -2.9775106E-07  2.9120215E-03 -1.1656075E-02  3.7147838E-04  1.2141679E-02
  2.0799350E+02  1.9779277E-06  1.4941893E-03 -1.1331709E-02  3.0105681E-04  1.1726406E-02
  2.0799350E+02  3.9432826E-06  2.6969148E-04 -1.1040268E-02  2.1281842E-04  1.1401234E-02
