          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  2.0799350E+02  1.1112636E-01 -8.4015849E-06  1.0305542E-01  2.2723083E-02  0.0000000E+00
  2.0799350E+02  1.0949421E-01 -5.8827670E-06  1.0186516E-01  2.2723404E-02  0.0000000E+00
  2.0799350E+02  1.0467879E-01  8.0805479E-06  9.8355147E-02  2.2724345E-02  0.0000000E+00
  2.0799350E+02  9.6918506E-02  5.2033788E-05  9.2695253E-02  2.2725830E-02  0.0000000E+00
  2.0799350E+02  8.6599306E-02  1.5429116E-04  8.5135461E-02  2.2727699E-02  0.0000000E+00
  2.0799350E+02  7.4234995E-02  3.4827110E-04  7.5969437E-02  2.2729641E-02  0.0000000E+00
  2.0799350E+02  6.0463513E-02  6.6494093E-04  6.5523738E-02  2.2731077E-02  0.0000000E+00
  2.0799350E+02  4.6026117E-02  1.1234946E-03  5.4156777E-02  2.2730983E-02  0.0000000E+00
  2.0799350E+02  3.1743710E-02  1.7225269E-03  4.2274966E-02  2.2727662E-02  0.0000000E+00
  2.0799350E+02  1.8473353E-02  2.4350952E-03  3.0340782E-02  2.2718489E-02  0.0000000E+00
  2.0799350E+02  7.0343994E-03  3.2105270E-03  1.8851061E-02  2.2699682E-02  0.0000000E+00
  2.0799350E+02 -1.9005981E-03  3.9836091E-03  8.2787154E-03  2.2666188E-02  0.0000000E+00
  2.0799350E+02 -7.9246909E-03  4.6871040E-03 -9.8620552E-04  2.2611715E-02  0.0000000E+00
  2.0799350E+02 -1.0967636E-02  5.2584469E-03 -8.6203792E-03  2.2528901E-02  0.0000000E+00
  2.0799350E+02 -1.1281529E-02  5.6322746E-03 -1.4219964E-02  2.2410112E-02  0.0000000E+00
  2.0799350E+02 -9.4351541E-03  5.7425995E-03 -1.7351299E-02  2.2247523E-02  0.0000000E+00
  2.0799350E+02 -6.6083017E-03  5.6019332E-03 -1.8551989E-02  2.2034465E-02  0.0000000E+00
  2.0799350E+02 -3.8446524E-03  5.2803267E-03 -1.8831618E-02  2.1765805E-02  0.0000000E+00
  2.0799350E+02 -1.3729935E-03  4.7097190E-03 -1.7371350E-02  2.1438256E-02  0.0000000E+00
  2.0799350E+02  2.2314805E-04  4.0159312E-03 -1.5459669E-02  2.1050610E-02  0.0000000E+00
  2.0799350E+02  1.0774385E-03  3.2481968E-03 -1.3291261E-02  2.0604898E-02  0.0000000E+00
  2.0799350E+02  1.3546889E-03  2.4546351E-03 -1.1041328E-02  2.0104553E-02  0.0000000E+00
  2.0799350E+02  1.2348011E-03  1.6808121E-03 -8.8574118E-03  1.9555830E-02  0.0000000E+00
  2.0799350E+02  8.9768882E-04  9.6308190E-04 -6.8401216E-03  1.8965554E-02  0.0000000E+00
  2.0799350E+02  5.0499700E-04  3.2836180E-04 -5.0463635E-03  1.8342390E-02  0.0000000E+00
  2.0799350E+02  1.8220771E-04 -2.0870713E-04 -3.4896352E-03  1.7695361E-02  0.0000000E+00
  2.0799350E+02  3.5482229E-06 -6.4508489E-04 -2.1539384E-03  1.7033744E-02  0.0000000E+00
  2.0799350E+02 -1.7562663E-05 -9.8733722E-04 -1.0133277E-03  1.6367024E-02  0.0000000E+00
  2.0799350E+02  7.2071237E-05 -1.2488057E-03 -5.1663035E-05  1.5703609E-02  0.0000000E+00
  2.0799350E+02  1.8253376E-04 -1.4445499E-03  7.1832744E-04  1.5052376E-02  0.0000000E+00
  2.0799350E+02  2.2281756E-04 -1.5882485E-03  1.2590599E-03  1.4420737E-02  0.0000000E+00
  2.0799350E+02  1.7781725E-04 -1.6903709E-03  1.5433870E-03  1.3815992E-02  0.0000000E+00
  2.0799350E+02  2.3509633E-04 -1.7629491E-03  1.6552090E-03  1.3245248E-02  0.0000000E+00
  2.0799350E+02  5.8747884E-04 -1.8247851E-03  1.8285421E-03  1.2713461E-02  0.0000000E+00
  2.0799350E+02  1.1613874E-04 -1.8414139E-03  1.5317071E-03  1.2226883E-02  0.0000000E+00
  2.0799350E+02 -1.3695531E-04 -1.8463168E-03  1.1475659E-03  1.1789545E-02  0.0000000E+00
  2.0799350E+02 -3.2089643E-04 -1.8511054E-03  7.5886742E-04  1.1405485E-02  0.0000000E+00
  2.0799350E+02 -5.0894299E-04 -1.8573454E-03  4.1480669E-04  1.1078202E-02  0.0000000E+00
  2.0799350E+02 -7.3221661E-04 -1.8596502E-03  1.3561081E-04  1.0812171E-02  0.0000000E+00
  2.0799350E+02 -1.0088281E-03 -1.8491476E-03 -8.4031810E-05  1.0610661E-02  0.0000000E+00
  2.0799350E+02 -1.3615135E-03 -1.8167112E-03 -2.6623130E-04  1.0476335E-02  0.0000000E+00
  2.0799350E+02 -1.8193526E-03 -1.7559125E-03 -4.3928816E-04  1.0411795E-02  0.0000000E+00
  2.0799350E+02 -2.4081614E-03 -1.6649265E-03 -6.2827534E-04  1.0418306E-02  0.0000000E+00
  2.0799350E+02 -3.1287478E-03 -1.5470332E-03 -8.4517334E-04  1.0496165E-02  0.0000000E+00
  2.0799350E+02 -3.9259992E-03 -1.4105980E-03 -1.0802638E-03  1.0643887E-02  0.0000000E+00
  2.0799350E+02 -4.6816154E-03 -1.2653185E-03 -1.3024724E-03  1.0858893E-02  0.0000000E+00
  2.0799350E+02 -5.2309362E-03 -1.1184018E-03 -1.4651601E-03  1.1137715E-02  0.0000000E+00
  2.0799350E+02 -5.4523648E-03 -9.6937155E-04 -1.5258144E-03  1.1474697E-02  0.0000000E+00
  2.0799350E+02 -5.4841991E-03 -8.0203593E-04 -1.4869121E-03  1.1864900E-02  0.0000000E+00
  2.0799350E+02 -6.1165555E-03 -5.7777639E-04 -1.4591143E-03  1.2305759E-02  0.0000000E+00
  2.0799350E+02 -6.5296755E-03 -4.2134368E-04 -1.6593894E-03  1.2783452E-02  0.0000000E+00
  2.0799350E+02 -6.0279603E-03 -2.6830868E-04 -1.3593471E-03  1.3291442E-02  0.0000000E+00
  2.0799350E+02 -5.4025397E-03 -9.8787529E-05 -8.3609347E-04  1.3820068E-02  0.0000000E+00
  2.0799350E+02 -4.8585288E-03  6.8312540E-05 -3.4175903E-04  1.4355795E-02  0.0000000E+00
