          atime          uvcov          vwcov          wucov         pm1avg           tavg
  2.0799350E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2723083E-02  0.0000000E+00
  2.0799350E+02  4.5630322E-10  1.0826291E-10 -4.4832852E-10  2.2723404E-02  0.0000000E+00
  2.0799350E+02  1.8313745E-09  3.1079576E-10 -9.5758866E-09  2.2724345E-02  0.0000000E+00
  2.0799350E+02  6.5072928E-09  2.7853263E-10 -4.8279083E-08  2.2725830E-02  0.0000000E+00
  2.0799350E+02  2.1666739E-08 -4.2431015E-10 -1.4358242E-07  2.2727699E-02  0.0000000E+00
  2.0799350E+02  4.8676468E-08 -2.2155422E-09 -3.1828808E-07  2.2729641E-02  0.0000000E+00
  2.0799350E+02  4.0452245E-08 -5.3984881E-09 -5.7861973E-07  2.2731077E-02  0.0000000E+00
  2.0799350E+02 -1.9343488E-07 -1.0157513E-08 -9.0202040E-07  2.2730983E-02  0.0000000E+00
  2.0799350E+02 -1.1495818E-06 -1.6697399E-08 -1.2268267E-06  2.2727662E-02  0.0000000E+00
  2.0799350E+02 -3.8655032E-06 -2.5543225E-08 -1.4454084E-06  2.2718489E-02  0.0000000E+00
  2.0799350E+02 -1.0209038E-05 -3.7940908E-08 -1.4023365E-06  2.2699682E-02  0.0000000E+00
  2.0799350E+02 -2.3174902E-05 -5.6153859E-08 -8.9966452E-07  2.2666188E-02  0.0000000E+00
  2.0799350E+02 -4.7119540E-05 -8.3189336E-08  2.8907375E-07  2.2611715E-02  0.0000000E+00
  2.0799350E+02 -8.7882337E-05 -1.2103630E-07  2.3964915E-06  2.2528901E-02  0.0000000E+00
  2.0799350E+02 -1.5243009E-04 -1.6540895E-07  5.6138066E-06  2.2410112E-02  0.0000000E+00
  2.0799350E+02 -2.4858807E-04 -1.9437882E-07  1.0048364E-05  2.2247523E-02  0.0000000E+00
  2.0799350E+02 -3.8375224E-04 -1.4470884E-07  1.5630503E-05  2.2034465E-02  0.0000000E+00
  2.0799350E+02 -5.6470089E-04  1.9899503E-08  2.2131127E-05  2.1765805E-02  0.0000000E+00
  2.0799350E+02 -7.9609741E-04  4.5976636E-07  2.8802527E-05  2.1438256E-02  0.0000000E+00
