          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  1.9240597E-02  2.3141643E-04  1.0079452E-05  7.0602213E-03 -6.5406844E-04
  2.0799350E+02  1.8958331E-02  3.2016214E-04  1.5849230E-06  6.7888685E-03 -6.1859084E-04
  2.0799350E+02  1.8679130E-02  3.7069241E-04 -2.4984276E-06  6.5212492E-03 -5.9307614E-04
  2.0799350E+02  1.8401444E-02  3.8376146E-04 -1.5702664E-06  6.2636933E-03 -5.7531208E-04
  2.0799350E+02  1.8124720E-02  3.6774897E-04  1.4219968E-06  6.0219452E-03 -5.6443741E-04
  2.0799350E+02  1.7846521E-02  3.3416100E-04  3.6160070E-06  5.7974445E-03 -5.6080842E-04
  2.0799350E+02  1.7565698E-02  2.9383804E-04  3.8529842E-06  5.5899882E-03 -5.6542845E-04
  2.0799350E+02  1.7281727E-02  2.5467382E-04  2.7425199E-06  5.3974476E-03 -5.7868636E-04
  2.0799350E+02  1.6996527E-02  2.2078220E-04  1.7510907E-06  5.2175653E-03 -5.9895060E-04
  2.0799350E+02  1.6711207E-02  1.9209695E-04  1.8805554E-06  5.0465785E-03 -6.2186428E-04
  2.0799350E+02  1.6427929E-02  1.6569318E-04  2.6566002E-06  4.8813679E-03 -6.4041216E-04
  2.0799350E+02  1.6147017E-02  1.3742374E-04  2.1372894E-06  4.7185620E-03 -6.4682280E-04
  2.0799350E+02  1.5870345E-02  1.0490895E-04 -1.2652118E-06  4.5571978E-03 -6.3644157E-04
  2.0799350E+02  1.5596644E-02  7.0236169E-05 -4.3463974E-06  4.3963912E-03 -6.1469330E-04
  2.0799350E+02  1.5325699E-02  4.3902079E-05  8.8418993E-06  4.2377448E-03 -6.0745662E-04
  2.0799350E+02  1.5064780E-02  3.7117863E-05 -1.1557671E-06  4.0769740E-03 -6.0916082E-04
  2.0799350E+02  1.4805833E-02  8.8064633E-05 -4.5622463E-06  3.9114660E-03 -5.9323979E-04
  2.0799350E+02  1.4548127E-02  1.4323216E-04  1.7160530E-06  3.7513354E-03 -5.7717621E-04
  2.0799350E+02  1.4292318E-02  1.7627304E-04  4.7531307E-06  3.5992120E-03 -5.6254721E-04
  2.0799350E+02  1.4039687E-02  1.8650000E-04  3.2852875E-06  3.4552267E-03 -5.4982074E-04
  2.0799350E+02  1.3789781E-02  1.8298295E-04  3.4187436E-07  3.3170757E-03 -5.3950461E-04
  2.0799350E+02  1.3542451E-02  1.7454950E-04 -1.1332941E-06  3.1823495E-03 -5.3269525E-04
  2.0799350E+02  1.3297967E-02  1.6545292E-04 -1.8444840E-07  3.0493491E-03 -5.3085387E-04
  2.0799350E+02  1.3055829E-02  1.5492840E-04  2.0725742E-06  2.9168868E-03 -5.3518027E-04
  2.0799350E+02  1.2816653E-02  1.3955533E-04  3.5287484E-06  2.7854760E-03 -5.4582785E-04
  2.0799350E+02  1.2578916E-02  1.1654025E-04  2.6497781E-06  2.6554358E-03 -5.6133524E-04
  2.0799350E+02  1.2343130E-02  8.7222486E-05 -2.2027249E-07  2.5288617E-03 -5.7809989E-04
  2.0799350E+02  1.2107553E-02  5.8113930E-05 -2.4976932E-06  2.4067847E-03 -5.9091107E-04
