          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02 -1.1440230E-02  7.6694380E-03  3.4872138E-03  1.5891304E-02  0.0000000E+00
  2.0799350E+02 -1.1567046E-03  8.1619436E-03  3.4616970E-03  1.6346002E-02  0.0000000E+00
  2.0799350E+02  8.3258955E-03  8.3820032E-03  3.5972606E-03  1.6755437E-02  0.0000000E+00
  2.0799350E+02  1.6604842E-02  8.3190375E-03  3.9213045E-03  1.7112564E-02  0.0000000E+00
  2.0799350E+02  2.3494150E-02  7.9628511E-03  4.3589433E-03  1.7413339E-02  0.0000000E+00
  2.0799350E+02  2.8889248E-02  7.3314074E-03  4.7704986E-03  1.7652017E-02  0.0000000E+00
  2.0799350E+02  3.2872719E-02  6.4808106E-03  5.0255023E-03  1.7828758E-02  0.0000000E+00
  2.0799350E+02  3.5491835E-02  5.5117956E-03  5.0552409E-03  1.7944608E-02  0.0000000E+00
  2.0799350E+02  3.6619753E-02  4.5511483E-03  4.8848626E-03  1.8001569E-02  0.0000000E+00
  2.0799350E+02  3.5816088E-02  3.6323894E-03  4.5846729E-03  1.8003787E-02  0.0000000E+00
  2.0799350E+02  3.2941665E-02  2.5743382E-03  4.4200050E-03  1.7954408E-02  0.0000000E+00
  2.0799350E+02  3.0367418E-02  1.6465654E-03  4.3143020E-03  1.7859773E-02  0.0000000E+00
  2.0799350E+02  2.7570708E-02  8.7248105E-04  3.8229168E-03  1.7723840E-02  0.0000000E+00
  2.0799350E+02  2.4669953E-02  1.2485724E-04  3.2411002E-03  1.7552212E-02  0.0000000E+00
  2.0799350E+02  2.1724281E-02 -6.2245538E-04  2.7271324E-03  1.7349455E-02  0.0000000E+00
  2.0799350E+02  1.8788554E-02 -1.3324890E-03  2.3362374E-03  1.7121770E-02  0.0000000E+00
  2.0799350E+02  1.5869028E-02 -1.9569944E-03  2.0436411E-03  1.6872537E-02  0.0000000E+00
  2.0799350E+02  1.3000927E-02 -2.4461527E-03  1.7889729E-03  1.6606971E-02  0.0000000E+00
  2.0799350E+02  1.0225483E-02 -2.7717026E-03  1.5052298E-03  1.6329680E-02  0.0000000E+00
  2.0799350E+02  7.6043703E-03 -2.9306470E-03  1.1503197E-03  1.6045472E-02  0.0000000E+00
  2.0799350E+02  5.2045619E-03 -2.9434817E-03  7.2729840E-04  1.5757889E-02  0.0000000E+00
  2.0799350E+02  3.0913494E-03 -2.8434427E-03  2.9147624E-04  1.5468910E-02  0.0000000E+00
  2.0799350E+02  1.3239489E-03 -2.6649136E-03 -5.8380022E-05  1.5179985E-02  0.0000000E+00
  2.0799350E+02 -6.5180117E-05 -2.4346875E-03 -2.1665816E-04  1.4892650E-02  0.0000000E+00
  2.0799350E+02 -1.1113264E-03 -2.1660290E-03 -1.4297412E-04  1.4605511E-02  0.0000000E+00
  2.0799350E+02 -1.9235905E-03 -1.8717953E-03  3.1302930E-05  1.4318662E-02  0.0000000E+00
  2.0799350E+02 -2.7174779E-03 -1.5976423E-03 -1.6061899E-04  1.4035293E-02  0.0000000E+00
  2.0799350E+02 -2.8882397E-03 -1.3661151E-03 -2.6235136E-04  1.3752458E-02  0.0000000E+00
  2.0799350E+02 -2.8966339E-03 -1.0630586E-03 -2.3381985E-04  1.3472960E-02  0.0000000E+00
  2.0799350E+02 -2.8649810E-03 -7.6219495E-04 -2.2481798E-04  1.3197693E-02  0.0000000E+00
  2.0799350E+02 -2.7661925E-03 -4.9846752E-04 -2.4392496E-04  1.2925357E-02  0.0000000E+00
  2.0799350E+02 -2.5817989E-03 -2.7937953E-04 -2.8867192E-04  1.2655647E-02  0.0000000E+00
  2.0799350E+02 -2.3125042E-03 -9.9269493E-05 -3.5041176E-04  1.2389097E-02  0.0000000E+00
  2.0799350E+02 -1.9788125E-03  5.1605891E-05 -4.1818433E-04  1.2125474E-02  0.0000000E+00
  2.0799350E+02 -1.6177831E-03  1.7996215E-04 -4.8055418E-04  1.1865148E-02  0.0000000E+00
  2.0799350E+02 -1.2748090E-03  2.8723606E-04 -5.2663667E-04  1.1609366E-02  0.0000000E+00
  2.0799350E+02 -9.8782735E-04  3.7136301E-04 -5.4713131E-04  1.1357323E-02  0.0000000E+00
  2.0799350E+02 -7.8002340E-04  4.2792216E-04 -5.3385420E-04  1.1108906E-02  0.0000000E+00
  2.0799350E+02 -6.5056598E-04  4.5391393E-04 -4.8094250E-04  1.0864539E-02  0.0000000E+00
  2.0799350E+02 -5.7208298E-04  4.5080992E-04 -3.8618358E-04  1.0622566E-02  0.0000000E+00
  2.0799350E+02 -5.0320620E-04  4.2459808E-04 -2.5544132E-04  1.0382843E-02  0.0000000E+00
  2.0799350E+02 -4.1379918E-04  3.8220150E-04 -1.0806864E-04  1.0143909E-02  0.0000000E+00
  2.0799350E+02 -3.3309273E-04  3.2162373E-04  1.2290200E-05  9.9050456E-03  0.0000000E+00
  2.0799350E+02 -3.7099733E-04  2.1365296E-04  6.6291846E-05  9.6656185E-03  0.0000000E+00
  2.0799350E+02 -4.3961332E-04  1.5708624E-04  2.5695852E-04  9.4255811E-03  0.0000000E+00
  2.0799350E+02 -4.8243494E-04  1.6654828E-04  4.4497624E-04  9.1860465E-03  0.0000000E+00
  2.0799350E+02 -4.4402264E-04  1.9704968E-04  5.3561622E-04  8.9488650E-03  0.0000000E+00
  2.0799350E+02 -3.1684373E-04  2.2862364E-04  5.1928557E-04  8.7143304E-03  0.0000000E+00
  2.0799350E+02 -1.2309975E-04  2.5560023E-04  4.2961932E-04  8.4822858E-03  0.0000000E+00
  2.0799350E+02  9.7475055E-05  2.7872613E-04  3.1584926E-04  8.2543896E-03  0.0000000E+00
  2.0799350E+02  3.0313656E-04  3.0093176E-04  2.2153362E-04  8.0305342E-03  0.0000000E+00
  2.0799350E+02  4.5877143E-04  3.2475350E-04  1.7363220E-04  7.8109006E-03  0.0000000E+00
  2.0799350E+02  5.4337954E-04  3.5185529E-04  1.7835659E-04  7.5952972E-03  0.0000000E+00
  2.0799350E+02  5.5348416E-04  3.8332255E-04  2.2294617E-04  7.3847075E-03  0.0000000E+00
  2.0799350E+02  5.0418272E-04  4.2070966E-04  2.8218666E-04  7.1792031E-03  0.0000000E+00
  2.0799350E+02  4.2472990E-04  4.6601243E-04  3.2768061E-04  6.9797646E-03  0.0000000E+00
  2.0799350E+02  3.4988876E-04  5.2079264E-04  3.3834582E-04  6.7865435E-03  0.0000000E+00
  2.0799350E+02  3.0779146E-04  5.8182598E-04  3.0927137E-04  6.6012876E-03  0.0000000E+00
  2.0799350E+02  3.0062972E-04  6.3487514E-04  2.5765733E-04  6.4237954E-03  0.0000000E+00
  2.0799350E+02  2.8202039E-04  6.4231846E-04  2.2290795E-04  6.2539047E-03  0.0000000E+00
  2.0799350E+02  2.1825723E-04  6.1727407E-04  2.1012640E-04  6.0908626E-03  0.0000000E+00
  2.0799350E+02  2.5637677E-04  5.8657163E-04  2.0928666E-04  5.9336757E-03  0.0000000E+00
  2.0799350E+02  3.3143430E-04  5.3137307E-04  2.1544990E-04  5.7818185E-03  0.0000000E+00
  2.0799350E+02  3.9828157E-04  4.6298091E-04  2.2293619E-04  5.6341381E-03  0.0000000E+00
  2.0799350E+02  4.4030914E-04  3.9713794E-04  2.3308258E-04  5.4906504E-03  0.0000000E+00
  2.0799350E+02  4.5905947E-04  3.4853941E-04  2.4878569E-04  5.3508751E-03  0.0000000E+00
  2.0799350E+02  4.6513681E-04  3.2811971E-04  2.7143023E-04  5.2148140E-03  0.0000000E+00
  2.0799350E+02  4.7197316E-04  3.4113483E-04  2.9980452E-04  5.0828856E-03  0.0000000E+00
  2.0799350E+02  4.9147422E-04  3.8667387E-04  3.3064626E-04  4.9552143E-03  0.0000000E+00
  2.0799350E+02  5.3124879E-04  4.5798929E-04  3.5971492E-04  4.8326139E-03  0.0000000E+00
  2.0799350E+02  5.9391035E-04  5.4464910E-04  3.8373994E-04  4.7148825E-03  0.0000000E+00
  2.0799350E+02  6.7625523E-04  6.3321170E-04  4.0118400E-04  4.6029123E-03  0.0000000E+00
  2.0799350E+02  7.7108058E-04  7.1100295E-04  4.1300771E-04  4.4965074E-03  0.0000000E+00
