          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02  1.8987795E-03  5.2194703E-04  4.0566976E-04 -4.9085502E-03  0.0000000E+00
  2.0799350E+02  1.8637776E-03  5.8580947E-04  3.8174129E-04 -4.6707719E-03  0.0000000E+00
  2.0799350E+02  1.7787625E-03  6.1476706E-04  3.5944823E-04 -4.4392335E-03  0.0000000E+00
  2.0799350E+02  1.5186928E-03  6.6156890E-04  4.0857137E-04 -4.2141158E-03  0.0000000E+00
  2.0799350E+02  1.2744929E-03  6.8293612E-04  4.6421549E-04 -3.9949426E-03  0.0000000E+00
  2.0799350E+02  1.1271780E-03  7.0604791E-04  5.2161279E-04 -3.7835312E-03  0.0000000E+00
  2.0799350E+02  1.0763926E-03  7.3644535E-04  5.7414584E-04 -3.5801251E-03  0.0000000E+00
  2.0799350E+02  1.0902763E-03  7.6876464E-04  6.1510476E-04 -3.3845907E-03  0.0000000E+00
  2.0799350E+02  1.1345409E-03  7.9406647E-04  6.3920126E-04 -3.1974324E-03  0.0000000E+00
  2.0799350E+02  1.1879039E-03  8.0494965E-04  6.4425019E-04 -3.0177691E-03  0.0000000E+00
  2.0799350E+02  1.2460178E-03  7.9771285E-04  6.3149828E-04 -2.8445645E-03  0.0000000E+00
  2.0799350E+02  1.3169507E-03  7.7312784E-04  6.0593629E-04 -2.6776344E-03  0.0000000E+00
  2.0799350E+02  1.4132482E-03  7.3557962E-04  5.7552940E-04 -2.5156268E-03  0.0000000E+00
  2.0799350E+02  1.5407273E-03  6.9183064E-04  5.5022067E-04 -2.3585385E-03  0.0000000E+00
  2.0799350E+02  1.6915330E-03  6.4869369E-04  5.3948014E-04 -2.2057215E-03  0.0000000E+00
  2.0799350E+02 -3.9834859E-07  6.3346728E-08  5.7812767E-08 -2.1404089E-02  0.0000000E+00
  2.0799350E+02  1.9849887E-04  3.7729525E-05  8.9702577E-05 -2.1611591E-02  0.0000000E+00
  2.0799350E+02  1.1285618E-03  1.5034174E-04  1.2926355E-04 -2.1834745E-02  0.0000000E+00
  2.0799350E+02  5.0213286E-03  3.7624280E-04  4.0173400E-04 -2.2112740E-02  0.0000000E+00
  2.0799350E+02  6.9584811E-03  4.2181641E-04  4.0748780E-04 -2.2422798E-02  0.0000000E+00
  2.0799350E+02 -3.9564685E-03  5.1943474E-04  9.2662403E-05 -2.2729033E-02  0.0000000E+00
  2.0799350E+02 -2.5888739E-02  1.4232081E-03 -9.8694247E-04 -2.3022453E-02  0.0000000E+00
  2.0799350E+02 -4.0129407E-02  2.4992319E-03 -2.7873822E-03 -2.3324628E-02  0.0000000E+00
  2.0799350E+02 -2.9951977E-02  2.9342238E-03 -3.9603076E-03 -2.3661799E-02  0.0000000E+00
