          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  7.6021079E-03  7.2581817E-05 -1.6993911E-07  4.3987659E-04 -1.8525607E-04
  2.0799350E+02  7.4094997E-03  6.2987058E-05 -2.5788274E-07  3.8761860E-04 -1.9226577E-04
  2.0799350E+02  7.2260052E-03  5.3660690E-05 -1.5747748E-07  3.3747737E-04 -1.9540758E-04
  2.0799350E+02  7.0525582E-03  4.6804944E-05  2.9256965E-08  2.8964635E-04 -1.9354438E-04
  2.0799350E+02  6.8905850E-03  4.3578914E-05  1.6108765E-07  2.4488415E-04 -1.8746089E-04
  2.0799350E+02  6.7395524E-03  4.3567236E-05  1.4796244E-07  2.0372466E-04 -1.7970915E-04
  2.0799350E+02  0.0000000E+00 -4.8796251E-05 -8.6477933E-05  0.0000000E+00 -9.9969854E-07
  2.0799350E+02  8.7440050E-04  1.6904075E-05  1.7657261E-07  3.2894314E-04  4.2939325E-03
  2.0799350E+02  2.7690901E-03 -8.5561872E-05  0.0000000E+00  2.5522942E-03  2.4692931E-03
  2.0799350E+02  5.9682882E-03  1.1973232E-05  0.0000000E+00  9.5117738E-03  4.7321425E-04
  2.0799350E+02  1.0914830E-02  2.0446915E-04  0.0000000E+00  2.6547160E-02 -1.0035188E-03
  2.0799350E+02  1.6990761E-02 -2.0780844E-04  0.0000000E+00  5.5620971E-02 -2.0308536E-03
  2.0799350E+02  2.2594407E-02  4.7059428E-04  0.0000000E+00  8.6626242E-02 -2.6534609E-03
  2.0799350E+02  2.6420304E-02 -1.9712051E-03 -9.2206676E-06  1.0290222E-01 -3.2513772E-03
  2.0799350E+02  2.8200885E-02  5.7805576E-04  4.3482570E-06  9.7937458E-02 -3.7765395E-03
  2.0799350E+02  2.8480569E-02  3.5135688E-04 -5.3651383E-06  8.0083601E-02 -3.5840323E-03
  2.0799350E+02  2.7979486E-02 -8.1649316E-04  1.7374484E-06  5.9853381E-02 -3.0821916E-03
  2.0799350E+02  2.7247795E-02 -6.0419406E-04  2.2385355E-06  4.3279519E-02 -2.4416058E-03
  2.0799350E+02  2.6599918E-02 -3.8365751E-04 -2.1535551E-06  3.1639372E-02 -1.5234647E-03
  2.0799350E+02  2.6151855E-02 -9.4289890E-04  1.5431745E-07  2.3821142E-02 -3.0637065E-04
  2.0799350E+02  2.5910881E-02 -2.2316739E-04  4.0615954E-07  1.8808473E-02  9.3073333E-04
  2.0799350E+02  2.5852666E-02 -5.3488426E-04  0.0000000E+00  1.5660754E-02  2.1566204E-03
  2.0799350E+02  2.5925813E-02 -3.5158650E-04  0.0000000E+00  1.3732629E-02  3.3126872E-03
  2.0799350E+02  2.6059506E-02 -1.7328933E-04  0.0000000E+00  1.2618661E-02  4.1534923E-03
  2.0799350E+02  2.6226673E-02 -1.3567938E-04  0.0000000E+00  1.2005680E-02  4.6083955E-03
  2.0799350E+02  2.6419480E-02 -5.9850755E-05  0.0000000E+00  1.1653390E-02  4.7616170E-03
  2.0799350E+02  2.6625568E-02  3.7230004E-05  0.0000000E+00  1.1420500E-02  4.6746960E-03
  2.0799350E+02  2.6824398E-02 -2.0963596E-05  0.0000000E+00  1.1253793E-02  4.3682997E-03
  2.0799350E+02  2.6993965E-02 -3.0073664E-04  0.0000000E+00  1.1160656E-02  3.8738539E-03
  2.0799350E+02  2.7117745E-02 -5.5947017E-04  0.0000000E+00  1.1170079E-02  3.2848185E-03
  2.0799350E+02  2.7187539E-02 -4.3742676E-04  0.0000000E+00  1.1286788E-02  2.7153486E-03
  2.0799350E+02  2.7187466E-02 -3.3734868E-04  0.0000000E+00  1.1449036E-02  2.1065011E-03
  2.0799350E+02  2.7113083E-02 -5.9178717E-04 -1.1549395E-05  1.1399618E-02  1.6063066E-03
  2.0799350E+02  2.6978684E-02 -1.2494940E-04  1.1095008E-05  1.1304020E-02  1.2369624E-03
