          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.0799350E+02  3.7250106E-06  5.2606430E-07  2.4296928E-05 -5.1768939E-02  0.0000000E+00
  2.0799350E+02 -6.6485003E-03  4.2074773E-06  1.0169437E-02 -5.1810476E-02  0.0000000E+00
  2.0799350E+02 -2.2310840E-02  6.9366856E-04  1.2542491E-02 -5.1832752E-02  0.0000000E+00
  2.0799350E+02 -3.4909625E-02  2.3141728E-03  1.3757955E-02 -5.1839544E-02  0.0000000E+00
  2.0799350E+02 -3.9064330E-02  4.2627692E-03  1.3398216E-02 -5.1809062E-02  0.0000000E+00
  2.0799350E+02 -3.6587155E-02  5.6152001E-03  1.1084654E-02 -5.1753684E-02  0.0000000E+00
  2.0799350E+02 -3.2019073E-02  6.5106086E-03  7.4601296E-03 -5.1705599E-02  0.0000000E+00
  2.0799350E+02 -2.7815055E-02  8.0092447E-03  3.2632209E-03 -5.1690854E-02  0.0000000E+00
  2.0799350E+02 -2.4550533E-02  1.0869470E-02 -6.0530775E-04 -5.1704730E-02  0.0000000E+00
  2.0799350E+02 -2.2117698E-02  1.4620390E-02 -3.2702195E-03 -5.1713309E-02  0.0000000E+00
  2.0799350E+02 -2.0287033E-02  1.8303362E-02 -4.3278406E-03 -5.1676756E-02  0.0000000E+00
  2.0799350E+02 -1.8860614E-02  2.1122697E-02 -3.9008450E-03 -5.1554776E-02  0.0000000E+00
  2.0799350E+02 -1.7695691E-02  2.2720346E-02 -2.5355306E-03 -5.1314032E-02  0.0000000E+00
  2.0799350E+02 -1.6698059E-02  2.3279607E-02 -1.0538938E-03 -5.0939513E-02  0.0000000E+00
  2.0799350E+02 -1.5840313E-02  2.3343994E-02 -1.3635429E-04 -5.0430306E-02  0.0000000E+00
  2.0799350E+02 -1.5178795E-02  2.3010442E-02  3.0017700E-04 -4.9795416E-02  0.0000000E+00
  2.0799350E+02 -1.4667814E-02  2.2238936E-02  6.7479955E-04 -4.9052061E-02  0.0000000E+00
  2.0799350E+02 -1.4278683E-02  2.0902281E-02  1.5868650E-03 -4.8221614E-02  0.0000000E+00
  2.0799350E+02 -1.3940617E-02  1.9022617E-02  3.0134248E-03 -4.7328864E-02  0.0000000E+00
  2.0799350E+02 -1.3651831E-02  1.6861474E-02  4.6111859E-03 -4.6384967E-02  0.0000000E+00
  2.0799350E+02 -1.3445127E-02  1.4661846E-02  6.0007864E-03 -4.5405385E-02  0.0000000E+00
  2.0799350E+02 -1.3349651E-02  1.2560808E-02  6.9376652E-03 -4.4398823E-02  0.0000000E+00
  2.0799350E+02 -1.3368676E-02  1.0659173E-02  7.3433665E-03 -4.3370604E-02  0.0000000E+00
  2.0799350E+02 -1.3468465E-02  9.1055995E-03  7.2826126E-03 -4.2327541E-02  0.0000000E+00
  2.0799350E+02 -1.3587543E-02  8.0658522E-03  6.9176501E-03 -4.1269159E-02  0.0000000E+00
  2.0799350E+02 -1.3669651E-02  7.5407293E-03  6.4693087E-03 -4.0201255E-02  0.0000000E+00
  2.0799350E+02 -1.3632168E-02  7.4353508E-03  6.0619512E-03 -3.9133389E-02  0.0000000E+00
  2.0799350E+02 -1.3387163E-02  7.3837669E-03  5.8503764E-03 -3.8073019E-02  0.0000000E+00
  2.0799350E+02 -1.3027654E-02  7.1900546E-03  5.7999699E-03 -3.7025380E-02  0.0000000E+00
  2.0799350E+02 -1.2640292E-02  6.7835582E-03  5.7961716E-03 -3.5986310E-02  0.0000000E+00
