          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  2.0799350E+02  1.2421629E-02 -1.2374928E-02 -2.5921610E-05 -5.1768939E-02  0.0000000E+00
  2.0799350E+02  1.8228383E-02 -7.2420615E-03 -1.0973208E-02 -5.1810476E-02  0.0000000E+00
  2.0799350E+02  2.5375123E-02 -1.1873019E-02 -1.3459200E-02 -5.1832752E-02  0.0000000E+00
  2.0799350E+02  2.7637005E-02 -1.3549538E-02 -1.4061633E-02 -5.1839544E-02  0.0000000E+00
  2.0799350E+02  2.6788157E-02 -1.3664741E-02 -1.3093265E-02 -5.1809062E-02  0.0000000E+00
  2.0799350E+02  2.3824573E-02 -1.3222567E-02 -1.0604821E-02 -5.1753684E-02  0.0000000E+00
  2.0799350E+02  2.0331951E-02 -1.3184144E-02 -7.1660179E-03 -5.1705599E-02  0.0000000E+00
  2.0799350E+02  1.7328290E-02 -1.3516733E-02 -3.8262161E-03 -5.1690854E-02  0.0000000E+00
  2.0799350E+02  1.5257492E-02 -1.3938817E-02 -1.3152848E-03 -5.1704730E-02  0.0000000E+00
  2.0799350E+02  1.4019741E-02 -1.4195859E-02  1.9288108E-04 -5.1713309E-02  0.0000000E+00
  2.0799350E+02  1.3481301E-02 -1.4331093E-02  8.6889335E-04 -5.1676756E-02  0.0000000E+00
  2.0799350E+02  1.3395382E-02 -1.4378088E-02  9.9815512E-04 -5.1554776E-02  0.0000000E+00
  2.0799350E+02  1.3487456E-02 -1.4224229E-02  7.3477512E-04 -5.1314032E-02  0.0000000E+00
  2.0799350E+02  1.3535026E-02 -1.3572496E-02  4.3580771E-05 -5.0939513E-02  0.0000000E+00
  2.0799350E+02  1.3451809E-02 -1.2291233E-02 -1.1057563E-03 -5.0430306E-02  0.0000000E+00
  2.0799350E+02  1.3332350E-02 -1.0845179E-02 -2.4417050E-03 -4.9795416E-02  0.0000000E+00
  2.0799350E+02  1.3265161E-02 -9.7313874E-03 -3.4668123E-03 -4.9052061E-02  0.0000000E+00
  2.0799350E+02  1.3206576E-02 -8.9944822E-03 -4.1605541E-03 -4.8221614E-02  0.0000000E+00
  2.0799350E+02  1.3129089E-02 -8.3446214E-03 -4.7269348E-03 -4.7328864E-02  0.0000000E+00
  2.0799350E+02  1.3062376E-02 -7.8362951E-03 -5.1619175E-03 -4.6384967E-02  0.0000000E+00
  2.0799350E+02  1.3064214E-02 -7.6506053E-03 -5.3568939E-03 -4.5405385E-02  0.0000000E+00
  2.0799350E+02  1.3177040E-02 -7.9020482E-03 -5.2298598E-03 -4.4398823E-02  0.0000000E+00
  2.0799350E+02  1.3391743E-02 -8.5264419E-03 -4.8193256E-03 -4.3370604E-02  0.0000000E+00
  2.0799350E+02  1.3631328E-02 -9.2520833E-03 -4.3214133E-03 -4.2327541E-02  0.0000000E+00
  2.0799350E+02  1.3779705E-02 -9.7078636E-03 -4.0118187E-03 -4.1269159E-02  0.0000000E+00
  2.0799350E+02  1.3764669E-02 -9.6695338E-03 -4.0306092E-03 -4.0201255E-02  0.0000000E+00
  2.0799350E+02  1.3518288E-02 -9.2357082E-03 -4.2331223E-03 -3.9133389E-02  0.0000000E+00
  2.0799350E+02  1.3019208E-02 -8.4442139E-03 -4.5541354E-03 -3.8073019E-02  0.0000000E+00
  2.0799350E+02  1.2434156E-02 -7.6014639E-03 -4.8269471E-03 -3.7025380E-02  0.0000000E+00
  2.0799350E+02  1.1852554E-02 -6.8835072E-03 -4.9749473E-03 -3.5986310E-02  0.0000000E+00
  2.0799350E+02  1.1322609E-02 -6.3501388E-03 -4.9833774E-03 -3.4955008E-02  0.0000000E+00
  2.0799350E+02  1.0857413E-02 -5.9806042E-03 -4.8831077E-03 -3.3937170E-02  0.0000000E+00
  2.0799350E+02  1.0440063E-02 -5.7075981E-03 -4.7266381E-03 -3.2931404E-02  0.0000000E+00
  2.0799350E+02  1.0046160E-02 -5.4628067E-03 -4.5642083E-03 -3.1944134E-02  0.0000000E+00
  2.0799350E+02  9.6538174E-03 -5.2049915E-03 -4.4216664E-03 -3.0977458E-02  0.0000000E+00
  2.0799350E+02  9.2568926E-03 -4.9386886E-03 -4.2908752E-03 -3.0034851E-02  0.0000000E+00
  2.0799350E+02  8.8691785E-03 -4.7109808E-03 -4.1353089E-03 -2.9125082E-02  0.0000000E+00
  2.0799350E+02  8.5090767E-03 -4.5748641E-03 -3.9147317E-03 -2.8249235E-02  0.0000000E+00
  2.0799350E+02  8.1734335E-03 -4.5214576E-03 -3.6380990E-03 -2.7400717E-02  0.0000000E+00
  2.0799350E+02  7.8753136E-03 -4.4910230E-03 -3.3803259E-03 -2.6578645E-02  0.0000000E+00
  2.0799350E+02  7.5648147E-03 -4.4288114E-03 -3.1332175E-03 -2.5777846E-02  0.0000000E+00
  2.0799350E+02  7.2743050E-03 -4.2980560E-03 -2.9764527E-03 -2.4996998E-02  0.0000000E+00
  2.0799350E+02  7.0441469E-03 -4.1162960E-03 -2.9296110E-03 -2.4238723E-02  0.0000000E+00
  2.0799350E+02  6.8609765E-03 -3.8876093E-03 -2.9745004E-03 -2.3502439E-02  0.0000000E+00
  2.0799350E+02  6.6947438E-03 -3.6218791E-03 -3.0717503E-03 -2.2790135E-02  0.0000000E+00
  2.0799350E+02  6.5182468E-03 -3.3377584E-03 -3.1765120E-03 -2.2098245E-02  0.0000000E+00
  2.0799350E+02  6.3198174E-03 -3.0639958E-03 -3.2492818E-03 -2.1428244E-02  0.0000000E+00
  2.0799350E+02  6.1023481E-03 -2.8286327E-03 -3.2654017E-03 -2.0777739E-02  0.0000000E+00
  2.0799350E+02  5.8794827E-03 -2.6518688E-03 -3.2183314E-03 -2.0144029E-02  0.0000000E+00
  2.0799350E+02  5.6693401E-03 -2.5394396E-03 -3.1201126E-03 -1.9527093E-02  0.0000000E+00
  2.0799350E+02  5.4844070E-03 -2.4784167E-03 -2.9957225E-03 -1.8922789E-02  0.0000000E+00
  2.0799350E+02  5.3281027E-03 -2.4445873E-03 -2.8726537E-03 -1.8326928E-02  0.0000000E+00
  2.0799350E+02  5.1963834E-03 -2.4199301E-03 -2.7655168E-03 -1.7739732E-02  0.0000000E+00
  2.0799350E+02  5.0855070E-03 -2.4249945E-03 -2.6519428E-03 -1.7160781E-02  0.0000000E+00
  2.0799350E+02  4.9772398E-03 -2.4387320E-03 -2.5362080E-03 -1.6592342E-02  0.0000000E+00
  2.0799350E+02  4.8582261E-03 -2.4272761E-03 -2.4332401E-03 -1.6033649E-02  0.0000000E+00
  2.0799350E+02  4.7364399E-03 -2.4244805E-03 -2.3162113E-03 -1.5488873E-02  0.0000000E+00
  2.0799350E+02  4.6071662E-03 -2.4093196E-03 -2.2020149E-03 -1.4960795E-02  0.0000000E+00
  2.0799350E+02  4.4730283E-03 -2.3822458E-03 -2.0938453E-03 -1.4448522E-02  0.0000000E+00
  2.0799350E+02  4.3416014E-03 -2.3563148E-03 -1.9871330E-03 -1.3954389E-02  0.0000000E+00
  2.0799350E+02  4.2201617E-03 -2.3488363E-03 -1.8723819E-03 -1.3477196E-02  0.0000000E+00
  2.0799350E+02  4.1136796E-03 -2.3749784E-03 -1.7395300E-03 -1.3015156E-02  0.0000000E+00
  2.0799350E+02  4.0234195E-03 -2.4424345E-03 -1.5819914E-03 -1.2568524E-02  0.0000000E+00
  2.0799350E+02  3.9447968E-03 -2.5487876E-03 -1.3973325E-03 -1.2134223E-02  0.0000000E+00
  2.0799350E+02  3.8690253E-03 -2.6796646E-03 -1.1909514E-03 -1.1712648E-02  0.0000000E+00
  2.0799350E+02  3.7837057E-03 -2.8115470E-03 -9.7397552E-04 -1.1302395E-02  0.0000000E+00
  2.0799350E+02  3.6762272E-03 -2.9156169E-03 -7.6279169E-04 -1.0902713E-02  0.0000000E+00
  2.0799350E+02  3.5390506E-03 -2.9647184E-03 -5.7712698E-04 -1.0515254E-02  0.0000000E+00
  2.0799350E+02  3.3748942E-03 -2.9454461E-03 -4.3262714E-04 -1.0139014E-02  0.0000000E+00
  2.0799350E+02  3.2053031E-03 -2.8716818E-03 -3.3500003E-04 -9.7712642E-03  0.0000000E+00
  2.0799350E+02  3.0635904E-03 -2.7956951E-03 -2.6514649E-04 -9.4110534E-03  0.0000000E+00
  2.0799350E+02  2.9352568E-03 -2.7184891E-03 -2.1533906E-04 -9.0619972E-03  0.0000000E+00
  2.0799350E+02  2.8342322E-03 -2.6477335E-03 -1.8495549E-04 -8.7199815E-03  0.0000000E+00
  2.0799350E+02  2.7423159E-03 -2.5787506E-03 -1.6207832E-04 -8.3848788E-03  0.0000000E+00
  2.0799350E+02  2.6485494E-03 -2.4973421E-03 -1.5023576E-04 -8.0557821E-03  0.0000000E+00
  2.0799350E+02  2.5484019E-03 -2.3906972E-03 -1.5743484E-04 -7.7333888E-03  0.0000000E+00
  2.0799350E+02  2.4412158E-03 -2.2520917E-03 -1.8938594E-04 -7.4162857E-03  0.0000000E+00
  2.0799350E+02  2.3302290E-03 -2.0845363E-03 -2.4610826E-04 -7.1057605E-03  0.0000000E+00
  2.0799350E+02  2.2198420E-03 -1.8983206E-03 -3.2172482E-04 -6.8017851E-03  0.0000000E+00
  2.0799350E+02  2.1148811E-03 -1.7087822E-03 -4.0589488E-04 -6.5046502E-03  0.0000000E+00
  2.0799350E+02  2.0199972E-03 -1.5334955E-03 -4.8591028E-04 -6.2163099E-03  0.0000000E+00
  2.0799350E+02  1.9375970E-03 -1.3859586E-03 -5.5080732E-04 -5.9369508E-03  0.0000000E+00
  2.0799350E+02  1.8678833E-03 -1.2732111E-03 -5.9371231E-04 -5.6664618E-03  0.0000000E+00
  2.0799350E+02  1.8088911E-03 -1.1941119E-03 -6.1362423E-04 -5.4056889E-03  0.0000000E+00
  2.0799350E+02  1.7558589E-03 -1.1382903E-03 -6.1601557E-04 -5.1530684E-03  0.0000000E+00
  2.0799350E+02  1.7028504E-03 -1.0908659E-03 -6.1013562E-04 -4.9085502E-03  0.0000000E+00
  2.0799350E+02  1.6433944E-03 -1.0392639E-03 -6.0349867E-04 -4.6707719E-03  0.0000000E+00
  2.0799350E+02  1.5729570E-03 -9.6987788E-04 -6.0376731E-04 -4.4392335E-03  0.0000000E+00
  2.0799350E+02  1.5040957E-03 -8.8938717E-04 -6.1404532E-04 -4.2141158E-03  0.0000000E+00
  2.0799350E+02  1.4432048E-03 -8.3246626E-04 -6.1048737E-04 -3.9949426E-03  0.0000000E+00
  2.0799350E+02  1.3897121E-03 -7.9751336E-04 -5.9241664E-04 -3.7835312E-03  0.0000000E+00
  2.0799350E+02  1.3414421E-03 -7.7735738E-04 -5.6432589E-04 -3.5801251E-03  0.0000000E+00
  2.0799350E+02  1.2959124E-03 -7.6365001E-04 -5.3217060E-04 -3.3845907E-03  0.0000000E+00
  2.0799350E+02  1.2511800E-03 -7.4937559E-04 -5.0130491E-04 -3.1974324E-03  0.0000000E+00
  2.0799350E+02  1.2057493E-03 -7.3008330E-04 -4.7491738E-04 -3.0177691E-03  0.0000000E+00
  2.0799350E+02  1.1589927E-03 -7.0432451E-04 -4.5391527E-04 -2.8445645E-03  0.0000000E+00
  2.0799350E+02  1.1114080E-03 -6.7348261E-04 -4.3734817E-04 -2.6776344E-03  0.0000000E+00
  2.0799350E+02  1.0638896E-03 -6.4057707E-04 -4.2293698E-04 -2.5156268E-03  0.0000000E+00
  2.0799350E+02  1.0181569E-03 -6.0953338E-04 -4.0832354E-04 -2.3585385E-03  0.0000000E+00
  2.0799350E+02  9.7583874E-04 -5.8356785E-04 -3.9185962E-04 -2.2057215E-03  0.0000000E+00
  2.0799350E+02 -1.5478603E-02  1.5476075E-02 -1.8163055E-17 -2.1404089E-02  0.0000000E+00
  2.0799350E+02 -9.3154876E-03  1.4406871E-02 -5.0882413E-03 -2.1611591E-02  0.0000000E+00
  2.0799350E+02  3.9298647E-03  1.1157567E-03 -5.0511965E-03 -2.1834745E-02  0.0000000E+00
  2.0799350E+02  1.3513098E-02 -8.1484313E-03 -5.3571890E-03 -2.2112740E-02  0.0000000E+00
  2.0799350E+02  2.0731630E-02 -1.3315508E-02 -7.3996796E-03 -2.2422798E-02  0.0000000E+00
  2.0799350E+02  2.6719008E-02 -1.5537761E-02 -1.1140175E-02 -2.2729033E-02  0.0000000E+00
  2.0799350E+02  3.1229705E-02 -1.5765019E-02 -1.5476673E-02 -2.3022453E-02  0.0000000E+00
  2.0799350E+02  3.3910051E-02 -1.5393460E-02 -1.8526561E-02 -2.3324628E-02  0.0000000E+00
  2.0799350E+02  3.4267666E-02 -1.5257385E-02 -1.9036884E-02 -2.3661799E-02  0.0000000E+00
  2.0799350E+02  3.2379328E-02 -1.4791190E-02 -1.7554781E-02 -2.4079126E-02  0.0000000E+00
  2.0799350E+02  2.8784354E-02 -1.3352749E-02 -1.5385625E-02 -2.4583760E-02  0.0000000E+00
  2.0799350E+02  2.4716974E-02 -1.1419692E-02 -1.3264165E-02 -2.5165339E-02  0.0000000E+00
  2.0799350E+02  2.1251626E-02 -9.9273340E-03 -1.1290648E-02 -2.5805059E-02  0.0000000E+00
  2.0799350E+02  1.8831050E-02 -9.3517551E-03 -9.4458295E-03 -2.6465556E-02  0.0000000E+00
  2.0799350E+02  1.7313193E-02 -9.3612271E-03 -7.9349643E-03 -2.7095307E-02  0.0000000E+00
  2.0799350E+02  1.6400885E-02 -9.5356258E-03 -6.8358129E-03 -2.7677602E-02  0.0000000E+00
  2.0799350E+02  1.5690450E-02 -9.6079333E-03 -6.0795504E-03 -2.8182152E-02  0.0000000E+00
  2.0799350E+02  1.5048852E-02 -9.3074936E-03 -5.7278171E-03 -2.8600846E-02  0.0000000E+00
  2.0799350E+02  1.4457296E-02 -8.7386056E-03 -5.6959016E-03 -2.8919326E-02  0.0000000E+00
  2.0799350E+02  1.3965804E-02 -8.1886831E-03 -5.7538938E-03 -2.9134591E-02  0.0000000E+00
  2.0799350E+02  1.3613330E-02 -7.8323821E-03 -5.7603429E-03 -2.9246864E-02  0.0000000E+00
  2.0799350E+02  1.3405255E-02 -7.6780428E-03 -5.7061621E-03 -2.9259640E-02  0.0000000E+00
  2.0799350E+02  1.3326430E-02 -7.6527344E-03 -5.6493172E-03 -2.9180511E-02  0.0000000E+00
  2.0799350E+02  1.3360531E-02 -7.7206342E-03 -5.6148619E-03 -2.9022257E-02  0.0000000E+00
  2.0799350E+02  1.3485734E-02 -7.9293544E-03 -5.5340772E-03 -2.8799244E-02  0.0000000E+00
  2.0799350E+02  1.3620822E-02 -8.2794929E-03 -5.3002484E-03 -2.8519545E-02  0.0000000E+00
  2.0799350E+02  1.3762708E-02 -8.6745549E-03 -5.0517097E-03 -2.8190969E-02  0.0000000E+00
  2.0799350E+02  1.3793526E-02 -9.0747587E-03 -4.6784805E-03 -2.7824946E-02  0.0000000E+00
  2.0799350E+02  1.3778167E-02 -9.3107939E-03 -4.4216476E-03 -2.7422907E-02  0.0000000E+00
  2.0799350E+02  1.3748686E-02 -9.3081997E-03 -4.4041155E-03 -2.6990075E-02  0.0000000E+00
  2.0799350E+02  1.3664612E-02 -9.0580542E-03 -4.5850823E-03 -2.6529276E-02  0.0000000E+00
  2.0799350E+02  1.3486885E-02 -8.6226797E-03 -4.8517651E-03 -2.6045363E-02  0.0000000E+00
  2.0799350E+02  1.3206810E-02 -8.1061236E-03 -5.0879202E-03 -2.5540867E-02  0.0000000E+00
  2.0799350E+02  1.2845756E-02 -7.6136576E-03 -5.2141587E-03 -2.5019247E-02  0.0000000E+00
  2.0799350E+02  1.2437126E-02 -7.2094325E-03 -5.2070946E-03 -2.4483920E-02  0.0000000E+00
  2.0799350E+02  1.2003501E-02 -6.8885143E-03 -5.0979951E-03 -2.3937043E-02  0.0000000E+00
  2.0799350E+02  1.1546602E-02 -6.5810668E-03 -4.9549283E-03 -2.3383261E-02  0.0000000E+00
  2.0799350E+02  1.1051772E-02 -6.1959342E-03 -4.8471676E-03 -2.2824158E-02  0.0000000E+00
  2.0799350E+02  1.0535289E-02 -5.7291695E-03 -4.7986336E-03 -2.2262820E-02  0.0000000E+00
  2.0799350E+02  1.0032989E-02 -5.2202530E-03 -4.8043431E-03 -2.1703507E-02  0.0000000E+00
  2.0799350E+02  9.5148668E-03 -4.8808458E-03 -4.6271723E-03 -2.1151864E-02  0.0000000E+00
  2.0799350E+02  9.0541381E-03 -4.7500898E-03 -4.3049049E-03 -2.0610184E-02  0.0000000E+00
  2.0799350E+02  8.6418668E-03 -4.6841231E-03 -3.9605731E-03 -2.0079065E-02  0.0000000E+00
  2.0799350E+02  8.2563104E-03 -4.5969431E-03 -3.6591223E-03 -1.9556344E-02  0.0000000E+00
  2.0799350E+02  7.8880411E-03 -4.4535952E-03 -3.4300532E-03 -1.9042339E-02  0.0000000E+00
  2.0799350E+02  7.5424593E-03 -4.2562589E-03 -3.2791657E-03 -1.8535244E-02  0.0000000E+00
  2.0799350E+02  7.2378705E-03 -4.0287431E-03 -3.2009682E-03 -1.8035125E-02  0.0000000E+00
  2.0799350E+02  6.9933574E-03 -3.7998390E-03 -3.1841960E-03 -1.7542030E-02  0.0000000E+00
  2.0799350E+02  6.8176125E-03 -3.5912732E-03 -3.2146585E-03 -1.7059036E-02  0.0000000E+00
  2.0799350E+02  6.6966171E-03 -3.4067781E-03 -3.2755105E-03 -1.6586513E-02  0.0000000E+00
  2.0799350E+02  6.5935709E-03 -3.2331835E-03 -3.3462291E-03 -1.6125060E-02  0.0000000E+00
  2.0799350E+02  6.4589910E-03 -3.0500009E-03 -3.4004881E-03 -1.5674219E-02  0.0000000E+00
