          atime           conv           prod        pres_tr        pres_df        garbage
  2.0799350E+02  1.9057295E-03  6.9280044E-03 -8.4529076E-04 -7.9704479E-04  1.4593342E-07
  2.0799350E+02  2.4147444E-03  6.6883601E-03 -4.7647673E-04 -4.6681902E-04 -3.5899950E-08
  2.0799350E+02  2.5739562E-03  6.4588277E-03 -9.7616220E-05 -5.9001440E-05 -1.1172256E-07
  2.0799350E+02  2.4643300E-03  6.2308439E-03  1.5960512E-04  1.9733099E-04  6.4104760E-08
  2.0799350E+02  2.1301390E-03  6.0328400E-03  2.4079703E-04  2.4022558E-04  0.0000000E+00
  2.0799350E+02  1.4860514E-03  5.8281036E-03  2.6643077E-04  2.8891570E-04  0.0000000E+00
  2.0799350E+02  9.8458924E-04  5.6090396E-03  3.2276581E-04  3.1023325E-04  0.0000000E+00
  2.0799350E+02  7.7406233E-04  5.3925018E-03  4.0081961E-04  3.8000208E-04  0.0000000E+00
  2.0799350E+02  7.4042002E-04  5.1901576E-03  4.9900370E-04  5.0017372E-04  0.0000000E+00
  2.0799350E+02  7.1772385E-04  5.0085073E-03  6.1359240E-04  6.4313262E-04  0.0000000E+00
  2.0799350E+02  5.9843237E-04  4.8467896E-03  7.3613068E-04  7.7972069E-04  0.0000000E+00
  2.0799350E+02  3.6798985E-04  4.7010186E-03  8.5171955E-04  8.8934852E-04  0.0000000E+00
  2.0799350E+02  8.3569261E-05  4.5639464E-03  9.4294736E-04  9.6322678E-04  0.0000000E+00
  2.0799350E+02 -1.7463952E-04  4.4283385E-03  9.9282024E-04  9.9867425E-04  0.0000000E+00
  2.0799350E+02 -3.5563535E-04  4.2898356E-03  9.8866000E-04  9.9247432E-04  0.0000000E+00
  2.0799350E+02 -4.7538147E-04  4.1471806E-03  9.2564052E-04  9.3666221E-04  0.0000000E+00
  2.0799350E+02 -6.0677787E-04  4.0036852E-03  8.0684326E-04  8.1960184E-04  0.0000000E+00
  2.0799350E+02 -8.0378909E-04  3.8674753E-03  6.4176423E-04  6.3915385E-04  0.0000000E+00
  2.0799350E+02 -9.3596407E-04  3.7474797E-03  4.3746771E-04  4.2777722E-04  0.0000000E+00
  2.0799350E+02 -7.9356590E-04  3.6168509E-03  2.4938182E-04  2.4802595E-04  2.1296927E-06
  2.0799350E+02 -8.4030302E-04  3.4964458E-03  1.3708816E-04  1.2602704E-04 -7.6075771E-07
  2.0799350E+02 -8.6114429E-04  3.4099191E-03  7.0899646E-05  6.3554639E-05 -5.6908027E-07
