          atime          uvari          vvari          wvari          pvari          tvari
  2.0799350E+02  4.2904844E-09  9.8670128E-11  3.4045249E-09  3.6059095E-04  0.0000000E+00
  2.0799350E+02  3.0564530E-03  8.6861971E-05  1.3848821E-03  3.6045748E-04  0.0000000E+00
  2.0799350E+02  1.2689048E-02  3.8079453E-04  3.7025127E-03  3.7184290E-04  0.0000000E+00
  2.0799350E+02  2.4899624E-02  8.6406866E-04  6.4287006E-03  3.9012844E-04  0.0000000E+00
  2.0799350E+02  3.2884085E-02  1.4960122E-03  9.4536635E-03  4.0821888E-04  0.0000000E+00
  2.0799350E+02  3.5018802E-02  2.2785902E-03  1.2277595E-02  4.2224265E-04  0.0000000E+00
  2.0799350E+02  3.3790859E-02  3.2197873E-03  1.4417289E-02  4.3294717E-04  0.0000000E+00
  2.0799350E+02  3.1635330E-02  4.2910648E-03  1.5705172E-02  4.4205538E-04  0.0000000E+00
  2.0799350E+02  2.9728897E-02  5.4432877E-03  1.6300088E-02  4.5116468E-04  0.0000000E+00
  2.0799350E+02  2.8383386E-02  6.6086192E-03  1.6503190E-02  4.6056004E-04  0.0000000E+00
  2.0799350E+02  2.7603775E-02  7.7131606E-03  1.6527770E-02  4.6982148E-04  0.0000000E+00
  2.0799350E+02  2.7266700E-02  8.7056998E-03  1.6493370E-02  4.7811125E-04  0.0000000E+00
  2.0799350E+02  2.7232793E-02  9.5551838E-03  1.6450909E-02  4.8446018E-04  0.0000000E+00
  2.0799350E+02  2.7392989E-02  1.0243981E-02  1.6405646E-02  4.8822235E-04  0.0000000E+00
  2.0799350E+02  2.7680916E-02  1.0773435E-02  1.6339856E-02  4.8918547E-04  0.0000000E+00
  2.0799350E+02  2.8056362E-02  1.1151629E-02  1.6249381E-02  4.8740780E-04  0.0000000E+00
  2.0799350E+02  2.8464778E-02  1.1396743E-02  1.6153487E-02  4.8351626E-04  0.0000000E+00
  2.0799350E+02  2.8842439E-02  1.1532902E-02  1.6087925E-02  4.7819767E-04  0.0000000E+00
  2.0799350E+02  2.9159823E-02  1.1578261E-02  1.6058549E-02  4.7253632E-04  0.0000000E+00
  2.0799350E+02  2.9410620E-02  1.1549306E-02  1.6036572E-02  4.6690999E-04  0.0000000E+00
  2.0799350E+02  2.9593062E-02  1.1461869E-02  1.5982349E-02  4.6129502E-04  0.0000000E+00
  2.0799350E+02  2.9708062E-02  1.1332060E-02  1.5866831E-02  4.5544344E-04  0.0000000E+00
  2.0799350E+02  2.9756933E-02  1.1175849E-02  1.5686250E-02  4.4911894E-04  0.0000000E+00
  2.0799350E+02  2.9742231E-02  1.1008557E-02  1.5466356E-02  4.4224294E-04  0.0000000E+00
  2.0799350E+02  2.9665829E-02  1.0839651E-02  1.5245677E-02  4.3478050E-04  0.0000000E+00
  2.0799350E+02  2.9518714E-02  1.0667983E-02  1.5038675E-02  4.2650805E-04  0.0000000E+00
  2.0799350E+02  2.9295239E-02  1.0490178E-02  1.4817776E-02  4.1679203E-04  0.0000000E+00
  2.0799350E+02  2.8938648E-02  1.0305462E-02  1.4556332E-02  4.0634225E-04  0.0000000E+00
  2.0799350E+02  2.8490312E-02  1.0124159E-02  1.4287187E-02  3.9596049E-04  0.0000000E+00
  2.0799350E+02  2.7993038E-02  9.9472598E-03  1.4027545E-02  3.8565761E-04  0.0000000E+00
  2.0799350E+02  2.7468563E-02  9.7700495E-03  1.3777114E-02  3.7516108E-04  0.0000000E+00
  2.0799350E+02  2.6928871E-02  9.5895593E-03  1.3531910E-02  3.6425889E-04  0.0000000E+00
  2.0799350E+02  2.6375468E-02  9.4051160E-03  1.3287456E-02  3.5283526E-04  0.0000000E+00
  2.0799350E+02  2.5811315E-02  9.2209877E-03  1.3044150E-02  3.4109312E-04  0.0000000E+00
  2.0799350E+02  2.5236672E-02  9.0423944E-03  1.2803130E-02  3.2938656E-04  0.0000000E+00
  2.0799350E+02  2.4653581E-02  8.8741478E-03  1.2565346E-02  3.1818067E-04  0.0000000E+00
  2.0799350E+02  2.4069824E-02  8.7194046E-03  1.2331021E-02  3.0794635E-04  0.0000000E+00
  2.0799350E+02  2.3492830E-02  8.5770336E-03  1.2097370E-02  2.9882468E-04  0.0000000E+00
  2.0799350E+02  2.2932868E-02  8.4441055E-03  1.1863940E-02  2.9044584E-04  0.0000000E+00
  2.0799350E+02  2.2423313E-02  8.3183265E-03  1.1645955E-02  2.8230250E-04  0.0000000E+00
  2.0799350E+02  2.1955779E-02  8.2002656E-03  1.1448447E-02  2.7427386E-04  0.0000000E+00
  2.0799350E+02  2.1546650E-02  8.0868407E-03  1.1262381E-02  2.6638269E-04  0.0000000E+00
