          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0799350E+02 -4.0874370E-02 -1.3036244E-03 -3.3524895E-02 -5.1768939E-02  0.0000000E+00
  2.0799350E+02 -5.1497651E-02 -1.6098406E-03 -1.3222332E-02 -5.1810476E-02  0.0000000E+00
  2.0799350E+02 -6.1756126E-02 -2.1395267E-03 -1.3200984E-02 -5.1832752E-02  0.0000000E+00
  2.0799350E+02 -5.7855335E-02 -2.6617484E-03 -1.7347688E-02 -5.1839544E-02  0.0000000E+00
  2.0799350E+02 -5.3958218E-02 -3.6087640E-03 -1.9042241E-02 -5.1809062E-02  0.0000000E+00
  2.0799350E+02 -4.8109010E-02 -4.9279972E-03 -1.8363136E-02 -5.1753684E-02  0.0000000E+00
  2.0799350E+02 -3.7974264E-02 -6.4067881E-03 -1.6823467E-02 -5.1705599E-02  0.0000000E+00
  2.0799350E+02 -2.9136022E-02 -7.7614010E-03 -1.5769049E-02 -5.1690854E-02  0.0000000E+00
  2.0799350E+02 -2.3152100E-02 -8.8112320E-03 -1.5121669E-02 -5.1704730E-02  0.0000000E+00
  2.0799350E+02 -1.9775526E-02 -9.5503971E-03 -1.4536521E-02 -5.1713309E-02  0.0000000E+00
  2.0799350E+02 -1.7821363E-02 -1.0059594E-02 -1.3989281E-02 -5.1676756E-02  0.0000000E+00
  2.0799350E+02 -1.6576136E-02 -1.0394829E-02 -1.3505233E-02 -5.1554776E-02  0.0000000E+00
  2.0799350E+02 -1.5788070E-02 -1.0577580E-02 -1.3051956E-02 -5.1314032E-02  0.0000000E+00
  2.0799350E+02 -1.5332488E-02 -1.0618775E-02 -1.2612584E-02 -5.0939513E-02  0.0000000E+00
  2.0799350E+02 -1.4955558E-02 -1.0542647E-02 -1.2253087E-02 -5.0430306E-02  0.0000000E+00
  2.0799350E+02 -1.4519763E-02 -1.0403244E-02 -1.2064824E-02 -4.9795416E-02  0.0000000E+00
  2.0799350E+02 -1.4019785E-02 -1.0209471E-02 -1.1790881E-02 -4.9052061E-02  0.0000000E+00
  2.0799350E+02 -1.3625166E-02 -9.9376149E-03 -1.1370440E-02 -4.8221614E-02  0.0000000E+00
  2.0799350E+02 -1.3314858E-02 -9.6304380E-03 -1.0884529E-02 -4.7328864E-02  0.0000000E+00
  2.0799350E+02 -1.2959665E-02 -9.3256300E-03 -1.0402220E-02 -4.6384967E-02  0.0000000E+00
  2.0799350E+02 -1.2502791E-02 -9.0442211E-03 -9.9870388E-03 -4.5405385E-02  0.0000000E+00
  2.0799350E+02 -1.1985211E-02 -8.7832551E-03 -9.6690204E-03 -4.4398823E-02  0.0000000E+00
  2.0799350E+02 -1.1492633E-02 -8.5229516E-03 -9.4260202E-03 -4.3370604E-02  0.0000000E+00
  2.0799350E+02 -1.1079965E-02 -8.2391808E-03 -9.1843853E-03 -4.2327541E-02  0.0000000E+00
  2.0799350E+02 -1.0723781E-02 -7.9145694E-03 -8.8604654E-03 -4.1269159E-02  0.0000000E+00
  2.0799350E+02 -1.0380180E-02 -7.5529908E-03 -8.4713982E-03 -4.0201255E-02  0.0000000E+00
  2.0799350E+02 -1.0008401E-02 -7.2120874E-03 -8.1065859E-03 -3.9133389E-02  0.0000000E+00
  2.0799350E+02 -9.7116469E-03 -6.8417867E-03 -7.7776371E-03 -3.8073019E-02  0.0000000E+00
  2.0799350E+02 -9.3773886E-03 -6.4900248E-03 -7.4529044E-03 -3.7025380E-02  0.0000000E+00
  2.0799350E+02 -8.9670080E-03 -6.1859155E-03 -7.1167491E-03 -3.5986310E-02  0.0000000E+00
  2.0799350E+02 -8.5258874E-03 -5.9254048E-03 -6.7886699E-03 -3.4955008E-02  0.0000000E+00
  2.0799350E+02 -8.1115526E-03 -5.6926364E-03 -6.4898061E-03 -3.3937170E-02  0.0000000E+00
  2.0799350E+02 -7.7528197E-03 -5.4695278E-03 -6.2252965E-03 -3.2931404E-02  0.0000000E+00
  2.0799350E+02 -7.4489122E-03 -5.2459090E-03 -5.9897011E-03 -3.1944134E-02  0.0000000E+00
  2.0799350E+02 -7.1765851E-03 -5.0185842E-03 -5.7726644E-03 -3.0977458E-02  0.0000000E+00
  2.0799350E+02 -6.9120112E-03 -4.7911717E-03 -5.5706929E-03 -3.0034851E-02  0.0000000E+00
  2.0799350E+02 -6.6491262E-03 -4.5721175E-03 -5.3924846E-03 -2.9125082E-02  0.0000000E+00
  2.0799350E+02 -6.4010017E-03 -4.3685348E-03 -5.2485121E-03 -2.8249235E-02  0.0000000E+00
  2.0799350E+02 -6.1821891E-03 -4.1847945E-03 -5.1246066E-03 -2.7400717E-02  0.0000000E+00
  2.0799350E+02 -5.9486182E-03 -4.0238672E-03 -4.9402248E-03 -2.6578645E-02  0.0000000E+00
  2.0799350E+02 -5.6847773E-03 -3.8621330E-03 -4.6803792E-03 -2.5777846E-02  0.0000000E+00
  2.0799350E+02 -5.4170334E-03 -3.7043076E-03 -4.4241259E-03 -2.4996998E-02  0.0000000E+00
  2.0799350E+02 -5.1597656E-03 -3.5582380E-03 -4.2027143E-03 -2.4238723E-02  0.0000000E+00
  2.0799350E+02 -4.9274174E-03 -3.4264856E-03 -4.0181552E-03 -2.3502439E-02  0.0000000E+00
  2.0799350E+02 -4.7293635E-03 -3.3092750E-03 -3.8623490E-03 -2.2790135E-02  0.0000000E+00
  2.0799350E+02 -4.5654235E-03 -3.2045614E-03 -3.7256657E-03 -2.2098245E-02  0.0000000E+00
  2.0799350E+02 -4.4302496E-03 -3.1108129E-03 -3.6040641E-03 -2.1428244E-02  0.0000000E+00
  2.0799350E+02 -4.3145495E-03 -3.0262066E-03 -3.4976496E-03 -2.0777739E-02  0.0000000E+00
  2.0799350E+02 -4.2100613E-03 -2.9493965E-03 -3.4090741E-03 -2.0144029E-02  0.0000000E+00
  2.0799350E+02 -4.1130403E-03 -2.8796140E-03 -3.3401452E-03 -1.9527093E-02  0.0000000E+00
  2.0799350E+02 -4.0240155E-03 -2.8153096E-03 -3.2874300E-03 -1.8922789E-02  0.0000000E+00
  2.0799350E+02 -3.9457182E-03 -2.7538503E-03 -3.2412747E-03 -1.8326928E-02  0.0000000E+00
  2.0799350E+02 -3.8757942E-03 -2.6908994E-03 -3.1877995E-03 -1.7739732E-02  0.0000000E+00
  2.0799350E+02 -3.7918521E-03 -2.6186348E-03 -3.1151563E-03 -1.7160781E-02  0.0000000E+00
  2.0799350E+02 -3.6659025E-03 -2.5394143E-03 -2.9999783E-03 -1.6592342E-02  0.0000000E+00
  2.0799350E+02 -3.5323424E-03 -2.4565129E-03 -2.8882488E-03 -1.6033649E-02  0.0000000E+00
  2.0799350E+02 -3.3977862E-03 -2.3725646E-03 -2.8003196E-03 -1.5488873E-02  0.0000000E+00
  2.0799350E+02 -3.2687301E-03 -2.2948215E-03 -2.7249985E-03 -1.4960795E-02  0.0000000E+00
  2.0799350E+02 -3.1462408E-03 -2.2251633E-03 -2.6553358E-03 -1.4448522E-02  0.0000000E+00
  2.0799350E+02 -3.0306624E-03 -2.1634478E-03 -2.5881621E-03 -1.3954389E-02  0.0000000E+00
  2.0799350E+02 -2.9217728E-03 -2.1081302E-03 -2.5220075E-03 -1.3477196E-02  0.0000000E+00
  2.0799350E+02 -2.8202860E-03 -2.0576104E-03 -2.4566764E-03 -1.3015156E-02  0.0000000E+00
  2.0799350E+02 -2.7283920E-03 -2.0108936E-03 -2.3930505E-03 -1.2568524E-02  0.0000000E+00
  2.0799350E+02 -2.6480441E-03 -1.9670561E-03 -2.3319336E-03 -1.2134223E-02  0.0000000E+00
  2.0799350E+02 -2.5814467E-03 -1.9257718E-03 -2.2747281E-03 -1.1712648E-02  0.0000000E+00
  2.0799350E+02 -2.5290527E-03 -1.8864832E-03 -2.2224576E-03 -1.1302395E-02  0.0000000E+00
  2.0799350E+02 -2.4892338E-03 -1.8483999E-03 -2.1758909E-03 -1.0902713E-02  0.0000000E+00
  2.0799350E+02 -2.4577871E-03 -1.8105694E-03 -2.1353808E-03 -1.0515254E-02  0.0000000E+00
  2.0799350E+02 -2.4273961E-03 -1.7716062E-03 -2.0997820E-03 -1.0139014E-02  0.0000000E+00
  2.0799350E+02 -2.3884038E-03 -1.7304042E-03 -2.0658673E-03 -9.7712642E-03  0.0000000E+00
  2.0799350E+02 -2.3185377E-03 -1.6880213E-03 -2.0169710E-03 -9.4110534E-03  0.0000000E+00
  2.0799350E+02 -2.2251479E-03 -1.6429329E-03 -1.9440691E-03 -9.0619972E-03  0.0000000E+00
  2.0799350E+02 -2.1452080E-03 -1.5967376E-03 -1.8808912E-03 -8.7199815E-03  0.0000000E+00
  2.0799350E+02 -2.0700148E-03 -1.5527166E-03 -1.8240039E-03 -8.3848788E-03  0.0000000E+00
  2.0799350E+02 -1.9975237E-03 -1.5115270E-03 -1.7697227E-03 -8.0557821E-03  0.0000000E+00
