          atime          uvcov          vwcov          wucov         pm1avg           tavg
  2.0799350E+02 -5.3483750E-10 -1.8476169E-12 -7.0095434E-11 -5.1768939E-02  0.0000000E+00
  2.0799350E+02 -4.6602466E-04  3.5156731E-06 -2.1303268E-05 -5.1810476E-02  0.0000000E+00
  2.0799350E+02 -1.7556969E-03  1.0005024E-05 -3.1731613E-05 -5.1832752E-02  0.0000000E+00
  2.0799350E+02 -3.2688976E-03  2.0826248E-05  1.1721452E-04 -5.1839544E-02  0.0000000E+00
  2.0799350E+02 -4.2466256E-03  3.5580114E-05  5.4153883E-04 -5.1809062E-02  0.0000000E+00
  2.0799350E+02 -4.5768900E-03  3.5460251E-05  1.0633568E-03 -5.1753684E-02  0.0000000E+00
  2.0799350E+02 -4.5826191E-03 -2.7884357E-06  1.4439519E-03 -5.1705599E-02  0.0000000E+00
  2.0799350E+02 -4.5640482E-03 -7.4576016E-05  1.6436652E-03 -5.1690854E-02  0.0000000E+00
  2.0799350E+02 -4.6695198E-03 -1.5438120E-04  1.7209449E-03 -5.1704730E-02  0.0000000E+00
  2.0799350E+02 -4.9191341E-03 -2.1420488E-04  1.7280151E-03 -5.1713309E-02  0.0000000E+00
  2.0799350E+02 -5.2914011E-03 -2.4322641E-04  1.6821659E-03 -5.1676756E-02  0.0000000E+00
  2.0799350E+02 -5.7451853E-03 -2.4135039E-04  1.5951406E-03 -5.1554776E-02  0.0000000E+00
  2.0799350E+02 -6.2307895E-03 -2.1138170E-04  1.4836991E-03 -5.1314032E-02  0.0000000E+00
  2.0799350E+02 -6.7033008E-03 -1.5745893E-04  1.3638667E-03 -5.0939513E-02  0.0000000E+00
  2.0799350E+02 -7.1387087E-03 -8.6766566E-05  1.2388312E-03 -5.0430306E-02  0.0000000E+00
  2.0799350E+02 -7.5233025E-03 -1.4792469E-05  1.1016903E-03 -4.9795416E-02  0.0000000E+00
  2.0799350E+02 -7.8484693E-03  3.8989791E-05  9.5229515E-04 -4.9052061E-02  0.0000000E+00
  2.0799350E+02 -8.1185316E-03  6.4260100E-05  8.1633345E-04 -4.8221614E-02  0.0000000E+00
  2.0799350E+02 -8.3303951E-03  6.3931503E-05  6.9651017E-04 -4.7328864E-02  0.0000000E+00
  2.0799350E+02 -8.4800259E-03  4.7079774E-05  5.8360519E-04 -4.6384967E-02  0.0000000E+00
  2.0799350E+02 -8.5673555E-03  2.3787078E-05  4.7294477E-04 -4.5405385E-02  0.0000000E+00
  2.0799350E+02 -8.6001011E-03  2.3676849E-06  3.6578120E-04 -4.4398823E-02  0.0000000E+00
  2.0799350E+02 -8.5900150E-03 -1.1494454E-05  2.6589560E-04 -4.3370604E-02  0.0000000E+00
  2.0799350E+02 -8.5487071E-03 -1.4726964E-05  1.7410590E-04 -4.2327541E-02  0.0000000E+00
  2.0799350E+02 -8.4827360E-03 -6.9201811E-06  8.4169374E-05 -4.1269159E-02  0.0000000E+00
  2.0799350E+02 -8.3905985E-03  9.3267926E-06 -1.1789961E-05 -4.0201255E-02  0.0000000E+00
  2.0799350E+02 -8.2766174E-03  3.1465621E-05 -1.0258769E-04 -3.9133389E-02  0.0000000E+00
  2.0799350E+02 -8.1325680E-03  6.3459350E-05 -1.7339679E-04 -3.8073019E-02  0.0000000E+00
  2.0799350E+02 -7.9781570E-03  1.0105413E-04 -2.2359944E-04 -3.7025380E-02  0.0000000E+00
  2.0799350E+02 -7.8229187E-03  1.3564981E-04 -2.6261939E-04 -3.5986310E-02  0.0000000E+00
  2.0799350E+02 -7.6666319E-03  1.6001839E-04 -3.0053863E-04 -3.4955008E-02  0.0000000E+00
  2.0799350E+02 -7.5081085E-03  1.7124601E-04 -3.4176626E-04 -3.3937170E-02  0.0000000E+00
  2.0799350E+02 -7.3468401E-03  1.7110609E-04 -3.8403831E-04 -3.2931404E-02  0.0000000E+00
  2.0799350E+02 -7.1858030E-03  1.6411809E-04 -4.1966435E-04 -3.1944134E-02  0.0000000E+00
  2.0799350E+02 -7.0280726E-03  1.5501802E-04 -4.3971789E-04 -3.0977458E-02  0.0000000E+00
  2.0799350E+02 -6.8756665E-03  1.4642100E-04 -4.3771829E-04 -3.0034851E-02  0.0000000E+00
  2.0799350E+02 -6.7288126E-03  1.3789596E-04 -4.1271364E-04 -2.9125082E-02  0.0000000E+00
  2.0799350E+02 -6.5845032E-03  1.2726777E-04 -3.6967966E-04 -2.8249235E-02  0.0000000E+00
  2.0799350E+02 -6.4404633E-03  1.1550365E-04 -3.1581895E-04 -2.7400717E-02  0.0000000E+00
  2.0799350E+02 -6.2990639E-03  1.1045014E-04 -2.6115476E-04 -2.6578645E-02  0.0000000E+00
  2.0799350E+02 -6.1585780E-03  1.0355632E-04 -1.9991151E-04 -2.5777846E-02  0.0000000E+00
  2.0799350E+02 -6.0240301E-03  9.3866499E-05 -1.4460232E-04 -2.4996998E-02  0.0000000E+00
  2.0799350E+02 -5.8976807E-03  8.1442221E-05 -1.0460670E-04 -2.4238723E-02  0.0000000E+00
