          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  2.0799350E+02 -5.9283976E-09 -4.4677521E-10 -1.2094366E-11 -5.1768939E-02  0.0000000E+00
  2.0799350E+02  7.6185213E-03  1.4074252E-04 -3.2363861E-06 -5.1810476E-02  0.0000000E+00
  2.0799350E+02  5.8436345E-02  6.5576029E-04  5.1704092E-06 -5.1832752E-02  0.0000000E+00
  2.0799350E+02  1.4404930E-01  5.4869293E-04 -8.2388401E-05 -5.1839544E-02  0.0000000E+00
  2.0799350E+02  1.8808651E-01 -8.7247055E-04 -2.5836963E-04 -5.1809062E-02  0.0000000E+00
  2.0799350E+02  1.6782782E-01 -2.8880565E-03 -2.9551012E-04 -5.1753684E-02  0.0000000E+00
  2.0799350E+02  1.2372664E-01 -4.5741678E-03 -1.1067490E-04 -5.1705599E-02  0.0000000E+00
  2.0799350E+02  8.5962639E-02 -5.6656519E-03  1.8814958E-04 -5.1690854E-02  0.0000000E+00
  2.0799350E+02  6.0986413E-02 -6.3325139E-03  5.4682349E-04 -5.1704730E-02  0.0000000E+00
  2.0799350E+02  4.5689151E-02 -6.7330186E-03  8.4056201E-04 -5.1713309E-02  0.0000000E+00
  2.0799350E+02  3.6768403E-02 -6.9554007E-03  1.0132355E-03 -5.1676756E-02  0.0000000E+00
  2.0799350E+02  3.1765827E-02 -7.0381812E-03  1.0359847E-03 -5.1554776E-02  0.0000000E+00
  2.0799350E+02  2.9100667E-02 -6.9937798E-03  9.0382973E-04 -5.1314032E-02  0.0000000E+00
  2.0799350E+02  2.7773598E-02 -6.8569676E-03  6.6797561E-04 -5.0939513E-02  0.0000000E+00
  2.0799350E+02  2.7094489E-02 -6.6882627E-03  4.3440051E-04 -5.0430306E-02  0.0000000E+00
  2.0799350E+02  2.6709260E-02 -6.5385376E-03  2.9345499E-04 -4.9795416E-02  0.0000000E+00
  2.0799350E+02  2.6681981E-02 -6.3521473E-03  1.1309596E-04 -4.9052061E-02  0.0000000E+00
  2.0799350E+02  2.6867700E-02 -6.1059539E-03 -1.4342583E-04 -4.8221614E-02  0.0000000E+00
  2.0799350E+02  2.7139451E-02 -5.8653390E-03 -3.9728174E-04 -4.7328864E-02  0.0000000E+00
  2.0799350E+02  2.7389011E-02 -5.6661527E-03 -5.7910712E-04 -4.6384967E-02  0.0000000E+00
  2.0799350E+02  2.7494807E-02 -5.5180713E-03 -6.5367160E-04 -4.5405385E-02  0.0000000E+00
  2.0799350E+02  2.7356777E-02 -5.4030113E-03 -6.3155174E-04 -4.4398823E-02  0.0000000E+00
  2.0799350E+02  2.6948256E-02 -5.2825437E-03 -5.6046601E-04 -4.3370604E-02  0.0000000E+00
  2.0799350E+02  2.6360956E-02 -5.1138967E-03 -5.0545046E-04 -4.2327541E-02  0.0000000E+00
  2.0799350E+02  2.5789826E-02 -4.8780961E-03 -5.1542612E-04 -4.1269159E-02  0.0000000E+00
  2.0799350E+02  2.5436005E-02 -4.6277046E-03 -5.8210730E-04 -4.0201255E-02  0.0000000E+00
  2.0799350E+02  2.5145661E-02 -4.3248729E-03 -7.1076978E-04 -3.9133389E-02  0.0000000E+00
  2.0799350E+02  2.4789767E-02 -4.0808570E-03 -7.9947400E-04 -3.8073019E-02  0.0000000E+00
  2.0799350E+02  2.4153913E-02 -3.9116543E-03 -7.8821505E-04 -3.7025380E-02  0.0000000E+00
  2.0799350E+02  2.3195335E-02 -3.7351453E-03 -7.4095756E-04 -3.5986310E-02  0.0000000E+00
  2.0799350E+02  2.2025572E-02 -3.5084819E-03 -7.2275948E-04 -3.4955008E-02  0.0000000E+00
  2.0799350E+02  2.0803976E-02 -3.2292310E-03 -7.6414270E-04 -3.3937170E-02  0.0000000E+00
  2.0799350E+02  1.9654296E-02 -2.9227264E-03 -8.5363270E-04 -3.2931404E-02  0.0000000E+00
  2.0799350E+02  1.8650093E-02 -2.6304725E-03 -9.4952408E-04 -3.1944134E-02  0.0000000E+00
  2.0799350E+02  1.7797546E-02 -2.3892231E-03 -1.0037256E-03 -3.0977458E-02  0.0000000E+00
  2.0799350E+02  1.7059416E-02 -2.2179603E-03 -9.8544652E-04 -3.0034851E-02  0.0000000E+00
  2.0799350E+02  1.6384812E-02 -2.1094512E-03 -8.9864052E-04 -2.9125082E-02  0.0000000E+00
  2.0799350E+02  1.5729468E-02 -2.0294002E-03 -7.8241210E-04 -2.8249235E-02  0.0000000E+00
  2.0799350E+02  1.5080198E-02 -1.9324432E-03 -6.8606700E-04 -2.7400717E-02  0.0000000E+00
  2.0799350E+02  1.4498190E-02 -1.8506338E-03 -5.8187618E-04 -2.6578645E-02  0.0000000E+00
