          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  2.7428499E-02 -3.5330465E-04  1.0243281E-04  7.9843088E-03  1.3904816E-03
  2.0799350E+02  2.7512158E-02 -1.3567322E-04 -9.3511728E-05  6.1750022E-03  1.8771280E-03
  2.0799350E+02  2.7600174E-02 -1.6649775E-04 -2.8027472E-04  4.7874121E-03  2.4874924E-03
  2.0799350E+02  2.7689041E-02 -1.1199444E-03  1.0757132E-05  3.5278614E-03  3.2156329E-03
  2.0799350E+02  2.7784578E-02 -8.4637345E-04 -1.8593012E-04  2.5958240E-03  4.0122069E-03
  2.0799350E+02  2.7885276E-02 -6.2822571E-04 -3.1646016E-04  1.8460822E-03  4.8717491E-03
  2.0799350E+02  2.7992694E-02 -4.8501913E-04 -4.0223859E-04  1.2591439E-03  5.7537663E-03
  2.0799350E+02  2.8108178E-02 -4.1546124E-04 -4.5512533E-04  8.1458752E-04  6.6316101E-03
  2.0799350E+02  2.8230105E-02 -4.0652126E-04 -4.7981304E-04  5.0136770E-04  7.4689121E-03
  2.0799350E+02  2.8358618E-02 -4.3711157E-04 -4.7863331E-04  3.0045228E-04  8.2532024E-03
  2.0799350E+02  2.8492861E-02 -4.8510721E-04 -4.5212458E-04  1.9704301E-04  8.9720107E-03
  2.0799350E+02  2.8631840E-02 -5.3016694E-04 -4.0095700E-04  1.7715286E-04  9.6178350E-03
  2.0799350E+02  2.8774520E-02 -5.5609365E-04 -3.2687589E-04  2.2757396E-04  1.0187367E-02
  2.0799350E+02  2.8919884E-02 -5.5219298E-04 -2.3318120E-04  3.3588647E-04  1.0680743E-02
  2.0799350E+02  2.9066964E-02 -5.1377233E-04 -1.2481733E-04  4.9050008E-04  1.1100831E-02
  2.0799350E+02  2.9214849E-02 -4.4192220E-04 -8.1477199E-06  6.8071981E-04  1.1452543E-02
  2.0799350E+02  2.9362669E-02 -3.4272214E-04  1.0951156E-04  8.9682760E-04  1.1742201E-02
  2.0799350E+02  2.9509574E-02 -2.2601338E-04  2.2052471E-04  1.1301712E-03  1.1976938E-02
  2.0799350E+02  2.9654693E-02 -1.0388012E-04  3.1766132E-04  1.3732522E-03  1.2164153E-02
  2.0799350E+02  2.9797105E-02  1.1018178E-05  3.9483938E-04  1.6198042E-03  1.2311025E-02
  2.0799350E+02  2.9935798E-02  1.0712153E-04  4.4781171E-04  1.8648541E-03  1.2424080E-02
  2.0799350E+02  3.0069650E-02  1.7550912E-04  4.7472164E-04  2.1047554E-03  1.2508827E-02
  2.0799350E+02  3.0197415E-02  2.1116166E-04  4.7645331E-04  2.3371887E-03  1.2569465E-02
  2.0799350E+02  3.0317731E-02  2.1380452E-04  4.5670258E-04  2.5611178E-03  1.2608662E-02
  2.0799350E+02  3.0429153E-02  1.8818930E-04  4.2169384E-04  2.7766943E-03  1.2627411E-02
  2.0799350E+02  3.0530219E-02  1.4367195E-04  3.7946865E-04  2.9851033E-03  1.2624977E-02
  2.0799350E+02  3.0619546E-02  9.2945089E-05  3.3867167E-04  3.1883391E-03  1.2598927E-02
  2.0799350E+02  3.0695971E-02  4.9782637E-05  3.0675961E-04  3.3889059E-03  1.2545258E-02
  2.0799350E+02  3.0758742E-02  2.5654470E-05  2.8755884E-04  3.5894312E-03  1.2458620E-02
  2.0799350E+02  3.0807751E-02  2.5069091E-05  2.7809724E-04  3.7921878E-03  1.2332645E-02
  2.0799350E+02  3.0843838E-02  3.9502155E-05  2.6463603E-04  3.9985119E-03  1.2160386E-02
  2.0799350E+02  3.0869146E-02  3.9768750E-05  2.1782717E-04  4.2081116E-03  1.1934863E-02
  2.0799350E+02  3.0887173E-02 -6.0517674E-05  1.8694050E-04  4.4189420E-03  1.1659015E-02
  2.0799350E+02  3.0896767E-02 -1.7787698E-04  2.3628114E-04  4.6295428E-03  1.1393203E-02
  2.0799350E+02  3.0897630E-02 -2.3221335E-04  2.6297517E-04  4.8330634E-03  1.1138466E-02
  2.0799350E+02  3.0890646E-02 -2.3503654E-04  2.6776089E-04  5.0275563E-03  1.0880151E-02
  2.0799350E+02  3.0876405E-02 -1.9622064E-04  2.5308138E-04  5.2101770E-03  1.0610324E-02
  2.0799350E+02  3.0855346E-02 -1.2498481E-04  2.2272673E-04  5.3786091E-03  1.0324783E-02
  2.0799350E+02  3.0827789E-02 -2.9880348E-05  1.8121234E-04  5.5310920E-03  1.0022038E-02
  2.0799350E+02  3.0793970E-02  8.1228266E-05  1.3327335E-04  5.6664317E-03  9.7024739E-03
  2.0799350E+02  3.0754066E-02  2.0118435E-04  8.3466302E-05  5.7839952E-03  9.3676602E-03
  2.0799350E+02  3.0708218E-02  3.2356175E-04  3.5868740E-05  5.8836905E-03  9.0198088E-03
  2.0799350E+02  3.0656547E-02  4.4268801E-04 -6.1321714E-06  5.9659342E-03  8.6613609E-03
  2.0799350E+02  3.0599171E-02  5.5366599E-04 -3.9971222E-05  6.0316078E-03  8.2946910E-03
  2.0799350E+02  3.0536211E-02  6.5239275E-04 -6.3965946E-05  6.0820041E-03  7.9219143E-03
  2.0799350E+02  3.0467802E-02  7.3557429E-04 -7.7315757E-05  6.1187660E-03  7.5447849E-03
  2.0799350E+02  3.0394094E-02  8.0073457E-04 -8.0048491E-05  6.1438184E-03  7.1646700E-03
  2.0799350E+02  3.0315256E-02  8.4621743E-04 -7.2923478E-05  6.1592957E-03  6.7825890E-03
  2.0799350E+02  3.0231471E-02  8.7117993E-04 -5.7300204E-05  6.1674654E-03  6.3993022E-03
  2.0799350E+02  3.0142939E-02  8.7557566E-04 -3.4981688E-05  6.1706507E-03  6.0154371E-03
  2.0799350E+02  3.0049871E-02  8.6012661E-04 -8.0416270E-06  6.1711524E-03  5.6316379E-03
  2.0799350E+02  2.9952483E-02  8.2628209E-04  2.1355561E-05  6.1711723E-03  5.2487260E-03
  2.0799350E+02  2.9850992E-02  7.7616322E-04  5.1132731E-05  6.1727397E-03  4.8678580E-03
  2.0799350E+02  2.9745609E-02  7.1249171E-04  7.9466940E-05  6.1776428E-03  4.4906669E-03
  2.0799350E+02  2.9636534E-02  6.3850125E-04  1.0493622E-04  6.1873656E-03  4.1193742E-03
  2.0799350E+02  2.9523953E-02  5.5783018E-04  1.2663710E-04  6.2030331E-03  3.7568596E-03
  2.0799350E+02  2.9408027E-02  4.7439405E-04  1.4426381E-04  6.2253652E-03  3.4066744E-03
  2.0799350E+02  2.9288897E-02  3.9223645E-04  1.5814002E-04  6.2546425E-03  3.0729858E-03
  2.0799350E+02  2.9166675E-02  3.1535679E-04  1.6919406E-04  6.2906836E-03  2.7604387E-03
  2.0799350E+02  2.9041449E-02  2.4751351E-04  1.7886861E-04  6.3328367E-03  2.4739211E-03
  2.0799350E+02  2.8912436E-02  1.9168528E-04  1.8902704E-04  6.3803086E-03  2.2166611E-03
  2.0799350E+02  2.8781355E-02  1.5118907E-04  2.0143955E-04  6.4309199E-03  1.9962420E-03
  2.0799350E+02  2.8647415E-02  1.2719911E-04  2.1781653E-04  6.4830135E-03  1.8139325E-03
  2.0799350E+02  2.8510649E-02  1.1999115E-04  2.3911745E-04  6.5343078E-03  1.6708543E-03
  2.0799350E+02  2.8371111E-02  1.2819476E-04  2.6505774E-04  6.5822760E-03  1.5652915E-03
  2.0799350E+02  2.8228887E-02  1.4841885E-04  2.9343305E-04  6.6242554E-03  1.4916008E-03
  2.0799350E+02  2.8084123E-02  1.7484198E-04  3.1931413E-04  6.6575817E-03  1.4389329E-03
  2.0799350E+02  2.7937052E-02  1.9876668E-04  3.3410327E-04  6.6797498E-03  1.3897507E-03
  2.0799350E+02  2.7788030E-02  2.0813659E-04  3.2444335E-04  6.6886034E-03  1.3181331E-03
  2.0799350E+02  2.7637571E-02  1.8701373E-04  2.7097019E-04  6.6825541E-03  1.1878489E-03
  2.0799350E+02  2.7486396E-02  1.1501587E-04  1.4689927E-04  6.6608315E-03  9.5018880E-04
  2.0799350E+02  2.7335561E-02  1.0493608E-05  1.0871026E-04  6.6211596E-03  9.6324441E-04
  2.0799350E+02  2.7181791E-02 -3.4121780E-05  1.2907962E-04  6.5748833E-03  1.0383078E-03
  2.0799350E+02  2.7024772E-02 -3.7456132E-05  1.3284926E-04  6.5237777E-03  1.0037873E-03
  2.0799350E+02  2.6865026E-02 -1.8151176E-05  1.2706343E-04  6.4665278E-03  8.9673646E-04
  2.0799350E+02  2.6703030E-02  1.0690154E-05  1.1688577E-04  6.4022805E-03  7.4719097E-04
  2.0799350E+02  2.6539221E-02  4.0442532E-05  1.0590324E-04  6.3305980E-03  5.7900038E-04
  2.0799350E+02  2.6373998E-02  6.6017944E-05  9.6402306E-05  6.2514105E-03  4.1060190E-04
  2.0799350E+02  2.6207729E-02  8.5040099E-05  8.9618537E-05  6.1649703E-03  2.5573844E-04
  2.0799350E+02  2.6040755E-02  9.7127158E-05  8.5960633E-05  6.0718067E-03  1.2412229E-04
  2.0799350E+02  2.5873388E-02  1.0327642E-04  8.5210047E-05  5.9726816E-03  2.2046500E-05
  2.0799350E+02  2.5705918E-02  1.0534461E-04  8.6697309E-05  5.8685469E-03 -4.7054519E-05
  2.0799350E+02  2.5538614E-02  1.0561737E-04  8.9456143E-05  5.7605031E-03 -8.2093239E-05
  2.0799350E+02  2.5371727E-02  1.0646172E-04  9.2356508E-05  5.6497591E-03 -8.3864461E-05
  2.0799350E+02  2.5205487E-02  1.1005487E-04  9.4217664E-05  5.5375944E-03 -5.4626164E-05
  2.0799350E+02  2.5040109E-02  1.1818336E-04  9.3902372E-05  5.4253225E-03  2.2760048E-06
  2.0799350E+02  2.4874723E-02  1.3221769E-04  9.0357953E-05  5.3135376E-03  8.3335897E-05
  2.0799350E+02  2.4711662E-02  1.5262818E-04  8.2789050E-05  5.2049796E-03  1.8291470E-04
  2.0799350E+02  2.4550017E-02  1.7949667E-04  7.0572221E-05  5.1001361E-03  2.9670022E-04
  2.0799350E+02  2.4389944E-02  2.1221399E-04  5.3349621E-05  5.0001367E-03  4.1994032E-04
  2.0799350E+02  2.4231583E-02  2.4960565E-04  3.1033929E-05  4.9059974E-03  5.4808048E-04
  2.0799350E+02  2.4075062E-02  2.9001847E-04  3.8126295E-06  4.8185993E-03  6.7691411E-04
  2.0799350E+02  2.3920495E-02  3.3143270E-04 -2.7858795E-05  4.7386692E-03  8.0270143E-04
  2.0799350E+02  2.3767981E-02  3.7159347E-04 -6.3273629E-05  4.6667649E-03  9.2225877E-04
  2.0799350E+02  2.3617607E-02  4.0815496E-04 -1.0149955E-04  4.6032632E-03  1.0330202E-03
  2.0799350E+02  2.3469445E-02  4.3883124E-04 -1.4141202E-04  4.5483504E-03  1.1330727E-03
  2.0799350E+02  2.3323555E-02  4.6154708E-04 -1.8173425E-04  4.5020186E-03  1.2211676E-03
  2.0799350E+02  2.3179983E-02  4.7458266E-04 -2.2108281E-04  4.4640636E-03  1.2967087E-03
  2.0799350E+02  2.3038764E-02  4.7670565E-04 -2.5801751E-04  4.4340882E-03  1.3597206E-03
  2.0799350E+02  2.2899918E-02  4.6728437E-04 -2.9109469E-04  4.4115094E-03  1.4107965E-03
  2.0799350E+02  2.2763457E-02  4.4637558E-04 -3.1892266E-04  4.3955691E-03  1.4510306E-03
  2.0799350E+02  2.2629380E-02  4.1478072E-04 -3.4021823E-04  4.3853505E-03  1.4819330E-03
  2.0799350E+02  2.2497680E-02  3.7406399E-04 -3.5386322E-04  4.3797980E-03  1.5053325E-03
  2.0799350E+02  2.2368342E-02  3.2652618E-04 -3.5895981E-04  4.3777429E-03  1.5232660E-03
  2.0799350E+02  2.2241344E-02  2.7512763E-04 -3.5488365E-04  4.3779330E-03  1.5378588E-03
  2.0799350E+02  2.2116664E-02  2.2335415E-04 -3.4133361E-04  4.3790680E-03  1.5511955E-03
  2.0799350E+02  2.1994278E-02  1.7501950E-04 -3.1837708E-04  4.3798402E-03  1.5651848E-03
  2.0799350E+02  2.1874165E-02  1.3399780E-04 -2.8648963E-04  4.3789800E-03  1.5814186E-03
  2.0799350E+02  2.1756313E-02  1.0388032E-04 -2.4658806E-04  4.3753080E-03  1.6010284E-03
  2.0799350E+02  2.1640718E-02  8.7548935E-05 -2.0005553E-04  4.3677917E-03  1.6245402E-03
  2.0799350E+02  2.1527394E-02  8.6661293E-05 -1.4875790E-04  4.3556089E-03  1.6517293E-03
  2.0799350E+02  2.1416375E-02  1.0104042E-04 -9.5049971E-05  4.3382170E-03  1.6814777E-03
  2.0799350E+02  2.1307721E-02  1.2796262E-04 -4.1770596E-05  4.3154283E-03  1.7116344E-03
  2.0799350E+02  2.1200841E-02  1.6155724E-04  8.0779790E-06  4.2872943E-03  1.7390413E-03
  2.0799350E+02  2.1097260E-02  1.9092396E-04  5.0084403E-05  4.2549612E-03  1.7587027E-03
  2.0799350E+02  2.0996457E-02  2.0048268E-04  8.0452388E-05  4.2196618E-03  1.7647810E-03
  2.0799350E+02  2.0898674E-02  1.6790176E-04  9.4715353E-05  4.1835189E-03  1.7497294E-03
  2.0799350E+02  2.0804218E-02  6.2986606E-05  8.8153559E-05  4.1494875E-03  1.7043903E-03
  2.0799350E+02  2.0714365E-02 -9.2695297E-05  1.0964727E-04  4.1310536E-03  1.6684178E-03
  2.0799350E+02  2.0628586E-02 -1.4548841E-04  1.7478723E-04  4.1253311E-03  1.6802300E-03
  2.0799350E+02  2.0544977E-02 -1.4363857E-04  2.0801370E-04  4.1144468E-03  1.6753541E-03
  2.0799350E+02  2.0463466E-02 -1.0737072E-04  2.1870081E-04  4.0994371E-03  1.6573934E-03
  2.0799350E+02  2.0383957E-02 -5.2296748E-05  2.1421104E-04  4.0812461E-03  1.6295751E-03
  2.0799350E+02  2.0306329E-02  9.9008202E-06  2.0019995E-04  4.0607237E-03  1.5947609E-03
  2.0799350E+02  2.0230446E-02  7.0846950E-05  1.8089182E-04  4.0386250E-03  1.5554589E-03
  2.0799350E+02  2.0156160E-02  1.2491103E-04  1.5932770E-04  4.0156115E-03  1.5138367E-03
  2.0799350E+02  2.0083311E-02  1.6869996E-04  1.3758690E-04  3.9922519E-03  1.4717362E-03
  2.0799350E+02  2.0011737E-02  2.0060517E-04  1.1698356E-04  3.9690248E-03  1.4306896E-03
  2.0799350E+02  1.9941273E-02  2.2040029E-04  9.8239266E-05  3.9463213E-03  1.3919363E-03
  2.0799350E+02  1.9871754E-02  2.2888782E-04  8.1633298E-05  3.9244494E-03  1.3564410E-03
  2.0799350E+02  1.9803019E-02  2.2759133E-04  6.7131672E-05  3.9036376E-03  1.3249127E-03
  2.0799350E+02  1.9734912E-02  2.1849117E-04  5.4496327E-05  3.8840403E-03  1.2978243E-03
  2.0799350E+02  1.9667285E-02  2.0380088E-04  4.3375764E-05  3.8657429E-03  1.2754326E-03
  2.0799350E+02  1.9600000E-02  1.8578178E-04  3.3378446E-05  3.8487681E-03  1.2577995E-03
  2.0799350E+02  1.9532929E-02  1.6659308E-04  2.4130271E-05  3.8330814E-03  1.2448124E-03
  2.0799350E+02  1.9465958E-02  1.4817506E-04  1.5317417E-05  3.8185984E-03  1.2362059E-03
  2.0799350E+02  1.9398982E-02  1.3216278E-04  6.7158846E-06  3.8051908E-03  1.2315833E-03
  2.0799350E+02  1.9331915E-02  1.1982648E-04 -1.7909658E-06  3.7926933E-03  1.2304373E-03
  2.0799350E+02  1.9264681E-02  1.1204008E-04 -1.0205572E-05  3.7809115E-03  1.2321717E-03
  2.0799350E+02  1.9196780E-02  1.0926727E-04 -1.8471310E-05  3.7695550E-03  1.2361536E-03
  2.0799350E+02  1.9129048E-02  1.1160935E-04 -2.6269110E-05  3.7585365E-03  1.2416152E-03
  2.0799350E+02  1.9061016E-02  1.1872341E-04 -3.3359042E-05  3.7475385E-03  1.2478355E-03
  2.0799350E+02  1.8992668E-02  1.2997102E-04 -3.9385983E-05  3.7363160E-03  1.2540657E-03
  2.0799350E+02  1.8924002E-02  1.4443766E-04 -4.3961122E-05  3.7246282E-03  1.2595668E-03
  2.0799350E+02  1.8855031E-02  1.6099640E-04 -4.6691783E-05  3.7122446E-03  1.2636268E-03
  2.0799350E+02  1.8785778E-02  1.7837886E-04 -4.7212772E-05  3.6989503E-03  1.2655778E-03
  2.0799350E+02  1.8716279E-02  1.9525051E-04 -4.5217924E-05  3.6845517E-03  1.2648102E-03
  2.0799350E+02  1.8646580E-02  2.1028809E-04 -4.0490553E-05  3.6688813E-03  1.2607875E-03
  2.0799350E+02  1.8576737E-02  2.2225631E-04 -3.2931494E-05  3.6518015E-03  1.2530581E-03
  2.0799350E+02  1.8506814E-02  2.3008129E-04 -2.2583419E-05  3.6332082E-03  1.2412665E-03
  2.0799350E+02  1.8436880E-02  2.3291830E-04 -9.6501257E-06  3.6130340E-03  1.2251623E-03
  2.0799350E+02  1.8367009E-02  2.3021102E-04  5.4905073E-06  3.5912500E-03  1.2046074E-03
  2.0799350E+02  1.8297282E-02  2.2173983E-04  2.2281222E-05  3.5678668E-03  1.1795815E-03
  2.0799350E+02  1.8227776E-02  2.0765659E-04  3.9989036E-05  3.5429350E-03  1.1501854E-03
  2.0799350E+02  1.8158572E-02  1.8850322E-04  5.7719163E-05  3.5165446E-03  1.1166419E-03
  2.0799350E+02  1.8089748E-02  1.6521152E-04  7.4440511E-05  3.4888230E-03  1.0792946E-03
  2.0799350E+02  1.8021376E-02  1.3908177E-04  8.9024071E-05  3.4599321E-03  1.0386041E-03
  2.0799350E+02  1.7953525E-02  1.1173733E-04  1.0029549E-04  3.4300646E-03  9.9514146E-04
  2.0799350E+02  1.7886254E-02  8.5052783E-05  1.0710317E-04  3.3994383E-03  9.4957930E-04
  2.0799350E+02  1.7819613E-02  6.1053011E-05  1.0840315E-04  3.3682898E-03  9.0267974E-04
  2.0799350E+02  1.7753639E-02  4.1780665E-05  1.0336214E-04  3.3368663E-03  8.5527946E-04
  2.0799350E+02  1.7688358E-02  2.9129045E-05  9.1479968E-05  3.3054160E-03  8.0827161E-04
  2.0799350E+02  1.7623776E-02  2.4638694E-05  7.2732790E-05  3.2741773E-03  7.6258449E-04
  2.0799350E+02  1.7559884E-02  2.9254541E-05  4.7738333E-05  3.2433669E-03  7.1915690E-04
  2.0799350E+02  1.7496650E-02  4.3040184E-05  1.7944505E-05  3.2131640E-03  6.7890992E-04
  2.0799350E+02  1.7433615E-02  6.5012699E-05 -1.4367206E-05  3.1835062E-03  6.4249366E-04
  2.0799350E+02  1.7371522E-02  9.2130661E-05 -4.4977665E-05  3.1548350E-03  6.1117147E-04
  2.0799350E+02  1.7309856E-02  1.1974967E-04 -6.8758105E-05  3.1269223E-03  5.8535371E-04
  2.0799350E+02  1.7248487E-02  1.4060979E-04 -7.8527617E-05  3.0996231E-03  5.6553310E-04
  2.0799350E+02  1.7187256E-02  1.4442061E-04 -6.4933575E-05  3.0726576E-03  5.5198642E-04
  2.0799350E+02  1.7125973E-02  1.1726896E-04 -1.6095150E-05  3.0455852E-03  5.4472266E-04
  2.0799350E+02  1.7064414E-02  4.0967748E-05  8.2785712E-05  3.0177778E-03  5.4342669E-04
  2.0799350E+02  1.7003935E-02 -7.8374509E-06  1.0316555E-04  2.9930583E-03  5.2913810E-04
  2.0799350E+02  1.6943600E-02  1.9644971E-05  1.8282271E-05  2.9765513E-03  5.0502421E-04
  2.0799350E+02  1.6881778E-02  3.9103681E-05 -3.2380526E-05  2.9640828E-03  4.8948143E-04
  2.0799350E+02  1.6818882E-02  5.4180928E-05 -5.8097726E-05  2.9545932E-03  4.7946241E-04
  2.0799350E+02  1.6755227E-02  6.7529022E-05 -6.6416953E-05  2.9471788E-03  4.7250412E-04
  2.0799350E+02  1.6691045E-02  8.0973980E-05 -6.3375706E-05  2.9410798E-03  4.6665747E-04
  2.0799350E+02  1.6626496E-02  9.5658755E-05 -5.3701574E-05  2.9356640E-03  4.6042220E-04
  2.0799350E+02 -1.8154492E-12  5.6405018E-04  5.1027456E-04 -5.6939151E-11  1.3069456E-07
  2.0799350E+02  5.4442949E-04  4.4689906E-05  9.3094175E-05  5.4316939E-04  3.8888988E-03
  2.0799350E+02  2.0809856E-03 -1.0968606E-04 -1.1258917E-04  4.0471893E-03  5.4390168E-03
  2.0799350E+02  4.4385407E-03  4.6397233E-05  2.2049278E-04  1.2311826E-02  5.5858329E-03
  2.0799350E+02  7.3854005E-03 -1.5910250E-04 -2.8546705E-04  2.5211802E-02  5.0769003E-03
  2.0799350E+02  1.0615065E-02 -9.2076310E-05  4.5440545E-04  4.0609672E-02  4.3102536E-03
  2.0799350E+02  1.3819042E-02  8.4661481E-05 -3.2786142E-03  5.5293610E-02  3.7154660E-03
  2.0799350E+02  1.6752211E-02 -1.0238480E-03  2.5503614E-04  6.6445136E-02  3.0672552E-03
  2.0799350E+02  1.9259335E-02 -2.8729779E-04  5.1829906E-04  7.2368522E-02  2.6367376E-03
  2.0799350E+02  2.1314772E-02  4.3342493E-04 -6.5169700E-05  7.3251419E-02  2.3207594E-03
  2.0799350E+02  2.2912890E-02  5.6068141E-04 -4.7850646E-04  7.0048138E-02  2.0435255E-03
  2.0799350E+02  2.4122909E-02  1.9872175E-04 -5.1518825E-04  6.4051139E-02  1.7503016E-03
  2.0799350E+02  2.5013879E-02 -3.2332398E-04 -3.1918713E-04  5.6527371E-02  1.4165725E-03
  2.0799350E+02  2.5656525E-02 -7.0571060E-04 -1.0896827E-04  4.8544969E-02  1.0432041E-03
  2.0799350E+02  2.6114923E-02 -8.0185765E-04 -2.8140574E-05  4.0876282E-02  6.5139382E-04
  2.0799350E+02  2.6442079E-02 -6.3841253E-04 -9.6332938E-05  3.3978543E-02  2.7594957E-04
  2.0799350E+02  2.6678587E-02 -3.6427839E-04 -2.3110820E-04  2.8032041E-02 -4.2232975E-05
  2.0799350E+02  2.6853546E-02 -1.6128801E-04 -3.1172654E-04  2.3015650E-02 -2.6362330E-04
  2.0799350E+02  2.6986944E-02 -1.4920491E-04 -2.5557024E-04  1.8799603E-02 -3.5656925E-04
  2.0799350E+02  2.7092668E-02 -3.1773311E-04 -7.8041794E-05  1.5235361E-02 -3.0199983E-04
  2.0799350E+02  2.7181343E-02 -5.1821669E-04  9.3252843E-05  1.2222455E-02 -9.5446914E-05
  2.0799350E+02  2.7262188E-02 -5.4771060E-04  7.9223910E-05  9.7321626E-03  2.5448443E-04
  2.0799350E+02  2.7343062E-02 -3.5810385E-04 -1.8589147E-04  7.7678843E-03  7.3206778E-04
  2.0799350E+02  2.7427897E-02 -4.2297652E-04 -3.5643947E-04  6.2420971E-03  1.3256997E-03
  2.0799350E+02  2.7513858E-02 -1.3934969E-03  1.2722721E-04  4.8743031E-03  2.0339095E-03
  2.0799350E+02  2.7606189E-02 -1.1066144E-03 -1.8580601E-04  3.8387426E-03  2.8212761E-03
  2.0799350E+02  2.7703622E-02 -9.1960232E-04 -3.5057955E-04  2.9982467E-03  3.6683025E-03
  2.0799350E+02  2.7807864E-02 -8.1769254E-04 -4.2742974E-04  2.3305957E-03  4.5394926E-03
  2.0799350E+02  2.7919611E-02 -7.8105618E-04 -4.5368728E-04  1.8156821E-03  5.4059368E-03
  2.0799350E+02  2.8039640E-02 -7.8822218E-04 -4.5031223E-04  1.4330638E-03  6.2500878E-03
  2.0799350E+02  2.8165871E-02 -8.1810328E-04 -4.2762053E-04  1.1707265E-03  7.0434446E-03
  2.0799350E+02  2.8298238E-02 -8.5230743E-04 -3.8939362E-04  1.0101271E-03  7.7790372E-03
  2.0799350E+02  2.8435751E-02 -8.7626969E-04 -3.3617515E-04  9.3672435E-04  8.4485953E-03
  2.0799350E+02  2.8577359E-02 -8.7983600E-04 -2.6769396E-04  9.3697729E-04  9.0475810E-03
  2.0799350E+02  2.8722008E-02 -8.5745044E-04 -1.8442214E-04  9.9829577E-04  9.5746364E-03
  2.0799350E+02  2.8868684E-02 -8.0794742E-04 -8.8439489E-05  1.1090288E-03  1.0031043E-02
  2.0799350E+02  2.9016422E-02 -7.3402288E-04  1.6282949E-05  1.2584831E-03  1.0420195E-02
  2.0799350E+02  2.9164303E-02 -6.4145831E-04  1.2406732E-04  1.4369645E-03  1.0747090E-02
  2.0799350E+02  2.9311433E-02 -5.3817164E-04  2.2806873E-04  1.6358329E-03  1.1017836E-02
  2.0799350E+02  2.9456915E-02 -4.3316877E-04  3.2105743E-04  1.8475635E-03  1.1239182E-02
  2.0799350E+02  2.9599817E-02 -3.3546974E-04  3.9633078E-04  2.0658066E-03  1.1418073E-02
  2.0799350E+02  2.9739141E-02 -2.5308349E-04  4.4864205E-04  2.2854363E-03  1.1561227E-02
  2.0799350E+02  2.9873800E-02 -1.9210501E-04  4.7503330E-04  2.5025821E-03  1.1674745E-02
  2.0799350E+02  3.0002605E-02 -1.5600895E-04  4.7545973E-04  2.7146339E-03  1.1763749E-02
  2.0799350E+02  3.0124270E-02 -1.4521345E-04  4.5309237E-04  2.9202121E-03  1.1832056E-02
  2.0799350E+02  3.0237438E-02 -1.5698828E-04  4.1418667E-04  3.1190966E-03  1.1881884E-02
  2.0799350E+02  3.0340733E-02 -1.8578104E-04  3.6740399E-04  3.3121044E-03  1.1913600E-02
  2.0799350E+02  3.0432846E-02 -2.2403542E-04  3.2247323E-04  3.5009088E-03  1.1925508E-02
  2.0799350E+02  3.0512659E-02 -2.6357550E-04  2.8807988E-04  3.6877925E-03  1.1913673E-02
