          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  2.0799350E+02  1.4526445E-01 -3.8774709E-05  7.0861904E-02 -8.4116403E-02  0.0000000E+00
  2.0799350E+02  1.3608395E-01  3.4488431E-04  4.9134092E-02 -8.3983539E-02  0.0000000E+00
  2.0799350E+02  1.1727399E-01  1.0498790E-03  3.5300806E-02 -8.3838727E-02  0.0000000E+00
  2.0799350E+02  8.0497594E-02  1.8450768E-03  2.5056061E-02 -8.3656241E-02  0.0000000E+00
  2.0799350E+02  2.8486958E-02  2.6229102E-03  1.6463384E-02 -8.3421179E-02  0.0000000E+00
  2.0799350E+02 -2.2188916E-02  3.3366167E-03  8.4343828E-03 -8.3125204E-02  0.0000000E+00
  2.0799350E+02 -6.2401665E-02  3.8112376E-03  1.3951873E-03 -8.2766881E-02  0.0000000E+00
  2.0799350E+02 -8.0036822E-02  4.2198746E-03 -5.2287074E-03 -8.2353739E-02  0.0000000E+00
  2.0799350E+02 -8.0448250E-02  4.3477660E-03 -1.0140727E-02 -8.1890411E-02  0.0000000E+00
  2.0799350E+02 -7.1214039E-02  4.2571125E-03 -1.3490585E-02 -8.1389514E-02  0.0000000E+00
  2.0799350E+02 -5.7562633E-02  4.0001602E-03 -1.5492124E-02 -8.0862340E-02  0.0000000E+00
  2.0799350E+02 -4.2919399E-02  3.6214720E-03 -1.6387938E-02 -8.0318770E-02  0.0000000E+00
  2.0799350E+02 -2.9358814E-02  3.1594366E-03 -1.6422609E-02 -7.9767214E-02  0.0000000E+00
  2.0799350E+02 -1.7972608E-02  2.6471583E-03 -1.5823603E-02 -7.9214593E-02  0.0000000E+00
  2.0799350E+02 -9.1641739E-03  2.1128691E-03 -1.4788921E-02 -7.8666342E-02  0.0000000E+00
  2.0799350E+02 -2.8795683E-03  1.5800078E-03 -1.3480546E-02 -7.8126470E-02  0.0000000E+00
  2.0799350E+02  1.2145669E-03  1.0671068E-03 -1.2022792E-02 -7.7597634E-02  0.0000000E+00
  2.0799350E+02  3.5958520E-03  5.8763049E-04 -1.0504582E-02 -7.7081268E-02  0.0000000E+00
  2.0799350E+02  4.7834571E-03  1.4990744E-04 -8.9847674E-03 -7.6577742E-02  0.0000000E+00
  2.0799350E+02  5.2575089E-03 -2.4270045E-04 -7.4995276E-03 -7.6086558E-02  0.0000000E+00
  2.0799350E+02  5.3902961E-03 -5.9124969E-04 -6.0709348E-03 -7.5606595E-02  0.0000000E+00
  2.0799350E+02  5.3789507E-03 -9.0014461E-04 -4.7157509E-03 -7.5136387E-02  0.0000000E+00
  2.0799350E+02  5.1692832E-03 -1.1754021E-03 -3.4535248E-03 -7.4674442E-02  0.0000000E+00
  2.0799350E+02  4.3604503E-03 -1.4221089E-03 -2.3130624E-03 -7.4219613E-02  0.0000000E+00
  2.0799350E+02  2.9605918E-03 -1.6369016E-03 -1.3344356E-03 -7.3771026E-02  0.0000000E+00
  2.0799350E+02  3.0956540E-03 -1.8137630E-03 -5.5587527E-04 -7.3325436E-02  0.0000000E+00
  2.0799350E+02  3.0456992E-03 -1.9730534E-03  3.3393165E-05 -7.2881656E-02  0.0000000E+00
  2.0799350E+02  2.8996310E-03 -2.1175814E-03  4.6478521E-04 -7.2438317E-02  0.0000000E+00
  2.0799350E+02  2.7152242E-03 -2.2462397E-03  7.7040296E-04 -7.1991181E-02  0.0000000E+00
  2.0799350E+02  2.5309447E-03 -2.3529049E-03  9.7439854E-04 -7.1544780E-02  0.0000000E+00
  2.0799350E+02  2.3642947E-03 -2.4331860E-03  1.1035226E-03 -7.1095028E-02  0.0000000E+00
  2.0799350E+02  2.2216664E-03 -2.4822141E-03  1.1779226E-03 -7.0640841E-02  0.0000000E+00
  2.0799350E+02  2.1013144E-03 -2.4964258E-03  1.2132244E-03 -7.0181250E-02  0.0000000E+00
  2.0799350E+02  1.9966827E-03 -2.4741211E-03  1.2205682E-03 -6.9715422E-02  0.0000000E+00
  2.0799350E+02  1.8990271E-03 -2.4157289E-03  1.2069202E-03 -6.9242672E-02  0.0000000E+00
  2.0799350E+02  1.7994008E-03 -2.3238227E-03  1.1756105E-03 -6.8762471E-02  0.0000000E+00
  2.0799350E+02  1.6900714E-03 -2.2029287E-03  1.1270512E-03 -6.8274457E-02  0.0000000E+00
  2.0799350E+02  1.5654368E-03 -2.0591674E-03  1.0595846E-03 -6.7778442E-02  0.0000000E+00
  2.0799350E+02  1.4225094E-03 -1.8997705E-03  9.7041573E-04 -6.7274408E-02  0.0000000E+00
  2.0799350E+02  1.2610346E-03 -1.7325150E-03  8.5657956E-04 -6.6762509E-02  0.0000000E+00
  2.0799350E+02  1.0833126E-03 -1.5651164E-03  7.1589552E-04 -6.6243065E-02  0.0000000E+00
  2.0799350E+02  8.9379273E-04 -1.4046226E-03  5.4786172E-04 -6.5716553E-02  0.0000000E+00
  2.0799350E+02  6.9850510E-04 -1.2568495E-03  3.5444035E-04 -6.5183586E-02  0.0000000E+00
  2.0799350E+02  5.0440110E-04 -1.1259017E-03  1.4068667E-04 -6.4644905E-02  0.0000000E+00
  2.0799350E+02  3.1866825E-04 -1.0138181E-03 -8.4826584E-05 -6.4101343E-02  0.0000000E+00
  2.0799350E+02  1.4808857E-04 -9.2038588E-04 -3.0983720E-04 -6.3553804E-02  0.0000000E+00
  2.0799350E+02 -1.4919525E-06 -8.4316304E-04 -5.1852191E-04 -6.3003225E-02  0.0000000E+00
  2.0799350E+02 -1.2551465E-04 -7.7775264E-04 -6.9197320E-04 -6.2450531E-02  0.0000000E+00
  2.0799350E+02 -2.2081238E-04 -7.1836942E-04 -8.0907247E-04 -6.1896595E-02  0.0000000E+00
  2.0799350E+02 -2.8539847E-04 -6.5874107E-04 -8.4780740E-04 -6.1342178E-02  0.0000000E+00
  2.0799350E+02 -3.1787263E-04 -5.9338571E-04 -7.8708169E-04 -6.0787874E-02  0.0000000E+00
  2.0799350E+02 -3.1637568E-04 -5.1930737E-04 -6.0906491E-04 -6.0234037E-02  0.0000000E+00
  2.0799350E+02 -2.7702514E-04 -4.3815123E-04 -3.0213058E-04 -5.9680710E-02  0.0000000E+00
  2.0799350E+02 -2.6957587E-04 -3.8127723E-04 -1.2523197E-04 -5.9128129E-02  0.0000000E+00
  2.0799350E+02 -3.0946566E-04 -3.2657095E-04 -2.1724814E-04 -5.8573726E-02  0.0000000E+00
  2.0799350E+02 -3.1829978E-04 -2.4780292E-04 -2.7748364E-04 -5.8024393E-02  0.0000000E+00
  2.0799350E+02 -3.1592925E-04 -1.5915198E-04 -3.1664484E-04 -5.7476577E-02  0.0000000E+00
  2.0799350E+02 -3.1474301E-04 -7.0354694E-05 -3.4170717E-04 -5.6930391E-02  0.0000000E+00
  2.0799350E+02 -3.2170792E-04  1.2557337E-05 -3.5731058E-04 -5.6385996E-02  0.0000000E+00
  2.0799350E+02 -3.3976682E-04  8.6404110E-05 -3.6633473E-04 -5.5843586E-02  0.0000000E+00
  2.0799350E+02 -3.6902507E-04  1.5011637E-04 -3.7038685E-04 -5.5303373E-02  0.0000000E+00
  2.0799350E+02 -4.0774027E-04  2.0410072E-04 -3.7020854E-04 -5.4765577E-02  0.0000000E+00
  2.0799350E+02 -4.5312987E-04  2.4970405E-04 -3.6600759E-04 -5.4230417E-02  0.0000000E+00
  2.0799350E+02 -5.0201144E-04  2.8877077E-04 -3.5772122E-04 -5.3698103E-02  0.0000000E+00
  2.0799350E+02 -5.5129012E-04  3.2328609E-04 -3.4521685E-04 -5.3168834E-02  0.0000000E+00
  2.0799350E+02 -5.9830829E-04  3.5509898E-04 -3.2843663E-04 -5.2642788E-02  0.0000000E+00
  2.0799350E+02 -6.4107185E-04  3.8571798E-04 -3.0749197E-04 -5.2120128E-02  0.0000000E+00
  2.0799350E+02 -6.7836801E-04  4.1617344E-04 -2.8271432E-04 -5.1600992E-02  0.0000000E+00
  2.0799350E+02 -7.0978927E-04  4.4693947E-04 -2.5466831E-04 -5.1085501E-02  0.0000000E+00
  2.0799350E+02 -7.3567827E-04  4.7790910E-04 -2.2413363E-04 -5.0573753E-02  0.0000000E+00
  2.0799350E+02 -7.5700823E-04  5.0841598E-04 -1.9206172E-04 -5.0065827E-02  0.0000000E+00
  2.0799350E+02 -7.7521378E-04  5.3729607E-04 -1.5951362E-04 -4.9561788E-02  0.0000000E+00
  2.0799350E+02 -7.9198674E-04  5.6298266E-04 -1.2758506E-04 -4.9061686E-02  0.0000000E+00
  2.0799350E+02 -8.0905166E-04  5.8362827E-04 -9.7325142E-05 -4.8565557E-02  0.0000000E+00
  2.0799350E+02 -8.2793589E-04  5.9724657E-04 -6.9654768E-05 -4.8073432E-02  0.0000000E+00
  2.0799350E+02 -8.4974874E-04  6.0186807E-04 -4.5291029E-05 -4.7585335E-02  0.0000000E+00
  2.0799350E+02 -8.7498456E-04  5.9570262E-04 -2.4683803E-05 -4.7101287E-02  0.0000000E+00
  2.0799350E+02 -9.0336446E-04  5.7730246E-04 -7.9707678E-06 -4.6621307E-02  0.0000000E+00
  2.0799350E+02 -9.3373126E-04  5.4571892E-04  5.0429560E-06 -4.6145416E-02  0.0000000E+00
  2.0799350E+02 -9.6401257E-04  5.0064641E-04  1.4874295E-05 -4.5673638E-02  0.0000000E+00
  2.0799350E+02 -9.9126656E-04  4.4254696E-04  2.2314641E-05 -4.5205996E-02  0.0000000E+00
  2.0799350E+02 -1.0119285E-03  3.7225859E-04  2.8375967E-05 -4.4739500E-02  0.0000000E+00
  2.0799350E+02 -1.0215680E-03  2.9297001E-04  3.4002999E-05 -4.4280234E-02  0.0000000E+00
  2.0799350E+02 -1.0161190E-03  2.0748663E-04  4.0102036E-05 -4.3825176E-02  0.0000000E+00
  2.0799350E+02 -9.9179443E-04  1.1997366E-04  4.7123587E-05 -4.3374335E-02  0.0000000E+00
  2.0799350E+02 -9.4592778E-04  3.5464176E-05  5.4778482E-05 -4.2927709E-02  0.0000000E+00
  2.0799350E+02 -8.7782554E-04 -4.0271707E-05  6.1636704E-05 -4.2485268E-02  0.0000000E+00
  2.0799350E+02 -7.8980542E-04 -1.0092321E-04  6.4645549E-05 -4.2046949E-02  0.0000000E+00
  2.0799350E+02 -6.8843515E-04 -1.3990757E-04  5.8560920E-05 -4.1612644E-02  0.0000000E+00
  2.0799350E+02 -5.8598658E-04 -1.5071743E-04  3.5285511E-05 -4.1182180E-02  0.0000000E+00
  2.0799350E+02 -5.0211963E-04 -1.2735380E-04 -1.6892320E-05 -4.0755310E-02  0.0000000E+00
  2.0799350E+02 -4.6581114E-04 -6.4850844E-05 -1.1416522E-04 -4.0331685E-02  0.0000000E+00
  2.0799350E+02 -5.0865681E-04 -5.2670174E-05 -1.3649556E-04 -3.9911896E-02  0.0000000E+00
  2.0799350E+02 -5.7064347E-04 -7.1326302E-05 -8.8116395E-05 -3.9496730E-02  0.0000000E+00
  2.0799350E+02 -6.2690450E-04 -7.9119566E-05 -3.6819494E-05 -3.9085485E-02  0.0000000E+00
  2.0799350E+02 -6.6849436E-04 -7.7536426E-05  1.0022236E-05 -3.8677787E-02  0.0000000E+00
  2.0799350E+02 -6.9035410E-04 -6.7955166E-05  4.7853715E-05 -3.8273410E-02  0.0000000E+00
  2.0799350E+02 -6.9051126E-04 -5.1652464E-05  7.4371240E-05 -3.7872247E-02  0.0000000E+00
  2.0799350E+02 -6.6936893E-04 -2.9809548E-05  8.9019116E-05 -3.7474288E-02  0.0000000E+00
  2.0799350E+02 -6.2907951E-04 -3.5179487E-06  9.2546243E-05 -3.7079597E-02  0.0000000E+00
  2.0799350E+02 -5.7299908E-04  2.6215164E-05  8.6619543E-05 -3.6688297E-02  0.0000000E+00
  2.0799350E+02 -5.0521758E-04  5.8462032E-05  7.3491077E-05 -3.6300549E-02  0.0000000E+00
  2.0799350E+02 -4.3016074E-04  9.2369756E-05  5.5715756E-05 -3.5916540E-02  0.0000000E+00
  2.0799350E+02 -3.5225919E-04  1.2715613E-04  3.5916492E-05 -3.5536469E-02  0.0000000E+00
  2.0799350E+02 -2.7568037E-04  1.6210587E-04  1.6593684E-05 -3.5160539E-02  0.0000000E+00
  2.0799350E+02 -2.0411895E-04  1.9656720E-04 -2.4109807E-08 -3.4788942E-02  0.0000000E+00
  2.0799350E+02 -1.4064117E-04  2.2994881E-04 -1.2091413E-05 -3.4421859E-02  0.0000000E+00
  2.0799350E+02 -8.7270239E-05  2.6191847E-04 -1.8240457E-05 -3.4057094E-02  0.0000000E+00
  2.0799350E+02 -4.6241829E-05  2.9158057E-04 -1.7506064E-05 -3.3699519E-02  0.0000000E+00
  2.0799350E+02 -1.7889829E-05  3.1872447E-04 -9.5896575E-06 -3.3346853E-02  0.0000000E+00
  2.0799350E+02 -2.1327633E-06  3.4297804E-04  5.3581734E-06 -3.2999170E-02  0.0000000E+00
  2.0799350E+02  1.8601040E-06  3.6401986E-04  2.6709442E-05 -3.2656511E-02  0.0000000E+00
  2.0799350E+02 -4.4077167E-06  3.8157831E-04  5.3410402E-05 -3.2318888E-02  0.0000000E+00
  2.0799350E+02 -1.8859658E-05  3.9543098E-04  8.4049357E-05 -3.1986280E-02  0.0000000E+00
  2.0799350E+02 -3.8964660E-05  4.0540444E-04  1.1693751E-04 -3.1658637E-02  0.0000000E+00
  2.0799350E+02 -6.1870176E-05  4.1137432E-04  1.5019970E-04 -3.1335884E-02  0.0000000E+00
  2.0799350E+02 -8.4545243E-05  4.1326570E-04  1.8187200E-04 -3.1017921E-02  0.0000000E+00
  2.0799350E+02 -1.0392919E-04  4.1105382E-04  2.1000285E-04 -3.0704629E-02  0.0000000E+00
  2.0799350E+02 -1.1708162E-04  4.0476511E-04  2.3275484E-04 -3.0395872E-02  0.0000000E+00
  2.0799350E+02 -1.2132926E-04  3.9447850E-04  2.4850384E-04 -3.0091500E-02  0.0000000E+00
  2.0799350E+02 -1.1440527E-04  3.8032707E-04  2.5593243E-04 -2.9791356E-02  0.0000000E+00
  2.0799350E+02 -9.4576633E-05  3.6249992E-04  2.5411445E-04 -2.9495280E-02  0.0000000E+00
  2.0799350E+02 -6.0755211E-05  3.4124442E-04  2.4258763E-04 -2.9203110E-02  0.0000000E+00
  2.0799350E+02 -1.2588111E-05  3.1686866E-04  2.2141108E-04 -2.8914688E-02  0.0000000E+00
  2.0799350E+02  4.9477086E-05  2.8974419E-04  1.9120456E-04 -2.8629864E-02  0.0000000E+00
  2.0799350E+02  1.2415660E-04  2.6030913E-04  1.5316639E-04 -2.8348498E-02  0.0000000E+00
  2.0799350E+02  2.0932861E-04  2.2907137E-04  1.0906693E-04 -2.8070463E-02  0.0000000E+00
  2.0799350E+02  3.0206976E-04  1.9661220E-04  6.1214360E-05 -2.7795650E-02  0.0000000E+00
  2.0799350E+02  3.9873429E-04  1.6359008E-04  1.2389827E-05 -2.7523963E-02  0.0000000E+00
  2.0799350E+02  4.9508032E-04  1.3074474E-04 -3.4251337E-05 -2.7255326E-02  0.0000000E+00
  2.0799350E+02  5.8644759E-04  9.8901440E-05 -7.5315356E-05 -2.6989680E-02  0.0000000E+00
  2.0799350E+02  6.6799106E-04  6.8975571E-05 -1.0734586E-04 -2.6726980E-02  0.0000000E+00
  2.0799350E+02  7.3497486E-04  4.1977392E-05 -1.2704301E-04 -2.6467197E-02  0.0000000E+00
  2.0799350E+02  7.8313083E-04  1.9017069E-05 -1.3152891E-04 -2.6210308E-02  0.0000000E+00
  2.0799350E+02  8.0917749E-04  1.2142947E-06 -1.1851842E-04 -2.5954647E-02  0.0000000E+00
  2.0799350E+02  8.1079534E-04 -9.8662403E-06 -8.7142995E-05 -2.5703515E-02  0.0000000E+00
  2.0799350E+02  7.8824324E-04 -1.2915801E-05 -3.7879567E-05 -2.5455214E-02  0.0000000E+00
  2.0799350E+02  7.4417653E-04 -6.3693197E-06  2.6755605E-05 -2.5209693E-02  0.0000000E+00
  2.0799350E+02  6.8464027E-04  1.1466511E-05  1.0168829E-04 -2.4966873E-02  0.0000000E+00
  2.0799350E+02  6.1912723E-04  2.8330260E-05  1.2104739E-04 -2.4726973E-02  0.0000000E+00
  2.0799350E+02  5.5564443E-04  2.7726342E-05  7.2395264E-05 -2.4489988E-02  0.0000000E+00
  2.0799350E+02  4.9584525E-04  2.6720373E-05  4.5691184E-05 -2.4255342E-02  0.0000000E+00
  2.0799350E+02  4.3971967E-04  2.5665413E-05  3.4394170E-05 -2.4023016E-02  0.0000000E+00
  2.0799350E+02  3.8729906E-04  2.4818731E-05  3.3269212E-05 -2.3792995E-02  0.0000000E+00
  2.0799350E+02  3.3864000E-04  2.4354960E-05  3.8212421E-05 -2.3565260E-02  0.0000000E+00
  2.0799350E+02  2.9381023E-04  2.4378265E-05  4.6090769E-05 -2.3339794E-02  0.0000000E+00
  2.0799350E+02  2.5287676E-04  2.4933580E-05  5.4595815E-05 -2.3116582E-02  0.0000000E+00
  2.0799350E+02  2.1589585E-04  2.6016925E-05  6.2110840E-05 -2.2895607E-02  0.0000000E+00
  2.0799350E+02  1.8290489E-04  2.7584843E-05  6.7590814E-05 -2.2676850E-02  0.0000000E+00
  2.0799350E+02  1.5391590E-04  2.9562994E-05  7.0454603E-05 -2.2460296E-02  0.0000000E+00
  2.0799350E+02  1.2891077E-04  3.1853925E-05  7.0488838E-05 -2.2245926E-02  0.0000000E+00
  2.0799350E+02  1.0783787E-04  3.4344064E-05  6.7762862E-05 -2.2033720E-02  0.0000000E+00
  2.0799350E+02  9.0610110E-05  3.6909957E-05  6.2554169E-05 -2.1823660E-02  0.0000000E+00
  2.0799350E+02  7.7104164E-05  3.9423786E-05  5.5283761E-05 -2.1615722E-02  0.0000000E+00
  2.0799350E+02  6.7160945E-05  4.1758202E-05  4.6460825E-05 -2.1409885E-02  0.0000000E+00
  2.0799350E+02  6.0587022E-05  4.3790494E-05  3.6636159E-05 -2.1206124E-02  0.0000000E+00
  2.0799350E+02  5.7156975E-05  4.5406148E-05  2.6363765E-05 -2.1004412E-02  0.0000000E+00
  2.0799350E+02  5.6616534E-05  4.6501800E-05  1.6170015E-05 -2.0804720E-02  0.0000000E+00
  2.0799350E+02  5.8686399E-05  4.6987637E-05  6.5298134E-06 -2.0607018E-02  0.0000000E+00
  2.0799350E+02  6.3066617E-05  4.6789268E-05 -2.1508237E-06 -2.0411272E-02  0.0000000E+00
  2.0799350E+02  6.9488912E-05  4.5840419E-05 -9.5898980E-06 -2.0216187E-02  0.0000000E+00
  2.0799350E+02  7.7541605E-05  4.4113374E-05 -1.5451081E-05 -2.0024257E-02  0.0000000E+00
