          atime          uplus          yplus           Wshr          trash          trash
  2.0799350E+02  2.3244857E-04  2.3244887E-04  1.1445755E-02  9.5455000E-02  9.5455000E-02
  2.0799350E+02  7.7894630E-01  7.8265535E-01  1.1445755E-02  9.6985000E-02  9.6985000E-02
  2.0799350E+02  1.5468520E+00  1.5650782E+00  1.1445755E-02  9.8515000E-02  9.8515000E-02
  2.0799350E+02  2.2970496E+00  2.3500581E+00  1.1445755E-02  1.0005000E-01  1.0005000E-01
  2.0799350E+02  3.0118748E+00  3.1324810E+00  1.1445755E-02  1.0158000E-01  1.0158000E-01
  2.0799350E+02  3.6805031E+00  3.9149039E+00  1.1445755E-02  1.0311000E-01  1.0311000E-01
  2.0799350E+02  4.2916885E+00  4.6973268E+00  1.1445755E-02  1.0464000E-01  1.0464000E-01
  2.0799350E+02  4.8379710E+00  5.4797497E+00  1.1445755E-02  1.0617000E-01  1.0617000E-01
  2.0799350E+02  5.3162208E+00  6.2621726E+00  1.1445755E-02  1.0770000E-01  1.0770000E-01
  2.0799350E+02  5.7277480E+00  7.0445955E+00  1.1445755E-02  1.0923000E-01  1.0923000E-01
  2.0799350E+02  6.0769022E+00  7.8270184E+00  1.1445755E-02  1.1076000E-01  1.1076000E-01
  2.0799350E+02  6.3698466E+00  8.6094412E+00  1.1445755E-02  1.1229000E-01  1.1229000E-01
  2.0799350E+02  6.6136048E+00  9.3918641E+00  1.1445755E-02  1.1382000E-01  1.1382000E-01
  2.0799350E+02  6.8153520E+00  1.0174287E+01  1.1445755E-02  1.1535000E-01  1.1535000E-01
  2.0799350E+02  6.9819187E+00  1.0956710E+01  1.1445755E-02  1.1688000E-01  1.1688000E-01
  2.0799350E+02  7.1194763E+00  1.1739133E+01  1.1445755E-02  1.1841000E-01  1.1841000E-01
  2.0799350E+02  7.2333738E+00  1.2521556E+01  1.1445755E-02  1.1994000E-01  1.1994000E-01
  2.0799350E+02  7.3280949E+00  1.3303979E+01  1.1445755E-02  1.2147000E-01  1.2147000E-01
  2.0799350E+02  7.4073054E+00  1.4086402E+01  1.1445755E-02  1.2300000E-01  1.2300000E-01
  2.0799350E+02  7.4739588E+00  1.4868824E+01  1.1445755E-02  1.2453000E-01  1.2453000E-01
  2.0799350E+02  7.5304310E+00  1.5651247E+01  1.1445755E-02  1.2606000E-01  1.2606000E-01
  2.0799350E+02  7.5786518E+00  1.6433670E+01  1.1445755E-02  1.2759000E-01  1.2759000E-01
  2.0799350E+02  7.6202037E+00  1.7216093E+01  1.1445755E-02  1.2912000E-01  1.2912000E-01
  2.0799350E+02  7.6563567E+00  1.7998516E+01  1.1445755E-02  1.3065000E-01  1.3065000E-01
  2.0799350E+02  7.6880420E+00  1.8780939E+01  1.1445755E-02  1.3218000E-01  1.3218000E-01
  2.0799350E+02  7.7162153E+00  1.9563362E+01  1.1445755E-02  1.3371000E-01  1.3371000E-01
  2.0799350E+02  7.7415663E+00  2.0345785E+01  1.1445755E-02  1.3524000E-01  1.3524000E-01
  2.0799350E+02  7.7646303E+00  2.1128208E+01  1.1445755E-02  1.3677000E-01  1.3677000E-01
  2.0799350E+02  7.7860014E+00  2.1915744E+01  1.1445755E-02  1.3831000E-01  1.3831000E-01
  2.0799350E+02  7.8057959E+00  2.2698167E+01  1.1445755E-02  1.3984000E-01  1.3984000E-01
  2.0799350E+02  7.8244887E+00  2.3480590E+01  1.1445755E-02  1.4137000E-01  1.4137000E-01
  2.0799350E+02  7.8423558E+00  2.4263013E+01  1.1445755E-02  1.4290000E-01  1.4290000E-01
  2.0799350E+02  7.8596243E+00  2.5045436E+01  1.1445755E-02  1.4443000E-01  1.4443000E-01
  2.0799350E+02  7.8764783E+00  2.5827859E+01  1.1445755E-02  1.4596000E-01  1.4596000E-01
  2.0799350E+02  7.8930643E+00  2.6610282E+01  1.1445755E-02  1.4749000E-01  1.4749000E-01
  2.0799350E+02  7.9094959E+00  2.7392705E+01  1.1445755E-02  1.4902000E-01  1.4902000E-01
  2.0799350E+02  7.9258586E+00  2.8175128E+01  1.1445755E-02  1.5055000E-01  1.5055000E-01
  2.0799350E+02  7.9422143E+00  2.8957550E+01  1.1445755E-02  1.5208000E-01  1.5208000E-01
  2.0799350E+02  7.9586048E+00  2.9739973E+01  1.1445755E-02  1.5361000E-01  1.5361000E-01
  2.0799350E+02  7.9750558E+00  3.0522396E+01  1.1445755E-02  1.5514000E-01  1.5514000E-01
  2.0799350E+02  7.9915801E+00  3.1304819E+01  1.1445755E-02  1.5667000E-01  1.5667000E-01
  2.0799350E+02  8.0081809E+00  3.2087242E+01  1.1445755E-02  1.5820000E-01  1.5820000E-01
  2.0799350E+02  8.0248542E+00  3.2869665E+01  1.1445755E-02  1.5973000E-01  1.5973000E-01
  2.0799350E+02  8.0415917E+00  3.3652088E+01  1.1445755E-02  1.6126000E-01  1.6126000E-01
  2.0799350E+02  8.0583826E+00  3.4434511E+01  1.1445755E-02  1.6279000E-01  1.6279000E-01
  2.0799350E+02  8.0752159E+00  3.5216934E+01  1.1445755E-02  1.6432000E-01  1.6432000E-01
  2.0799350E+02  8.0920822E+00  3.5999357E+01  1.1445755E-02  1.6585000E-01  1.6585000E-01
  2.0799350E+02  8.1089745E+00  3.6781779E+01  1.1445755E-02  1.6738000E-01  1.6738000E-01
  2.0799350E+02  8.1258904E+00  3.7564202E+01  1.1445755E-02  1.6891000E-01  1.6891000E-01
  2.0799350E+02  8.1428322E+00  3.8346625E+01  1.1445755E-02  1.7044000E-01  1.7044000E-01
  2.0799350E+02  8.1598085E+00  3.9129048E+01  1.1445755E-02  1.7197000E-01  1.7197000E-01
  2.0799350E+02  8.1768342E+00  3.9911471E+01  1.1445755E-02  1.7350000E-01  1.7350000E-01
  2.0799350E+02  8.1939309E+00  4.0693894E+01  1.1445755E-02  1.7503000E-01  1.7503000E-01
  2.0799350E+02  8.2110961E+00  4.1476317E+01  1.1445755E-02  1.7656000E-01  1.7656000E-01
  2.0799350E+02  8.2284416E+00  4.2263854E+01  1.1445755E-02  1.7810000E-01  1.7810000E-01
  2.0799350E+02  8.2457705E+00  4.3046276E+01  1.1445755E-02  1.7963000E-01  1.7963000E-01
