          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  2.0799350E+02 -1.1127209E-08  1.4927749E-10 -1.2018979E-11 -8.4116403E-02  0.0000000E+00
  2.0799350E+02  1.1587116E-03 -1.0532292E-06 -1.8229071E-06 -8.3983539E-02  0.0000000E+00
  2.0799350E+02  8.5721137E-03 -2.1028038E-05 -1.0292095E-05 -8.3838727E-02  0.0000000E+00
  2.0799350E+02  2.6008783E-02 -1.1710232E-04 -2.5488312E-05 -8.3656241E-02  0.0000000E+00
  2.0799350E+02  5.2780336E-02 -3.6592024E-04 -4.6565801E-05 -8.3421179E-02  0.0000000E+00
  2.0799350E+02  8.4230270E-02 -8.2944249E-04 -7.2720612E-05 -8.3125204E-02  0.0000000E+00
  2.0799350E+02  1.1365030E-01 -1.5179029E-03 -1.0078283E-04 -8.2766881E-02  0.0000000E+00
  2.0799350E+02  1.3537857E-01 -2.3889952E-03 -1.2409910E-04 -8.2353739E-02  0.0000000E+00
  2.0799350E+02  1.4631062E-01 -3.3608645E-03 -1.3775843E-04 -8.1890411E-02  0.0000000E+00
  2.0799350E+02  1.4722051E-01 -4.3144681E-03 -1.2790196E-04 -8.1389514E-02  0.0000000E+00
  2.0799350E+02  1.4022165E-01 -5.1632926E-03 -9.5110893E-05 -8.0862340E-02  0.0000000E+00
  2.0799350E+02  1.2792055E-01 -5.8517278E-03 -4.8178291E-05 -8.0318770E-02  0.0000000E+00
  2.0799350E+02  1.1283623E-01 -6.3518754E-03  8.1189026E-07 -7.9767214E-02  0.0000000E+00
  2.0799350E+02  9.7045715E-02 -6.6591822E-03  4.0191114E-05 -7.9214593E-02  0.0000000E+00
  2.0799350E+02  8.2016472E-02 -6.7872889E-03  6.1290342E-05 -7.8666342E-02  0.0000000E+00
  2.0799350E+02  6.8586475E-02 -6.7624854E-03  5.9994380E-05 -7.8126470E-02  0.0000000E+00
  2.0799350E+02  5.7052571E-02 -6.6181631E-03  3.7358956E-05 -7.7597634E-02  0.0000000E+00
  2.0799350E+02  4.7327899E-02 -6.3896551E-03 -6.1696930E-07 -7.7081268E-02  0.0000000E+00
  2.0799350E+02  3.9129032E-02 -6.1098550E-03 -4.3971216E-05 -7.6577742E-02  0.0000000E+00
  2.0799350E+02  3.2153586E-02 -5.8060042E-03 -8.0418207E-05 -7.6086558E-02  0.0000000E+00
  2.0799350E+02  2.6208979E-02 -5.4980404E-03 -9.7556150E-05 -7.5606595E-02  0.0000000E+00
  2.0799350E+02  2.1253062E-02 -5.1988957E-03 -8.5549080E-05 -7.5136387E-02  0.0000000E+00
  2.0799350E+02  1.7307332E-02 -4.9171366E-03 -4.0191305E-05 -7.4674442E-02  0.0000000E+00
  2.0799350E+02  1.4203422E-02 -4.6623363E-03  3.3738255E-05 -7.4219613E-02  0.0000000E+00
  2.0799350E+02  1.1383542E-02 -4.4475940E-03  1.1977461E-04 -7.3771026E-02  0.0000000E+00
  2.0799350E+02  9.2395353E-03 -4.2568404E-03  2.0895312E-04 -7.3325436E-02  0.0000000E+00
  2.0799350E+02  7.4837944E-03 -4.0950725E-03  3.0344255E-04 -7.2881656E-02  0.0000000E+00
  2.0799350E+02  6.0780137E-03 -3.9623357E-03  4.0260983E-04 -7.2438317E-02  0.0000000E+00
  2.0799350E+02  4.9810442E-03 -3.8563543E-03  5.0448512E-04 -7.1991181E-02  0.0000000E+00
  2.0799350E+02  4.1744099E-03 -3.7756982E-03  6.0402363E-04 -7.1544780E-02  0.0000000E+00
  2.0799350E+02  3.6192312E-03 -3.7161791E-03  6.9785246E-04 -7.1095028E-02  0.0000000E+00
  2.0799350E+02  3.2860746E-03 -3.6741655E-03  7.8217698E-04 -7.0640841E-02  0.0000000E+00
  2.0799350E+02  3.1465788E-03 -3.6461196E-03  8.5384649E-04 -7.0181250E-02  0.0000000E+00
  2.0799350E+02  3.1733567E-03 -3.6288300E-03  9.1062125E-04 -6.9715422E-02  0.0000000E+00
  2.0799350E+02  3.3400295E-03 -3.6195719E-03  9.5131531E-04 -6.9242672E-02  0.0000000E+00
  2.0799350E+02  3.6213708E-03 -3.6162026E-03  9.7583195E-04 -6.8762471E-02  0.0000000E+00
  2.0799350E+02  3.9935319E-03 -3.6172000E-03  9.8510766E-04 -6.8274457E-02  0.0000000E+00
  2.0799350E+02  4.4343256E-03 -3.6216518E-03  9.8098139E-04 -6.7778442E-02  0.0000000E+00
  2.0799350E+02  4.9235404E-03 -3.6292031E-03  9.6600513E-04 -6.7274408E-02  0.0000000E+00
  2.0799350E+02  5.4432621E-03 -3.6399702E-03  9.4321243E-04 -6.6762509E-02  0.0000000E+00
  2.0799350E+02  5.9781749E-03 -3.6544274E-03  9.1586093E-04 -6.6243065E-02  0.0000000E+00
  2.0799350E+02  6.5158186E-03 -3.6732760E-03  8.8716561E-04 -6.5716553E-02  0.0000000E+00
  2.0799350E+02  7.0467740E-03 -3.6973019E-03  8.6003874E-04 -6.5183586E-02  0.0000000E+00
  2.0799350E+02  7.5647538E-03 -3.7272296E-03  8.3685323E-04 -6.4644905E-02  0.0000000E+00
  2.0799350E+02  8.0665711E-03 -3.7635811E-03  8.1924547E-04 -6.4101343E-02  0.0000000E+00
  2.0799350E+02  8.5519609E-03 -3.8065465E-03  8.0797417E-04 -6.3553804E-02  0.0000000E+00
  2.0799350E+02  9.0232291E-03 -3.8558742E-03  8.0285153E-04 -6.3003225E-02  0.0000000E+00
  2.0799350E+02  9.4847039E-03 -3.9107887E-03  8.0276304E-04 -6.2450531E-02  0.0000000E+00
  2.0799350E+02  9.9419624E-03 -3.9699431E-03  8.0579234E-04 -6.1896595E-02  0.0000000E+00
  2.0799350E+02  1.0400809E-02 -4.0314144E-03  8.0946744E-04 -6.1342178E-02  0.0000000E+00
  2.0799350E+02  1.0865981E-02 -4.0927495E-03  8.1114471E-04 -6.0787874E-02  0.0000000E+00
  2.0799350E+02  1.1339545E-02 -4.1510682E-03  8.0854695E-04 -6.0234037E-02  0.0000000E+00
  2.0799350E+02  1.1818984E-02 -4.2032331E-03  8.0047189E-04 -5.9680710E-02  0.0000000E+00
  2.0799350E+02  1.2307598E-02 -4.2347716E-03  7.6505807E-04 -5.9128129E-02  0.0000000E+00
  2.0799350E+02  1.2804636E-02 -4.2596188E-03  7.1406807E-04 -5.8573726E-02  0.0000000E+00
  2.0799350E+02  1.3280947E-02 -4.2950977E-03  6.8027719E-04 -5.8024393E-02  0.0000000E+00
  2.0799350E+02  1.3732752E-02 -4.3365162E-03  6.5887706E-04 -5.7476577E-02  0.0000000E+00
  2.0799350E+02  1.4154191E-02 -4.3794189E-03  6.4558197E-04 -5.6930391E-02  0.0000000E+00
  2.0799350E+02  1.4540641E-02 -4.4198152E-03  6.3639194E-04 -5.6385996E-02  0.0000000E+00
  2.0799350E+02  1.4888730E-02 -4.4542617E-03  6.2771581E-04 -5.5843586E-02  0.0000000E+00
  2.0799350E+02  1.5196320E-02 -4.4799173E-03  6.1646121E-04 -5.5303373E-02  0.0000000E+00
  2.0799350E+02  1.5462468E-02 -4.4945720E-03  6.0009439E-04 -5.4765577E-02  0.0000000E+00
  2.0799350E+02  1.5687361E-02 -4.4966529E-03  5.7667266E-04 -5.4230417E-02  0.0000000E+00
  2.0799350E+02  1.5872226E-02 -4.4852099E-03  5.4485200E-04 -5.3698103E-02  0.0000000E+00
  2.0799350E+02  1.6019225E-02 -4.4598825E-03  5.0387297E-04 -5.3168834E-02  0.0000000E+00
  2.0799350E+02  1.6131333E-02 -4.4208521E-03  4.5352730E-04 -5.2642788E-02  0.0000000E+00
  2.0799350E+02  1.6212204E-02 -4.3687801E-03  3.9410830E-04 -5.2120128E-02  0.0000000E+00
  2.0799350E+02  1.6266026E-02 -4.3047365E-03  3.2634748E-04 -5.1600992E-02  0.0000000E+00
