          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0139100E+02 -2.3470358E-03 -1.5628611E-03 -1.7892453E-03 -1.1964066E-03  0.0000000E+00
  2.0139100E+02 -2.2633715E-03 -1.5226531E-03 -1.7422006E-03 -1.1796132E-03  0.0000000E+00
  2.0139100E+02 -2.2289960E-03 -1.4838503E-03 -1.7213131E-03 -1.1600705E-03  0.0000000E+00
  2.0139100E+02 -2.3097749E-03 -1.4510970E-03 -1.7895809E-03 -1.1376681E-03  0.0000000E+00
  2.0139100E+02 -2.0213830E-03 -1.3873815E-03 -1.6103653E-03 -1.1142833E-03  0.0000000E+00
  2.0139100E+02 -1.8594885E-03 -1.3328779E-03 -1.5143653E-03 -1.0878968E-03  0.0000000E+00
  2.0139100E+02 -1.7529305E-03 -1.2847457E-03 -1.4522578E-03 -1.0592280E-03  0.0000000E+00
  2.0139100E+02 -1.6653032E-03 -1.2411625E-03 -1.3980847E-03 -1.0290425E-03  0.0000000E+00
  2.0139100E+02 -1.5835080E-03 -1.2010180E-03 -1.3423338E-03 -9.9802162E-04  0.0000000E+00
  2.0139100E+02 -1.5072495E-03 -1.1635349E-03 -1.2851855E-03 -9.6661729E-04  0.0000000E+00
  2.0139100E+02 -1.4417080E-03 -1.1284355E-03 -1.2316145E-03 -9.3535843E-04  0.0000000E+00
  2.0139100E+02 -1.3903273E-03 -1.0950235E-03 -1.1859911E-03 -9.0418818E-04  0.0000000E+00
  2.0139100E+02 -1.3532088E-03 -1.0629076E-03 -1.1505834E-03 -8.7318836E-04  0.0000000E+00
  2.0139100E+02 -1.3256736E-03 -1.0316360E-03 -1.1238518E-03 -8.4231637E-04  0.0000000E+00
  2.0139100E+02 -1.3001141E-03 -1.0009305E-03 -1.1012088E-03 -8.1161964E-04  0.0000000E+00
  2.0139100E+02 -1.2695292E-03 -9.7070400E-04 -1.0772641E-03 -7.8117906E-04  0.0000000E+00
  2.0139100E+02 -1.2324410E-03 -9.4123921E-04 -1.0497908E-03 -7.5114503E-04  0.0000000E+00
  2.0139100E+02 -1.1985135E-03 -9.1348157E-04 -1.0252607E-03 -7.2182122E-04  0.0000000E+00
  2.0139100E+02 -1.1935824E-03 -8.8918830E-04 -1.0255325E-03 -6.9355483E-04  0.0000000E+00
  2.0139100E+02 -1.2625932E-03 -8.7064021E-04 -1.0952542E-03 -6.6607807E-04  0.0000000E+00
  2.0139100E+02 -1.1129754E-03 -8.2950148E-04 -9.6491671E-04 -6.3928981E-04  0.0000000E+00
  2.0139100E+02 -1.0366191E-03 -7.9428894E-04 -9.0620578E-04 -6.1190508E-04  0.0000000E+00
  2.0139100E+02 -9.9101953E-04 -7.6339084E-04 -8.7317789E-04 -5.8382417E-04  0.0000000E+00
  2.0139100E+02 -9.5376177E-04 -7.3570180E-04 -8.4380805E-04 -5.5447743E-04  0.0000000E+00
  2.0139100E+02 -9.1629873E-04 -7.1062823E-04 -8.1145462E-04 -5.2340524E-04  0.0000000E+00
  2.0139100E+02 -8.7804971E-04 -6.8766336E-04 -7.7752594E-04 -4.9018918E-04  0.0000000E+00
  2.0139100E+02 -8.4219829E-04 -6.6652063E-04 -7.4640098E-04 -4.5480433E-04  0.0000000E+00
  2.0139100E+02 -8.1230503E-04 -6.4705466E-04 -7.2184455E-04 -4.1764976E-04  0.0000000E+00
  2.0139100E+02 -7.8995209E-04 -6.2911322E-04 -7.0494651E-04 -3.7926148E-04  0.0000000E+00
  2.0139100E+02 -7.7401206E-04 -6.1262699E-04 -6.9391524E-04 -3.4037018E-04  0.0000000E+00
  2.0139100E+02 -7.6094525E-04 -5.9759776E-04 -6.8498422E-04 -3.0180660E-04  0.0000000E+00
  2.0139100E+02 -7.4627922E-04 -5.8390186E-04 -6.7433764E-04 -2.6392697E-04  0.0000000E+00
  2.0139100E+02 -7.2757858E-04 -5.7141733E-04 -6.6089637E-04 -2.2697120E-04  0.0000000E+00
  2.0139100E+02 -7.0847220E-04 -5.5991424E-04 -6.4929378E-04 -1.9111352E-04  0.0000000E+00
  2.0139100E+02 -7.0349807E-04 -5.4879390E-04 -6.5242101E-04 -1.5635674E-04  0.0000000E+00
  2.0139100E+02 -7.4412347E-04 -5.3704677E-04 -6.9321772E-04 -1.2361770E-04  0.0000000E+00
  2.0139100E+02 -6.5772922E-04 -5.1235261E-04 -6.1200855E-04 -9.1174455E-05  0.0000000E+00
  2.0139100E+02 -6.1662682E-04 -4.9085437E-04 -5.7233648E-04 -6.0246216E-05  0.0000000E+00
  2.0139100E+02 -5.9113429E-04 -4.7257418E-04 -5.4714213E-04 -2.9942916E-05  0.0000000E+00
  2.0139100E+02 -5.6806605E-04 -4.5686341E-04 -5.2438573E-04  2.7205645E-07  0.0000000E+00
  2.0139100E+02 -5.4392024E-04 -4.4280240E-04 -5.0087800E-04  3.0918163E-05  0.0000000E+00
  2.0139100E+02 -5.2014833E-04 -4.2972710E-04 -4.7800675E-04  6.2163003E-05  0.0000000E+00
  2.0139100E+02 -4.9924279E-04 -4.1716429E-04 -4.5813363E-04  9.4346530E-05  0.0000000E+00
  2.0139100E+02 -4.8277853E-04 -4.0493810E-04 -4.4278992E-04  1.2785273E-04  0.0000000E+00
  2.0139100E+02 -4.7068340E-04 -3.9320975E-04 -4.3196926E-04  1.6275151E-04  0.0000000E+00
  2.0139100E+02 -4.6109525E-04 -3.8214461E-04 -4.2394644E-04  1.9927159E-04  0.0000000E+00
  2.0139100E+02 -4.5141706E-04 -3.7185517E-04 -4.1621358E-04  2.3746836E-04  0.0000000E+00
  2.0139100E+02 -4.3962390E-04 -3.6223034E-04 -4.0666706E-04  2.7728598E-04  0.0000000E+00
  2.0139100E+02 -4.2585485E-04 -3.5294675E-04 -3.9508479E-04  3.1822260E-04  0.0000000E+00
  2.0139100E+02 -4.1359119E-04 -3.4346064E-04 -3.8430325E-04  3.5967479E-04  0.0000000E+00
  2.0139100E+02 -4.1041822E-04 -3.3338093E-04 -3.8106668E-04  4.0056261E-04  0.0000000E+00
  2.0139100E+02 -4.2758913E-04 -3.2294033E-04 -3.9587986E-04  4.3965300E-04  0.0000000E+00
  2.0139100E+02 -3.8047987E-04 -3.0888849E-04 -3.5285588E-04  4.7709875E-04  0.0000000E+00
  2.0139100E+02 -3.5612982E-04 -2.9517196E-04 -3.3008369E-04  5.1211935E-04  0.0000000E+00
  2.0139100E+02 -3.4114798E-04 -2.8251569E-04 -3.1418338E-04  5.4499261E-04  0.0000000E+00
  2.0139100E+02 -3.2898154E-04 -2.7120637E-04 -2.9947229E-04  5.7593356E-04  0.0000000E+00
  2.0139100E+02 -3.1734561E-04 -2.6128060E-04 -2.8470771E-04  6.0511015E-04  0.0000000E+00
  2.0139100E+02 -3.0628411E-04 -2.5271087E-04 -2.7076225E-04  6.3248405E-04  0.0000000E+00
  2.0139100E+02 -2.9660587E-04 -2.4537163E-04 -2.5883954E-04  6.5816422E-04  0.0000000E+00
  2.0139100E+02 -2.8910596E-04 -2.3918874E-04 -2.4972238E-04  6.8206700E-04  0.0000000E+00
  2.0139100E+02 -2.8398240E-04 -2.3405701E-04 -2.4328155E-04  7.0423354E-04  0.0000000E+00
  2.0139100E+02 -2.8081370E-04 -2.2987838E-04 -2.3866405E-04  7.2466827E-04  0.0000000E+00
  2.0139100E+02 -2.7875405E-04 -2.2653442E-04 -2.3470357E-04  7.4335753E-04  0.0000000E+00
  2.0139100E+02 -2.7695322E-04 -2.2385410E-04 -2.3051218E-04  7.6036044E-04  0.0000000E+00
  2.0139100E+02 -2.7513364E-04 -2.2163995E-04 -2.2615806E-04  7.7565465E-04  0.0000000E+00
  2.0139100E+02 -2.7416159E-04 -2.1966403E-04 -2.2313540E-04  7.8932960E-04  0.0000000E+00
  2.0139100E+02 -2.7661184E-04 -2.1777511E-04 -2.2468644E-04  8.0129669E-04  0.0000000E+00
  2.0139100E+02 -2.8715170E-04 -2.1598094E-04 -2.3559300E-04  8.1151239E-04  0.0000000E+00
