          atime          uvari          vvari          wvari          pvari          tvari
  2.0139100E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6510316E-05  0.0000000E+00
  2.0139100E+02  5.1055759E-07  2.5842863E-09  1.8428826E-07  4.6498943E-05  0.0000000E+00
  2.0139100E+02  7.2521314E-06  7.2606820E-09  2.7016898E-06  4.6466348E-05  0.0000000E+00
  2.0139100E+02  3.5833305E-05  9.7595593E-09  1.3045175E-05  4.6417103E-05  0.0000000E+00
  2.0139100E+02  1.1219262E-04  2.1207420E-08  3.9114434E-05  4.6358853E-05  0.0000000E+00
  2.0139100E+02  2.7250403E-04  1.0022138E-07  8.9633783E-05  4.6302275E-05  0.0000000E+00
  2.0139100E+02  5.6257149E-04  4.0310726E-07  1.7238228E-04  4.6261069E-05  0.0000000E+00
  2.0139100E+02  1.0362263E-03  1.2493470E-06  2.9268135E-04  4.6251737E-05  0.0000000E+00
  2.0139100E+02  1.7515665E-03  3.1914546E-06  4.5242337E-04  4.6293242E-05  0.0000000E+00
  2.0139100E+02  2.7637815E-03  7.0700856E-06  6.4980569E-04  4.6406418E-05  0.0000000E+00
  2.0139100E+02  4.1136301E-03  1.4029697E-05  8.7973215E-04  4.6613000E-05  0.0000000E+00
  2.0139100E+02  5.8127591E-03  2.5474797E-05  1.1347942E-03  4.6934144E-05  0.0000000E+00
  2.0139100E+02  7.8306173E-03  4.2972833E-05  1.4066856E-03  4.7388706E-05  0.0000000E+00
  2.0139100E+02  1.0090220E-02  6.8152430E-05  1.6877414E-03  4.7991941E-05  0.0000000E+00
  2.0139100E+02  1.2467225E-02  1.0248919E-04  1.9708642E-03  4.8751613E-05  0.0000000E+00
  2.0139100E+02  1.4827025E-02  1.4739586E-04  2.2517341E-03  4.9671917E-05  0.0000000E+00
  2.0139100E+02  1.7033914E-02  2.0391650E-04  2.5270859E-03  5.0753278E-05  0.0000000E+00
  2.0139100E+02  1.8985863E-02  2.7264739E-04  2.7970392E-03  5.1967219E-05  0.0000000E+00
  2.0139100E+02  2.0571363E-02  3.5382613E-04  3.0560742E-03  5.3300929E-05  0.0000000E+00
