          atime          uvcov          vwcov          wucov         pm1avg           tavg
  2.0139100E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0670824E-03  0.0000000E+00
  2.0139100E+02 -5.7332139E-10 -2.7185232E-10 -4.6311332E-09  2.0670472E-03  0.0000000E+00
  2.0139100E+02 -7.3455922E-09 -8.1408649E-10 -7.1804948E-08  2.0669440E-03  0.0000000E+00
  2.0139100E+02 -6.4970547E-08 -2.1433534E-09 -3.5939149E-07  2.0667770E-03  0.0000000E+00
  2.0139100E+02 -3.5178872E-07 -9.0634255E-09 -1.1234452E-06  2.0665406E-03  0.0000000E+00
  2.0139100E+02 -1.3493423E-06 -3.4925237E-08 -2.7067224E-06  2.0661908E-03  0.0000000E+00
  2.0139100E+02 -4.0850563E-06 -1.0470041E-07 -5.5171247E-06  2.0655932E-03  0.0000000E+00
  2.0139100E+02 -1.0414308E-05 -2.5498788E-07 -9.9929754E-06  2.0644483E-03  0.0000000E+00
  2.0139100E+02 -2.3262158E-05 -5.2982428E-07 -1.6547422E-05  2.0622097E-03  0.0000000E+00
  2.0139100E+02 -4.6700714E-05 -9.7252657E-07 -2.5484327E-05  2.0580195E-03  0.0000000E+00
  2.0139100E+02 -8.5711327E-05 -1.6154846E-06 -3.6880039E-05  2.0506942E-03  0.0000000E+00
  2.0139100E+02 -1.4552220E-04 -2.4719545E-06 -5.0441229E-05  2.0387831E-03  0.0000000E+00
  2.0139100E+02 -2.3057869E-04 -3.5358286E-06 -6.5374877E-05  2.0206817E-03  0.0000000E+00
  2.0139100E+02 -3.4345726E-04 -4.7949748E-06 -8.0324288E-05  1.9947349E-03  0.0000000E+00
  2.0139100E+02 -4.8350166E-04 -6.2521917E-06 -9.3369905E-05  1.9594330E-03  0.0000000E+00
  2.0139100E+02 -6.4749499E-04 -7.9646354E-06 -1.0240043E-04  1.9133342E-03  0.0000000E+00
  2.0139100E+02 -8.3019960E-04 -1.0047121E-05 -1.0563043E-04  1.8556722E-03  0.0000000E+00
  2.0139100E+02 -1.0223308E-03 -1.2895547E-05 -1.0288433E-04  1.7853033E-03  0.0000000E+00
  2.0139100E+02 -1.2171974E-03 -1.6311597E-05 -9.3327216E-05  1.7028636E-03  0.0000000E+00
  2.0139100E+02 -1.4080860E-03 -2.1009732E-05 -8.0781744E-05  1.6085659E-03  0.0000000E+00
  2.0139100E+02 -1.5890024E-03 -2.7221515E-05 -6.8355983E-05  1.5030213E-03  0.0000000E+00
  2.0139100E+02 -1.7556597E-03 -3.4717527E-05 -5.8253662E-05  1.3869483E-03  0.0000000E+00
  2.0139100E+02 -1.9050666E-03 -4.2879634E-05 -5.1808075E-05  1.2615491E-03  0.0000000E+00
  2.0139100E+02 -2.0361391E-03 -5.0902549E-05 -4.9587266E-05  1.1280569E-03  0.0000000E+00
  2.0139100E+02 -2.1489561E-03 -5.7992755E-05 -5.1659101E-05  9.8811002E-04  0.0000000E+00
