          atime             vx             vy             vz             pr        garbage
  1.2200033E+02  1.1024412E+00 -1.8557711E-01  1.6825160E-02 -1.5899763E-02  0.0000000E+00
  1.2200033E+02  1.1008742E+00 -1.8955258E-01  6.1969081E-03 -1.5615651E-02  0.0000000E+00
  1.2200033E+02  1.0995356E+00 -1.9167062E-01 -5.5483954E-03 -1.5278945E-02  0.0000000E+00
  1.2200033E+02  1.0986988E+00 -1.9204224E-01 -1.7611975E-02 -1.4854833E-02  0.0000000E+00
  1.2200033E+02  1.0985422E+00 -1.9082596E-01 -2.9149194E-02 -1.4328441E-02  0.0000000E+00
  1.2200033E+02  1.0991012E+00 -1.8826012E-01 -3.9371588E-02 -1.3701900E-02  0.0000000E+00
  1.2200033E+02  1.1002943E+00 -1.8469402E-01 -4.7537588E-02 -1.2998071E-02  0.0000000E+00
  1.2200033E+02  1.1020199E+00 -1.8053278E-01 -5.3150756E-02 -1.2252579E-02  0.0000000E+00
  1.2200033E+02  1.1041880E+00 -1.7622356E-01 -5.5954925E-02 -1.1507323E-02  0.0000000E+00
  1.2200033E+02  1.1067296E+00 -1.7223679E-01 -5.5963259E-02 -1.0807849E-02  0.0000000E+00
  1.2200033E+02  1.1095867E+00 -1.6895937E-01 -5.3466418E-02 -1.0190541E-02  0.0000000E+00
  1.2200033E+02  1.1126584E+00 -1.6666402E-01 -4.8916067E-02 -9.6801470E-03  0.0000000E+00
  1.2200033E+02  1.1157632E+00 -1.6548129E-01 -4.2870133E-02 -9.2897313E-03  0.0000000E+00
  1.2200033E+02  1.1186938E+00 -1.6536873E-01 -3.5838375E-02 -9.0175336E-03  0.0000000E+00
  1.2200033E+02  1.1212505E+00 -1.6616308E-01 -2.8236658E-02 -8.8536857E-03  0.0000000E+00
  1.2200033E+02  1.1233316E+00 -1.6764338E-01 -2.0341144E-02 -8.7788891E-03  0.0000000E+00
  1.2200033E+02  1.1249375E+00 -1.6956219E-01 -1.2378696E-02 -8.7711942E-03  0.0000000E+00
  1.2200033E+02  1.1261648E+00 -1.7168859E-01 -4.4578545E-03 -8.8059473E-03  0.0000000E+00
  1.2200033E+02  1.1271424E+00 -1.7381048E-01  3.3593378E-03 -8.8598843E-03  0.0000000E+00
  1.2200033E+02  1.1279961E+00 -1.7571808E-01  1.0998716E-02 -8.9112934E-03  0.0000000E+00
  1.2200033E+02  1.1288391E+00 -1.7722266E-01  1.8451513E-02 -8.9417219E-03  0.0000000E+00
  1.2200033E+02  1.1297549E+00 -1.7813796E-01  2.5718824E-02 -8.9366922E-03  0.0000000E+00
  1.2200033E+02  1.1307880E+00 -1.7827854E-01  3.2758038E-02 -8.8870238E-03  0.0000000E+00
  1.2200033E+02  1.1319542E+00 -1.7747476E-01  3.9542032E-02 -8.7897125E-03  0.0000000E+00
  1.2200033E+02  1.1332305E+00 -1.7556892E-01  4.5989006E-02 -8.6483273E-03  0.0000000E+00
  1.2200033E+02  1.1345536E+00 -1.7244604E-01  5.1905145E-02 -8.4765293E-03  0.0000000E+00
  1.2200033E+02  1.1358447E+00 -1.6803065E-01  5.7040719E-02 -8.2938869E-03  0.0000000E+00
  1.2200033E+02  1.1370217E+00 -1.6231063E-01  6.1041838E-02 -8.1264502E-03  0.0000000E+00
  1.2200033E+02  1.1380288E+00 -1.5532984E-01  6.3484752E-02 -8.0015904E-03  0.0000000E+00
  1.2200033E+02  1.1388594E+00 -1.4725317E-01  6.3893096E-02 -7.9416590E-03  0.0000000E+00
  1.2200033E+02  1.1395925E+00 -1.3829758E-01  6.1812321E-02 -7.9571959E-03  0.0000000E+00
  1.2200033E+02  1.1404036E+00 -1.2877504E-01  5.6831601E-02 -8.0491626E-03  0.0000000E+00
  1.2200033E+02  1.1415630E+00 -1.1917319E-01  4.8724330E-02 -8.2058479E-03  0.0000000E+00
  1.2200033E+02  1.1434101E+00 -1.1002438E-01  3.7448396E-02 -8.4089871E-03  0.0000000E+00
  1.2200033E+02  1.1462750E+00 -1.0187949E-01  2.3241500E-02 -8.6357698E-03  0.0000000E+00
  1.2200033E+02  1.1502814E+00 -9.5226809E-02  6.7595234E-03 -8.8699713E-03  0.0000000E+00
  1.2200033E+02  1.1552846E+00 -9.0349665E-02 -1.1085722E-02 -9.1057604E-03  0.0000000E+00
  1.2200033E+02  1.1608943E+00 -8.7393572E-02 -2.9145955E-02 -9.3449981E-03  0.0000000E+00
  1.2200033E+02  1.1666238E+00 -8.6379016E-02 -4.6296090E-02 -9.5955697E-03  0.0000000E+00
  1.2200033E+02  1.1720334E+00 -8.7237164E-02 -6.1550415E-02 -9.8649288E-03  0.0000000E+00
  1.2200033E+02  1.1769812E+00 -8.9799834E-02 -7.4494215E-02 -1.0157362E-02  0.0000000E+00
  1.2200033E+02  1.1815292E+00 -9.3763718E-02 -8.5223409E-02 -1.0472734E-02  0.0000000E+00
  1.2200033E+02  1.1857811E+00 -9.8680273E-02 -9.4149917E-02 -1.0805279E-02  0.0000000E+00
  1.2200033E+02  1.1898333E+00 -1.0406263E-01 -1.0187652E-01 -1.1149982E-02  0.0000000E+00
  1.2200033E+02  1.1937149E+00 -1.0944193E-01 -1.0892530E-01 -1.1501381E-02  0.0000000E+00
  1.2200033E+02  1.1973825E+00 -1.1437803E-01 -1.1560761E-01 -1.1850633E-02  0.0000000E+00
  1.2200033E+02  1.2007946E+00 -1.1854671E-01 -1.2207633E-01 -1.2187514E-02  0.0000000E+00
  1.2200033E+02  1.2039165E+00 -1.2170490E-01 -1.2830282E-01 -1.2496914E-02  0.0000000E+00
  1.2200033E+02  1.2067599E+00 -1.2369264E-01 -1.3417107E-01 -1.2762491E-02  0.0000000E+00
  1.2200033E+02  1.2093586E+00 -1.2441590E-01 -1.3951114E-01 -1.2971337E-02  0.0000000E+00
  1.2200033E+02  1.2117869E+00 -1.2387340E-01 -1.4418207E-01 -1.3115076E-02  0.0000000E+00
  1.2200033E+02  1.2141363E+00 -1.2212721E-01 -1.4807705E-01 -1.3190924E-02  0.0000000E+00
  1.2200033E+02  1.2164867E+00 -1.1930806E-01 -1.5111267E-01 -1.3200480E-02  0.0000000E+00
  1.2200033E+02  6.0961889E-07 -1.0462893E-07  6.4813265E-07 -7.7713573E-02  0.0000000E+00
  1.2200033E+02 -9.5097640E-03 -4.8456742E-03  1.5802722E-02 -7.7972061E-02  0.0000000E+00
  1.2200033E+02 -5.9309593E-02 -8.2900143E-03  2.9874304E-02 -7.8124625E-02  0.0000000E+00
  1.2200033E+02 -1.2518503E-01 -5.0198015E-03  3.4906639E-02 -7.8456752E-02  0.0000000E+00
  1.2200033E+02 -1.7440176E-01  3.8526501E-03  3.5131589E-02 -7.9315171E-02  0.0000000E+00
  1.2200033E+02 -1.8210483E-01  1.3382038E-02  3.8589514E-02 -8.0954943E-02  0.0000000E+00
  1.2200033E+02 -1.3482694E-01  1.6426525E-02  4.8210285E-02 -8.3404210E-02  0.0000000E+00
  1.2200033E+02 -2.6568244E-02  9.2450211E-03  6.5093896E-02 -8.6575302E-02  0.0000000E+00
  1.2200033E+02  1.4395406E-01  5.1675916E-05  1.0131795E-01 -9.0152037E-02  0.0000000E+00
  1.2200033E+02  3.4638149E-01 -4.2966637E-03  1.4985054E-01 -9.3375400E-02  0.0000000E+00
  1.2200033E+02  5.4212007E-01 -6.3486670E-03  1.8496274E-01 -9.5663823E-02  0.0000000E+00
  1.2200033E+02  6.9428356E-01 -9.2429415E-03  1.8141060E-01 -9.7055994E-02  0.0000000E+00
  1.2200033E+02  7.7450778E-01 -1.6164515E-02  1.2842517E-01 -9.7724099E-02  0.0000000E+00
  1.2200033E+02  8.1094656E-01 -2.8189544E-02  4.8409980E-02 -9.7082822E-02  0.0000000E+00
  1.2200033E+02  8.3785987E-01 -4.3799579E-02 -3.4971647E-02 -9.4940468E-02  0.0000000E+00
  1.2200033E+02  8.6310331E-01 -5.7564049E-02 -1.0912003E-01 -9.1392194E-02  0.0000000E+00
  1.2200033E+02  8.8860258E-01 -6.1079192E-02 -1.6627830E-01 -8.6813368E-02  0.0000000E+00
  1.2200033E+02  9.1575658E-01 -5.0709781E-02 -2.0183338E-01 -8.1696482E-02  0.0000000E+00
  1.2200033E+02  9.4293589E-01 -3.1242262E-02 -2.1766614E-01 -7.6607053E-02  0.0000000E+00
  1.2200033E+02  9.6542339E-01 -1.3669200E-02 -2.2285632E-01 -7.1876047E-02  0.0000000E+00
  1.2200033E+02  9.7917964E-01 -6.9423408E-03 -2.2921231E-01 -6.7532726E-02  0.0000000E+00
  1.2200033E+02  9.8487273E-01 -1.1204228E-02 -2.4137548E-01 -6.3461057E-02  0.0000000E+00
  1.2200033E+02  9.8783998E-01 -1.9996602E-02 -2.5447268E-01 -5.9636268E-02  0.0000000E+00
  1.2200033E+02  9.9573660E-01 -2.6338475E-02 -2.6210552E-01 -5.6084104E-02  0.0000000E+00
  1.2200033E+02  1.0129262E+00 -2.7430524E-02 -2.6163050E-01 -5.2829570E-02  0.0000000E+00
  1.2200033E+02  1.0365868E+00 -2.5672407E-02 -2.5448973E-01 -4.9863807E-02  0.0000000E+00
  1.2200033E+02  1.0594042E+00 -2.5181967E-02 -2.4355836E-01 -4.7236972E-02  0.0000000E+00
  1.2200033E+02  1.0774716E+00 -2.7430765E-02 -2.3110087E-01 -4.5009780E-02  0.0000000E+00
  1.2200033E+02  1.0914070E+00 -3.1271141E-02 -2.1876268E-01 -4.3082917E-02  0.0000000E+00
  1.2200033E+02  1.1025729E+00 -3.5078386E-02 -2.0765830E-01 -4.1292007E-02  0.0000000E+00
  1.2200033E+02  1.1117537E+00 -3.7941074E-02 -1.9830969E-01 -3.9526952E-02  0.0000000E+00
  1.2200033E+02  1.1191562E+00 -3.9715998E-02 -1.9068766E-01 -3.7757860E-02  0.0000000E+00
  1.2200033E+02  1.1249810E+00 -4.0558289E-02 -1.8441014E-01 -3.6005838E-02  0.0000000E+00
  1.2200033E+02  1.1294406E+00 -4.0580820E-02 -1.7895002E-01 -3.4285053E-02  0.0000000E+00
  1.2200033E+02  1.1326901E+00 -3.9847367E-02 -1.7380412E-01 -3.2614619E-02  0.0000000E+00
  1.2200033E+02  1.1349772E+00 -3.8449358E-02 -1.6853823E-01 -3.0995126E-02  0.0000000E+00
  1.2200033E+02  1.1365287E+00 -3.6498017E-02 -1.6282244E-01 -2.9432389E-02  0.0000000E+00
  1.2200033E+02  1.1375518E+00 -3.4113690E-02 -1.5640212E-01 -2.7938362E-02  0.0000000E+00
  1.2200033E+02  1.1382777E+00 -3.1423856E-02 -1.4908856E-01 -2.6525448E-02  0.0000000E+00
  1.2200033E+02  1.1389400E+00 -2.8606730E-02 -1.4079020E-01 -2.5193616E-02  0.0000000E+00
  1.2200033E+02  1.1397491E+00 -2.5841483E-02 -1.3152042E-01 -2.3940492E-02  0.0000000E+00
  1.2200033E+02  1.1408787E+00 -2.3311008E-02 -1.2140294E-01 -2.2758166E-02  0.0000000E+00
  1.2200033E+02  1.1424490E+00 -2.1198793E-02 -1.1063824E-01 -2.1631206E-02  0.0000000E+00
  1.2200033E+02  1.1445212E+00 -1.9675213E-02 -9.9552409E-02 -2.0549285E-02  0.0000000E+00
  1.2200033E+02  1.1471236E+00 -1.8859898E-02 -8.8446459E-02 -1.9497998E-02  0.0000000E+00
  1.2200033E+02  1.1502490E+00 -1.8837741E-02 -7.7637986E-02 -1.8466311E-02  0.0000000E+00
  1.2200033E+02  1.1538686E+00 -1.9646337E-02 -6.7409225E-02 -1.7449071E-02  0.0000000E+00
  1.2200033E+02  1.1579442E+00 -2.1283486E-02 -5.7985340E-02 -1.6445664E-02  0.0000000E+00
  1.2200033E+02  1.1624325E+00 -2.3705753E-02 -4.9526695E-02 -1.5461824E-02  0.0000000E+00
  1.2200033E+02  1.1672866E+00 -2.6837155E-02 -4.2117868E-02 -1.4506513E-02  0.0000000E+00
  1.2200033E+02  1.1724427E+00 -3.0593545E-02 -3.5775038E-02 -1.3590752E-02  0.0000000E+00
  1.2200033E+02  1.1777653E+00 -3.4873309E-02 -3.0514000E-02 -1.2731564E-02  0.0000000E+00
  1.2200033E+02  1.1831019E+00 -3.9608702E-02 -2.6299845E-02 -1.1940541E-02  0.0000000E+00
  1.2200033E+02  1.1882674E+00 -4.4744316E-02 -2.3099750E-02 -1.1229019E-02  0.0000000E+00
  1.2200033E+02  1.1931024E+00 -5.0241712E-02 -2.0858155E-02 -1.0605154E-02  0.0000000E+00
  1.2200033E+02  1.1975365E+00 -5.6055996E-02 -1.9475396E-02 -1.0074496E-02  0.0000000E+00
  1.2200033E+02  1.2016076E+00 -6.2123538E-02 -1.8764547E-02 -9.6388972E-03  0.0000000E+00
  1.2200033E+02  1.2054127E+00 -6.8377508E-02 -1.8432815E-02 -9.2987142E-03  0.0000000E+00
  1.2200033E+02  1.2090507E+00 -7.4744157E-02 -1.8141699E-02 -9.0504283E-03  0.0000000E+00
  1.2200033E+02  1.2125888E+00 -8.1151798E-02 -1.7566849E-02 -8.8857550E-03  0.0000000E+00
  1.2200033E+02  1.2160180E+00 -8.7487680E-02 -1.6448799E-02 -8.7931680E-03  0.0000000E+00
  1.2200033E+02  1.2192969E+00 -9.3677089E-02 -1.4607439E-02 -8.7569974E-03  0.0000000E+00
  1.2200033E+02  1.2223543E+00 -9.9655097E-02 -1.1928360E-02 -8.7608396E-03  0.0000000E+00
  1.2200033E+02  1.2251210E+00 -1.0539060E-01 -8.3458150E-03 -8.7897832E-03  0.0000000E+00
  1.2200033E+02  1.2275434E+00 -1.1088437E-01 -3.8420283E-03 -8.8309941E-03  0.0000000E+00
  1.2200033E+02  1.2295988E+00 -1.1615704E-01  1.5496109E-03 -8.8726430E-03  0.0000000E+00
  1.2200033E+02  1.2313016E+00 -1.2123517E-01  7.7457238E-03 -8.9035679E-03  0.0000000E+00
  1.2200033E+02  1.2327032E+00 -1.2613776E-01  1.4619526E-02 -8.9135075E-03  0.0000000E+00
  1.2200033E+02  1.2338877E+00 -1.3087306E-01  2.2023797E-02 -8.8930400E-03  0.0000000E+00
  1.2200033E+02  1.2349542E+00 -1.3539690E-01  2.9748960E-02 -8.8343478E-03  0.0000000E+00
  1.2200033E+02  1.2360167E+00 -1.3966077E-01  3.7617656E-02 -8.7324821E-03  0.0000000E+00
  1.2200033E+02  1.2371796E+00 -1.4358043E-01  4.5438543E-02 -8.5849436E-03  0.0000000E+00
  1.2200033E+02  1.2385324E+00 -1.4705272E-01  5.3026406E-02 -8.3924802E-03  0.0000000E+00
  1.2200033E+02  1.2401385E+00 -1.4996328E-01  6.0197890E-02 -8.1588495E-03  0.0000000E+00
  1.2200033E+02  1.2420256E+00 -1.5220008E-01  6.6770194E-02 -7.8923706E-03  0.0000000E+00
  1.2200033E+02  1.2441814E+00 -1.5366794E-01  7.2563138E-02 -7.6059639E-03  0.0000000E+00
  1.2200033E+02  1.2465595E+00 -1.5430064E-01  7.7411307E-02 -7.3157371E-03  0.0000000E+00
  1.2200033E+02  1.2490694E+00 -1.5406471E-01  8.1138655E-02 -7.0411893E-03  0.0000000E+00
  1.2200033E+02  1.2516149E+00 -1.5296616E-01  8.3623049E-02 -6.7991203E-03  0.0000000E+00
  1.2200033E+02  1.2540971E+00 -1.5103484E-01  8.4774631E-02 -6.6031640E-03  0.0000000E+00
  1.2200033E+02  1.2564363E+00 -1.4831452E-01  8.4555034E-02 -6.4630915E-03  0.0000000E+00
  1.2200033E+02  1.2585881E+00 -1.4485721E-01  8.2993925E-02 -6.3872597E-03  0.0000000E+00
  1.2200033E+02  1.2605467E+00 -1.4073004E-01  8.0177759E-02 -6.3806717E-03  0.0000000E+00
  1.2200033E+02  1.2623352E+00 -1.3601483E-01  7.6242641E-02 -6.4417732E-03  0.0000000E+00
  1.2200033E+02  1.2639914E+00 -1.3080832E-01  7.1366506E-02 -6.5619285E-03  0.0000000E+00
  1.2200033E+02  1.2655563E+00 -1.2521218E-01  6.5751288E-02 -6.7273435E-03  0.0000000E+00
  1.2200033E+02  1.2670499E+00 -1.1937354E-01  5.9659753E-02 -6.9209179E-03  0.0000000E+00
  1.2200033E+02  1.2684788E+00 -1.1342260E-01  5.3352432E-02 -7.1275688E-03  0.0000000E+00
  1.2200033E+02  1.2698227E+00 -1.0750927E-01  4.7106072E-02 -7.3342777E-03  0.0000000E+00
  1.2200033E+02  1.2710398E+00 -1.0178859E-01  4.1193374E-02 -7.5302409E-03  0.0000000E+00
  1.2200033E+02  1.2720715E+00 -9.6419803E-02  3.5859293E-02 -7.7068113E-03  0.0000000E+00
  1.2200033E+02  1.2728582E+00 -9.1561731E-02  3.1308006E-02 -7.8570329E-03  0.0000000E+00
  1.2200033E+02  1.2733546E+00 -8.7365618E-02  2.7697120E-02 -7.9753000E-03  0.0000000E+00
  1.2200033E+02  1.2735422E+00 -8.3966869E-02  2.5135035E-02 -8.0576660E-03  0.0000000E+00
  1.2200033E+02  1.2734360E+00 -8.1471957E-02  2.3679469E-02 -8.1021653E-03  0.0000000E+00
  1.2200033E+02  1.2730899E+00 -7.9963766E-02  2.3348436E-02 -8.1081234E-03  0.0000000E+00
  1.2200033E+02  1.2725904E+00 -7.9468202E-02  2.4107767E-02 -8.0773418E-03  0.0000000E+00
  1.2200033E+02  1.2720433E+00 -7.9967591E-02  2.5886086E-02 -8.0123409E-03  0.0000000E+00
  1.2200033E+02  1.2715619E+00 -8.1398445E-02  2.8575532E-02 -7.9176983E-03  0.0000000E+00
  1.2200033E+02  1.2712501E+00 -8.3654873E-02  3.2038675E-02 -7.7979889E-03  0.0000000E+00
  1.2200033E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -9.5207979E-02  0.0000000E+00
  1.2200033E+02 -2.6278771E-01  5.1653027E-02  2.8443952E-02 -9.9590164E-02  0.0000000E+00
  1.2200033E+02 -2.9118864E-01  2.8162278E-02  5.7422102E-02 -1.0342525E-01  0.0000000E+00
  1.2200033E+02 -2.0022629E-01  1.0035645E-03  1.1253737E-01 -1.1014235E-01  0.0000000E+00
  1.2200033E+02 -2.7024470E-02 -1.7999168E-02  1.7053830E-01 -1.1826912E-01  0.0000000E+00
  1.2200033E+02  1.8992887E-01 -4.7882027E-02  1.5382127E-01 -1.2427301E-01  0.0000000E+00
  1.2200033E+02  4.4093819E-01 -8.9438198E-02  1.2410055E-01 -1.2510282E-01  0.0000000E+00
  1.2200033E+02  6.8727277E-01 -1.3377530E-01  1.4498982E-01 -1.1998691E-01  0.0000000E+00
  1.2200033E+02  8.3934725E-01 -1.7049548E-01  1.7606113E-01 -1.1081543E-01  0.0000000E+00
  1.2200033E+02  8.6525116E-01 -1.9202989E-01  1.6550308E-01 -1.0048549E-01  0.0000000E+00
  1.2200033E+02  8.1412998E-01 -1.9791131E-01  1.1277599E-01 -9.0689923E-02  0.0000000E+00
  1.2200033E+02  7.3610230E-01 -1.8899965E-01  2.8754414E-02 -8.2262834E-02  0.0000000E+00
  1.2200033E+02  6.7000441E-01 -1.7456408E-01 -4.1240116E-02 -7.6595752E-02  0.0000000E+00
  1.2200033E+02  6.3806400E-01 -1.6605329E-01 -5.9048759E-02 -7.4167919E-02  0.0000000E+00
  1.2200033E+02  6.3491835E-01 -1.6289080E-01 -4.3465511E-02 -7.3527612E-02  0.0000000E+00
  1.2200033E+02  6.5137014E-01 -1.5627662E-01 -2.4932416E-02 -7.3174150E-02  0.0000000E+00
  1.2200033E+02  6.8515176E-01 -1.4140866E-01 -1.5397839E-02 -7.2160868E-02  0.0000000E+00
  1.2200033E+02  7.3104702E-01 -1.1964618E-01 -1.7856533E-02 -7.0165080E-02  0.0000000E+00
  1.2200033E+02  7.8123612E-01 -9.5161764E-02 -3.1154529E-02 -6.7379902E-02  0.0000000E+00
  1.2200033E+02  8.2908839E-01 -7.1418954E-02 -5.1185628E-02 -6.4262407E-02  0.0000000E+00
  1.2200033E+02  8.7186198E-01 -4.9879662E-02 -7.4594828E-02 -6.1156602E-02  0.0000000E+00
  1.2200033E+02  9.1059609E-01 -3.0319761E-02 -1.0289436E-01 -5.8215672E-02  0.0000000E+00
  1.2200033E+02  9.4976213E-01 -1.0941111E-02 -1.4204263E-01 -5.5530671E-02  0.0000000E+00
  1.2200033E+02  9.9383317E-01  1.0823955E-02 -1.9004883E-01 -5.3070011E-02  0.0000000E+00
  1.2200033E+02  1.0411967E+00  3.1989916E-02 -2.3094036E-01 -5.1089392E-02  0.0000000E+00
  1.2200033E+02  1.0845974E+00  4.2980209E-02 -2.4519544E-01 -4.9687116E-02  0.0000000E+00
  1.2200033E+02  1.1192513E+00  3.7888344E-02 -2.3356778E-01 -4.8794933E-02  0.0000000E+00
  1.2200033E+02  1.1445587E+00  2.0638039E-02 -2.1841608E-01 -4.8111421E-02  0.0000000E+00
  1.2200033E+02  1.1562517E+00 -4.9708287E-03 -2.1571251E-01 -4.7837822E-02  0.0000000E+00
  1.2200033E+02  1.1567237E+00 -3.4717951E-02 -2.2494353E-01 -4.8314866E-02  0.0000000E+00
  1.2200033E+02  1.1537995E+00 -6.2622188E-02 -2.3829715E-01 -4.9421539E-02  0.0000000E+00
  1.2200033E+02  1.1527509E+00 -8.4427498E-02 -2.5108037E-01 -5.1082463E-02  0.0000000E+00
  1.2200033E+02  1.1514383E+00 -1.0063235E-01 -2.6296298E-01 -5.2873298E-02  0.0000000E+00
  1.2200033E+02  1.1467271E+00 -1.1226953E-01 -2.7461193E-01 -5.4392770E-02  0.0000000E+00
  1.2200033E+02  1.1359658E+00 -1.1914675E-01 -2.8726379E-01 -5.5148791E-02  0.0000000E+00
  1.2200033E+02  1.1181873E+00 -1.2040778E-01 -3.0145383E-01 -5.4634253E-02  0.0000000E+00
  1.2200033E+02  1.0947502E+00 -1.1489712E-01 -3.1692849E-01 -5.2619057E-02  0.0000000E+00
  1.2200033E+02  1.0690207E+00 -1.0209193E-01 -3.3282322E-01 -4.9256198E-02  0.0000000E+00
  1.2200033E+02  1.0452124E+00 -8.3024040E-02 -3.4783688E-01 -4.4887701E-02  0.0000000E+00
  1.2200033E+02  1.0268496E+00 -5.9818502E-02 -3.6063678E-01 -4.0014542E-02  0.0000000E+00
  1.2200033E+02  1.0158207E+00 -3.4929828E-02 -3.7052129E-01 -3.5082756E-02  0.0000000E+00
  1.2200033E+02  1.0122605E+00 -1.0394283E-02 -3.7733304E-01 -3.0423006E-02  0.0000000E+00
